obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""128.7203""","=""""","=""2.42e+07""",C,"=""1.692408""","=""11.32447""","=""3p6.3d""","=""2D""","=""3/2""","=""3p6.10f""","=""2F*""","=""5/2""",4,6,,"=""u7,LS""","=""""",
"=""""","=""128.8210""","=""""","=""2.58e+07""",C,"=""1.699932""","=""11.32447""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.10f""","=""2F*""","=""7/2""",6,8,,"=""u7,LS""","=""""",
"=""""","=""128.8210""","=""""","=""1.72e+06""",C,"=""1.699932""","=""11.32447""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.10f""","=""2F*""","=""5/2""",6,6,,"=""u7,LS""","=""""",
"=""""","=""130.4635""","=""""","=""3.28e+07""",C,"=""1.692408""","=""11.19577""","=""3p6.3d""","=""2D""","=""3/2""","=""3p6.9f""","=""2F*""","=""5/2""",4,6,,"=""u7,LS""","=""""",
"=""""","=""130.5668""","=""""","=""3.52e+07""",C,"=""1.699932""","=""11.19577""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.9f""","=""2F*""","=""7/2""",6,8,,"=""u7,LS""","=""""",
"=""""","=""130.5668""","=""""","=""2.34e+06""",C,"=""1.699932""","=""11.19577""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.9f""","=""2F*""","=""5/2""",6,6,,"=""u7,LS""","=""""",
"=""""","=""132.9838""","=""""","=""4.59e+07""",C,"=""1.692408""","=""11.015663""","=""3p6.3d""","=""2D""","=""3/2""","=""3p6.8f""","=""2F*""","=""5/2""",4,6,,"=""u7,LS""","=""""",
"=""""","=""133.0912""","=""""","=""4.91e+07""",C,"=""1.699932""","=""11.015663""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.8f""","=""2F*""","=""7/2""",6,8,,"=""u7,LS""","=""""",
"=""""","=""133.0912""","=""""","=""3.28e+06""",C,"=""1.699932""","=""11.015663""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.8f""","=""2F*""","=""5/2""",6,6,,"=""u7,LS""","=""""",
"=""134.189""","=""""","=""24""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7256""",
"=""134.254""","=""""","=""12""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7256""",
"=""""","=""136.8422""","=""""","=""6.6e+07""",C,"=""1.692408""","=""10.752785""","=""3p6.3d""","=""2D""","=""3/2""","=""3p6.7f""","=""2F*""","=""5/2""",4,6,,"=""u7,LS""","=""""",
"=""""","=""136.9559""","=""""","=""7.1e+07""",C,"=""1.699932""","=""10.752785""","=""3p6.3d""","=""2D""","=""5/2""","=""3p6.7f""","=""2F*""","=""7/2""",6,8,,"=""u7,LS""","=""""",
