obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""4.2767""","=""0.0004""","=""4.2766""","=""0.0004""","=""a*""","=""9.e+10""",D+,"=""0.0000000000""","=""289.91""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.2s2.2p2""","=""2S""","=""1/2""",2,2,,"=""T9848LS""","=""L20274""",
"=""4.2767""","=""0.0004""","=""4.2767""","=""0.0004""","=""a*""","=""1.7e+11""",D+,"=""0.007859989""","=""289.91""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2S""","=""1/2""",4,2,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2836""","=""0.0004""","=""a*""","=""6.e+10""",E,"=""5.33441""","=""294.77""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""5/2""",4,6,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2836""","=""0.0004""","=""a*""","=""2.5e+10""",E,"=""5.33441""","=""294.77""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""3/2""",4,4,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2836""","=""0.0004""","=""a*""","=""1.5e+11""",E,"=""5.33441""","=""294.77""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""1/2""",4,2,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2836""","=""0.0004""","=""a*""","=""8.e+10""",E,"=""5.33167""","=""294.77""","=""2s.2p2""","=""4P""","=""1/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""3/2""",2,4,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2836""","=""0.0004""","=""a*""","=""3.1e+10""",E,"=""5.33167""","=""294.77""","=""2s.2p2""","=""4P""","=""1/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""1/2""",2,2,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2837""","=""0.0004""","=""a*""","=""1.3e+11""",E,"=""5.33792""","=""294.77""","=""2s.2p2""","=""4P""","=""5/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""5/2""",6,6,,"=""T9848LS""","=""L20274""",
"=""4.2836""","=""0.0004""","=""4.2837""","=""0.0004""","=""a*""","=""8.e+10""",E,"=""5.33792""","=""294.77""","=""2s.2p2""","=""4P""","=""5/2""","=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""3/2""",6,4,,"=""T9848LS""","=""L20274""",
"=""4.2988""","=""0.0005""","=""4.2987""","=""0.0004""","=""a*""","=""1.4e+11""",D+,"=""0.0000000000""","=""288.42""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.2s2.2p2""","=""2P""","=""3/2""",2,4,,"=""T9848LS""","=""L20274""",
"=""4.2988""","=""0.0005""","=""4.2988""","=""0.0004""","=""a*""","=""6.8e+11""",D+,"=""0.007859989""","=""288.42""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2P""","=""3/2""",4,4,,"=""T9848LS""","=""L20274""",
"=""4.2988""","=""0.0005""","=""4.2989""","=""0.0004""","=""a*""","=""5.5e+11""",D+,"=""0.0000000000""","=""288.41""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.2s2.2p2""","=""2P""","=""1/2""",2,2,,"=""T9848LS""","=""L20274""",
"=""4.2988""","=""0.0005""","=""4.2990""","=""0.0004""","=""a*""","=""2.7e+11""",D+,"=""0.007859989""","=""288.41""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2P""","=""1/2""",4,2,,"=""T9848LS""","=""L20274""",
"=""4.3060""","=""0.0004""","=""4.3060""","=""0.0004""","=""a*""","=""2.5e+11""",D+,"=""0.0000000000""","=""287.94""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.2s2.2p2""","=""2D""","=""3/2""",2,4,,"=""T9848LS""","=""L20274""",
"=""4.3060""","=""0.0004""","=""4.3061""","=""0.0004""","=""a*""","=""3.0e+11""",D+,"=""0.007859989""","=""287.94""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2D""","=""5/2""",4,6,,"=""T9848LS""","=""L20274""",
"=""4.3060""","=""0.0004""","=""4.3061""","=""0.0004""","=""a*""","=""4.9e+10""",D+,"=""0.007859989""","=""287.94""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2D""","=""3/2""",4,4,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3149""","=""0.0004""","=""a*""","=""1.1e+11""",E,"=""5.33167""","=""292.67""","=""2s.2p2""","=""4P""","=""1/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""3/2""",2,4,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3149""","=""0.0004""","=""a*""","=""2.1e+11""",E,"=""5.33167""","=""292.67""","=""2s.2p2""","=""4P""","=""1/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""1/2""",2,2,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3150""","=""0.0004""","=""a*""","=""2.5e+11""",E,"=""5.33792""","=""292.67""","=""2s.2p2""","=""4P""","=""5/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""7/2""",6,8,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3150""","=""0.0004""","=""a*""","=""8.e+10""",E,"=""5.33792""","=""292.67""","=""2s.2p2""","=""4P""","=""5/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""5/2""",6,6,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3150""","=""0.0004""","=""a*""","=""1.3e+10""",E,"=""5.33792""","=""292.67""","=""2s.2p2""","=""4P""","=""5/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""3/2""",6,4,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3150""","=""0.0004""","=""a*""","=""1.8e+11""",E,"=""5.33441""","=""292.67""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""5/2""",4,6,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3150""","=""0.0004""","=""a*""","=""1.4e+11""",E,"=""5.33441""","=""292.67""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""3/2""",4,4,,"=""T9848LS""","=""L20274""",
"=""4.3150""","=""0.0004""","=""4.3150""","=""0.0004""","=""a*""","=""4.2e+10""",E,"=""5.33441""","=""292.67""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""1/2""",4,2,,"=""T9848LS""","=""L20274""",
"=""4.3169""","=""0.0004""","=""4.3168""","=""0.0004""","=""a*""","=""2.3e+11""",E,"=""5.33167""","=""292.54""","=""2s.2p2""","=""4P""","=""1/2""","=""1s.2s.(3S). 2p3.(4S*)""","=""4S*""","=""3/2""",2,4,,"=""T9848LS""","=""L20274""",
"=""4.3169""","=""0.0004""","=""4.3169""","=""0.0004""","=""a*""","=""7.e+11""",E,"=""5.33792""","=""292.54""","=""2s.2p2""","=""4P""","=""5/2""","=""1s.2s.(3S). 2p3.(4S*)""","=""4S*""","=""3/2""",6,4,,"=""T9848LS""","=""L20274""",
"=""4.3169""","=""0.0004""","=""4.3169""","=""0.0004""","=""a*""","=""5.e+11""",E,"=""5.33441""","=""292.54""","=""2s.2p2""","=""4P""","=""3/2""","=""1s.2s.(3S). 2p3.(4S*)""","=""4S*""","=""3/2""",4,4,,"=""T9848LS""","=""L20274""",
"=""25.96""","=""0.05""","=""25.96""","=""0.05""","=""a*""","=""""",,"=""0.007859989""","=""47.76""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.3p2.(1D)""","=""2D""","=""5/2""",4,6,,"=""""","=""L21570""",
"=""25.96""","=""0.05""","=""25.96""","=""0.05""","=""a*""","=""""",,"=""0.007859989""","=""47.76""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.3p2.(1D)""","=""2D""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""25.96""","=""0.05""","=""25.96""","=""0.05""","=""a*""","=""""",,"=""0.0000000000""","=""47.76""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.3p2.(1D)""","=""2D""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.74""","=""0.08""","=""a*""","=""""",,"=""0.0000000000""","=""46.37""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.3p2.(3P)""","=""2P""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.74""","=""0.08""","=""a*""","=""""",,"=""0.0000000000""","=""46.37""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.3s.(1S).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.74""","=""0.08""","=""a*""","=""""",,"=""0.0000000000""","=""46.36""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.3p2.(3P)""","=""2P""","=""1/2""",2,2,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.75""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""46.37""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.3p2.(3P)""","=""2P""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.75""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""46.37""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.3s.(1S).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.75""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""46.37""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.3s.(1S).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""26.74""","=""0.06""","=""26.75""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""46.36""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.3p2.(3P)""","=""2P""","=""1/2""",4,2,,"=""""","=""L21570""",
"=""31.10""","=""0.04""","=""31.10""","=""0.04""","=""a*""","=""""",,"=""0.0000000000""","=""39.86""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(1D).4d""","=""2S""","=""1/2""",2,2,,"=""""","=""L21570""",
"=""31.10""","=""0.04""","=""31.11""","=""0.04""","=""a*""","=""""",,"=""0.007859989""","=""39.86""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).4d""","=""2S""","=""1/2""",4,2,,"=""""","=""L21570""",
"=""31.31""","=""0.08""","=""31.30""","=""0.08""","=""a*""","=""""",,"=""0.0000000000""","=""39.61""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(1D).4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""31.31""","=""0.08""","=""31.31""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""39.61""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L21570""",
"=""31.31""","=""0.08""","=""31.31""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""39.61""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""31.59""","=""0.04""","=""31.58""","=""0.04""","=""a*""","=""""",,"=""0.0000000000""","=""39.25""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).5d""","=""2D""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""31.59""","=""0.04""","=""31.59""","=""0.04""","=""a*""","=""""",,"=""0.007859989""","=""39.26""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).5d""","=""2D""","=""5/2""",4,6,,"=""""","=""L21570""",
"=""31.59""","=""0.04""","=""31.59""","=""0.04""","=""a*""","=""""",,"=""0.007859989""","=""39.25""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).5d""","=""2D""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""32.06""","=""0.08""","=""32.06""","=""0.08""","=""a*""","=""""",,"=""0.0000000000""","=""38.68""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).5s""","=""2P""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""32.06""","=""0.08""","=""32.06""","=""0.08""","=""a*""","=""""",,"=""0.0000000000""","=""38.67""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).5s""","=""2P""","=""1/2""",2,2,,"=""""","=""L21570""",
"=""32.06""","=""0.08""","=""32.06""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""38.68""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).5s""","=""2P""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""32.06""","=""0.08""","=""32.07""","=""0.08""","=""a*""","=""""",,"=""0.007859989""","=""38.67""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).5s""","=""2P""","=""1/2""",4,2,,"=""""","=""L21570""",
"=""32.619""","=""0.017""","=""32.616""","=""0.017""","=""a*""","=""""",,"=""0.0000000000""","=""38.014""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""32.619""","=""0.017""","=""32.620""","=""0.017""","=""a*""","=""""",,"=""0.007859989""","=""38.016""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L21570""",
"=""32.619""","=""0.017""","=""32.623""","=""0.017""","=""a*""","=""""",,"=""0.007859989""","=""38.014""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""34.335""","=""0.014""","=""34.33""","=""0.04""","=""a*""","=""""",,"=""0.0000000000""","=""36.12""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).8p""","=""2S""","=""1/2""",2,2,,"=""""","=""L21570""",
"=""34.335""","=""0.014""","=""34.330""","=""0.015""","=""a*""","=""""",,"=""0.0000000000""","=""36.115""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).8p""","=""2D""","=""3/2""",2,4,,"=""""","=""L21570""",
"=""34.335""","=""0.014""","=""34.338""","=""0.015""","=""a*""","=""""",,"=""0.007859989""","=""36.115""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).8p""","=""2D""","=""5/2""",4,6,,"=""""","=""L21570""",
"=""34.335""","=""0.014""","=""34.338""","=""0.015""","=""a*""","=""""",,"=""0.007859989""","=""36.115""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).8p""","=""2D""","=""3/2""",4,4,,"=""""","=""L21570""",
"=""34.335""","=""0.014""","=""34.34""","=""0.04""","=""a*""","=""""",,"=""0.007859989""","=""36.12""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).8p""","=""2S""","=""1/2""",4,2,,"=""""","=""L21570""",
"=""34.632""","=""0.015""","=""34.627""","=""0.016""","=""a*""","=""1.4e+07""",D+,"=""0.0000000000""","=""35.805""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).7p""","=""2D""","=""3/2""",2,4,,"=""T2317LS""","=""L21570""",
"=""34.632""","=""0.015""","=""34.63""","=""0.05""","=""a*""","=""""",,"=""0.007859989""","=""35.81""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).7p""","=""2S""","=""1/2""",4,2,,"=""""","=""L21570""",
"=""34.632""","=""0.015""","=""34.63""","=""0.05""","=""a*""","=""""",,"=""0.0000000000""","=""35.81""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).7p""","=""2S""","=""1/2""",2,2,,"=""""","=""L21570""",
"=""34.632""","=""0.015""","=""34.635""","=""0.016""","=""a*""","=""1.7e+07""",D+,"=""0.007859989""","=""35.805""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).7p""","=""2D""","=""5/2""",4,6,,"=""T2317LS""","=""L21570""",
"=""34.632""","=""0.015""","=""34.635""","=""0.016""","=""a*""","=""2.8e+06""",D+,"=""0.007859989""","=""35.805""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).7p""","=""2D""","=""3/2""",4,4,,"=""T2317LS""","=""L21570""",
"=""34.886""","=""0.015""","=""34.882""","=""0.015""","=""a*""","=""1.4e+07""",D+,"=""0.0000000000""","=""35.544""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).3d""","=""2D""","=""3/2""",2,4,,"=""T2317LS""","=""L21570""",
"=""34.886""","=""0.015""","=""34.887""","=""0.015""","=""a*""","=""1.6e+07""",D+,"=""0.007859989""","=""35.546""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T2317LS""","=""L21570""",
"=""34.886""","=""0.015""","=""34.890""","=""0.015""","=""a*""","=""2.7e+06""",D+,"=""0.007859989""","=""35.544""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""T2317LS""","=""L21570""",
