Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
C+ 4Po;v=2s.2p(3Po)3s,C+ 4P;v=2s.2p2,1.1891e-09,-15.369185430209061
C+ 2D;v=2s2.4d,C+ 2Po;v=2s2.2p,7.5075e-10,-20.8442385252172
C+ 2D;v=2s2.4d,C+ 2Po;v=2s2.3p,1.9117e-08,-4.512920715174001
C+ 2D;v=2s2.4d,C+ 2Po;v=2s2.4p,8.658e-08,-0.6950393826720997
C+ 2Po;v=2p3,C+ 2D;v=2s.2p2,6.8832e-10,-11.62912718377627
C+ 2Po;v=2p3,C+ 2P;v=2s.2p2,1.9268e-09,-7.2040596449422
C+ 2Po;v=2p3,C+ 2S;v=2s.2p2,2.5723e-08,-8.9559531499318
C+ 2Po;v=2p3,C+ 2S;v=2s2.3s,1.0506e-07,-6.470834010064799
C+ 2Po;v=2p3,C+ 2S;v=2s2.4s,2.4166e-07,-1.4252894654296
C+ 2Fo;v=2s2.4f,C+ 2D;v=2s2.3d,4.1859e-09,-2.9047587757091016
C+ 2Fo;v=2s2.4f,C+ 2D;v=2s.2p2,6.4809e-08,-11.65987455568187
C+ 2Fo;v=2s2.4f,C+ 2D;v=2s2.4d,2.8547e-05,-0.10588006293290064
C+ 2Po;v=2s.2p(3Po)3s,C+ 2S;v=2s.2p2,5.5556e-09,-10.077364355117199
C+ 2Po;v=2s.2p(3Po)3s,C+ 2D;v=2s.2p2,2.584e-08,-12.750538388961669
C+ 2Po;v=2s.2p(3Po)3s,C+ 2P;v=2s.2p2,2.681e-08,-8.3254708501276
C+ 2Po;v=2s.2p(3Po)3s,C+ 2S;v=2s2.4s,4.2918e-07,-2.5467006706149995
C+ 2Po;v=2s.2p(3Po)3s,C+ 2D;v=2s2.4d,3.2787e-06,-1.1965438962126989
C+ 4D;v=2s.2p(3Po)3p,C+ 4Po;v=2s.2p(3Po)3s,2.7442e-08,-1.8262451135855002
C+ 2P;v=2s.2p(3Po)3p,C+ 2Po;v=2s2.2p,2.4844e-09,-22.5675791279897
C+ 2P;v=2s.2p(3Po)3p,C+ 2Do;v=2p3,4.1964e-08,-3.9124790936468976
C+ 2P;v=2s.2p(3Po)3p,C+ 2Po;v=2s2.3p,5.24e-08,-6.2362613179465
C+ 2P;v=2s.2p(3Po)3p,C+ 2Po;v=2p3,1.0963e-07,-1.6482079117451995
C+ 2P;v=2s.2p(3Po)3p,C+ 2Po;v=2s2.4p,2.0764e-07,-2.4183799854445986
C+ 4S;v=2s.2p(3Po)3p,C+ 4Po;v=2s.2p(3Po)3s,1.6981e-08,-2.1974452405424003
C+ 4P;v=2s.2p(3Po)3p,C+ 4Po;v=2s.2p(3Po)3s,1.0776e-08,-2.4126768438813997
C+ 2D;v=2s.2p(3Po)3p,C+ 2Po;v=2s2.2p,1.9365e-09,-23.3805247634126
C+ 2D;v=2s.2p(3Po)3p,C+ 2Po;v=2s2.3p,2.534e-08,-7.049206953369399
C+ 2D;v=2s.2p(3Po)3p,C+ 2Po;v=2p3,3.1644e-08,-2.4611535471680988
C+ 2D;v=2s.2p(3Po)3p,C+ 2Po;v=2s2.4p,4.9018e-08,-3.231325620867498
C+ 2D;v=2s.2p(3Po)3p,C+ 2Do;v=2p3,1.8456e-07,-4.725424729069797
C+ 4Fo;v=2s.2p(3Po)3d,C+ 4D;v=2s.2p(3Po)3p,2.3848e-08,-1.7426816915517982
C+ 4Do;v=2s.2p(3Po)3d,C+ 4P;v=2s.2p2,2.3878e-10,-19.03791721270116
C+ 4Do;v=2s.2p(3Po)3d,C+ 4P;v=2s.2p(3Po)3p,7.5132e-08,-1.2560549386106992
C+ 4Do;v=2s.2p(3Po)3d,C+ 4D;v=2s.2p(3Po)3p,7.8989e-08,-1.8424866689065986
C+ 2Do;v=2s.2p(3Po)3d,C+ 2D;v=2s.2p2,6.9243e-10,-15.31075302545457
C+ 2Do;v=2s.2p(3Po)3d,C+ 2P;v=2s.2p2,1.9839e-09,-10.8856854866205
C+ 2Do;v=2s.2p(3Po)3d,C+ 2P;v=2s.2p(3Po)3p,1.985e-08,-2.033417929933101
C+ 2Do;v=2s.2p(3Po)3d,C+ 2D;v=2s.2p(3Po)3p,3.3496e-07,-1.220472294510202
C+ 2Do;v=2s.2p(3Po)3d,C+ 2D;v=2s2.3d,1.4514e-06,-6.555637245481801
C+ 4Po;v=2s.2p(3Po)3d,C+ 4P;v=2s.2p2,4.5537e-10,-19.32567789896266
C+ 4Po;v=2s.2p(3Po)3d,C+ 4S;v=2s.2p(3Po)3p,3.125e-08,-1.7590472282111982
C+ 4Po;v=2s.2p(3Po)3d,C+ 4P;v=2s.2p(3Po)3p,9.7847e-08,-1.5438156248721988
C+ 4Po;v=2s.2p(3Po)3d,C+ 4D;v=2s.2p(3Po)3p,1.4793e-07,-2.1302473551680983
C+ 4Po;v=2s.2p(3Po)4s,C+ 4P;v=2s.2p2,2.7586e-09,-20.64893072294756
C+ 4Po;v=2s.2p(3Po)4s,C+ 4D;v=2s.2p(3Po)3p,1.0235e-08,-3.453500179153
C+ 4Po;v=2s.2p(3Po)4s,C+ 4P;v=2s.2p(3Po)3p,1.1947e-08,-2.8670684488571005
C+ 4Po;v=2s.2p(3Po)4s,C+ 4S;v=2s.2p(3Po)3p,1.0438e-07,-3.0823000521961
C+ 2P;v=2s.2p(3Po)4p,C+ 2Po;v=2s2.2p,3.6525e-09,-26.5820948630812
C+ 2P;v=2s.2p(3Po)4p,C+ 2Po;v=2p3,2.4603e-08,-5.6627236468366995
C+ 2P;v=2s.2p(3Po)4p,C+ 2Po;v=2s.2p(3Po)3s,2.5098e-08,-4.5413124416513
C+ 2P;v=2s.2p(3Po)4p,C+ 2Do;v=2p3,7.5485e-08,-7.926994828738398
C+ 2P;v=2s.2p(3Po)4p,C+ 2Po;v=2s2.3p,9.7305e-08,-10.250777053038
C+ 4D;v=2s.2p(3Po)4p,C+ 4Fo;v=2s.2p(3Po)3d,3.7175e-08,-2.3565132976184024
C+ 4D;v=2s.2p(3Po)4p,C+ 4Po;v=2s.2p(3Po)3s,4.1494e-08,-5.925440102755701
C+ 4S;v=2s.2p(3Po)4p,C+ 4Po;v=2s.2p(3Po)3s,1.5221e-07,-6.050413291791301
C+ 4P;v=2s.2p(3Po)4p,C+ 4Po;v=2s.2p(3Po)3s,6.5062e-07,-6.124182188096999
C+ 4Fo;v=2s.2p(3Po)4d,C+ 4D;v=2s.2p(3Po)3p,1.4286e-08,-4.693933469134201
C+ 4Do;v=2s.2p(3Po)4d,C+ 4P;v=2s.2p2,5.4142e-10,-21.95990939443796
C+ 4Do;v=2s.2p(3Po)4d,C+ 4P;v=2s.2p(3Po)3p,1.5748e-08,-4.1780471203475
C+ 4Do;v=2s.2p(3Po)4d,C+ 4D;v=2s.2p(3Po)3p,7.5244e-08,-4.7644788506434
C+ 2Do;v=2s.2p(3Po)4d,C+ 2D;v=2s.2p2,1.4539e-09,-18.06028716557587
C+ 2Do;v=2s.2p(3Po)4d,C+ 2P;v=2s.2p2,6.7159e-09,-13.635219626741799
C+ 2Do;v=2s.2p(3Po)4d,C+ 2P;v=2s.2p(3Po)3p,4.085e-08,-4.7829520700543995
C+ 2Do;v=2s.2p(3Po)4d,C+ 2D;v=2s.2p(3Po)3p,6.9252e-08,-3.9700064346315003
C+ 4Po;v=2s.2p(3Po)4d,C+ 4P;v=2s.2p2,9.542e-10,-22.04905197669646
C+ 4Po;v=2s.2p(3Po)4d,C+ 4P;v=2s.2p(3Po)3p,3.9108e-08,-4.267189702606
C+ 4Po;v=2s.2p(3Po)4d,C+ 4S;v=2s.2p(3Po)3p,4.6729e-08,-4.4824213059449995
