obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""46.613056""","=""""","=""1.46e+08""",D,"=""0.000000""","=""26.598599""","=""2p6.3s2""","=""1S""","=""0""","=""3s.5p""","=""1P*""","=""1""",1,3,,"=""T7195""","=""""",
"=""""","=""48.940250""","=""""","=""5.24e+03""",B,"=""0.000000""","=""25.333789""","=""2p6.3s2""","=""1S""","=""0""","=""3s.4d""","=""1D""","=""2""",1,5,E2,"=""c44""","=""""",
"=""""","=""52.07987""","=""""","=""9.43e+07""",D,"=""6.552972""","=""30.359521""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
"=""""","=""52.08001""","=""""","=""6.98e+07""",D,"=""6.537028""","=""30.343512""","=""3s.3p""","=""3P*""","=""0""","=""3p.4p""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
"=""""","=""52.09105""","=""""","=""1.26e+08""",D,"=""6.585422""","=""30.386863""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
"=""""","=""52.11491""","=""""","=""5.23e+07""",E,"=""6.552972""","=""30.343512""","=""3s.3p""","=""3P*""","=""1""","=""3p.4p""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
"=""""","=""52.15096""","=""""","=""3.14e+07""",E,"=""6.585422""","=""30.359521""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
"=""""","=""52.18610""","=""""","=""3.47e+06""",E,"=""6.585422""","=""30.343512""","=""3s.3p""","=""3P*""","=""2""","=""3p.4p""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
"=""""","=""53.32264""","=""""","=""1.67e+07""",E,"=""6.537028""","=""29.788726""","=""3s.3p""","=""3P*""","=""0""","=""3s.6d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
"=""""","=""53.35297""","=""""","=""2.25e+07""",E,"=""6.552972""","=""29.791454""","=""3s.3p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
"=""""","=""53.35923""","=""""","=""1.25e+07""",E,"=""6.552972""","=""29.788726""","=""3s.3p""","=""3P*""","=""1""","=""3s.6d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
"=""""","=""53.41891""","=""""","=""2.99e+07""",D,"=""6.585422""","=""29.795217""","=""3s.3p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""""",
"=""""","=""53.42757""","=""""","=""7.45e+06""",E,"=""6.585422""","=""29.791454""","=""3s.3p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
"=""""","=""53.43385""","=""""","=""8.29e+05""",E,"=""6.585422""","=""29.788726""","=""3s.3p""","=""3P*""","=""2""","=""3s.6d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
"=""""","=""56.52959""","=""""","=""4.45e+07""",E,"=""6.537028""","=""28.469647""","=""3s.3p""","=""3P*""","=""0""","=""3s.6s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""""",
"=""""","=""56.57071""","=""""","=""1.33e+08""",D,"=""6.552972""","=""28.469647""","=""3s.3p""","=""3P*""","=""1""","=""3s.6s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
"=""""","=""56.65460""","=""""","=""2.21e+08""",D,"=""6.585422""","=""28.469647""","=""3s.3p""","=""3P*""","=""2""","=""3s.6s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
"=""56.661""","=""56.66134""","=""8""","=""1.21e+08""",D+,"=""0.000000""","=""21.881623""","=""2p6.3s2""","=""1S""","=""0""","=""3s.4p""","=""1P*""","=""1""",1,3,,"=""c44,T7195,T5038""","=""L4833""",
"=""""","=""60.32637""","=""""","=""8.14e+04""",B+,"=""0.000000""","=""20.552241""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3d""","=""1D""","=""2""",1,5,E2,"=""c44""","=""""",
"=""""","=""62.49965""","=""""","=""1.34e+08""",D,"=""10.276357""","=""30.113939""","=""3s.3p""","=""1P*""","=""1""","=""3p.4p""","=""1P""","=""1""",3,3,,"=""T6298c4""","=""""",
"=""""","=""63.77278""","=""""","=""4.31e+03""",B,"=""6.537028""","=""25.978583""","=""3s.3p""","=""3P*""","=""0""","=""3s.4f""","=""3F*""","=""2""",1,5,E2,"=""c44""","=""""",
