conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2p6.3s,2S,0.5,2.0,0.0,2p6.3p,2P*,0.5,2.0,21.5997,21.5997,57.40089,3200000000.0,0.15807,0.31614,0.0041952
2p6.3s,2S,0.5,2.0,0.0,2p6.3p,2P*,1.5,4.0,22.2288,22.2288,55.77638,3500000000.0,0.32648,0.65296,0.0086648
2p6.3s,2S,0.5,2.0,0.0,2p6.4p,2P*,0.5,2.0,111.498,111.498,11.11986,29200000000.0,0.05413,0.10826,0.0014366
2p6.3s,2S,0.5,2.0,0.0,2p6.4p,2P*,1.5,4.0,111.735,111.735,11.09627,29000000000.0,0.10706,0.21413,0.0028415
2p6.3p,2P*,0.5,2.0,21.5997,2p6.3d,2D,1.5,4.0,51.7153,30.1156,41.16943,8300000000.0,0.42181,0.84362,0.011195
2p6.3p,2P*,0.5,2.0,21.5997,2p6.4s,2S,0.5,2.0,103.253,81.6533,15.18422,23000000000.0,0.079501,0.159,0.00211
2p6.3p,2P*,1.5,4.0,22.2288,2p6.3d,2D,1.5,4.0,51.7153,29.4865,42.04778,1600000000.0,0.04241,0.16964,0.0011256
2p6.3p,2P*,1.5,4.0,22.2288,2p6.3d,2D,2.5,6.0,51.7661,29.5373,41.97547,9500000000.0,0.37641,1.5057,0.00999
2p6.3p,2P*,1.5,4.0,22.2288,2p6.4s,2S,0.5,2.0,103.253,81.0242,15.30212,45000000000.0,0.078985,0.31594,0.0020963
2p6.3d,2D,1.5,4.0,51.7153,2p6.4p,2P*,0.5,2.0,111.498,59.7827,20.73914,28000000000.0,0.090275,0.3611,0.0023959
2p6.3d,2D,1.5,4.0,51.7153,2p6.4p,2P*,1.5,4.0,111.735,60.0197,20.65725,2900000000.0,0.018553,0.07421,0.00049238
2p6.3d,2D,1.5,4.0,51.7153,2p6.4f,2F*,2.5,6.0,125.98,74.2647,16.6949,150000000000.0,0.94018,3.7607,0.024952
2p6.3d,2D,1.5,4.0,51.7153,2p6.5f,2F*,2.5,6.0,156.678,104.9627,11.81222,54000000000.0,0.16944,0.67775,0.0044968
2p6.3d,2D,2.5,6.0,51.7661,2p6.4p,2P*,1.5,4.0,111.735,59.9689,20.67475,26000000000.0,0.11108,0.66646,0.002948
2p6.3d,2D,2.5,6.0,51.7661,2p6.4f,2F*,2.5,6.0,125.98,74.2139,16.70633,11000000000.0,0.046027,0.27616,0.0012216
2p6.3d,2D,2.5,6.0,51.7661,2p6.4f,2F*,3.5,8.0,125.987,74.2209,16.70476,160000000000.0,0.89248,5.3549,0.023686
2p6.3d,2D,2.5,6.0,51.7661,2p6.5f,2F*,2.5,6.0,156.678,104.9119,11.81793,4000000000.0,0.0083753,0.050252,0.00022228
2p6.3d,2D,2.5,6.0,51.7661,2p6.5f,2F*,3.5,8.0,156.681,104.9149,11.8176,58000000000.0,0.16191,0.97148,0.0042972
2p6.4s,2S,0.5,2.0,103.253,2p6.4p,2P*,0.5,2.0,111.498,8.245,150.37501,680000000.0,0.23053,0.46105,0.0061182
2p6.4s,2S,0.5,2.0,103.253,2p6.4p,2P*,1.5,4.0,111.735,8.482,146.17331,760000000.0,0.4869,0.9738,0.012922
2p6.4p,2P*,0.5,2.0,111.498,2p6.4d,2D,1.5,4.0,122.41,10.912,113.62188,2200000000.0,0.8516,1.7032,0.022601
2p6.4p,2P*,0.5,2.0,111.498,2p6.5s,2S,0.5,2.0,145.645,34.147,36.30896,7400000000.0,0.14626,0.29252,0.0038817
2p6.4p,2P*,1.5,4.0,111.735,2p6.4d,2D,1.5,4.0,122.41,10.675,116.14445,420000000.0,0.084939,0.33975,0.0022543
2p6.4p,2P*,1.5,4.0,111.735,2p6.4d,2D,2.5,6.0,122.433,10.698,115.89475,2400000000.0,0.72492,2.8997,0.019239
2p6.4p,2P*,1.5,4.0,111.735,2p6.5s,2S,0.5,2.0,145.645,33.91,36.56272,14000000000.0,0.14029,0.56117,0.0037234
