Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2.9p""","=""2P*""","=""3/2""",4,"=""""","=""350.58""","=""""","=""""","=""                                               ""","="""""
"=""Mg XI (1s2 1S<0>)""","=""Limit""","=""---""",,"=""(""","=""367.489""","="")""","=""0.007""","=""                                               ""","=""L16264c99"""
"=""1s.2s2""","=""2S""","=""1/2""",2,"=""(""","=""1314.824""","="")""","=""0.012""","=""  92         :     8  1s.2p2              2S   ""","=""L20125,L22456"""
"=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,"=""""","=""1319.9818""","=""+x""","=""0.0024""","="" 100                                           ""","=""L22456,L5679,L20125"""
"=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",4,"=""(""","=""1320.1071""","="")+x""","=""0""","="" 100                                           ""","=""L20125"""
"=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",6,"=""""","=""1320.4429""","=""+x""","=""0.0024""","="" 100                                           ""","=""L22456,L5679,L20125"""
"=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,"=""(""","=""1335.253""","="")""","=""0.007""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",4,"=""(""","=""1335.533""","="")""","=""0.007""","=""  98         :     2  1s.(2S).2s.2p.(1P*) 2P*  ""","=""L20125,L22456"""
"=""1s.2p2""","=""4P""","=""1/2""",2,"=""""","=""1341.099""","=""+x""","=""0.004""","="" 100                                           ""","=""L22456,L5679,L20125"""
"=""1s.2p2""","=""4P""","=""3/2""",4,"=""""","=""1341.3244""","=""+x""","=""0.0017""","="" 100                                           ""","=""L22456,L5679,L20125"""
"=""1s.2p2""","=""4P""","=""5/2""",6,"=""""","=""1341.572""","=""+x""","=""0.003""","="" 100                                           ""","=""L22456,L5679,L20125"""
"=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,"=""(""","=""1342.446""","="")""","=""0.009""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",4,"=""(""","=""1342.535""","="")""","=""0.008""","=""  98         :     2  1s.(2S).2s.2p.(3P*) 2P*  ""","=""L20125,L22456"""
"=""1s.2p2""","=""2D""","=""5/2""",6,"=""(""","=""1350.635""","="")""","=""0.011""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.2p2""","=""2D""","=""3/2""",4,"=""(""","=""1350.752""","="")""","=""0.012""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.2p2""","=""2P""","=""1/2""",2,"=""(""","=""1353.550""","="")""","=""0.007""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.2p2""","=""2P""","=""3/2""",4,"=""(""","=""1354.023""","="")""","=""0.007""","="" 100                                           ""","=""L20125,L22456"""
"=""1s.2p2""","=""2S""","=""1/2""",2,"=""(""","=""1364.739""","="")""","=""0.014""","=""  92         :     8  1s.2s2              2S   ""","=""L20125,L22456"""
"=""1s.2s.(3S).3p""","=""2P*""","=""3/2""",4,"=""""","=""1539.8""","=""""","=""""","=""                                               ""","="""""
"=""1s.2s.(3S).3p""","=""2P*""","=""1/2""",2,"=""""","=""1539.8""","=""""","=""""","=""                                               ""","="""""
"=""1s.2s.(1S).3p""","=""2P*""","=""1/2""",2,"=""""","=""1550.3""","=""""","=""""","=""                                               ""","="""""
"=""1s.2s.(1S).3p""","=""2P*""","=""3/2""",4,"=""""","=""1550.3""","=""""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2P""","=""1/2""",2,"=""""","=""1552.0""","=""""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2P""","=""3/2""",4,"=""""","=""1552.0""","=""""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2D""","=""3/2""",4,"=""[""","=""1557.4""","=""]""","=""""","=""                                               ""","="""""
"=""1s.2p.(3P*).3p""","=""2D""","=""5/2""",6,"=""[""","=""1557.4""","=""]""","=""""","=""                                               ""","="""""
"=""Mg XI (1s.2s 3S<1>)""","=""Limit""","=""---""",,"=""[""","=""1698.61""","=""]""","=""""","=""                                               ""","="""""
