conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,0.5,2.0,19.83922,19.83922,62.49449,695000000.0,0.040694,0.081388,0.00108
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,1.5,4.0,20.33202,20.33202,60.97977,751000000.0,0.083734,0.16747,0.0022223
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,0.5,2.0,214.061,214.061,5.792,217000000000.0,0.10914,0.21828,0.0028965
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,1.5,4.0,214.224,214.224,5.7876,216000000000.0,0.21694,0.43388,0.0057576
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,0.5,2.0,281.463,281.463,4.40499,99300000000.0,0.028887,0.057774,0.00076665
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,1.5,4.0,281.463,281.463,4.40499,98800000000.0,0.057483,0.11497,0.0015256
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,1.5,4.0,312.55,312.55,3.96686,51500000000.0,0.024299,0.048598,0.0006449
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,0.5,2.0,312.55,312.55,3.96686,51700000000.0,0.012197,0.024393,0.0003237
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,0.5,2.0,329.36,329.36,3.7644,29700000000.0,0.0063097,0.012619,0.00016746
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,1.5,4.0,329.36,329.36,3.7644,29700000000.0,0.012619,0.025239,0.00033492
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,1.5,4.0,339.52,339.52,3.65175,18700000000.0,0.0074771,0.014954,0.00019844
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,0.5,2.0,339.52,339.52,3.65175,18700000000.0,0.0037385,0.0074771,9.9221e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,0.5,2.0,346.06,346.06,3.58274,12600000000.0,0.0024247,0.0048494,6.4352e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,1.5,4.0,346.06,346.06,3.58274,12600000000.0,0.0048494,0.0096988,0.0001287
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,0.5,2.0,350.58,350.58,3.53655,8800000000.0,0.0016501,0.0033001,4.3793e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,1.5,4.0,350.58,350.58,3.53655,8830000000.0,0.0033114,0.0066228,8.7884e-05
1s2.2p,2P*,0.5,2.0,19.83922,1s2.3s,2S,0.5,2.0,208.628,188.78878,6.56735,33900000000.0,0.02192,0.04384,0.00058176
1s2.2p,2P*,0.5,2.0,19.83922,1s2.3d,2D,1.5,4.0,216.17,196.33078,6.31507,548000000000.0,0.65528,1.3106,0.017391
1s2.2p,2P*,0.5,2.0,19.83922,1s2.4s,2S,0.5,2.0,279.29,259.45078,4.77872,13400000000.0,0.0045876,0.0091752,0.00012176
1s2.2p,2P*,0.5,2.0,19.83922,1s2.4d,2D,1.5,4.0,282.359,262.51978,4.72285,185000000000.0,0.12373,0.24746,0.0032838
1s2.2p,2P*,0.5,2.0,19.83922,1s2.5s,2S,0.5,2.0,311.4,291.56078,4.25243,6270000000.0,0.0016998,0.0033996,4.5113e-05
1s2.2p,2P*,0.5,2.0,19.83922,1s2.5d,2D,1.5,4.0,312.99,293.15078,4.22937,86100000000.0,0.046179,0.092358,0.0012256
1s2.2p,2P*,0.5,2.0,19.83922,1s2.6d,2D,1.5,4.0,329.65,309.81078,4.00193,46200000000.0,0.022186,0.044371,0.00058881
1s2.2p,2P*,0.5,2.0,19.83922,1s2.7d,2D,1.5,4.0,339.67,319.83078,3.87656,28200000000.0,0.012707,0.025413,0.00033723
1s2.2p,2P*,1.5,4.0,20.33202,1s2.3s,2S,0.5,2.0,208.628,188.29598,6.58454,68100000000.0,0.022132,0.088529,0.00058739
1s2.2p,2P*,1.5,4.0,20.33202,1s2.3d,2D,1.5,4.0,216.17,195.83798,6.33096,109000000000.0,0.065498,0.26199,0.0017383
1s2.2p,2P*,1.5,4.0,20.33202,1s2.3d,2D,2.5,6.0,216.215,195.88298,6.3295,655000000000.0,0.59011,2.3604,0.015661
1s2.2p,2P*,1.5,4.0,20.33202,1s2.4s,2S,0.5,2.0,279.29,258.95798,4.78781,26700000000.0,0.0045879,0.018352,0.00012176
1s2.2p,2P*,1.5,4.0,20.33202,1s2.4d,2D,1.5,4.0,282.359,262.02698,4.73173,36600000000.0,0.012285,0.049141,0.00032605
1s2.2p,2P*,1.5,4.0,20.33202,1s2.4d,2D,2.5,6.0,282.4,262.06798,4.73099,221000000000.0,0.11124,0.44495,0.0029522
