State,Lifetime /s,Energy /eV
Si+ 2Po;v=3s2.3p,,0.0
Si+ 4P;v=3s.3p2,9.79432e-05,5.30941402700066
Si+ 2D;v=3s.3p2,3.49284e-07,6.85732103603766
Si+ 2S;v=3s2.4s,8.82613e-10,8.1208396512157
Si+ 2S;v=3s.3p2,1.01317e-09,9.50507889552465
Si+ 2D;v=3s2.3d,3.28623e-10,9.83649341101177
Si+ 2Po;v=3s2.4p,9.32695e-09,10.0662060346677
Si+ 2P;v=3s.3p2,2.44499e-10,10.3898717165092
Si+ 2S;v=3s2.5s,2.29832e-09,12.1467120768982
Si+ 2D;v=3s2.4d,1.1236e-09,12.524966742006
Si+ 2Fo;v=3s2.4f,3.79703e-09,12.8390114719932
Si+ 2Po;v=3s2.5p,4.91159e-08,12.8768257801836
Si+ 2D;v=3s2.5d,3.80967e-09,13.9348825214829
Si+ 2Fo;v=3s2.5f,1.26921e-08,14.1041170483019
Si+ 2G;v=3s2.5g,2.14675e-07,14.1558172663851
Si+ 4Po;v=3s.3p(3Po)4s,1.2285e-09,14.4887071597983
Si+ 2Po;v=3s.3p(3Po)4s,2.4739e-09,15.0567896520216
Si+ 4So;v=3p3,3.94789e-10,15.2539199799646
Si+ 4Do;v=3s.3p(3Po)3d,3.00933e-10,15.4154676638072
Si+ 4Po;v=3s.3p(3Po)3d,6.73401e-10,15.4529100279826
Si+ 2Po;v=3s.3p(3Po)3d,2.38039e-09,15.6562394228421
Si+ 4D;v=3s.3p(3Po)4p,8.87591e-09,16.3388806716813
Si+ 2S;v=3s2.7s,,14.6192347128
Si+ 4Fo;v=3s.3p(3Po)3d,,14.1668069722
