obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""184.234""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""184.789""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""185.271""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""185.505""","=""""","=""2400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""187.828""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""193.658""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""194.679""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""195.190""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""195.422""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""195.517""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""195.855""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""196.159""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""196.869""","=""""","=""1500w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""196.893""","=""""","=""1500w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""197.071""","=""""","=""3000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""197.116""","=""""","=""1800w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""197.252""","=""""","=""1800w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""197.385""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""197.697""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""198.089""","=""""","=""2400w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""198.980""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""199.034""","=""""","=""1800""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""199.849""","=""""","=""1500l""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""200.297""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""200.869""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""201.523""","=""""","=""1200w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""201.682""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""203.261""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""204.061""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""204.177""","=""""","=""1200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""207.842""","=""""","=""1500w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""208.633""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""208.821""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""209.001""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""209.407""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""209.553""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""209.644""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""209.818""","=""""","=""1200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""210.540""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""210.747""","=""""","=""1500""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""210.965""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""211.835""","=""""","=""900s""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""213.845""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""213.964""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""216.371""","=""""","=""900""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3338""",
"=""217.528""","=""""","=""1100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""""","=""228.8513""","=""""","=""8.6e+07""",D,"=""0.513624""","=""5.931299""","=""3p6.3d8.(3F).4s""","=""b 4F""","=""7/2""","=""""","=""6*""","=""7/2""",8,8,,"=""T4223""","=""""",
"=""""","=""229.5936""","=""""","=""2.2e+07""",C,"=""0.000000""","=""5.400159""","=""3p6.3d7.4s2""","=""a 4F""","=""9/2""","=""3p6.3d8.(1D).4p""","=""x 2F*""","=""7/2""",10,8,,"=""T4223""","=""""",
"=""230.973""","=""230.9718""","=""2600""","=""5.6e+07""",C+,"=""0.000000""","=""5.367936""","=""3p6.3d7.4s2""","=""a 4F""","=""9/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""w 4F*""","=""9/2""",10,10,,"=""T4223""","=""L3475""",
"=""232.385""","=""232.3853""","=""2400""","=""5.0e+07""",C,"=""0.101171""","=""5.436457""","=""3p6.3d7.4s2""","=""a 4F""","=""7/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""*""","=""7/2""",8,8,,"=""T4223""","=""L3475""",
"=""""","=""232.6251""","=""""","=""1.1e+07""",D,"=""0.174426""","=""5.504213""","=""3p6.3d7.4s2""","=""a 4F""","=""5/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""w 4G*""","=""7/2""",6,8,,"=""T4223""","=""""",
"=""233.671""","=""233.6717""","=""1400""","=""5.1e+07""",C,"=""0.174426""","=""5.480340""","=""3p6.3d7.4s2""","=""a 4F""","=""5/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""*""","=""5/2""",6,6,,"=""T4223""","=""L3475""",
"=""233.939""","=""233.9379""","=""1600""","=""7.7e+07""",D,"=""0.224328""","=""5.524204""","=""3p6.3d7.4s2""","=""a 4F""","=""3/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""w 4F*""","=""3/2""",4,4,,"=""T4223""","=""L3475""",
"=""235.357""","=""""","=""1600""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""235.414""","=""235.4087""","=""2000""","=""1.5e+07""",D,"=""0.101171""","=""5.367936""","=""3p6.3d7.4s2""","=""a 4F""","=""7/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""w 4F*""","=""9/2""",8,10,,"=""T4223""","=""L3475""",
"=""""","=""235.6204""","=""""","=""1.3e+07""",D,"=""0.174426""","=""5.436457""","=""3p6.3d7.4s2""","=""a 4F""","=""5/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""*""","=""7/2""",6,8,,"=""T4223""","=""""",
"=""""","=""235.8903""","=""""","=""1.4e+07""",D,"=""0.224328""","=""5.480340""","=""3p6.3d7.4s2""","=""a 4F""","=""3/2""","=""3p6.3d7.(2G).4s.4p.(3P*)""","=""*""","=""5/2""",4,6,,"=""T4223""","=""""",
"=""""","=""236.5782""","=""""","=""1.3e+07""",C,"=""0.000000""","=""5.240728""","=""3p6.3d7.4s2""","=""a 4F""","=""9/2""","=""3p6.3d7.(4F).4s.4p.(1P*)""","=""x 4G*""","=""9/2""",10,10,,"=""T4223""","=""""",
"=""""","=""237.2570""","=""""","=""7.3e+06""",D,"=""0.174426""","=""5.400159""","=""3p6.3d7.4s2""","=""a 4F""","=""5/2""","=""3p6.3d8.(1D).4p""","=""x 2F*""","=""7/2""",6,8,,"=""T4223""","=""""",
"=""238.121""","=""""","=""1400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""238.559""","=""238.5587""","=""1400""","=""2.4e+07""",C,"=""0.000000""","=""5.197220""","=""3p6.3d7.4s2""","=""a 4F""","=""9/2""","=""3p6.3d7.(4F).4s.4p.(1P*)""","=""x 4F*""","=""7/2""",10,8,,"=""T4223""","=""L3475""",
"=""""","=""239.2756""","=""""","=""4.0e+07""",D,"=""0.174426""","=""5.356074""","=""3p6.3d7.4s2""","=""a 4F""","=""5/2""","=""3p6.3d7.(4F).4s.4p.(1P*)""","=""x 4G*""","=""5/2""",6,6,,"=""T4223""","=""""",
