Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3s2.3p2""","=""3P""","=""0""",1,"=""""","=""0.00000""","=""""","=""0.00025""","=""  95                                 ""","=""L7185"""
"=""3s2.3p2""","=""3P""","=""1""",3,"=""""","=""0.140415""","=""""","=""0.000004""","=""  96                                 ""","=""L11636"""
"=""3s2.3p2""","=""3P""","=""2""",5,"=""""","=""0.36293""","=""""","=""0.00025""","=""  95                                 ""","=""L7185"""
"=""3s2.3p2""","=""1D""","=""2""",5,"=""""","=""2.35295""","=""""","=""0.00025""","=""  95                                 ""","=""L7185"""
"=""3s2.3p2""","=""1S""","=""0""",1,"=""""","=""5.37581""","=""""","=""0.00025""","=""  94                                 ""","=""L7185"""
"=""3s.3p3""","=""5S""","=""2""",5,"=""[""","=""12.458""","=""]""","=""0.012""","=""  99                                 ""","=""L10171"""
"=""3s.3p3""","=""3D*""","=""1""",3,"=""""","=""17.44970""","=""""","=""0.00025""","=""  85         :    12  3s2.3p.3d 3D*  ""","=""L7185"""
"=""3s.3p3""","=""3D*""","=""2""",5,"=""""","=""17.45640""","=""""","=""0.00025""","=""  85         :    12  3s2.3p.3d 3D*  ""","=""L7185"""
"=""3s.3p3""","=""3D*""","=""3""",7,"=""""","=""17.48124""","=""""","=""0.00025""","=""  86         :    12  3s2.3p.3d 3D*  ""","=""L7185"""
"=""3s.3p3""","=""3P*""","=""0""",1,"=""""","=""20.26166""","=""""","=""0.00025""","=""  86         :    11  3s2.3p.3d 3P*  ""","=""L7185"""
"=""3s.3p3""","=""3P*""","=""1""",3,"=""""","=""20.26336""","=""""","=""0.00025""","=""  86         :    12  3s2.3p.3d 3P*  ""","=""L7185"""
"=""3s.3p3""","=""3P*""","=""2""",5,"=""""","=""20.26373""","=""""","=""0.00025""","=""  85         :    12  3s2.3p.3d 3P*  ""","=""L7185"""
"=""3s.3p3""","=""1D*""","=""2""",5,"=""""","=""22.17741""","=""""","=""0.00025""","=""  52         :    43  3s2.3p.3d 1D*  ""","=""L7185"""
"=""3s.3p3""","=""3S*""","=""1""",3,"=""""","=""27.06790""","=""""","=""0.00025""","=""  85         :     9  3s.3p3    1P*  ""","=""L7185"""
"=""3s.3p3""","=""1P*""","=""1""",3,"=""""","=""27.75264""","=""""","=""0.00025""","=""  76         :    11  3s2.3p.3d 1P*  ""","=""L7185"""
"=""3s2.3p.3d""","=""3P*""","=""2""",5,"=""""","=""31.2846""","=""""","=""0.0016""","=""  72         :    10  3s.3p3    3P*  ""","=""L7185"""
"=""3s2.3p.3d""","=""3P*""","=""1""",3,"=""""","=""31.4304""","=""""","=""0.0016""","=""  82         :    11  3s.3p3    3P*  ""","=""L7185"""
"=""3s2.3p.3d""","=""3P*""","=""0""",1,"=""""","=""31.4966""","=""""","=""0.0016""","=""  84         :    11  3s.3p3    3P*  ""","=""L7185"""
"=""3s2.3p.3d""","=""3D*""","=""1""",3,"=""""","=""32.2444""","=""""","=""0.0017""","=""  82         :    12  3s.3p3    3D*  ""","=""L7185"""
"=""3s2.3p.3d""","=""3D*""","=""2""",5,"=""""","=""32.2983""","=""""","=""0.0017""","=""  82         :    12  3s.3p3    3D*  ""","=""L7185"""
"=""3s2.3p.3d""","=""3D*""","=""3""",7,"=""""","=""32.3333""","=""""","=""0.0017""","=""  84         :    12  3s.3p3    3D*  ""","=""L7185"""
"=""3s2.3p.3d""","=""1F*""","=""3""",7,"=""""","=""35.4207""","=""""","=""0.0020""","=""  96                                 ""","=""L7185"""
"=""3s2.3p.3d""","=""1P*""","=""1""",3,"=""""","=""36.4170""","=""""","=""0.0021""","=""  84         :    10  3s.3p3    1P*  ""","=""L7185"""
"=""3s2.3p.4s""","=""3P*""","=""0""",1,"=""""","=""48.034""","=""""","=""0.004""","="" 100                                 ""","=""L7185"""
"=""3s2.3p.4s""","=""3P*""","=""1""",3,"=""""","=""48.120""","=""""","=""0.004""","=""  94                                 ""","=""L7185"""
"=""3s2.3p.4s""","=""3P*""","=""2""",5,"=""""","=""48.415""","=""""","=""0.004""","="" 100                                 ""","=""L7185"""
"=""3s2.3p.4s""","=""1P*""","=""1""",3,"=""""","=""48.902""","=""""","=""0.004""","=""  94                                 ""","=""L7185"""
"=""K VII (3p 2P*<1/2>)""","=""Limit""","=""---""",,"=""[""","=""99.44""","=""]""","=""0.20""","=""                                     ""","=""L7185"""
