Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s.5d""","=""3D""","=""3""",7,"=""(""","=""378.4749""","="")""","=""0.0010""","=""L11959c209"""
"=""1s.5d""","=""1D""","=""2""",5,"=""(""","=""378.4834""","="")""","=""0.0010""","=""L11959c209"""
"=""1s.5f""","=""3F*""","=""3""",7,"=""(""","=""378.4842""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5f""","=""3F*""","=""2""",5,"=""(""","=""378.4842""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5f""","=""3F*""","=""4""",9,"=""(""","=""378.4843""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5f""","=""1F*""","=""3""",7,"=""(""","=""378.4843""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5g""","=""3G""","=""4""",9,"=""(""","=""378.4848""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5g""","=""3G""","=""3""",7,"=""(""","=""378.4849""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5g""","=""3G""","=""5""",11,"=""(""","=""378.4849""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5g""","=""1G""","=""4""",9,"=""(""","=""378.4849""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.5p""","=""1P*""","=""1""",3,"=""(""","=""378.52935""","="")""","=""0.00020""","=""L21139"""
"=""1s.6s""","=""3S""","=""1""",3,"=""(""","=""382.3759""","="")""","=""0.0004""","=""L21139"""
"=""1s.6s""","=""1S""","=""0""",1,"=""(""","=""382.5423""","="")""","=""0.0004""","=""L21139"""
"=""1s.6p""","=""3P*""","=""0""",1,"=""(""","=""382.54832""","="")""","=""0.00020""","=""L21139"""
"=""1s.6p""","=""3P*""","=""1""",3,"=""(""","=""382.54832""","="")""","=""0.00020""","=""L21139"""
"=""1s.6p""","=""3P*""","=""2""",5,"=""(""","=""382.54894""","="")""","=""0.00020""","=""L21139"""
"=""1s.6d""","=""3D""","=""1""",3,"=""(""","=""382.6359""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6d""","=""3D""","=""2""",5,"=""(""","=""382.6359""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6d""","=""3D""","=""3""",7,"=""(""","=""382.6360""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6d""","=""1D""","=""2""",5,"=""(""","=""382.6398""","="")""","=""0.0005""","=""L19700c210"""
"=""1s.6f""","=""3F*""","=""3""",7,"=""(""","=""382.6417""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6f""","=""3F*""","=""2""",5,"=""(""","=""382.6417""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6f""","=""3F*""","=""4""",9,"=""(""","=""382.6418""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6f""","=""1F*""","=""3""",7,"=""(""","=""382.6418""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""4""",9,"=""(""","=""382.6421""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""3""",7,"=""(""","=""382.6421""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6g""","=""3G""","=""5""",11,"=""(""","=""382.6421""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6g""","=""1G""","=""4""",9,"=""(""","=""382.6421""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""5""",11,"=""(""","=""382.6424""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""4""",9,"=""(""","=""382.6424""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6h""","=""3H*""","=""6""",13,"=""(""","=""382.6425""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6h""","=""1H*""","=""5""",11,"=""(""","=""382.6425""","="")""","=""0.0003""","=""L19700c210"""
"=""1s.6p""","=""1P*""","=""1""",3,"=""(""","=""382.66757""","="")""","=""0.00020""","=""L21139"""
"=""1s.7s""","=""3S""","=""1""",3,"=""(""","=""384.9820""","="")""","=""0.0004""","=""L21139"""
"=""1s.7s""","=""1S""","=""0""",1,"=""(""","=""385.0859""","="")""","=""0.0004""","=""L21139"""
"=""1s.7p""","=""3P*""","=""0""",1,"=""(""","=""385.08992""","="")""","=""0.00020""","=""L21139"""
"=""1s.7p""","=""3P*""","=""1""",3,"=""(""","=""385.08992""","="")""","=""0.00020""","=""L21139"""
"=""1s.7p""","=""3P*""","=""2""",5,"=""(""","=""385.09031""","="")""","=""0.00020""","=""L21139"""
"=""1s.7d""","=""3D""","=""1""",3,"=""(""","=""385.1449""","="")""","=""0.0007""","=""u50"""
"=""1s.7d""","=""3D""","=""2""",5,"=""(""","=""385.1449""","="")""","=""0.0007""","=""u50"""
"=""1s.7d""","=""3D""","=""3""",7,"=""(""","=""385.1450""","="")""","=""0.0007""","=""u50"""
"=""1s.7d""","=""1D""","=""2""",5,"=""(""","=""385.1480""","="")""","=""0.0007""","=""u50"""
"=""1s.7g""","=""1G""","=""4""",9,"=""(""","=""385.1489""","="")""","=""0.0003""","=""u51"""
"=""1s.7g""","=""3G""","=""3""",7,"=""(""","=""385.1489""","="")""","=""0.0003""","=""u51"""
"=""1s.7g""","=""3G""","=""4""",9,"=""(""","=""385.1489""","="")""","=""0.0003""","=""u51"""
"=""1s.7g""","=""3G""","=""5""",11,"=""(""","=""385.1489""","="")""","=""0.0003""","=""u51"""
"=""1s.7h""","=""1H*""","=""5""",11,"=""(""","=""385.1491""","="")""","=""0.0003""","=""u51"""
"=""1s.7h""","=""3H*""","=""4""",9,"=""(""","=""385.1491""","="")""","=""0.0003""","=""u51"""
"=""1s.7h""","=""3H*""","=""5""",11,"=""(""","=""385.1491""","="")""","=""0.0003""","=""u51"""
"=""1s.7h""","=""3H*""","=""6""",13,"=""(""","=""385.1491""","="")""","=""0.0003""","=""u51"""
"=""1s.7i""","=""1I""","=""6""",13,"=""(""","=""385.1492""","="")""","=""0.0003""","=""u51"""
"=""1s.7i""","=""3I""","=""5""",11,"=""(""","=""385.1492""","="")""","=""0.0003""","=""u51"""
"=""1s.7i""","=""3I""","=""6""",13,"=""(""","=""385.1492""","="")""","=""0.0003""","=""u51"""
"=""1s.7i""","=""3I""","=""7""",15,"=""(""","=""385.1492""","="")""","=""0.0003""","=""u51"""
"=""1s.7p""","=""1P*""","=""1""",3,"=""(""","=""385.16475""","="")""","=""0.00020""","=""L21139"""
"=""1s.8s""","=""3S""","=""1""",3,"=""(""","=""386.6645""","="")""","=""0.0005""","=""u49"""
"=""1s.8s""","=""1S""","=""0""",1,"=""(""","=""386.7338""","="")""","=""0.0005""","=""u49"""
"=""1s.8p""","=""3P*""","=""0""",1,"=""(""","=""386.73645""","="")""","=""0.00025""","=""u49"""
"=""1s.8p""","=""3P*""","=""1""",3,"=""(""","=""386.73645""","="")""","=""0.00025""","=""u49"""
"=""1s.8p""","=""3P*""","=""2""",5,"=""(""","=""386.73671""","="")""","=""0.00025""","=""u49"""
"=""1s.8d""","=""3D""","=""1""",3,"=""(""","=""386.7732""","="")""","=""0.0007""","=""u50"""
"=""1s.8d""","=""3D""","=""2""",5,"=""(""","=""386.7732""","="")""","=""0.0007""","=""u50"""
"=""1s.8d""","=""3D""","=""3""",7,"=""(""","=""386.7732""","="")""","=""0.0007""","=""u50"""
"=""1s.8d""","=""1D""","=""2""",5,"=""(""","=""386.7753""","="")""","=""0.0007""","=""u50"""
"=""1s.8h""","=""1H*""","=""5""",11,"=""(""","=""386.7760""","="")""","=""0.0003""","=""u51"""
"=""1s.8h""","=""3H*""","=""4""",9,"=""(""","=""386.7760""","="")""","=""0.0003""","=""u51"""
"=""1s.8h""","=""3H*""","=""6""",13,"=""(""","=""386.7760""","="")""","=""0.0003""","=""u51"""
"=""1s.8h""","=""3H*""","=""5""",11,"=""(""","=""386.7760""","="")""","=""0.0003""","=""u51"""
"=""1s.8i""","=""1I""","=""6""",13,"=""(""","=""386.7761""","="")""","=""0.0003""","=""u51"""
"=""1s.8i""","=""3I""","=""5""",11,"=""(""","=""386.7761""","="")""","=""0.0003""","=""u51"""
"=""1s.8i""","=""3I""","=""6""",13,"=""(""","=""386.7761""","="")""","=""0.0003""","=""u51"""
"=""1s.8i""","=""3I""","=""7""",15,"=""(""","=""386.7761""","="")""","=""0.0003""","=""u51"""
"=""1s.8p""","=""1P*""","=""1""",3,"=""(""","=""386.78645""","="")""","=""0.00025""","=""u49"""
"=""1s.9s""","=""3S""","=""1""",3,"=""(""","=""387.8133""","="")""","=""0.0005""","=""u49"""
"=""1s.9s""","=""1S""","=""0""",1,"=""(""","=""387.8618""","="")""","=""0.0005""","=""u49"""
"=""1s.9p""","=""3P*""","=""0""",1,"=""(""","=""387.86365""","="")""","=""0.00025""","=""u49"""
"=""1s.9p""","=""3P*""","=""1""",3,"=""(""","=""387.86366""","="")""","=""0.00025""","=""u49"""
"=""1s.9p""","=""3P*""","=""2""",5,"=""(""","=""387.86383""","="")""","=""0.00025""","=""u49"""
"=""1s.9d""","=""3D""","=""1""",3,"=""(""","=""387.8894""","="")""","=""0.0007""","=""u50"""
"=""1s.9d""","=""3D""","=""2""",5,"=""(""","=""387.8894""","="")""","=""0.0007""","=""u50"""
"=""1s.9d""","=""3D""","=""3""",7,"=""(""","=""387.8894""","="")""","=""0.0007""","=""u50"""
"=""1s.9d""","=""1D""","=""2""",5,"=""(""","=""387.8909""","="")""","=""0.0007""","=""u50"""
"=""1s.9p""","=""1P*""","=""1""",3,"=""(""","=""387.89872""","="")""","=""0.00025""","=""u49"""
"=""1s.10s""","=""3S""","=""1""",3,"=""(""","=""388.6324""","="")""","=""0.0005""","=""u49"""
"=""1s.10s""","=""1S""","=""0""",1,"=""(""","=""388.6676""","="")""","=""0.0005""","=""u49"""
"=""1s.10p""","=""3P*""","=""0""",1,"=""(""","=""388.66904""","="")""","=""0.00025""","=""u49"""
"=""1s.10p""","=""3P*""","=""1""",3,"=""(""","=""388.66904""","="")""","=""0.00025""","=""u49"""
"=""1s.10p""","=""3P*""","=""2""",5,"=""(""","=""388.66916""","="")""","=""0.00025""","=""u49"""
"=""1s.10d""","=""3D""","=""1""",3,"=""(""","=""388.6878""","="")""","=""0.0007""","=""u50"""
"=""1s.10d""","=""3D""","=""2""",5,"=""(""","=""388.6878""","="")""","=""0.0007""","=""u50"""
"=""1s.10d""","=""3D""","=""3""",7,"=""(""","=""388.6878""","="")""","=""0.0007""","=""u50"""
"=""1s.10d""","=""1D""","=""2""",5,"=""(""","=""388.6889""","="")""","=""0.0007""","=""u50"""
"=""1s.10p""","=""1P*""","=""1""",3,"=""(""","=""388.69457""","="")""","=""0.00025""","=""u49"""
"=""C VI (1s 2S<1/2>)""","=""Limit""","=""---""",,"=""(""","=""392.09056""","="")""","=""0.00004""","=""L21139"""
"=""2s2""","=""1S""","=""0""",1,"=""(""","=""656.40""","="")""","=""0.12""","=""L19748"""
"=""2s.2p""","=""3P*""","=""0""",1,"=""(""","=""658.00""","="")""","=""0.12""","=""L19748"""
"=""2s.2p""","=""3P*""","=""1""",3,"=""(""","=""658.01""","="")""","=""0.12""","=""L19748"""
"=""2s.2p""","=""3P*""","=""2""",5,"=""(""","=""658.05""","="")""","=""0.12""","=""L19748"""
"=""2p2""","=""3P""","=""0""",1,"=""(""","=""662.82""","="")""","=""0.12""","=""L19748"""
"=""2p2""","=""3P""","=""1""",3,"=""(""","=""662.83""","="")""","=""0.12""","=""L19748"""
"=""2p2""","=""3P""","=""2""",5,"=""(""","=""662.86""","="")""","=""0.12""","=""L19748"""
"=""2p2""","=""1D""","=""2""",5,"=""(""","=""665.08""","="")""","=""0.12""","=""L19748"""
"=""2s.2p""","=""1P*""","=""1""",3,"=""(""","=""665.73""","="")""","=""0.12""","=""L19748"""
"=""2p2""","=""1S""","=""0""",1,"=""(""","=""673.74""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""3D""","=""1""",3,"=""(""","=""717.71""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""3D""","=""2""",5,"=""(""","=""717.73""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""3D""","=""3""",7,"=""(""","=""717.76""","="")""","=""0.12""","=""L19748"""
"=""2p.3s""","=""3P*""","=""0""",1,"=""(""","=""718.08""","="")""","=""0.12""","=""L19748"""
"=""2p.3s""","=""3P*""","=""1""",3,"=""(""","=""718.09""","="")""","=""0.12""","=""L19748"""
"=""2p.3s""","=""3P*""","=""2""",5,"=""(""","=""718.12""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""3P""","=""0""",1,"=""(""","=""719.89""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""3P""","=""1""",3,"=""(""","=""719.90""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""3P""","=""2""",5,"=""(""","=""719.91""","="")""","=""0.12""","=""L19748"""
"=""2p.3p""","=""1D""","=""2""",5,"=""(""","=""719.99""","="")""","=""0.12""","=""L19748"""
"=""2p.3s""","=""1P*""","=""1""",3,"=""(""","=""720.98""","="")""","=""0.12""","=""L19748"""
"=""2p.3d""","=""3D*""","=""1""",3,"=""(""","=""721.02""","="")""","=""0.12""","=""L19748"""
"=""2p.3d""","=""3D*""","=""2""",5,"=""(""","=""721.02""","="")""","=""0.12""","=""L19748"""
"=""2p.3d""","=""3D*""","=""3""",7,"=""(""","=""721.03""","="")""","=""0.12""","=""L19748"""
