obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""15.05523""","=""0.00014""","=""""","=""4.02e+07""",A,"=""(304.4202464)""","=""(386.7732)""","=""1s.2p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""1""",5,3,,"=""T5231LS""","=""""",
"=""""","=""15.34895""","=""0.00004""","=""""","=""1.10e+09""",A,"=""(304.387768)""","=""(385.16475)""","=""1s.2s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""15.35888""","=""0.00014""","=""""","=""2.20e+09""",A,"=""(304.4202464)""","=""(385.1450)""","=""1s.2p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""3""",5,7,,"=""T5231LS""","=""""",
"=""""","=""15.71951""","=""0.00015""","=""""","=""1.20e+09""",A,"=""(307.9024628)""","=""(386.7753)""","=""1s.2p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""15.83859""","=""0.00004""","=""""","=""1.748e+09""",AA,"=""(304.387768)""","=""(382.66757)""","=""1s.2s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""15.84817""","=""0.00008""","=""""","=""1.504e+09""",AA,"=""(304.4034097)""","=""(382.6359)""","=""1s.2p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""15.84848""","=""0.00008""","=""""","=""2.005e+09""",AA,"=""(304.4049606)""","=""(382.6359)""","=""1s.2p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""15.85158""","=""0.00008""","=""""","=""1.002e+08""",AA,"=""(304.4202464)""","=""(382.6359)""","=""1s.2p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""16.05065""","=""0.00015""","=""""","=""1.84e+09""",A,"=""(307.9024628)""","=""(385.1480)""","=""1s.2p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""16.72263""","=""0.00004""","=""""","=""3.001e+09""",AA,"=""(304.387768)""","=""(378.52935)""","=""1s.2s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""16.73848""","=""0.00022""","=""""","=""4.921e+09""",AA,"=""(304.4034097)""","=""(378.4748)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""16.73847""","=""0.00022""","=""""","=""2.734e+09""",AA,"=""(304.4034097)""","=""(378.4748)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""16.73882""","=""0.00022""","=""""","=""3.645e+09""",AA,"=""(304.4049606)""","=""(378.4748)""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""16.74225""","=""0.00022""","=""""","=""6.557e+09""",AA,"=""(304.4202464)""","=""(378.4749)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""16.74229""","=""0.00022""","=""""","=""1.639e+09""",AA,"=""(304.4202464)""","=""(378.4748)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""16.74228""","=""0.00022""","=""""","=""1.822e+08""",AA,"=""(304.4202464)""","=""(378.4748)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""16.84163""","=""0.00009""","=""""","=""4.234e+08""",AA,"=""(304.4034097)""","=""(378.0211)""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""16.84199""","=""0.00009""","=""""","=""1.411e+08""",AA,"=""(304.4049606)""","=""(378.0211)""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""16.84549""","=""0.00009""","=""""","=""7.051e+08""",AA,"=""(304.4202464)""","=""(378.0211)""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""17.56625""","=""0.00025""","=""""","=""5.579e+09""",AA,"=""(307.9024628)""","=""(378.4834)""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""18.63501""","=""0.00006""","=""""","=""5.768e+09""",AA,"=""(304.387768)""","=""(370.92071)""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""18.6740""","=""0.0003""","=""""","=""1.413e+10""",AA,"=""(304.4202464)""","=""(370.8143)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""18.92585""","=""0.00011""","=""""","=""8.661e+08""",AA,"=""(304.4034097)""","=""(369.9139)""","=""1s.2p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""18.92630""","=""0.00011""","=""""","=""2.887e+08""",AA,"=""(304.4049606)""","=""(369.9139)""","=""1s.2p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""18.93072""","=""0.00011""","=""""","=""1.442e+09""",AA,"=""(304.4202464)""","=""(369.9139)""","=""1s.2p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""19.7029""","=""0.0003""","=""""","=""1.232e+10""",AA,"=""(307.9024628)""","=""(370.8295)""","=""1s.2p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""22.719""","=""22.71841""","=""0.00008""","=""110""","=""1.363e+10""",AA,"=""(298.962205)""","=""(353.53653)""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""L1113""",
"=""""","=""22.72041""","=""0.00008""","=""""","=""1.363e+10""",AA,"=""(298.962205)""","=""(353.53173)""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",3,1,,"=""T5997LS""","=""""",
"=""""","=""22.72048""","=""0.00008""","=""""","=""1.363e+10""",AA,"=""(298.962205)""","=""(353.53156)""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""24.73189""","=""0.00011""","=""""","=""1.278e+10""",AA,"=""(304.387768)""","=""(354.51908)""","=""1s.2s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""24.84455""","=""0.00010""","=""""","=""9.293e+05""",AA,"=""(304.387768)""","=""(354.29174)""","=""1s.2s""","=""1S""","=""0""","=""1s.3d""","=""1D""","=""2""",1,5,E2,"=""T3908""","=""""",
"=""24.866""","=""24.86668""","=""0.00011""","=""160*""","=""1.771e+10""",AA,"=""(304.4034097)""","=""(354.26298)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""L1113""",
"=""24.866""","=""24.86663""","=""0.00011""","=""160*""","=""3.187e+10""",AA,"=""(304.4034097)""","=""(354.26309)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""L1113""",
"=""""","=""24.86746""","=""0.00011""","=""""","=""2.361e+10""",AA,"=""(304.4049606)""","=""(354.26298)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""24.874""","=""24.87432""","=""0.00011""","=""160""","=""4.246e+10""",AA,"=""(304.4202464)""","=""(354.26450)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""L1113""",
"=""""","=""24.87503""","=""0.00011""","=""""","=""1.061e+10""",AA,"=""(304.4202464)""","=""(354.26309)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""24.87508""","=""0.00011""","=""""","=""1.179e+09""",AA,"=""(304.4202464)""","=""(354.26298)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""26.01385""","=""0.00020""","=""""","=""2.228e+09""",AA,"=""(304.4034097)""","=""(352.0643)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""26.01470""","=""0.00020""","=""""","=""7.426e+08""",AA,"=""(304.4049606)""","=""(352.0643)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""26.02304""","=""0.00020""","=""""","=""3.710e+09""",AA,"=""(304.4202464)""","=""(352.0643)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""26.72691""","=""0.00012""","=""""","=""3.947e+10""",AA,"=""(307.9024628)""","=""(354.29174)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""27.19075""","=""0.00022""","=""""","=""5.699e+09""",AA,"=""(307.9024628)""","=""(353.5004)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",3,1,,"=""T5997""","=""""",
"=""""","=""37.2481""","=""0.0005""","=""""","=""2.38e+08""",A,"=""(353.5004)""","=""(386.78645)""","=""1s.3s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""37.2979""","=""0.0009""","=""""","=""3.73e+08""",A,"=""(353.53156)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""2""",3,5,,"=""T5231LS""","=""""",
"=""""","=""37.2979""","=""0.0009""","=""""","=""2.07e+08""",A,"=""(353.53156)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""1""",3,3,,"=""T5231LS""","=""""",
"=""""","=""37.2981""","=""0.0009""","=""""","=""2.76e+08""",A,"=""(353.53173)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""0""","=""1s.8d""","=""3D""","=""1""",1,3,,"=""T5231LS""","=""""",
"=""""","=""37.3034""","=""0.0009""","=""""","=""4.97e+08""",A,"=""(353.53653)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""3""",5,7,,"=""T5231LS""","=""""",
"=""""","=""37.3035""","=""0.0009""","=""""","=""1.24e+08""",A,"=""(353.53653)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""2""",5,5,,"=""T5231LS""","=""""",
"=""""","=""37.3035""","=""0.0009""","=""""","=""1.38e+07""",A,"=""(353.53653)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""1""",5,3,,"=""T5231LS""","=""""",
"=""""","=""37.4202""","=""0.0006""","=""""","=""6.27e+07""",A,"=""(353.53156)""","=""(386.6645)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",3,3,,"=""T5231LS""","=""""",
"=""""","=""37.4204""","=""0.0006""","=""""","=""2.09e+07""",A,"=""(353.53173)""","=""(386.6645)""","=""1s.3p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",1,3,,"=""T5231LS""","=""""",
"=""""","=""37.4258""","=""0.0006""","=""""","=""1.04e+08""",A,"=""(353.53653)""","=""(386.6645)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",5,3,,"=""T5231LS""","=""""",
"=""""","=""38.1802""","=""0.0004""","=""""","=""2.47e+07""",A,"=""(354.26298)""","=""(386.73645)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""0""",3,1,,"=""T5231LS""","=""""",
"=""""","=""38.1802""","=""0.0004""","=""""","=""6.17e+06""",A,"=""(354.26298)""","=""(386.73645)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""1""",3,3,,"=""T5231LS""","=""""",
"=""""","=""38.1798""","=""0.0004""","=""""","=""2.47e+05""",A,"=""(354.26298)""","=""(386.73671)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""2""",3,5,,"=""T5231LS""","=""""",
"=""""","=""38.1803""","=""0.0004""","=""""","=""1.85e+07""",A,"=""(354.26309)""","=""(386.73645)""","=""1s.3d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""1""",5,3,,"=""T5231LS""","=""""",
"=""""","=""38.1800""","=""0.0004""","=""""","=""3.70e+06""",A,"=""(354.26309)""","=""(386.73671)""","=""1s.3d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""2""",5,5,,"=""T5231LS""","=""""",
"=""""","=""38.1816""","=""0.0004""","=""""","=""2.07e+07""",A,"=""(354.26450)""","=""(386.73671)""","=""1s.3d""","=""3D""","=""3""","=""1s.8p""","=""3P*""","=""2""",7,5,,"=""T5231LS""","=""""",
"=""""","=""38.4373""","=""0.0009""","=""""","=""4.63e+08""",A,"=""(354.51908)""","=""(386.7753)""","=""1s.3p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""39.1558""","=""0.0005""","=""""","=""3.53e+08""",A,"=""(353.5004)""","=""(385.16475)""","=""1s.3s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",1,3,,"=""T5231""","=""""",
"=""""","=""39.2250""","=""0.0010""","=""""","=""7.51e+08""",A,"=""(353.53653)""","=""(385.1450)""","=""1s.3p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""3""",5,7,,"=""T5231LS""","=""""",
"=""""","=""39.4220""","=""0.0005""","=""""","=""9.59e+07""",A,"=""(353.53156)""","=""(384.9820)""","=""1s.3p""","=""3P*""","=""1""","=""1s.7s""","=""3S""","=""1""",3,3,,"=""T5231LS""","=""""",
"=""""","=""39.4222""","=""0.0005""","=""""","=""3.20e+07""",A,"=""(353.53173)""","=""(384.9820)""","=""1s.3p""","=""3P*""","=""0""","=""1s.7s""","=""3S""","=""1""",1,3,,"=""T5231LS""","=""""",
"=""""","=""39.4283""","=""0.0005""","=""""","=""1.60e+08""",A,"=""(353.53653)""","=""(384.9820)""","=""1s.3p""","=""3P*""","=""2""","=""1s.7s""","=""3S""","=""1""",5,3,,"=""T5231LS""","=""""",
"=""""","=""40.2189""","=""0.0004""","=""""","=""3.84e+05""",A,"=""(354.26298)""","=""(385.09031)""","=""1s.3d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""2""",3,5,,"=""T5231LS""","=""""",
"=""""","=""40.2191""","=""0.0004""","=""""","=""5.76e+06""",A,"=""(354.26309)""","=""(385.09031)""","=""1s.3d""","=""3D""","=""2""","=""1s.7p""","=""3P*""","=""2""",5,5,,"=""T5231LS""","=""""",
"=""""","=""40.2209""","=""0.0004""","=""""","=""3.23e+07""",A,"=""(354.26450)""","=""(385.09031)""","=""1s.3d""","=""3D""","=""3""","=""1s.7p""","=""3P*""","=""2""",7,5,,"=""T5231LS""","=""""",
"=""""","=""40.4794""","=""0.0010""","=""""","=""7.06e+08""",A,"=""(354.51908)""","=""(385.1480)""","=""1s.3p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T5231""","=""""",
"=""""","=""42.5081""","=""0.0006""","=""""","=""5.538e+08""",AA,"=""(353.5004)""","=""(382.66757)""","=""1s.3s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""42.5999""","=""0.0006""","=""""","=""5.073e+08""",AA,"=""(353.53156)""","=""(382.6359)""","=""1s.3p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""42.6001""","=""0.0006""","=""""","=""6.764e+08""",AA,"=""(353.53173)""","=""(382.6359)""","=""1s.3p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""42.6071""","=""0.0006""","=""""","=""3.380e+07""",AA,"=""(353.53653)""","=""(382.6359)""","=""1s.3p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""42.9839""","=""0.0006""","=""""","=""1.563e+08""",AA,"=""(353.53156)""","=""(382.3759)""","=""1s.3p""","=""3P*""","=""1""","=""1s.6s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""42.9842""","=""0.0006""","=""""","=""5.211e+07""",AA,"=""(353.53173)""","=""(382.3759)""","=""1s.3p""","=""3P*""","=""0""","=""1s.6s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""42.9914""","=""0.0006""","=""""","=""2.604e+08""",AA,"=""(353.53653)""","=""(382.3759)""","=""1s.3p""","=""3P*""","=""2""","=""1s.6s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""43.6936""","=""0.0004""","=""""","=""4.428e+07""",AA,"=""(354.29174)""","=""(382.66757)""","=""1s.3d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""43.8324""","=""0.0004""","=""""","=""6.520e+05""",AA,"=""(354.26298)""","=""(382.54894)""","=""1s.3d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""43.8326""","=""0.0004""","=""""","=""9.780e+06""",AA,"=""(354.26309)""","=""(382.54894)""","=""1s.3d""","=""3D""","=""2""","=""1s.6p""","=""3P*""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""43.8348""","=""0.0004""","=""""","=""5.476e+07""",AA,"=""(354.26450)""","=""(382.54894)""","=""1s.3d""","=""3D""","=""3""","=""1s.6p""","=""3P*""","=""2""",7,5,,"=""T5997LS""","=""""",
"=""""","=""49.5363""","=""0.0008""","=""""","=""9.323e+08""",AA,"=""(353.5004)""","=""(378.52935)""","=""1s.3s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""49.7066""","=""0.0020""","=""""","=""1.624e+09""",AA,"=""(353.53156)""","=""(378.4748)""","=""1s.3p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""49.7065""","=""0.0020""","=""""","=""9.021e+08""",AA,"=""(353.53156)""","=""(378.4748)""","=""1s.3p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""49.7069""","=""0.0020""","=""""","=""1.203e+09""",AA,"=""(353.53173)""","=""(378.4748)""","=""1s.3p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""49.7162""","=""0.0020""","=""""","=""2.164e+09""",AA,"=""(353.53653)""","=""(378.4749)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""49.7165""","=""0.0020""","=""""","=""5.409e+08""",AA,"=""(353.53653)""","=""(378.4748)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""49.7164""","=""0.0020""","=""""","=""6.010e+07""",AA,"=""(353.53653)""","=""(378.4748)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""50.6274""","=""0.0009""","=""""","=""2.834e+08""",AA,"=""(353.53156)""","=""(378.0211)""","=""1s.3p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""50.6278""","=""0.0009""","=""""","=""9.448e+07""",AA,"=""(353.53173)""","=""(378.0211)""","=""1s.3p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""50.6377""","=""0.0009""","=""""","=""4.721e+08""",AA,"=""(353.53653)""","=""(378.0211)""","=""1s.3p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""51.1536""","=""0.0006""","=""""","=""8.455e+07""",AA,"=""(354.29174)""","=""(378.52935)""","=""1s.3d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""51.5307""","=""0.0006""","=""""","=""1.248e+06""",AA,"=""(354.26298)""","=""(378.32323)""","=""1s.3d""","=""3D""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""51.5310""","=""0.0006""","=""""","=""1.872e+07""",AA,"=""(354.26309)""","=""(378.32323)""","=""1s.3d""","=""3D""","=""2""","=""1s.5p""","=""3P*""","=""2""",5,5,,"=""T5997LS""","=""""",
"=""""","=""51.5340""","=""0.0006""","=""""","=""1.048e+08""",AA,"=""(354.26450)""","=""(378.32323)""","=""1s.3d""","=""3D""","=""3""","=""1s.5p""","=""3P*""","=""2""",7,5,,"=""T5997LS""","=""""",
"=""""","=""51.7370""","=""0.0022""","=""""","=""2.101e+09""",AA,"=""(354.51908)""","=""(378.4834)""","=""1s.3p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""71.1722""","=""0.0017""","=""""","=""1.664e+09""",AA,"=""(353.5004)""","=""(370.92071)""","=""1s.3s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5997""","=""""",
"=""""","=""71.759""","=""0.004""","=""""","=""4.316e+09""",AA,"=""(353.53653)""","=""(370.8143)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T5997LS""","=""""",
"=""""","=""74.5592""","=""0.0013""","=""""","=""1.956e+08""",AA,"=""(354.29174)""","=""(370.92071)""","=""1s.3d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T5997""","=""""",
"=""""","=""75.6816""","=""0.0019""","=""""","=""5.993e+08""",AA,"=""(353.53156)""","=""(369.9139)""","=""1s.3p""","=""3P*""","=""1""","=""1s.4s""","=""3S""","=""1""",3,3,,"=""T5997LS""","=""""",
"=""""","=""75.6824""","=""0.0019""","=""""","=""1.998e+08""",AA,"=""(353.53173)""","=""(369.9139)""","=""1s.3p""","=""3P*""","=""0""","=""1s.4s""","=""3S""","=""1""",1,3,,"=""T5997LS""","=""""",
"=""""","=""75.7046""","=""0.0019""","=""""","=""9.980e+08""",AA,"=""(353.53653)""","=""(369.9139)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4s""","=""3S""","=""1""",5,3,,"=""T5997LS""","=""""",
"=""""","=""76.015""","=""0.005""","=""""","=""4.423e+09""",AA,"=""(354.51908)""","=""(370.8295)""","=""1s.3p""","=""1P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T5997""","=""""",
"=""""","=""76.2921""","=""0.0014""","=""""","=""2.927e+06""",AA,"=""(354.26298)""","=""(370.51423)""","=""1s.3d""","=""3D""","=""1""","=""1s.4p""","=""3P*""","=""2""",3,5,,"=""T5997LS""","=""""",
"=""""","=""76.2926""","=""0.0014""","=""""","=""4.390e+07""",AA,"=""(354.26309)""","=""(370.51423)""","=""1s.3d""","=""3D""","=""2""","=""1s.4p""","=""3P*""","=""2""",5,5,,"=""T5997LS""","=""""",
