conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2,1S,0.0,1.0,0.0,1s.2s,3S,1.0,3.0,298.962205,298.962205,4.14715,48.57,3.7571e-11,3.7571e-11,9.9713e-13
1s2,1S,0.0,1.0,0.0,1s.2p,3P*,2.0,5.0,304.420246,304.420246,4.0728,26200.0,3.2577e-08,3.2577e-08,8.646e-10
1s2,1S,0.0,1.0,0.0,1s.2p,1P*,1.0,3.0,307.902463,307.902463,4.02674,887300000000.0,0.64708,0.64708,0.017173
1s2,1S,0.0,1.0,0.0,1s.3d,1D,2.0,5.0,354.29174,354.29174,3.49949,19460000.0,1.7864e-05,1.7864e-05,4.7412e-07
1s2,1S,0.0,1.0,0.0,1s.3p,1P*,1.0,3.0,354.51908,354.51908,3.49725,255400000000.0,0.14049,0.14049,0.0037287
1s2,1S,0.0,1.0,0.0,1s.4p,1P*,1.0,3.0,370.92071,370.92071,3.34261,106500000000.0,0.053518,0.053518,0.0014204
1s.2s,3S,1.0,3.0,298.962205,1s.2p,3P*,1.0,3.0,304.40341,5.441205,227.86167,56160000.0,0.043715,0.13114,0.0011602
1s.2s,3S,1.0,3.0,298.962205,1s.2p,3P*,0.0,1.0,304.404961,5.442756,227.79674,56210000.0,0.014576,0.043729,0.00038685
1s.2s,3S,1.0,3.0,298.962205,1s.2p,3P*,2.0,5.0,304.420246,5.458041,227.15877,56690000.0,0.073093,0.21928,0.0019399
1s.2s,3S,1.0,3.0,298.962205,1s.3p,3P*,1.0,3.0,353.53156,54.569355,22.72048,13630000000.0,0.10548,0.31645,0.0027996
1s.2s,3S,1.0,3.0,298.962205,1s.3p,3P*,0.0,1.0,353.53173,54.569525,22.72041,13630000000.0,0.035161,0.10548,0.00093318
