conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3d10,1S,0.0,1.0,0.0,3d9.4s,3D,2.0,5.0,2.832682,2.832682,437.69197,0.09,1.2924e-09,1.2924e-09,3.4301e-11
3d10,1S,0.0,1.0,0.0,3d9.4s,3D,1.0,3.0,2.975419,2.975419,416.69494,2.1e-12,1.64e-20,1.64e-20,4.3525e-22
3d10,1S,0.0,1.0,0.0,3d9.4s,1D,2.0,5.0,3.256389,3.256389,380.74134,1.58,1.7169e-08,1.7169e-08,4.5567e-10
3d10,1S,0.0,1.0,0.0,3d9.4p,3P*,1.0,3.0,8.42058,8.42058,147.2395,8000000.0,0.0078004,0.0078004,0.00020702
3d10,1S,0.0,1.0,0.0,3d9.4p,3D*,1.0,3.0,9.063498,9.063498,136.79509,83000000.0,0.069855,0.069855,0.001854
3d10,1S,0.0,1.0,0.0,3d9.4p,1P*,1.0,3.0,9.124718,9.124718,135.87729,330000000.0,0.27402,0.27402,0.0072726
3d9.4s,3D,3.0,7.0,2.718816,3d9.4s,3D,2.0,5.0,2.832682,0.113865,10888.6794,0.018,2.2854e-08,1.5998e-07,6.0653e-10
3d9.4s,3D,3.0,7.0,2.718816,3d9.4s,3D,1.0,3.0,2.975419,0.256603,4831.75999,9e-08,1.35e-14,9.45e-14,3.5829e-16
3d9.4s,3D,3.0,7.0,2.718816,3d9.4s,1D,2.0,5.0,3.256389,0.537573,2306.37008,0.2,1.1393e-08,7.9748e-08,3.0236e-10
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,3P*,2.0,5.0,8.234867,5.516051,224.76985,330000000.0,0.17853,1.2497,0.0047383
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,3F*,3.0,7.0,8.486438,5.767621,214.96592,88000000.0,0.060965,0.42676,0.001618
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,3F*,4.0,9.0,8.521544,5.802728,213.66537,459000000.0,0.40391,2.8274,0.01072
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,3F*,2.0,5.0,8.662526,5.94371,208.59733,4100000.0,0.0019104,0.013373,5.0703e-05
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,1F*,3.0,7.0,8.783222,6.064406,204.44574,142000000.0,0.088982,0.62288,0.0023616
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,1D*,2.0,5.0,8.864108,6.145292,201.75477,8100000.0,0.0035307,0.024715,9.3706e-05
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,3D*,3.0,7.0,8.916955,6.198139,200.03455,213000000.0,0.12778,0.89443,0.0033912
3d9.4s,3D,3.0,7.0,2.718816,3d9.4p,3D*,2.0,5.0,9.09465,6.375833,194.4596,19900000.0,0.0080583,0.056408,0.00021387
3d9.4s,3D,3.0,7.0,2.718816,3d8.(3F).4s.4p.(3P*),3D*,3.0,7.0,14.428711,11.709895,105.87985,190000000.0,0.031933,0.22353,0.0008475
3d9.4s,3D,3.0,7.0,2.718816,3d8.(3F).4s.4p.(3P*),3G*,3.0,7.0,14.462008,11.743192,105.57964,210000000.0,0.035095,0.24566,0.00093141
3d9.4s,3D,3.0,7.0,2.718816,3d8.(3F).4s.4p.(3P*),3D*,2.0,5.0,14.522311,11.803495,105.04024,82000000.0,0.0096885,0.06782,0.00025713
3d9.4s,3D,3.0,7.0,2.718816,3d8.(3F).4s.4p.(3P*),3F*,4.0,9.0,14.588802,11.869986,104.45185,230000000.0,0.048369,0.33858,0.0012837
3d9.4s,3D,3.0,7.0,2.718816,3d8.(3F).4s.4p.(3P*),3F*,3.0,7.0,14.647859,11.929043,103.93474,200000000.0,0.03239,0.22673,0.00085963
3d9.4s,3D,3.0,7.0,2.718816,3d8.(1D).4s.4p.(3P*),3F*,4.0,9.0,15.966442,13.247625,93.58975,112000000.0,0.018909,0.13237,0.00050186
3d9.4s,3D,3.0,7.0,2.718816,3d8.(1D).4s.4p.(3P*),3D*,3.0,7.0,16.00844,13.289623,93.29399,170000000.0,0.022183,0.15528,0.00058873
3d9.4s,3D,2.0,5.0,2.832682,3d9.4s,3D,1.0,3.0,2.975419,0.142737,8686.1789,0.056,3.8006e-08,1.9003e-07,1.0087e-09
3d9.4s,3D,2.0,5.0,2.832682,3d9.4s,1D,2.0,5.0,3.256389,0.423708,2926.1733,0.0155,1.9897e-09,9.9486e-09,5.2807e-11
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3P*,2.0,5.0,8.234867,5.402186,229.50747,34000000.0,0.026849,0.13425,0.00071258
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3P*,1.0,3.0,8.42058,5.587898,221.87984,350000000.0,0.15499,0.77497,0.0041135
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3F*,3.0,7.0,8.486438,5.653756,219.29528,280000000.0,0.28262,1.4131,0.0075008
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3F*,2.0,5.0,8.662526,5.829845,212.67153,141000000.0,0.095609,0.47804,0.0025375
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,1F*,3.0,7.0,8.783222,5.950541,208.35786,1000000.0,0.00091119,0.0045559,2.4183e-05
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,1D*,2.0,5.0,8.864108,6.031427,205.56363,165000000.0,0.10453,0.52264,0.0027742
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3D*,3.0,7.0,8.916955,6.084274,203.77813,136000000.0,0.11853,0.59267,0.0031459
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3D*,1.0,3.0,9.063498,6.230816,198.98548,98000000.0,0.034904,0.17452,0.00092636
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,3D*,2.0,5.0,9.09465,6.261968,197.99558,96000000.0,0.056421,0.28211,0.0014974
3d9.4s,3D,2.0,5.0,2.832682,3d9.4p,1P*,1.0,3.0,9.124718,6.292036,197.0494,5300000.0,0.0018511,0.0092556,4.9129e-05
