Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d10""","=""1S""","=""0""",1,"=""""","=""0.0000000""","=""""","=""0.0000021""","=""  97                                    :     2  3d9.4d               1S       ""","=""L19804"""
"=""3d9.4s""","=""3D""","=""3""",7,"=""""","=""2.71881633""","=""""","=""0.00000017""","=""  98                                                                           ""","=""L19804,L10559"""
"=""3d9.4s""","=""3D""","=""2""",5,"=""""","=""2.83268156""","=""""","=""0.00000006""","=""  89                                    :     9  3d9.4s               1D       ""","=""L19804,L10559"""
"=""3d9.4s""","=""3D""","=""1""",3,"=""""","=""2.97541889""","=""""","=""0.00000011""","=""  98                                                                           ""","=""L19804,L10559"""
"=""3d9.4s""","=""1D""","=""2""",5,"=""""","=""3.25638920""","=""""","=""0.00000015""","=""  89                                    :     9  3d9.4s               3D       ""","=""L19804,L10559"""
"=""3d9.4p""","=""3P*""","=""2""",5,"=""""","=""8.23486741""","=""""","=""0.00000017""","=""  96                                    :     2  3d9.4p               3D*      ""","=""L19804,L10559"""
"=""3d9.4p""","=""3P*""","=""1""",3,"=""""","=""8.42057990""","=""""","=""0.00000014""","=""  95                                    :     2  3d9.4p               1P*      ""","=""L19804,L10559"""
"=""3d9.4p""","=""3P*""","=""0""",1,"=""""","=""8.53634465""","=""""","=""0.00000017""","=""  98                                                                           ""","=""L19804"""
"=""3d9.4p""","=""3F*""","=""3""",7,"=""""","=""8.48643755""","=""""","=""0.00000016""","=""  62                                    :    34  3d9.4p               1F*      ""","=""L19804,L10559"""
"=""3d9.4p""","=""3F*""","=""4""",9,"=""""","=""8.52154401""","=""""","=""0.00000021""","=""  98                                                                           ""","=""L19804,L10559"""
"=""3d9.4p""","=""3F*""","=""2""",5,"=""""","=""8.66252610""","=""""","=""0.00000014""","=""  88                                    :     6  3d9.4p               3D*      ""","=""L19804,L10559"""
"=""3d8.4s2""","=""3F""","=""4""",9,"=""""","=""8.64228154""","=""""","=""0.00000024""","=""  95                                    :     4  3d8.(3F).4p2.(1S)    3F       ""","=""L19804"""
"=""3d8.4s2""","=""3F""","=""3""",7,"=""""","=""8.8687809""","=""""","=""0.0000004""","=""  95                                    :     4  3d8.(3F).4p2.(1S)    3F       ""","=""L19804"""
"=""3d8.4s2""","=""3F""","=""2""",5,"=""""","=""9.0166042""","=""""","=""0.0000005""","=""  94                                    :     4  3d8.(3F).4p2.(1S)    3F       ""","=""L19804"""
"=""3d9.4p""","=""1F*""","=""3""",7,"=""""","=""8.78322249""","=""""","=""0.00000017""","=""  49                                    :    31  3d9.4p               3D*      ""","=""L19804"""
"=""3d9.4p""","=""1D*""","=""2""",5,"=""""","=""8.86410828""","=""""","=""0.00000009""","=""  54                                    :    35  3d9.4p               3D*      ""","=""L19804,L10559"""
"=""3d9.4p""","=""3D*""","=""3""",7,"=""""","=""8.91695547""","=""""","=""0.00000010""","=""  64                                    :    19  3d9.4p               3F*      ""","=""L19804"""
"=""3d9.4p""","=""3D*""","=""1""",3,"=""""","=""9.06349793""","=""""","=""0.00000009""","=""  92                                    :     3  3d9.4p               1P*      ""","=""L19804,L10559"""
"=""3d9.4p""","=""3D*""","=""2""",5,"=""""","=""9.09464957""","=""""","=""0.00000010""","=""  54                                    :    41  3d9.4p               1D*      ""","=""L19804,L10559"""
"=""3d9.4p""","=""1P*""","=""1""",3,"=""""","=""9.12471804""","=""""","=""0.00000022""","=""  93                                    :     4  3d9.4p               3D*      ""","=""L19804,L10559"""
"=""3d8.4s2""","=""1D""","=""2""",5,"=""""","=""10.5868585""","=""""","=""0.0000004""","=""  73                                    :    21  3d8.4s2              3P       ""","=""L19804"""
"=""3d8.4s2""","=""3P""","=""2""",5,"=""""","=""10.9554919""","=""""","=""0.0000004""","=""  74                                    :    21  3d8.4s2              1D       ""","=""L19804"""
"=""3d8.4s2""","=""3P""","=""1""",3,"=""""","=""10.9856318""","=""""","=""0.0000005""","=""  95                                    :     4  3d8.(3P).4p2.(1S)    3P       ""","=""L19804"""
"=""3d8.4s2""","=""3P""","=""0""",1,"=""""","=""11.0254191""","=""""","=""0.0000004""","=""  95                                    :     4  3d8.(3P).4p2.(1S)    3P       ""","=""L19804"""
"=""3d8.4s2""","=""1G""","=""4""",9,"=""""","=""11.8486267""","=""""","=""0.0000004""","=""  95                                    :     4  3d8.(1G).4p2.(1S)    1G       ""","=""L19804,L10559"""
"=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""4""",9,"=""""","=""13.3832009""","=""""","=""0.0000012""","=""  93                                    :     4  3d8.(3P).4s.4p.(3P*) 5D*      ""","=""L19804"""
"=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""3""",7,"=""""","=""13.5484991""","=""""","=""0.0000007""","=""  91                                    :     4  3d8.(3P).4s.4p.(3P*) 5D*      ""","=""L19804"""
"=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""2""",5,"=""""","=""13.6833580""","=""""","=""0.0000010""","=""  91                                    :     5  3d8.(3P).4s.4p.(3P*) 5D*      ""","=""L19804"""
"=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""1""",3,"=""""","=""13.777668""","=""""","=""0.000017""","=""  93                                    :     5  3d8.(3P).4s.4p.(3P*) 5D*      ""","=""L19804"""
"=""3d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""",7,"=""""","=""13.39213301""","=""""","=""0.00000015""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""",5,"=""""","=""13.43190349""","=""""","=""0.00000015""","=""  98                                    :     2  3d9.(2D<3/2>).5s     2[3/2]   ""","=""L19804"""
"=""3d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""",3,"=""""","=""13.64873568""","=""""","=""0.00000014""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""",5,"=""""","=""13.68365916""","=""""","=""0.00000014""","=""  98                                    :     2  3d9.(2D<5/2>).5s     2[5/2]   ""","=""L19804"""
