obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""58.252""","=""0.001""","=""58.25113""","=""0.00018""","=""6bl""","=""""",,"=""14.57600""","=""35.860433""","=""3s.3p4""","=""4P""","=""5/2""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L11418""",
"=""58.373""","=""0.001""","=""58.37207""","=""0.00018""","=""6""","=""""",,"=""14.69407""","=""35.934402""","=""3s.3p4""","=""4P""","=""3/2""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11418""",
"=""58.615""","=""0.001""","=""58.61438""","=""0.00022""","=""5""","=""""",,"=""14.69407""","=""35.84660""","=""3s.3p4""","=""4P""","=""3/2""","=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L11418""",
"=""58.758""","=""0.001""","=""58.75758""","=""0.00012""","=""7""","=""""",,"=""14.75946""","=""35.860433""","=""3s.3p4""","=""4P""","=""1/2""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L11418""",
"=""58.797""","=""0.001""","=""58.79614""","=""0.00017""","=""4""","=""""",,"=""14.75946""","=""35.84660""","=""3s.3p4""","=""4P""","=""1/2""","=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""",2,2,,"=""""","=""L11418""",
"=""59.108""","=""0.001""","=""59.10710""","=""0.00019""","=""6""","=""""",,"=""14.57600""","=""35.552196""","=""3s.3p4""","=""4P""","=""5/2""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11418""",
"=""59.66""","=""0.03""","=""59.66420""","=""0.00021""","=""275""","=""""",,"=""2.63092""","=""23.41125""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""7/2""",6,8,,"=""""","=""L10580""",
"=""59.977""","=""0.001""","=""59.97696""","=""0.00021""","=""4""","=""""",,"=""2.61490""","=""23.28687""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""""","=""L11418""",
"=""60.024""","=""0.001""","=""60.02347""","=""0.00021""","=""7""","=""""",,"=""2.63092""","=""23.28687""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""5/2""",6,6,,"=""""","=""L11418""",
"=""60.1119""","=""0.0002""","=""60.11190""","=""0.00015""","=""5""","=""""",,"=""0.00000""","=""20.62556""","=""3s2.3p3""","=""4S*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""""","=""L11588""",
"=""60.130""","=""0.001""","=""60.12980""","=""0.00024""","=""3bl""","=""""",,"=""2.61490""","=""23.23433""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""""","=""L11418""",
"=""60.169""","=""0.001""","=""60.1685""","=""0.0003""","=""6bl""","=""""",,"=""2.61490""","=""23.22105""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""""","=""L11418""",
"=""60.178""","=""0.001""","=""60.17655""","=""0.00024""","=""5bl""","=""""",,"=""2.63092""","=""23.23433""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""3/2""",6,4,,"=""""","=""L11418""",
"=""62.540""","=""0.001""","=""62.53666""","=""0.00014""","=""4*""","=""""",,"=""18.09192""","=""37.917765""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11418""",
"=""62.540""","=""0.001""","=""62.53901""","=""0.00014""","=""4*""","=""""",,"=""18.10162""","=""37.926717""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11418""",
"=""63.7992""","=""0.0002""","=""63.79915""","=""0.00020""","=""40""","=""""",,"=""2.61490""","=""22.04842""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s.3p4""","=""2S""","=""1/2""",4,2,,"=""""","=""L11588""",
"=""65.634""","=""0.001""","=""65.6318""","=""0.0003""","=""3""","=""""",,"=""4.343464""","=""23.23433""","=""3s2.3p3""","=""2P*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""""","=""L11418""",
"=""66.719""","=""0.001""","=""66.71960""","=""0.00019""","=""1""","=""""",,"=""18.09192""","=""36.67480""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11418""",
"=""66.756""","=""0.001""","=""66.75443""","=""0.00019""","=""8""","=""""",,"=""18.10162""","=""36.67480""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11418""",
"=""66.779""","=""0.001""","=""66.77841""","=""0.00022""","=""6""","=""""",,"=""18.09192""","=""36.65843""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11418""",
"=""68.3277""","=""0.0002""","=""68.32748""","=""0.00020""","=""400""","=""""",,"=""2.61490""","=""20.76048""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""",4,2,,"=""""","=""L11588""",
"=""68.4935""","=""0.0002""","=""68.49343""","=""0.00020""","=""30*""","=""""",,"=""0.00000""","=""18.10162""","=""3s2.3p3""","=""4S*""","=""3/2""","=""3s.3p4""","=""2D""","=""5/2""",4,6,,"=""""","=""L11588""",
"=""68.4935""","=""0.0002""","=""68.49343""","=""0.00021""","=""30*""","=""""",,"=""4.343464""","=""22.44508""","=""3s2.3p3""","=""2P*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""""","=""L11588""",
"=""68.8393""","=""0.0002""","=""68.83933""","=""0.00020""","=""300""","=""""",,"=""2.61490""","=""20.62556""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""""","=""L11588""",
"=""68.9008""","=""0.0002""","=""68.90061""","=""0.00020""","=""500""","=""""",,"=""2.63092""","=""20.62556""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",6,4,,"=""""","=""L11588""",
"=""69.285""","=""0.001""","=""69.28552""","=""0.00020""","=""3""","=""""",,"=""18.09192""","=""35.98660""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11418""",
"=""69.9412""","=""0.0002""","=""69.94088""","=""0.00022""","=""240""","=""""",,"=""4.321420""","=""22.04842""","=""3s2.3p3""","=""2P*""","=""1/2""","=""3s.3p4""","=""2S""","=""1/2""",2,2,,"=""""","=""L11588""",
"=""70.0278""","=""0.0002""","=""70.02796""","=""0.00022""","=""320""","=""""",,"=""4.343464""","=""22.04842""","=""3s2.3p3""","=""2P*""","=""3/2""","=""3s.3p4""","=""2S""","=""1/2""",4,2,,"=""""","=""L11588""",
"=""71.2""","=""0.2""","=""71.27416""","=""0.00018""","=""10*""","=""""",,"=""18.09192""","=""35.487315""","=""3s.3p4""","=""2D""","=""3/2""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L1328""",
"=""71.2""","=""0.2""","=""71.31391""","=""0.00018""","=""10*""","=""""",,"=""18.10162""","=""35.487315""","=""3s.3p4""","=""2D""","=""5/2""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L1328""",
"=""75.4205""","=""0.0002""","=""75.42047""","=""0.00021""","=""160""","=""""",,"=""4.321420""","=""20.76048""","=""3s2.3p3""","=""2P*""","=""1/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""",2,2,,"=""""","=""L11588""",
"=""75.5215""","=""0.0002""","=""75.52174""","=""0.00021""","=""120""","=""""",,"=""4.343464""","=""20.76048""","=""3s2.3p3""","=""2P*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""",4,2,,"=""""","=""L11588""",
"=""76.0446""","=""0.0002""","=""76.04459""","=""0.00021""","=""120""","=""""",,"=""4.321420""","=""20.62556""","=""3s2.3p3""","=""2P*""","=""1/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",2,4,,"=""""","=""L11588""",
"=""76.1471""","=""0.0002""","=""76.14754""","=""0.00021""","=""200""","=""""",,"=""4.343464""","=""20.62556""","=""3s2.3p3""","=""2P*""","=""3/2""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""""","=""L11588""",
"=""77.250""","=""0.001""","=""77.2524""","=""0.0003""","=""13""","=""""",,"=""20.62556""","=""36.67480""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11418""",
"=""77.329""","=""0.001""","=""77.3313""","=""0.0003""","=""9""","=""""",,"=""20.62556""","=""36.65843""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11418""",
"=""80.0578""","=""0.0002""","=""80.0584""","=""0.0003""","=""200""","=""""",,"=""2.61490""","=""18.10162""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s.3p4""","=""2D""","=""5/2""",4,6,,"=""""","=""L11588""",
"=""80.109""","=""0.0002""","=""80.1086""","=""0.0003""","=""400""","=""""",,"=""2.61490""","=""18.09192""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s.3p4""","=""2D""","=""3/2""",4,4,,"=""""","=""L11588""",
"=""80.1415""","=""0.0002""","=""80.1413""","=""0.0003""","=""400""","=""""",,"=""2.63092""","=""18.10162""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s.3p4""","=""2D""","=""5/2""",6,6,,"=""""","=""L11588""",
"=""80.1912""","=""0.0002""","=""80.1916""","=""0.0003""","=""200""","=""""",,"=""2.63092""","=""18.09192""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s.3p4""","=""2D""","=""3/2""",6,4,,"=""""","=""L11588""",
"=""80.74""","=""0.02""","=""80.7134""","=""0.0003""","=""2""","=""""",,"=""20.62556""","=""35.98660""","=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L6207""",
"=""81.427""","=""0.001""","=""81.4286""","=""0.0003""","=""1""","=""""",,"=""20.76048""","=""35.98660""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11418""",
"=""81.682""","=""0.004""","=""81.6621""","=""0.0007""","=""0""","=""""",,"=""22.50726""","=""37.68984""","=""3s2.3p2.(3P).3d""","=""4F""","=""7/2""","=""3s2.3p2.(1D).4p""","=""2F*""","=""7/2""",8,8,,"=""""","=""L4225""",
"=""84.0027""","=""0.0002""","=""84.0032""","=""0.0003""","=""600""","=""2.73e+08""",C,"=""0.00000""","=""14.75946""","=""3s2.3p3""","=""4S*""","=""3/2""","=""3s.3p4""","=""4P""","=""1/2""",4,2,,"=""T1555LS""","=""L11588""",
"=""84.204""","=""0.004""","=""84.1893""","=""0.0003""","=""0""","=""""",,"=""20.76048""","=""35.487315""","=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""",2,4,,"=""""","=""L4225""",
"=""84.312""","=""0.005""","=""84.3105""","=""0.0006""","=""4""","=""""",,"=""23.22105""","=""37.926717""","=""3s2.3p2.(3P).3d""","=""4D""","=""1/2""","=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L16072""",
