Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""4s2.4p""","=""2P*""","=""1/2""",2,"=""""","=""0.0000""","=""""","=""0""","=""  97                                      ""","=""L11388"""
"=""4s2.4p""","=""2P*""","=""3/2""",4,"=""""","=""1.0055""","=""""","=""0.0006""","=""  97                                      ""","=""L11388"""
"=""4s.4p2""","=""4P""","=""1/2""",2,"=""""","=""13.3700""","=""""","=""0.0006""","=""  98                                      ""","=""L11388"""
"=""4s.4p2""","=""4P""","=""3/2""",4,"=""""","=""13.7862""","=""""","=""0.0006""","=""  99                                      ""","=""L11388"""
"=""4s.4p2""","=""4P""","=""5/2""",6,"=""""","=""14.3176""","=""""","=""0.0006""","=""  98                                      ""","=""L11388"""
"=""4s.4p2""","=""2D""","=""3/2""",4,"=""""","=""17.5651""","=""""","=""0.0006""","=""  89                                      ""","=""L11388"""
"=""4s.4p2""","=""2D""","=""5/2""",6,"=""""","=""17.6959""","=""""","=""0.0006""","=""  88                                      ""","=""L11388"""
"=""4s.4p2""","=""2S""","=""1/2""",2,"=""""","=""21.0877""","=""""","=""0.0006""","=""  74         :    23  4s.4p2         2P   ""","=""L11388"""
"=""4s.4p2""","=""2P""","=""1/2""",2,"=""""","=""22.3592""","=""""","=""0.0006""","=""  74         :    23  4s.4p2         2S   ""","=""L11388"""
"=""4s.4p2""","=""2P""","=""3/2""",4,"=""""","=""22.7904""","=""""","=""0.0006""","=""  96                                      ""","=""L11388"""
"=""4s2.4d""","=""2D""","=""3/2""",4,"=""""","=""27.5396""","=""""","=""0.0006""","=""  88                                      ""","=""L11388"""
"=""4s2.4d""","=""2D""","=""5/2""",6,"=""""","=""27.6534""","=""""","=""0.0006""","=""  88                                      ""","=""L11388"""
"=""4s2.5s""","=""2S""","=""1/2""",2,"=""""","=""34.1428""","=""""","=""0.0006""","="" 100                                      ""","=""L11388"""
"=""4p3""","=""2D*""","=""3/2""",4,"=""""","=""34.2210""","=""""","=""0.0006""","=""  58         :    17  4p3            4S*  ""","=""L11388"""
"=""4p3""","=""2D*""","=""5/2""",6,"=""""","=""34.4753""","=""""","=""0.0006""","=""  77         :    22  4s.4p.(3P*).4d 2D*  ""","=""L11388"""
"=""4p3""","=""4S*""","=""3/2""",4,"=""""","=""34.5652""","=""""","=""0.0006""","=""  79         :    15  4p3            2D*  ""","=""L11388"""
"=""4p3""","=""2P*""","=""1/2""",2,"=""""","=""37.6536""","=""""","=""0.0006""","=""  82         :    11  4s.4p.(3P*).4d 2P*  ""","=""L11388"""
"=""4p3""","=""2P*""","=""3/2""",4,"=""""","=""37.8629""","=""""","=""0.0006""","=""  74         :    11  4s.4p.(3P*).4d 2P*  ""","=""L11388"""
"=""4s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""40.1858""","=""""","=""0.0006""","=""  98                                      ""","=""L11388"""
"=""4s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""40.5003""","=""""","=""0.0006""","=""  98                                      ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""",6,"=""""","=""41.1573""","=""""","=""0.0006""","=""  66         :    27  4s.4p.(3P*).4d 4D*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4P*""","=""1/2""",2,"=""""","=""41.9106""","=""""","=""0.0006""","=""  86         :    13  4s.4p.(3P*).4d 4D*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4P*""","=""3/2""",4,"=""""","=""41.9518""","=""""","=""0.0006""","=""  57         :    41  4s.4p.(3P*).4d 4D*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4D*""","=""3/2""",4,"=""""","=""41.3032""","=""""","=""0.0006""","=""  57         :    40  4s.4p.(3P*).4d 4P*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4D*""","=""1/2""",2,"=""""","=""41.4028""","=""""","=""0.0006""","=""  86         :    13  4s.4p.(3P*).4d 4P*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4D*""","=""7/2""",8,"=""""","=""41.9214""","=""""","=""0.0006""","=""  97                                      ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""4D*""","=""5/2""",6,"=""""","=""41.9621""","=""""","=""0.0006""","=""  71         :    25  4s.4p.(3P*).4d 4P*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""2D*""","=""3/2""",4,"=""""","=""42.5501""","=""""","=""0.0006""","=""  62         :    20  4s.4p.(1P*).4d 2D*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""2D*""","=""5/2""",6,"=""""","=""42.5892""","=""""","=""0.0006""","=""  56         :    18  4s.4p.(1P*).4d 2D*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""2F*""","=""5/2""",6,"=""""","=""43.7103""","=""""","=""0.0006""","=""  68         :    26  4s.4p.(1P*).4d 2F*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""2F*""","=""7/2""",8,"=""""","=""44.5147""","=""""","=""0.0006""","=""  47         :    41  4s.4p.(1P*).4d 2F*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""2P*""","=""3/2""",4,"=""""","=""46.4047""","=""""","=""0.0006""","=""  80         :    12  4p3            2P*  ""","=""L11388"""
"=""4s.4p.(3P*).4d""","=""2P*""","=""1/2""",2,"=""""","=""46.7737""","=""""","=""0.0006""","=""  87         :    10  4p3            2P*  ""","=""L11388"""
"=""4s.4p.(1P*).4d""","=""2D*""","=""3/2""",4,"=""""","=""48.4276""","=""""","=""0.0006""","=""  68         :    11  4s.4p.(3P*).4d 2D*  ""","=""L11388"""
"=""4s.4p.(1P*).4d""","=""2D*""","=""5/2""",6,"=""""","=""48.5867""","=""""","=""0.0006""","=""  73         :    14  4s.4p.(3P*).4d 2D*  ""","=""L11388"""
"=""4s.4p.(1P*).4d""","=""2P*""","=""3/2""",4,"=""""","=""48.7280""","=""""","=""0.0006""","=""  86                                      ""","=""L11388"""
"=""4s.4p.(3P*).5s""","=""4P*""","=""3/2""",4,"=""""","=""48.9511""","=""""","=""0.0006""","=""  96                                      ""","=""L11388"""
"=""4s.4p.(3P*).5s""","=""4P*""","=""5/2""",6,"=""""","=""49.5478""","=""""","=""0.0006""","=""  98                                      ""","=""L11388"""
"=""4s.4p.(1P*).4d""","=""2F*""","=""7/2""",8,"=""""","=""49.4298""","=""""","=""0.0006""","=""  49         :    34  4s2.4f         2F*  ""","=""L11388"""
"=""4s.4p.(1P*).4d""","=""2F*""","=""5/2""",6,"=""""","=""49.5440""","=""""","=""0.0006""","=""  48         :    32  4s2.4f         2F*  ""","=""L11388"""
"=""4s.4p.(3P*).5s""","=""2P*""","=""1/2""",2,"=""""","=""50.0197""","=""""","=""0.0006""","=""  97                                      ""","=""L11388"""
"=""4s.4p.(3P*).5s""","=""2P*""","=""3/2""",4,"=""""","=""50.6500""","=""""","=""0.0006""","=""  94                                      ""","=""L11388"""
"=""4s.4p.(1P*).5s""","=""2P*""","=""1/2""",2,"=""""","=""54.8142""","=""""","=""0.0006""","=""  87         :    12  4s2.6p         2P*  ""","=""L11388"""
"=""4s.4p.(1P*).5s""","=""2P*""","=""3/2""",4,"=""""","=""54.9468""","=""""","=""0.0006""","=""  88                                      ""","=""L11388"""
"=""Kr VII (4s2 1S<0>)""","=""Limit""","=""---""",,"=""[""","=""78.49""","=""]""","=""0.20""","=""                                          ""","=""L12196,L16139"""
