obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""93.787""","=""0.003""","=""93.79269""","=""0.00021""","=""610*""","=""""",,"=""5.37478712""","=""18.59375""","=""5s.5p""","=""3P*""","=""1""","=""5s.16d""","=""3D""","=""1""",3,3,,"=""""","=""L1143""",
"=""""","=""""","=""93.85571""","=""0.00013""","=""""","=""2.5e+06""",D+,"=""5.37478712""","=""18.584873""","=""5s.5p""","=""3P*""","=""1""","=""5s.17s""","=""3S""","=""1""",3,3,,"=""T9131""","=""""",
"=""94.060""","=""0.003""","=""94.06123""","=""0.00018""","=""970""","=""""",,"=""5.2415553834603""","=""18.422777""","=""5s.5p""","=""3P*""","=""0""","=""5s.13d""","=""3D""","=""1""",1,3,,"=""""","=""L1143""",
"=""94.187""","=""0.003""","=""94.18556""","=""0.00015""","=""760*""","=""3.2e+06""",D+,"=""5.37478712""","=""18.538610""","=""5s.5p""","=""3P*""","=""1""","=""5s.16s""","=""3S""","=""1""",3,3,,"=""T9131""","=""L1143""",
"=""94.187""","=""0.003""","=""94.19310""","=""0.00006""","=""760*""","=""2.0e+06""",D+,"=""5.2415553834603""","=""18.404324""","=""5s.5p""","=""3P*""","=""0""","=""5s.14s""","=""3S""","=""1""",1,3,,"=""T9131""","=""L1143""",
"=""94.481""","=""0.003""","=""94.47713""","=""0.00020""","=""1200""","=""""",,"=""5.37478712""","=""[18.49798]""","=""5s.5p""","=""3P*""","=""1""","=""5s.14d""","=""1D""","=""2""",3,5,,"=""""","=""L1143""",
"=""""","=""""","=""94.60705""","=""0.00006""","=""""","=""4.2e+06""",D+,"=""5.37478712""","=""18.479963""","=""5s.5p""","=""3P*""","=""1""","=""5s.15s""","=""3S""","=""1""",3,3,,"=""T9131""","=""""",
"=""94.741""","=""0.003""","=""94.73507""","=""0.00007""","=""390""","=""""",,"=""5.2415553834603""","=""18.329020""","=""5s.5p""","=""3P*""","=""0""","=""5s.12d""","=""3D""","=""1""",1,3,,"=""""","=""L1143""",
"=""94.917""","=""0.003""","=""94.91393""","=""0.00005""","=""910""","=""2.9e+06""",D+,"=""5.2415553834603""","=""18.304359""","=""5s.5p""","=""3P*""","=""0""","=""5s.13s""","=""3S""","=""1""",1,3,,"=""T9131""","=""L1143""",
"=""95.019""","=""0.003""","=""95.01936""","=""0.00016""","=""660""","=""""",,"=""5.37478712""","=""18.423096""","=""5s.5p""","=""3P*""","=""1""","=""5s.13d""","=""3D""","=""2""",3,5,,"=""""","=""L1143""",
"=""95.032""","=""0.003""","=""95.02168""","=""0.00018""","=""670""","=""""",,"=""5.37478712""","=""18.422777""","=""5s.5p""","=""3P*""","=""1""","=""5s.13d""","=""3D""","=""1""",3,3,,"=""""","=""L1143""",
"=""95.127""","=""0.003""","=""95.12487""","=""0.00020""","=""1200""","=""""",,"=""5.37478712""","=""[18.40862]""","=""5s.5p""","=""3P*""","=""1""","=""5s.14s""","=""1S""","=""0""",3,1,,"=""""","=""L1143""",
"=""95.159""","=""0.003""","=""95.15626""","=""0.00006""","=""480""","=""5.8e+06""",D+,"=""5.37478712""","=""18.404324""","=""5s.5p""","=""3P*""","=""1""","=""5s.14s""","=""3S""","=""1""",3,3,,"=""T9131""","=""L1143""",
"=""""","=""""","=""95.58926""","=""0.00020""","=""""","=""2.4e+06""",D+,"=""5.6821036""","=""[18.65262]""","=""5s.5p""","=""3P*""","=""2""","=""5s.19s""","=""3S""","=""1""",5,3,,"=""T9131""","=""""",
"=""95.662""","=""0.003""","=""95.65864""","=""0.00013""","=""750*""","=""""",,"=""5.37478712""","=""18.335895""","=""5s.5p""","=""3P*""","=""1""","=""5s.12d""","=""1D""","=""2""",3,5,,"=""""","=""L1143""",
"=""95.662""","=""0.003""","=""95.66036""","=""0.00007""","=""750*""","=""""",,"=""5.2415553834603""","=""18.202430""","=""5s.5p""","=""3P*""","=""0""","=""5s.11d""","=""3D""","=""1""",1,3,,"=""""","=""L1143""",
"=""95.728""","=""0.019""","=""95.70687""","=""0.00016""","=""780*""","=""""",,"=""5.37478712""","=""18.329364""","=""5s.5p""","=""3P*""","=""1""","=""5s.12d""","=""3D""","=""2""",3,5,,"=""""","=""L17265""",
"=""95.728""","=""0.019""","=""95.70941""","=""0.00007""","=""780*""","=""""",,"=""5.37478712""","=""18.329020""","=""5s.5p""","=""3P*""","=""1""","=""5s.12d""","=""3D""","=""1""",3,3,,"=""""","=""L17265""",
"=""95.755""","=""0.003""","=""95.75845""","=""0.00017""","=""580*""","=""""",,"=""5.6821036""","=""[18.62970]""","=""5s.5p""","=""3P*""","=""2""","=""5s.17d""","=""3D""","=""3""",5,7,,"=""""","=""L1143""",
"=""95.755""","=""0.003""","=""95.7591""","=""0.0005""","=""580*""","=""""",,"=""5.6821036""","=""18.62962""","=""5s.5p""","=""3P*""","=""2""","=""5s.17d""","=""3D""","=""2""",5,5,,"=""""","=""L1143""",
"=""95.755""","=""0.003""","=""95.7591""","=""0.0005""","=""580*""","=""""",,"=""5.6821036""","=""18.62962""","=""5s.5p""","=""3P*""","=""2""","=""5s.17d""","=""3D""","=""1""",5,3,,"=""""","=""L1143""",
"=""""","=""""","=""95.81394""","=""0.00020""","=""""","=""3.1e+06""",D+,"=""5.6821036""","=""[18.62220]""","=""5s.5p""","=""3P*""","=""2""","=""5s.18s""","=""3S""","=""1""",5,3,,"=""T9131""","=""""",
"=""95.906""","=""0.019""","=""95.89196""","=""0.00006""","=""790""","=""9.e+06""",D+,"=""5.37478712""","=""18.304359""","=""5s.5p""","=""3P*""","=""1""","=""5s.13s""","=""3S""","=""1""",3,3,,"=""T9131""","=""L17265""",
"=""""","=""""","=""95.91299""","=""0.00003""","=""""","=""4.9e+06""",D+,"=""5.2415553834603""","=""18.168292""","=""5s.5p""","=""3P*""","=""0""","=""5s.12s""","=""3S""","=""1""",1,3,,"=""T9131""","=""""",
"=""96.030""","=""0.003""","=""96.02178""","=""0.00018""","=""780*""","=""""",,"=""5.6821036""","=""18.594195""","=""5s.5p""","=""3P*""","=""2""","=""5s.16d""","=""3D""","=""3""",5,7,,"=""""","=""L1143""",
"=""96.030""","=""0.003""","=""96.0225""","=""0.0003""","=""780*""","=""""",,"=""5.6821036""","=""18.59410""","=""5s.5p""","=""3P*""","=""2""","=""5s.16d""","=""3D""","=""2""",5,5,,"=""""","=""L1143""",
"=""96.030""","=""0.003""","=""96.02509""","=""0.00022""","=""780*""","=""""",,"=""5.6821036""","=""18.59375""","=""5s.5p""","=""3P*""","=""2""","=""5s.16d""","=""3D""","=""1""",5,3,,"=""""","=""L1143""",
"=""96.098""","=""0.003""","=""96.09115""","=""0.00014""","=""310""","=""3.9e+06""",D+,"=""5.6821036""","=""18.584873""","=""5s.5p""","=""3P*""","=""2""","=""5s.17s""","=""3S""","=""1""",5,3,,"=""T9131""","=""L1143""",
"=""96.433""","=""0.003""","=""96.43693""","=""0.00016""","=""1100""","=""5.0e+06""",D+,"=""5.6821036""","=""18.538610""","=""5s.5p""","=""3P*""","=""2""","=""5s.16s""","=""3S""","=""1""",5,3,,"=""T9131""","=""L1143""",
"=""96.664""","=""0.003""","=""96.65136""","=""0.00008""","=""1700*""","=""""",,"=""5.37478712""","=""18.202770""","=""5s.5p""","=""3P*""","=""1""","=""5s.11d""","=""3D""","=""2""",3,5,,"=""""","=""L1143""",
"=""96.664""","=""0.003""","=""96.65392""","=""0.00007""","=""1700*""","=""""",,"=""5.37478712""","=""18.202430""","=""5s.5p""","=""3P*""","=""1""","=""5s.11d""","=""3D""","=""1""",3,3,,"=""""","=""L1143""",
"=""""","=""""","=""96.87886""","=""0.00007""","=""""","=""7.e+06""",D+,"=""5.6821036""","=""18.479963""","=""5s.5p""","=""3P*""","=""2""","=""5s.15s""","=""3S""","=""1""",5,3,,"=""T9131""","=""""",
"=""96.907""","=""0.003""","=""96.91183""","=""0.00003""","=""1100""","=""1.4e+07""",D+,"=""5.37478712""","=""18.168292""","=""5s.5p""","=""3P*""","=""1""","=""5s.12s""","=""3S""","=""1""",3,3,,"=""T9131""","=""L1143""",
"=""96.993""","=""0.003""","=""96.98663""","=""0.00004""","=""1600""","=""4.6e+07""",D+,"=""5.2415553834603""","=""18.025193""","=""5s.5p""","=""3P*""","=""0""","=""5s.10d""","=""3D""","=""1""",1,3,,"=""T9131""","=""L1143""",
"=""97.293""","=""0.003""","=""97.30797""","=""0.00019""","=""850*""","=""""",,"=""5.6821036""","=""18.423526""","=""5s.5p""","=""3P*""","=""2""","=""5s.13d""","=""3D""","=""3""",5,7,,"=""""","=""L1143""",
"=""97.293""","=""0.003""","=""97.31126""","=""0.00017""","=""850*""","=""""",,"=""5.6821036""","=""18.423096""","=""5s.5p""","=""3P*""","=""2""","=""5s.13d""","=""3D""","=""2""",5,5,,"=""""","=""L1143""",
"=""97.293""","=""0.003""","=""97.31369""","=""0.00019""","=""850*""","=""""",,"=""5.6821036""","=""18.422777""","=""5s.5p""","=""3P*""","=""2""","=""5s.13d""","=""3D""","=""1""",5,3,,"=""""","=""L1143""",
"=""97.348""","=""0.003""","=""97.35772""","=""0.00003""","=""1400bl""","=""1.6e+07""",D+,"=""5.2415553834603""","=""17.976468""","=""5s.5p""","=""3P*""","=""0""","=""5s.11s""","=""3S""","=""1""",1,3,,"=""T9131""","=""L1143""",
"=""97.454""","=""0.003""","=""97.45485""","=""0.00007""","=""390""","=""9.e+06""",D+,"=""5.6821036""","=""18.404324""","=""5s.5p""","=""3P*""","=""2""","=""5s.14s""","=""3S""","=""1""",5,3,,"=""T9131""","=""L1143""",
"=""97.899""","=""0.003""","=""97.89623""","=""0.00006""","=""810""","=""""",,"=""5.37478712""","=""18.039646""","=""5s.5p""","=""3P*""","=""1""","=""5s.10d""","=""1D""","=""2""",3,5,,"=""""","=""L1143""",
"=""98.021""","=""0.003""","=""98.00355""","=""0.00005""","=""2800*""","=""6.e+07""",D+,"=""5.37478712""","=""18.025777""","=""5s.5p""","=""3P*""","=""1""","=""5s.10d""","=""3D""","=""2""",3,5,,"=""T9131""","=""L1143""",
"=""98.021""","=""0.003""","=""98.00808""","=""0.00004""","=""2800*""","=""3.3e+07""",D+,"=""5.37478712""","=""18.025193""","=""5s.5p""","=""3P*""","=""1""","=""5s.10d""","=""3D""","=""1""",3,3,,"=""T9131""","=""L1143""",
"=""98.021""","=""0.003""","=""98.02863""","=""0.00018""","=""2800*""","=""""",,"=""5.6821036""","=""18.329857""","=""5s.5p""","=""3P*""","=""2""","=""5s.12d""","=""3D""","=""3""",5,7,,"=""""","=""L1143""",
"=""98.043""","=""0.003""","=""98.03246""","=""0.00016""","=""1900""","=""""",,"=""5.6821036""","=""18.329364""","=""5s.5p""","=""3P*""","=""2""","=""5s.12d""","=""3D""","=""2""",5,5,,"=""""","=""L1143""",
"=""98.231""","=""0.003""","=""98.22666""","=""0.00006""","=""800""","=""1.3e+07""",D+,"=""5.6821036""","=""18.304359""","=""5s.5p""","=""3P*""","=""2""","=""5s.13s""","=""3S""","=""1""",5,3,,"=""T9131""","=""L1143""",
"=""98.305""","=""0.003""","=""98.29394""","=""0.00004""","=""790""","=""8.e+05""",E,"=""5.37478712""","=""17.988402""","=""5s.5p""","=""3P*""","=""1""","=""5s.11s""","=""1S""","=""0""",3,1,,"=""T9131""","=""L1143""",
"=""98.405""","=""0.003""","=""98.38703""","=""0.00003""","=""1200""","=""4.5e+07""",D+,"=""5.37478712""","=""17.976468""","=""5s.5p""","=""3P*""","=""1""","=""5s.11s""","=""3S""","=""1""",3,3,,"=""T9131""","=""L1143""",
"=""99.019""","=""0.003""","=""98.987874""","=""0.000024""","=""2900*""","=""2.0e+07""",C,"=""5.2415553834603""","=""17.766746""","=""5s.5p""","=""3P*""","=""0""","=""5s.9d""","=""3D""","=""1""",1,3,,"=""T6137""","=""L1143""",
"=""99.019""","=""0.003""","=""99.01839""","=""0.00013""","=""2900*""","=""""",,"=""5.6821036""","=""18.203434""","=""5s.5p""","=""3P*""","=""2""","=""5s.11d""","=""3D""","=""3""",5,7,,"=""""","=""L1143""",
"=""99.019""","=""0.003""","=""99.02364""","=""0.00009""","=""2900*""","=""""",,"=""5.6821036""","=""18.202770""","=""5s.5p""","=""3P*""","=""2""","=""5s.11d""","=""3D""","=""2""",5,5,,"=""""","=""L1143""",
"=""99.297""","=""0.003""","=""99.29707""","=""0.00003""","=""770""","=""2.2e+07""",D+,"=""5.6821036""","=""18.168292""","=""5s.5p""","=""3P*""","=""2""","=""5s.12s""","=""3S""","=""1""",5,3,,"=""T9131""","=""L1143""",
"=""""","=""""","=""99.569532""","=""0.000021""","=""""","=""4.5e+06""",C,"=""5.2415553834603""","=""17.693577""","=""5s.5p""","=""3P*""","=""0""","=""5s.10s""","=""3S""","=""1""",1,3,,"=""T6137""","=""""",
"=""100.045""","=""0.003""","=""100.04539""","=""0.00003""","=""2700""","=""2.8e+07""",C,"=""5.37478712""","=""17.767582""","=""5s.5p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""2""",3,5,,"=""T6137""","=""L1143""",
"=""100.054""","=""0.003""","=""100.05214""","=""0.00003""","=""2700""","=""1.3e+07""",C,"=""5.37478712""","=""17.766746""","=""5s.5p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""1""",3,3,,"=""T6137""","=""L1143""",
"=""100.435""","=""0.003""","=""100.43621""","=""0.00004""","=""2000*""","=""8.e+07""",D+,"=""5.6821036""","=""18.026675""","=""5s.5p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""3""",5,7,,"=""T9131""","=""L1143""",
"=""100.435""","=""0.003""","=""100.44351""","=""0.00005""","=""2000*""","=""1.9e+07""",D+,"=""5.6821036""","=""18.025777""","=""5s.5p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""2""",5,5,,"=""T9131""","=""L1143""",
"=""100.495""","=""0.003""","=""100.49617""","=""0.00003""","=""860""","=""""",,"=""5.37478712""","=""17.711993""","=""5s.5p""","=""3P*""","=""1""","=""5s.10s""","=""1S""","=""0""",3,1,,"=""""","=""L1143""",
"=""100.648""","=""0.003""","=""100.646409""","=""0.000021""","=""1200""","=""1.3e+07""",C,"=""5.37478712""","=""17.693577""","=""5s.5p""","=""3P*""","=""1""","=""5s.10s""","=""3S""","=""1""",3,3,,"=""T6137""","=""L1143""",
"=""100.841""","=""0.003""","=""100.84637""","=""0.00003""","=""1200""","=""7.e+07""",D+,"=""5.6821036""","=""17.976468""","=""5s.5p""","=""3P*""","=""2""","=""5s.11s""","=""3S""","=""1""",5,3,,"=""T9131""","=""L1143""",
"=""102.244""","=""0.003""","=""102.24297""","=""0.00003""","=""2300""","=""3.4e+07""",C,"=""5.2415553834603""","=""17.367983""","=""5s.5p""","=""3P*""","=""0""","=""5s.8d""","=""3D""","=""1""",1,3,,"=""T6137""","=""L1143""",
"=""""","=""""","=""102.57828""","=""0.00015""","=""""","=""3.2e+07""",C,"=""5.6821036""","=""17.768892""","=""5s.5p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""3""",5,7,,"=""T6137""","=""""",
"=""""","=""""","=""102.58940""","=""0.00003""","=""""","=""6.3e+06""",C,"=""5.6821036""","=""17.767582""","=""5s.5p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""2""",5,5,,"=""T6137""","=""""",
"=""103.221""","=""0.003""","=""103.221472""","=""0.000022""","=""2100*""","=""2.1e+07""",C,"=""5.6821036""","=""17.693577""","=""5s.5p""","=""3P*""","=""2""","=""5s.10s""","=""3S""","=""1""",5,3,,"=""T6137""","=""L1143""",
"=""103.221""","=""0.003""","=""103.240663""","=""0.000022""","=""2100*""","=""6.3e+06""",C,"=""5.2415553834603""","=""17.250796""","=""5s.5p""","=""3P*""","=""0""","=""5s.9s""","=""3S""","=""1""",1,3,,"=""T6137""","=""L1143""",
"=""103.369""","=""0.003""","=""103.36766""","=""0.00003""","=""3100""","=""4.5e+07""",C,"=""5.37478712""","=""17.369274""","=""5s.5p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""2""",3,5,,"=""T6137""","=""L1143""",
"=""""","=""""","=""103.37878""","=""0.00003""","=""""","=""2.5e+07""",C,"=""5.37478712""","=""17.367983""","=""5s.5p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""1""",3,3,,"=""T6137""","=""""",
"=""104.389""","=""0.003""","=""104.398874""","=""0.000023""","=""3300""","=""1.8e+07""",C,"=""5.37478712""","=""17.250796""","=""5s.5p""","=""3P*""","=""1""","=""5s.9s""","=""3S""","=""1""",3,3,,"=""T6137""","=""L1143""",
"=""106.068""","=""0.003""","=""106.06727""","=""0.00006""","=""3700""","=""5.5e+07""",C,"=""5.6821036""","=""17.371308""","=""5s.5p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""3""",5,7,,"=""T6137""","=""L1143""",
"=""106.092""","=""0.003""","=""106.08573""","=""0.00003""","=""1700""","=""1.2e+07""",C,"=""5.6821036""","=""17.369274""","=""5s.5p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""2""",5,5,,"=""T6137""","=""L1143""",
"=""""","=""""","=""106.09745""","=""0.00003""","=""""","=""9.9e+05""",C,"=""5.6821036""","=""17.367983""","=""5s.5p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""1""",5,3,,"=""T6137""","=""""",
"=""106.275""","=""0.003""","=""106.27839""","=""0.00008""","=""990i""","=""""",,"=""5.6821036""","=""17.348087""","=""5s.5p""","=""3P*""","=""2""","=""5s<1/2,F=4>.6g""","=""""","=""""",5,7,,"=""""","=""L1143""",
"=""107.193""","=""0.017""","=""107.172178""","=""0.000024""","=""3100""","=""2.9e+07""",C,"=""5.6821036""","=""17.250796""","=""5s.5p""","=""3P*""","=""2""","=""5s.9s""","=""3S""","=""1""",5,3,,"=""T6137""","=""L17265""",
"=""108.166""","=""0.017""","=""108.166000""","=""0.000012""","=""5000""","=""4.6e+07""",C,"=""5.2415553834603""","=""16.7039556""","=""5s.5p""","=""3P*""","=""0""","=""5s.7d""","=""3D""","=""1""",1,3,,"=""T8104""","=""L17265""",
"=""""","=""""","=""108.636913""","=""0.000012""","=""""","=""1.6e+07""",E,"=""5.37478712""","=""16.7875008""","=""5s.5p""","=""3P*""","=""1""","=""5s.7d""","=""1D""","=""2""",3,5,,"=""T7081""","=""""",
"=""109.418""","=""0.003""","=""109.417047""","=""0.000011""","=""6200""","=""6.0e+07""",C,"=""5.37478712""","=""16.7061292""","=""5s.5p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""2""",3,5,,"=""T8104""","=""L1143""",
"=""109.438""","=""0.003""","=""109.438039""","=""0.000012""","=""2500""","=""3.3e+07""",C,"=""5.37478712""","=""16.7039556""","=""5s.5p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""1""",3,3,,"=""T8104""","=""L1143""",
"=""110.138""","=""0.003""","=""110.136385""","=""0.000008""","=""2200""","=""1.3e+07""",C,"=""5.2415553834603""","=""16.4988886""","=""5s.5p""","=""3P*""","=""0""","=""5s.8s""","=""3S""","=""1""",1,3,,"=""T8104""","=""L1143""",
"=""111.455""","=""0.016""","=""111.455472""","=""0.000009""","=""1900""","=""3.8e+07""",C,"=""5.37478712""","=""16.4988886""","=""5s.5p""","=""3P*""","=""1""","=""5s.8s""","=""3S""","=""1""",3,3,,"=""T8104""","=""L17265""",
"=""111.642""","=""0.003""","=""111.643191""","=""0.000011""","=""2600""","=""1.5e+05""",D+,"=""5.6821036""","=""16.7875008""","=""5s.5p""","=""3P*""","=""2""","=""5s.7d""","=""1D""","=""2""",5,5,,"=""T9131""","=""L1143""",
"=""112.439""","=""0.016""","=""112.432011""","=""0.000010""","=""4000""","=""7.3e+07""",C,"=""5.6821036""","=""16.7095856""","=""5s.5p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""3""",5,7,,"=""T8104""","=""L17265""",
"=""112.470""","=""0.016""","=""112.467263""","=""0.000010""","=""2000""","=""1.8e+07""",C,"=""5.6821036""","=""16.7061292""","=""5s.5p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""2""",5,5,,"=""T8104""","=""L17265""",
"=""""","=""""","=""112.489442""","=""0.000011""","=""""","=""2.0e+06""",C,"=""5.6821036""","=""16.7039556""","=""5s.5p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""1""",5,3,,"=""T8104""","=""""",
"=""114.614""","=""0.016""","=""114.622042""","=""0.000008""","=""1100""","=""6.4e+07""",C,"=""5.6821036""","=""16.4988886""","=""5s.5p""","=""3P*""","=""2""","=""5s.8s""","=""3S""","=""1""",5,3,,"=""T8104""","=""L17265""",
"=""116.106""","=""0.003""","=""116.1043""","=""0.0003""","=""1200*""","=""""",,"=""7.8157836""","=""18.49448""","=""5s.5p""","=""1P*""","=""1""","=""5s.14d""","=""3D""","=""2""",3,5,,"=""""","=""L1143""",
"=""116.106""","=""0.003""","=""116.10790""","=""0.00023""","=""1200*""","=""""",,"=""7.8157836""","=""18.494144""","=""5s.5p""","=""1P*""","=""1""","=""5s.14d""","=""3D""","=""1""",3,3,,"=""""","=""L1143""",
"=""116.232""","=""0.003""","=""116.2267""","=""0.0004""","=""1800""","=""""",,"=""7.8157836""","=""18.48323""","=""5s.5p""","=""1P*""","=""1""","=""5s.15s""","=""1S""","=""0""",3,1,,"=""""","=""L1143""",
"=""116.259""","=""0.003""","=""116.26230""","=""0.00009""","=""1300""","=""""",,"=""7.8157836""","=""18.479963""","=""5s.5p""","=""1P*""","=""1""","=""5s.15s""","=""3S""","=""1""",3,3,,"=""""","=""L1143""",
"=""117.924""","=""0.003""","=""117.92767""","=""0.00024""","=""1500""","=""""",,"=""7.8157836""","=""18.329364""","=""5s.5p""","=""1P*""","=""1""","=""5s.12d""","=""3D""","=""2""",3,5,,"=""""","=""L1143""",
"=""119.368""","=""0.003""","=""119.36494""","=""0.00013""","=""2100""","=""""",,"=""7.8157836""","=""18.202770""","=""5s.5p""","=""1P*""","=""1""","=""5s.11d""","=""3D""","=""2""",3,5,,"=""""","=""L1143""",
"=""""","=""""","=""120.018680""","=""0.000012""","=""""","=""2.3e+06""",D,"=""5.37478712""","=""15.7051956""","=""5s.5p""","=""3P*""","=""1""","=""5s.6d""","=""1D""","=""2""",3,5,,"=""T8104""","=""""",
"=""121.263""","=""0.003""","=""121.261017""","=""0.000009""","=""8100""","=""1.3e+08""",C,"=""5.2415553834603""","=""15.4661273""","=""5s.5p""","=""3P*""","=""0""","=""5s.6d""","=""3D""","=""1""",1,3,,"=""T8104""","=""L1143""",
"=""121.444""","=""0.003""","=""121.43416""","=""0.00007""","=""1900*""","=""3.0e+05""",D+,"=""7.8157836""","=""18.025777""","=""5s.5p""","=""1P*""","=""1""","=""5s.10d""","=""3D""","=""2""",3,5,,"=""T9131""","=""L1143""",
"=""121.444""","=""0.003""","=""121.44110""","=""0.00006""","=""1900*""","=""1.7e+05""",D+,"=""7.8157836""","=""18.025193""","=""5s.5p""","=""1P*""","=""1""","=""5s.10d""","=""3D""","=""1""",3,3,,"=""T9131""","=""L1143""",
"=""121.876""","=""0.003""","=""121.88031""","=""0.00006""","=""1600""","=""1.5e+08""",D+,"=""7.8157836""","=""17.988402""","=""5s.5p""","=""1P*""","=""1""","=""5s.11s""","=""1S""","=""0""",3,1,,"=""T9131""","=""L1143""",
