Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""                                                    ""","=""L4714"""
"=""2s2.2p5.(2P*).3s""","=""3P*""","=""2""",5,"=""""","=""76.45414""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*).3s""","=""3P*""","=""1""",3,"=""""","=""76.68099""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*).3s""","=""3P*""","=""0""",1,"=""""","=""76.87765""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*).3s""","=""1P*""","=""1""",3,"=""""","=""77.45510""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3S""","=""1""",3,"=""""","=""83.27182""","=""""","=""""","=""  99                                                ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3D""","=""3""",7,"=""""","=""84.41586""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3D""","=""2""",5,"=""""","=""84.51796""","=""""","=""""","=""  88         :    10  2s2.2p5.(2P*).3p      1D      ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3D""","=""1""",3,"=""""","=""84.67895""","=""""","=""""","=""  89         :     6  2s2.2p5.(2P*).3p      1P      ""","="""""
"=""2s2.2p5.(2P*).3p""","=""1D""","=""2""",5,"=""""","=""85.01946""","=""""","=""""","=""  56         :    42  2s2.2p5.(2P*).3p      3P      ""","="""""
"=""2s2.2p5.(2P*).3p""","=""1P""","=""1""",3,"=""""","=""85.17207""","=""""","=""""","=""  60         :    29  2s2.2p5.(2P*).3p      3P      ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3P""","=""2""",5,"=""""","=""85.28011""","=""""","=""""","=""  55         :    35  2s2.2p5.(2P*).3p      1D      ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3P""","=""0""",1,"=""""","=""85.33951""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*).3p""","=""3P""","=""1""",3,"=""""","=""85.38164""","=""""","=""""","=""  65         :    34  2s2.2p5.(2P*).3p      1P      ""","="""""
"=""2s2.2p5.(2P*).3p""","=""1S""","=""0""",1,"=""""","=""88.53673""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3P*""","=""0""",1,"=""""","=""94.12799""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3P*""","=""1""",3,"=""""","=""94.17800""","=""""","=""""","=""  98                                                ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3P*""","=""2""",5,"=""""","=""94.28655""","=""""","=""""","=""  95                                                ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3F*""","=""4""",9,"=""""","=""94.43733""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3F*""","=""3""",7,"=""""","=""94.50974""","=""""","=""""","=""  76         :    22  2s2.2p5.(2P*).3d      1F*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3F*""","=""2""",5,"=""""","=""94.67602""","=""""","=""""","=""  83         :    10  2s2.2p5.(2P*).3d      1D*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""1F*""","=""3""",7,"=""""","=""94.76076""","=""""","=""""","=""  62         :    24  2s2.2p5.(2P*).3d      3D*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3D*""","=""1""",3,"=""""","=""95.08110""","=""""","=""""","=""  85         :    15  2s2.2p5.(2P*).3d      1P*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3D*""","=""3""",7,"=""""","=""95.13872""","=""""","=""""","=""  75         :    15  2s2.2p5.(2P*).3d      1F*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""3D*""","=""2""",5,"=""""","=""95.18894""","=""""","=""""","=""  57         :    38  2s2.2p5.(2P*).3d      1D*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""1D*""","=""2""",5,"=""""","=""95.10031""","=""""","=""""","=""  50         :    33  2s2.2p5.(2P*).3d      3D*     ""","="""""
"=""2s2.2p5.(2P*).3d""","=""1P*""","=""1""",3,"=""""","=""95.57160""","=""""","=""""","=""  85         :    14  2s2.2p5.(2P*).3d      3D*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,"=""""","=""99.42073""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,"=""""","=""99.54784""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",1,"=""""","=""99.84568""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",3,"=""""","=""99.96039""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""101.84172""","=""""","=""""","=""  87         :    13  2s2.2p5.(2P*<1/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""102.63406""","=""""","=""""","=""  50         :    50  2s2.2p5.(2P*<1/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",7,"=""""","=""102.17290""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",5,"=""""","=""102.23051""","=""""","=""""","=""  82         :    14  2s2.2p5.(2P*<3/2>).4p 2[3/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""102.32142""","=""""","=""""","=""  93         :     7  2s2.2p5.(2P*<1/2>).4p 2[3/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""102.37866""","=""""","=""""","=""  84         :    15  2s2.2p5.(2P*<3/2>).4p 2[5/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""102.63969""","=""""","=""""","=""  93         :     7  2s2.2p5.(2P*<3/2>).4p 2[3/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""102.71337""","=""""","=""""","=""  96         :     3  2s2.2p5.(2P*<3/2>).4p 2[5/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""102.72076""","=""""","=""""","=""  87         :    13  2s2.2p5.(2P*<3/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""103.73343""","=""""","=""""","=""  50         :    50  2s2.2p5.(2P*<3/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",1,"=""""","=""105.60008""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",3,"=""""","=""105.63547""","=""""","=""""","=""  71         :    25  2s2.2p5.(2P*<3/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""105.70527""","=""""","=""""","=""  90         :    10  2s2.2p5.(2P*<1/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""106.04030""","=""""","=""""","=""  71         :    17  2s2.2p5.(2P*<3/2>).4d 2[1/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",9,"=""""","=""105.72217""","=""""","=""""","="" 100                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",7,"=""""","=""105.76337""","=""""","=""""","=""  91         :     7  2s2.2p5.(2P*<3/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""105.85144""","=""""","=""""","=""  94         :     6  2s2.2p5.(2P*<1/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""105.87897""","=""""","=""""","=""  90         :     8  2s2.2p5.(2P*<3/2>).4d 2[7/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""106.20806""","=""""","=""""","=""  94         :     6  2s2.2p5.(2P*<3/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""106.23709""","=""""","=""""","=""  96         :     3  2s2.2p5.(2P*<3/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""106.23500""","=""""","=""""","=""  90         :    10  2s2.2p5.(2P*<3/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""106.45804""","=""""","=""""","=""  85         :    11  2s2.2p5.(2P*<3/2>).4d 2[1/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,"=""""","=""106.30524""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,"=""""","=""106.30860""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",11,"=""""","=""106.33414""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",9,"=""""","=""106.33454""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""106.35495""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""106.35800""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""106.38482""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""106.38534""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""106.78101""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""106.78169""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""106.78235""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""106.78447""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",5,"=""""","=""107.98923""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",3,"=""""","=""108.05374""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",1,"=""""","=""108.41462""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",3,"=""""","=""108.45602""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",1,"=""""","=""""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",3,"=""""","=""110.918""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""111.107""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",3,"=""""","=""111.23826""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,"=""""","=""111.24080""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[9/2]""","=""5""",11,"=""""","=""111.25408""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",9,"=""""","=""111.25454""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""111.26550""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""111.26785""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",5,"=""""","=""111.27214""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",7,"=""""","=""111.27214""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""",11,"=""""","=""111.27662""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""",13,"=""""","=""111.27662""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""111.28047""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""111.28079""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""111.28462""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""111.28462""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""111.28927""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""111.28927""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""111.500""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""111.68954""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""111.69167""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""111.69037""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""111.69088""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""111.70832""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""111.70832""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""111.70832""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""111.70832""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",3,"=""""","=""112.162""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",3,"=""""","=""112.580""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,"=""""","=""113.725""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""113.837""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""114.244""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""115.474""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""115.884""","=""""","=""""","=""                                                    ""","="""""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",3,"=""""","=""116.548""","=""""","=""""","=""                                                    ""","="""""
