obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""158.9581""","=""0.0005""","=""158.95806""","=""100""","=""9.0e+08""",,"=""13.1689890""","=""20.968795""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,1D<2>)""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""159.1451""","=""0.0005""","=""""","=""10""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""159.3932""","=""0.0004""","=""159.39342""","=""60""","=""6.2e+08""",,"=""11.8017287""","=""19.580230""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""159.6904""","=""0.0004""","=""159.69066""","=""25""","=""3.2e+08""",,"=""11.8162072""","=""19.580230""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""159.9601""","=""0.0003""","=""159.96017""","=""500""","=""6.3e+08""",,"=""10.4410074""","=""18.1919495""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""160.1541""","=""0.0003""","=""160.15411""","=""400""","=""1.0e+09""",,"=""10.4410074""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""160.5311""","=""0.0003""","=""160.53097""","=""400""","=""4.0e+08""",,"=""10.4410074""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""161.1763""","=""0.0003""","=""161.17595""","=""60""","=""6.2e+08""",,"=""10.6847695""","=""18.377245""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""161.4083""","=""0.0002""","=""161.40784""","=""300""","=""1.3e+09""",,"=""10.6847695""","=""18.366193""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""161.7703""","=""0.0002""","=""161.77010""","=""200""","=""4.0e+08""",,"=""10.5183412""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""161.9279""","=""0.0002""","=""161.92787""","=""200""","=""2.8e+08""",,"=""10.4410074""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""162.1549""","=""0.0003""","=""162.15462""","=""50""","=""1.8e+07""",,"=""10.5183412""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""162.2141""","=""0.0003""","=""162.21418""","=""200""","=""3.7e+08""",,"=""10.4410074""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""162.3874""","=""0.0002""","=""162.38735""","=""2000""","=""2.0e+07""",,"=""4.40325219""","=""12.0383417""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""163.4094""","=""0.0003""","=""163.40920""","=""150""","=""2.0e+08""",,"=""11.666025""","=""19.253370""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""163.5801""","=""0.0002""","=""163.58004""","=""170""","=""8.8e+07""",,"=""10.5183412""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""163.8723""","=""0.0002""","=""163.87223""","=""30""","=""1.6e+07""",,"=""10.5183412""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""164.0443""","=""0.0002""","=""164.04427""","=""200""","=""1.2e+08""",,"=""10.4410074""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""164.1657""","=""0.0002""","=""164.16562""","=""200""","=""8.8e+08""",,"=""11.299859""","=""18.852244""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""7/2""",10,8,,"=""T7226""","=""L11760""",
"=""164.3310""","=""0.0004""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""164.4514""","=""0.0002""","=""164.451332""","=""500""","=""1.1e+08""",,"=""7.5144792""","=""15.0537431""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.8s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""164.9662""","=""0.0002""","=""164.96607""","=""1500""","=""6.3e+07""",,"=""6.2680915""","=""13.7838307""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""164.9937""","=""0.0003""","=""164.993735""","=""400000E""","=""1.2e+09""",,"=""0.0000000""","=""7.5144792""","=""5d10.6s""","=""2S""","=""1/2""","=""5d10.6p""","=""2P*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""165.3609""","=""0.0002""","=""165.36091""","=""3""","=""2.0e+08""",,"=""10.6847695""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""165.5438""","=""0.0002""","=""165.54385""","=""500""","=""3.4e+08""",,"=""10.4410074""","=""17.9305154""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""166.2531""","=""0.0005""","=""166.25380""","=""3u""","=""1.1e+09""",,"=""13.5112688""","=""20.968795""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,1D<2>)""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""166.3850""","=""0.0002""","=""166.38509""","=""25""","=""3.3e+08""",,"=""11.8017287""","=""19.253370""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""166.7090""","=""0.0002""","=""166.70901""","=""30""","=""3.2e+08""",,"=""11.8162072""","=""19.253370""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""167.2537""","=""0.0003""","=""167.25341""","=""40000""","=""3.2e+07""",,"=""4.40325219""","=""11.8162072""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""167.4378""","=""0.0003""","=""167.43779""","=""10""","=""5.2e+07""",,"=""10.5183412""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""167.5581""","=""0.0003""","=""167.55803""","=""2""","=""2.0e+07""",,"=""10.6847695""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""167.5809""","=""0.0002""","=""167.58072""","=""4500""","=""1.2e+06""",,"=""4.40325219""","=""11.8017287""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""168.8728""","=""0.0003""","=""168.87296""","=""5""","=""1.0e+07""",,"=""9.8821930""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""169.5114""","=""0.0002""","=""169.51140""","=""200""","=""2.3e+08""",,"=""10.6847695""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""170.2612""","=""0.0002""","=""170.26130""","=""30""","=""4.0e+07""",,"=""10.6847695""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""170.3527""","=""0.0004""","=""170.35294""","=""20""","=""9.0e+07""",,"=""13.1689890""","=""20.447067""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<2>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""170.5433""","=""0.0002""","=""170.54346""","=""200""","=""5.5e+06""",,"=""6.2680915""","=""13.5380390""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""170.7119""","=""0.0002""","=""170.71194""","=""1500""","=""2.3e+06""",,"=""4.40325219""","=""11.666025""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""170.8806""","=""0.0004""","=""170.88091""","=""10""","=""2.1e+08""",,"=""13.7132037""","=""20.968795""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,1D<2>)""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""171.1738""","=""0.0002""","=""171.17377""","=""600""","=""1.6e+06""",,"=""6.2680915""","=""13.5112688""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""171.2874""","=""0.0002""","=""171.28761""","=""30""","=""4.8e+07""",,"=""10.6847695""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""171.8416""","=""0.0004""","=""171.84160""","=""12""","=""6.0e+07""",,"=""12.0383417""","=""19.253370""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""173.1823""","=""0.0002""","=""173.182317""","=""700""","=""1.3e+07""",,"=""6.2680915""","=""13.4272634""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d10.7p""","=""2P*""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""175.4112""","=""0.0002""","=""175.41134""","=""30""","=""1.8e+07""",,"=""9.8821930""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""178.7598""","=""0.0003""","=""178.75982""","=""5""","=""1.8e+08""",,"=""13.5112688""","=""20.447067""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<2>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""179.2775""","=""0.0003""","=""""","=""20h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""179.3921""","=""0.0002""","=""179.39204""","=""500""","=""2.6e+06""",,"=""6.2680915""","=""13.179446""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""179.8650""","=""0.0002""","=""179.86473""","=""5000""","=""3.1e+08""",,"=""9.8821930""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""179.8934""","=""0.0002""","=""179.89345""","=""500""","=""3.4e+08""",,"=""11.299859""","=""18.1919495""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""",10,10,,"=""T7226""","=""L11760""",
"=""180.0815""","=""0.0003""","=""180.081392""","=""1500""","=""1.2e+07""",,"=""6.2680915""","=""13.1529893""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""180.6158""","=""0.0002""","=""180.61570""","=""90""","=""7.1e+07""",,"=""11.299859""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",10,8,,"=""T7226""","=""L11760""",
"=""180.8287""","=""0.0003""","=""180.82859""","=""300""","=""7.0e+07""",,"=""10.5183412""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""182.0720""","=""0.0003""","=""182.07207""","=""5000""","=""1.1e+09""",,"=""11.299859""","=""18.1094809""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""11/2""",10,12,,"=""T7226""","=""L11760""",
"=""182.3859""","=""0.0002""","=""182.38594""","=""60""","=""2.6e+07""",,"=""11.299859""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",10,8,,"=""T7226""","=""L11760""",
"=""182.5121""","=""0.0003""","=""182.51206""","=""3""","=""2.3e+06""",,"=""10.5183412""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d10.9d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""183.2556""","=""0.0003""","=""""","=""3l""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""183.6672""","=""0.0003""","=""183.66749""","=""3""","=""9.1e+07""",,"=""11.8017287""","=""18.552199""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""184.0623""","=""0.0003""","=""184.06227""","=""1000h""","=""6.5e+08""",,"=""11.8162072""","=""18.552199""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""184.1204""","=""0.0003""","=""184.12046""","=""7""","=""2.2e+08""",,"=""13.7132037""","=""20.447067""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<2>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""184.7417""","=""0.0003""","=""184.74167""","=""12""","=""8.2e+07""",,"=""11.666025""","=""18.377245""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""184.8935""","=""0.0003""","=""184.89335""","=""800""","=""3.5e+08""",,"=""10.5183412""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""185.0466""","=""0.0003""","=""185.04638""","=""5""","=""2.9e+07""",,"=""11.666025""","=""18.366193""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""185.3271""","=""0.0002""","=""185.32708""","=""800""","=""1.0e+08""",,"=""10.6847695""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""186.0721""","=""0.0003""","=""186.07205""","=""12""","=""3.5e+08""",,"=""13.7838307""","=""20.447067""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<2>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""186.2233""","=""0.0003""","=""""","=""4h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""186.8064""","=""0.0007""","=""""","=""4h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""186.9228""","=""0.0002""","=""186.92264""","=""50000""","=""1.0e+09""",,"=""6.3834591""","=""13.0163742""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.6d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""186.9863""","=""0.0002""","=""186.98631""","=""200""","=""3.7e+07""",,"=""11.299859""","=""17.9305154""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",10,10,,"=""T7226""","=""L11760""",
"=""187.0781""","=""0.0003""","=""""","=""10h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""187.0957""","=""0.0003""","=""187.09576""","=""0.5""","=""9.2e+05""",,"=""10.6847695""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d10.9d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""187.5550""","=""0.0003""","=""187.55485""","=""5000""","=""5.5e+07""",,"=""6.2680915""","=""12.8786481""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""188.9704""","=""0.0002""","=""188.97042""","=""30""","=""1.9e+08""",,"=""11.8162072""","=""18.377245""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""189.2086""","=""0.0003""","=""189.20885""","=""4h""","=""3.7e+08""",,"=""13.5380390""","=""20.090809""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<1>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""189.5993""","=""0.0002""","=""189.59899""","=""50""","=""3.5e+07""",,"=""10.6847695""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""190.0121""","=""0.0003""","=""190.01181""","=""3000""","=""1.9e+07""",,"=""6.2680915""","=""12.7931699""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""190.2609""","=""0.0003""","=""190.26082""","=""5""","=""9.7e+06""",,"=""11.666025""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""190.4700""","=""0.0003""","=""190.46997""","=""2500""","=""2.5e+08""",,"=""10.4410074""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""191.5943""","=""0.0003""","=""191.59442""","=""30""","=""4.2e+07""",,"=""13.1689890""","=""19.640169""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""192.5099""","=""0.0003""","=""192.50980""","=""10""","=""2.6e+07""",,"=""11.925784""","=""18.366193""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""192.7605""","=""0.0003""","=""192.76003""","=""800""","=""8.5e+07""",,"=""10.5183412""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""192.9040""","=""0.0003""","=""192.9042""","=""1""","=""6.8e+07""",,"=""13.1529893""","=""19.580230""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""193.4591""","=""0.0015""","=""193.4593""","=""3w""","=""4.7e+08""",,"=""13.1689890""","=""19.577789""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""194.0219""","=""0.0003""","=""194.02177""","=""180""","=""1.7e+08""",,"=""11.8017287""","=""18.1919495""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""194.22729""","=""0.00004""","=""194.22729""","=""750000E""","=""7.5e+08""",,"=""0.0000000""","=""6.3834591""","=""5d10.6s""","=""2S""","=""1/2""","=""5d10.6p""","=""2P*""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""194.7491""","=""0.0003""","=""194.74908""","=""45""","=""1.7e+07""",,"=""11.8162072""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""194.8622""","=""0.0003""","=""194.86219""","=""800""","=""3.2e+08""",,"=""11.8017287""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""195.3074""","=""0.0003""","=""195.30662""","=""45""","=""2.2e+07""",,"=""11.8162072""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""195.7320""","=""0.0003""","=""195.73227""","=""3000""","=""1.9e+08""",,"=""10.4410074""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""195.7759""","=""0.0004""","=""195.77622""","=""5x""","=""8.8e+06""",,"=""11.666025""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""195.9340""","=""0.0003""","=""195.93411""","=""1""","=""2.8e+06""",,"=""12.0383417""","=""18.366193""","=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
