Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""5d10.6s""","=""2S""","=""1/2""",2,"=""""","=""0.0000000""","=""""","=""0.0000007""","=""                                                  ""","=""L11760"""
"=""5d9.6s2""","=""2D""","=""5/2""",6,"=""""","=""4.40325219""","=""""","=""0.00000025""","=""                                                  ""","="""""
"=""5d9.6s2""","=""2D""","=""3/2""",4,"=""""","=""6.2680915""","=""""","=""0.0000005""","=""                                                  ""","="""""
"=""5d10.6p""","=""2P*""","=""1/2""",2,"=""""","=""6.3834591""","=""""","=""0.0000010""","=""  98         :     1  5d9.6s.6p  (2D<3/2>,1P<1>)* ""","="""""
"=""5d10.6p""","=""2P*""","=""3/2""",4,"=""""","=""7.5144792""","=""""","=""0.0000004""","=""  96         :     2  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<0>)*""","=""5/2""",6,"=""""","=""9.8821930""","=""""","=""0.0000012""","=""  61         :    32  5d9.6s.6p  (2D<5/2>,3P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""7/2""",8,"=""""","=""10.4410074""","=""""","=""0.0000019""","=""  91         :     7  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""",6,"=""""","=""10.5183412""","=""""","=""0.0000009""","=""  56         :    35  5d9.6s.6p  (2D<5/2>,3P<0>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""",4,"=""""","=""10.6847695""","=""""","=""0.0000011""","=""  79         :     6  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""9/2""",10,"=""""","=""11.299859""","=""""","=""0.000003""","=""  99                                              ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""",4,"=""""","=""11.666025""","=""""","=""0.000003""","=""  59         :    24  5d9.6s.6p  (2D<3/2>,3P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""7/2""",8,"=""""","=""11.8017287""","=""""","=""0.0000025""","=""  96         :     1  5d8.6s2.6p (3F<4>,1/2)*     ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""5/2""",6,"=""""","=""11.8162072""","=""""","=""0.0000025""","=""  87         :     4  5d9.6s.6p  (2D<5/2>,3P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""1/2""",2,"=""""","=""11.925784""","=""""","=""0.000003""","=""  64         :    22  5d9.6s.6p  (2D<3/2>,3P<1>)* ""","="""""
"=""5d10.7s""","=""2S""","=""1/2""",2,"=""""","=""11.8670739""","=""""","=""0.0000005""","=""                                                  ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<0>)*""","=""3/2""",4,"=""""","=""12.0383417""","=""""","=""0.0000022""","=""  62         :    14  5d9.6s.6p  (2D<5/2>,3P<2>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""",6,"=""""","=""12.5052160""","=""""","=""0.0000020""","=""  84         :     5  5d9.6s.6p  (2D<3/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""",4,"=""""","=""12.7931699""","=""""","=""0.0000017""","=""  48         :    19  5d9.6s.6p  (2D<5/2>,1P<1>)* ""","="""""
"=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""",2,"=""""","=""12.8786481""","=""""","=""0.0000012""","=""  66         :    20  5d9.6s.6p  (2D<5/2>,3P<2>)* ""","="""""
"=""5d10.6d""","=""2D""","=""3/2""",4,"=""""","=""13.0163742""","=""""","=""0.0000017""","=""                                                  ""","="""""
"=""5d10.6d""","=""2D""","=""5/2""",6,"=""""","=""13.0857934""","=""""","=""0.0000009""","=""                                                  ""","="""""
"=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""",4,"=""""","=""13.1529893""","=""""","=""0.0000007""","=""  44         :    20  5d10.7p    2P*              ""","="""""
