conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
5d10.6s,2S,0.5,2.0,0.0,5d10.6p,2P*,0.5,2.0,6.383459,6.383459,194.22729,750000000.0,0.42417,0.84834,0.011258
5d10.6s,2S,0.5,2.0,0.0,5d10.6p,2P*,1.5,4.0,7.514479,7.514479,164.99373,1200000000.0,0.9795,1.959,0.025996
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<5/2>,3P<1>)*",1.5,4.0,10.684769,10.684769,116.03825,78000000.0,0.031491,0.062982,0.00083577
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1.5,4.0,11.666025,11.666025,106.27802,52000000.0,0.017611,0.035222,0.00046739
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<5/2>,3P<2>)*",0.5,2.0,11.925784,11.925784,103.96314,300000000.0,0.048612,0.097223,0.0012902
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,3P<0>)*",1.5,4.0,12.038342,12.038342,102.99109,120000.0,3.8165e-05,7.6331e-05,1.0129e-06
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1.5,4.0,12.79317,12.79317,96.91437,680000000.0,0.1915,0.38301,0.0050825
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,3P<1>)*",0.5,2.0,12.878648,12.878648,96.27113,2000000000.0,0.2779,0.55579,0.0073753
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<5/2>,1P<1>)*",1.5,4.0,13.152989,13.152989,94.26313,1600000000.0,0.42628,0.85256,0.011313
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,3P<2>)*",0.5,2.0,13.179446,13.179446,94.07391,700000000.0,0.092874,0.18575,0.0024649
5d10.6s,2S,0.5,2.0,0.0,5d10.7p,2P*,0.5,2.0,13.427263,13.427263,92.33765,650000000.0,0.083087,0.16617,0.0022051
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,3P<2>)*",1.5,4.0,13.538039,13.538039,91.5821,1300000000.0,0.32693,0.65386,0.0086767
5d10.6s,2S,0.5,2.0,0.0,5d10.7p,2P*,1.5,4.0,13.882692,13.882692,89.30847,58000000.0,0.013871,0.027742,0.00036813
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,1P<1>)*",0.5,2.0,15.09554,15.09554,82.133,140000000.0,0.014159,0.028317,0.00037577
5d10.6s,2S,0.5,2.0,0.0,5d9.6s.6p,"(2D<3/2>,1P<1>)*",1.5,4.0,15.450265,15.450265,80.24729,19000000.0,0.0036686,0.0073373,9.7365e-05
5d10.6s,2S,0.5,2.0,0.0,5d10.8p,2P*,0.5,2.0,15.738783,15.738783,78.77623,31000000.0,0.0028841,0.0057682,7.6544e-05
5d10.6s,2S,0.5,2.0,0.0,5d10.8p,2P*,1.5,4.0,15.84462,15.84462,78.25003,10000000.0,0.0018359,0.0036719,4.8726e-05
5d9.6s2,2D,2.5,6.0,4.403252,5d10.6p,2P*,1.5,4.0,7.514479,3.111227,398.50579,3200000.0,0.0050791,0.030475,0.0001348
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<0>)*",2.5,6.0,9.882193,5.478941,226.29228,8000000.0,0.0061417,0.03685,0.000163
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3.5,8.0,10.441007,6.037755,205.34817,59000000.0,0.049732,0.29839,0.0013199
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<1>)*",2.5,6.0,10.518341,6.115089,202.75126,16000000.0,0.0098607,0.059164,0.0002617
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<1>)*",1.5,4.0,10.684769,6.281517,197.37938,55000000.0,0.021416,0.12849,0.00056838
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1.5,4.0,11.666025,7.262773,170.71193,2300000.0,0.00066992,0.0040195,1.778e-05
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3.5,8.0,11.801729,7.398477,167.58072,1200000.0,0.00067364,0.0040418,1.7878e-05
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,3P<2>)*",2.5,6.0,11.816207,7.412955,167.25341,32000000.0,0.01342,0.080521,0.00035617
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<3/2>,3P<0>)*",1.5,4.0,12.038342,7.63509,162.38735,20000000.0,0.0052711,0.031627,0.0001399
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<3/2>,3P<1>)*",2.5,6.0,12.505216,8.101964,153.02981,6000000.0,0.0021065,0.012639,5.5907e-05
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1.5,4.0,12.79317,8.389918,147.77761,380000000.0,0.082941,0.49765,0.0022013
5d9.6s2,2D,2.5,6.0,4.403252,5d9.6s.6p,"(2D<5/2>,1P<1>)*",1.5,4.0,13.152989,8.749737,141.70048,1100000000.0,0.22075,1.3245,0.0058587
