spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Ar III,Ar,2,3s2.3p4,3P,2.0,5,0.0,1.9e-06,even,,no,40.735,,,,,,,,,,L15349
Ar III,Ar,2,3s2.3p4,3P,1.0,3,0.1378915,2.5e-06,even,,no,40.735,32.25768991069781,"ASD 1/sum(Aki), J-resolved",32.25768991069781,2/2,yes,0.1378915,0.1378915,,,L15349
Ar III,Ar,2,3s2.3p4,3P,0.0,1,0.1946837,2.5e-06,even,,no,40.735,192.5773005284321,"ASD 1/sum(Aki), J-resolved",192.5773005284321,2/2,yes,0.05679219999999999,0.1946837,,,L15349
Ar III,Ar,2,3s2.3p4,1D,2.0,5,1.737019,1e-05,even,,no,40.735,2.4657324828200085,"ASD 1/sum(Aki), J-resolved",2.4657324828200085,5/5,yes,1.737019,1.737019,,,L15349
Ar III,Ar,2,3s2.3p4,1S,0.0,1,4.12442,5e-05,even,,no,40.735,0.13960631020522127,"ASD 1/sum(Aki), J-resolved",0.13960631020522127,3/3,yes,3.9865285,4.12442,,,L15349
Ar III,Ar,2,3s.3p5,3P*,2.0,5,14.109466,1.4e-05,odd,,no,40.735,2.710027100271003e-09,"ASD 1/sum(Aki), J-resolved",2.710027100271003e-09,2/3,no,14.109466,14.109466,,,L15349
Ar III,Ar,2,3s.3p5,3P*,1.0,3,14.233061,1.1e-05,odd,,no,40.735,2.680965147453083e-09,"ASD 1/sum(Aki), J-resolved",2.680965147453083e-09,3/3,yes,14.233061,14.233061,,,L15349
Ar III,Ar,2,3s.3p5,3P*,0.0,1,14.29885,1.6e-05,odd,,no,40.735,2.6737967914438504e-09,"ASD 1/sum(Aki), J-resolved",2.6737967914438504e-09,1/1,yes,14.1609585,14.1609585,,,L15349
Ar III,Ar,2,3s.3p5,1P*,1.0,3,17.856499,1e-05,odd,,no,40.735,,,,,,,,,,L15349
Ar III,Ar,2,3s2.3p3.(4S*).3d,5D*,1.0,3,17.963508,4e-06,odd,,no,40.735,,,,,,,,,,L15349
