Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3s2.3p4""","=""3P""","=""2""",5,"=""""","=""0.0000000""","=""""","=""0.0000019""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""3P""","=""1""",3,"=""""","=""0.1378915""","=""""","=""0.0000025""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""3P""","=""0""",1,"=""""","=""0.1946837""","=""""","=""0.0000025""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""1D""","=""2""",5,"=""""","=""1.737019""","=""""","=""0.000010""","="" 100                                        ""","=""L15349"""
"=""3s2.3p4""","=""1S""","=""0""",1,"=""""","=""4.12442""","=""""","=""0.00005""","=""  96         :     4  3p6              1S   ""","=""L15349"""
"=""3s.3p5""","=""3P*""","=""2""",5,"=""""","=""14.109466""","=""""","=""0.000014""","=""  76         :    17  3s2.3p3.(2D*).3d 3P*  ""","=""L15349"""
"=""3s.3p5""","=""3P*""","=""1""",3,"=""""","=""14.233061""","=""""","=""0.000011""","=""  76         :    17  3s2.3p3.(2D*).3d 3P*  ""","=""L15349"""
"=""3s.3p5""","=""3P*""","=""0""",1,"=""""","=""14.298850""","=""""","=""0.000016""","=""  76         :    18  3s2.3p3.(2D*).3d 3P*  ""","=""L15349"""
"=""3s.3p5""","=""1P*""","=""1""",3,"=""""","=""17.856499""","=""""","=""0.000010""","=""  43         :    50  3s2.3p3.(2D*).3d 1P*  ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""1""",3,"=""""","=""17.963508""","=""""","=""0.000004""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""2""",5,"=""""","=""17.9641548""","=""""","=""0.0000025""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""3""",7,"=""""","=""17.965003""","=""""","=""0.000009""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""5D*""","=""4""",9,"=""""","=""17.966708""","=""""","=""0.000005""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""3D*""","=""3""",7,"=""""","=""19.4550447""","=""""","=""0.0000004""","=""  48         :    48  3s2.3p3.(2D*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""3D*""","=""2""",5,"=""""","=""19.4559174""","=""""","=""0.0000007""","=""  48         :    47  3s2.3p3.(2D*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""",3,"=""""","=""19.4692154""","=""""","=""0.0000015""","=""  48         :    47  3s2.3p3.(2D*).3d 3D*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""1S*""","=""0""",1,"=""""","=""20.066834""","=""""","=""0.000005""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3F*""","=""2""",5,"=""""","=""20.179331""","=""""","=""0.000005""","=""  84         :    15  3s2.3p3.(2P*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3F*""","=""3""",7,"=""""","=""20.218868""","=""""","=""0.000004""","=""  85         :    14  3s2.3p3.(2P*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3F*""","=""4""",9,"=""""","=""20.268566""","=""""","=""0.000006""","=""  87         :    13  3s2.3p3.(2P*).3d 3F*  ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3G*""","=""3""",7,"=""""","=""21.337694""","=""""","=""0.000005""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3G*""","=""4""",9,"=""""","=""21.3422147""","=""""","=""0.0000025""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""3G*""","=""5""",11,"=""""","=""21.3490235""","=""""","=""0.0000019""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(4S*).4s""","=""5S*""","=""2""",5,"=""""","=""21.62017815""","=""""","=""0.00000020""","="" 100                                        ""","=""L15349"""
"=""3s2.3p3.(2D*).3d""","=""1G*""","=""4""",9,"=""""","=""21.7797569""","=""""","=""0.0000010""","="" 100                                        ""","=""L15349"""
