spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
P III,P,2,3s2.3p,2P*,0.5,2,0.0,0.0,odd,,no,30.20264,,,,,,,,,,L7147
P III,P,2,3s2.3p,2P*,1.5,4,0.069325,,odd,,no,30.20264,636.9426751592357,"ASD 1/sum(Aki), J-resolved",636.9426751592357,1/1,yes,0.069325,0.069325,,,
P III,P,2,3s.3p2,4P,0.5,2,7.057388,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s.3p2,4P,1.5,4,7.082719,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s.3p2,4P,2.5,6,7.123388,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s.3p2,2D,1.5,4,9.288506,,even,,no,30.20264,1.5151515151515152e-08,"ASD 1/sum(Aki), J-resolved",1.5151515151515152e-08,2/2,yes,9.288506,9.288506,,,
P III,P,2,3s.3p2,2D,2.5,6,9.292102,,even,,no,30.20264,1.5625e-08,"ASD 1/sum(Aki), J-resolved",1.5625e-08,1/1,yes,9.222777,9.222777,,,
P III,P,2,3s.3p2,2S,0.5,2,12.423271,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s.3p2,2P,0.5,2,13.518896,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s.3p2,2P,1.5,4,13.565481,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s2.3d,2D,1.5,4,14.490599,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s2.3d,2D,2.5,6,14.492001,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s2.4s,2S,0.5,2,14.609796,,even,,no,30.20264,,,,,,,,,,
P III,P,2,3s2.4p,2P*,0.5,2,17.528503,,odd,,no,30.20264,4.184100418410042e-09,"ASD 1/sum(Aki), J-resolved",4.184100418410042e-09,2/2,yes,2.9187070000000013,3.037904000000001,,,
P III,P,2,3s2.4p,2P*,1.5,4,17.545454,,odd,,no,30.20264,4e-09,"ASD 1/sum(Aki), J-resolved",4e-09,3/3,yes,2.935658,3.054855,,,
P III,P,2,3s.3p.(3P*).3d,2D*,1.5,4,18.265748,,odd,,no,30.20264,,,,,,,,,,
P III,P,2,3s.3p.(3P*).3d,2D*,2.5,6,18.273443,,odd,,no,30.20264,,,,,,,,,,
