obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""27.0324""","=""""","=""2.36e+08""",C+,"=""0.000000""","=""45.8650""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""27.4051""","=""""","=""3.35e+08""",B,"=""0.000000""","=""45.2413""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""28.002601""","=""""","=""4.67e+08""",B,"=""0.000000""","=""44.275957""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.6p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""28.842321""","=""""","=""8.73e+07""",C,"=""0.000000""","=""42.986900""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.(2P*).3d""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""29.132603""","=""""","=""1.18e+09""",B,"=""0.000000""","=""42.558572""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""31.016966""","=""""","=""6.56e+08""",B,"=""0.000000""","=""39.973026""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""31.4335""","=""""","=""2.31e+08""",B,"=""6.492688""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.8d""","=""3D""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""31.4358""","=""""","=""3.11e+08""",B,"=""6.495625""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""31.4358""","=""""","=""1.73e+08""",C+,"=""6.495625""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""31.4414""","=""""","=""4.15e+08""",B,"=""6.502613""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",5,7,,"=""T5633LS""","=""""",
"=""""","=""31.4414""","=""""","=""1.04e+08""",C+,"=""6.502613""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""31.4414""","=""""","=""1.15e+07""",D,"=""6.502613""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""""","=""31.9213""","=""""","=""3.48e+08""",B,"=""6.492688""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7d""","=""3D""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""31.9237""","=""""","=""4.70e+08""",B,"=""6.495625""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""2""",3,5,,"=""T5633LS""","=""""",
"=""""","=""31.9237""","=""""","=""2.61e+08""",B,"=""6.495625""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""31.9294""","=""""","=""6.26e+08""",B,"=""6.502613""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""3""",5,7,,"=""T5633LS""","=""""",
"=""""","=""31.9294""","=""""","=""1.56e+08""",B,"=""6.502613""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""2""",5,5,,"=""T5633LS""","=""""",
"=""""","=""31.9294""","=""""","=""1.74e+07""",D,"=""6.502613""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""""","=""32.1289""","=""""","=""2.22e+07""",C,"=""6.492688""","=""45.0823""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7s""","=""3S""","=""1""",1,3,,"=""T5633LS""","=""""",
"=""""","=""32.1314""","=""""","=""6.65e+07""",C,"=""6.495625""","=""45.0823""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7s""","=""3S""","=""1""",3,3,,"=""T5633LS""","=""""",
"=""""","=""32.1372""","=""""","=""1.11e+08""",C+,"=""6.502613""","=""45.0823""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7s""","=""3S""","=""1""",5,3,,"=""T5633LS""","=""""",
"=""""","=""32.257407""","=""""","=""9.66e+08""",B,"=""0.000000""","=""38.435885""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.(2P*).3s""","=""1P*""","=""1""",1,3,,"=""T5633""","=""""",
"=""""","=""32.7784""","=""""","=""4.87e+08""",B,"=""12.690036""","=""50.5150""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*).5p""","=""1P""","=""1""",3,3,,"=""T5633""","=""""",
