spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
C III,C,2,1s2.2s2,1S,0.0,1,0.0,0.0,even,,no,47.88778,,,,,,,,,,
C III,C,2,1s2.2s.2p,3P*,0.0,1,6.492688,,odd,,no,47.88778,,,,,,,,,,
C III,C,2,1s2.2s.2p,3P*,1.0,3,6.495625,,odd,,no,47.88778,0.00877192980617113,"ASD 1/sum(Aki), J-resolved",0.00877192980617113,2/2,yes,6.495625,6.495625,,,
C III,C,2,1s2.2s.2p,3P*,2.0,5,6.502613,,odd,,no,47.88778,192.58879787253102,"ASD 1/sum(Aki), J-resolved",192.58879787253102,4/4,yes,6.502613,6.502613,,,
C III,C,2,1s2.2s.2p,1P*,1.0,3,12.690036,,odd,,no,47.88778,5.659309564211452e-10,"ASD 1/sum(Aki), J-resolved",5.659309564211452e-10,6/6,yes,12.690036,12.690036,,,
C III,C,2,1s2.2p2,3P,0.0,1,17.038615,,even,,no,47.88778,7.616144681028802e-10,"ASD 1/sum(Aki), J-resolved",7.616144681028802e-10,3/3,yes,10.54299,10.54299,,,
C III,C,2,1s2.2p2,3P,1.0,3,17.042174,,even,,no,47.88778,7.610349995954493e-10,"ASD 1/sum(Aki), J-resolved",7.610349995954493e-10,9/9,yes,10.539560999999999,17.042174,,,
C III,C,2,1s2.2p2,3P,2.0,5,17.048076,,even,,no,47.88778,7.605134018571254e-10,"ASD 1/sum(Aki), J-resolved",7.605134018571254e-10,11/11,yes,10.545462999999998,17.048076,,,
C III,C,2,1s2.2p2,1D,2.0,5,18.086335,,even,,no,47.88778,7.26576428396525e-09,"ASD 1/sum(Aki), J-resolved",7.26576428396525e-09,13/13,yes,5.396298999999999,18.086335,,,
C III,C,2,1s2.2p2,1S,0.0,1,22.629581,,even,,no,47.88778,4.803071235636786e-10,"ASD 1/sum(Aki), J-resolved",4.803071235636786e-10,6/6,yes,9.939545000000003,16.133956,,,
C III,C,2,1s2.2s.3s,3S,1.0,3,29.534648,,even,,no,47.88778,2.718129926610492e-10,"ASD 1/sum(Aki), J-resolved",2.718129926610492e-10,3/3,yes,23.032035,23.04196,,,
C III,C,2,1s2.2s.3s,1S,0.0,1,30.645207,,even,,no,47.88778,1.2048192771084337e-09,"ASD 1/sum(Aki), J-resolved",1.2048192771084337e-09,1/1,yes,17.955171,17.955171,,,
C III,C,2,1s2.2s.3p,1P*,1.0,3,32.103388,,odd,,no,47.88778,2.566866882283485e-10,"ASD 1/sum(Aki), J-resolved",2.566866882283485e-10,4/4,yes,32.103388,32.103388,,,
C III,C,2,1s2.2s.3p,3P*,0.0,1,32.199384,,odd,,no,47.88778,1.3453518094981837e-08,"ASD 1/sum(Aki), J-resolved",1.3453518094981837e-08,2/2,yes,2.6647360000000013,15.157210000000003,,,
C III,C,2,1s2.2s.3p,3P*,1.0,3,32.200087,,odd,,no,47.88778,1.3341694128320414e-08,"ASD 1/sum(Aki), J-resolved",1.3341694128320414e-08,5/5,yes,2.665439000000003,32.200087,,,
C III,C,2,1s2.2s.3p,3P*,2.0,5,32.201709,,odd,,no,47.88778,1.3416695736174095e-08,"ASD 1/sum(Aki), J-resolved",1.3416695736174095e-08,3/3,yes,2.6670610000000003,15.159535000000002,,,
C III,C,2,1s2.2s.3d,3D,1.0,3,33.477076,,even,,no,47.88778,9.395927372863942e-11,"ASD 1/sum(Aki), J-resolved",9.395927372863942e-11,6/6,yes,26.984387999999996,26.984387999999996,,,
C III,C,2,1s2.2s.3d,3D,2.0,5,33.477213,,even,,no,47.88778,9.400351573148836e-11,"ASD 1/sum(Aki), J-resolved",9.400351573148836e-11,4/4,yes,26.981588,26.981588,,,
C III,C,2,1s2.2s.3d,3D,3.0,7,33.477561,,even,,no,47.88778,9.426954301896326e-11,"ASD 1/sum(Aki), J-resolved",9.426954301896326e-11,2/2,yes,26.974948,26.974948,,,
C III,C,2,1s2.2s.3d,1D,2.0,5,34.279506,,even,,no,47.88778,1.5916723701593264e-10,"ASD 1/sum(Aki), J-resolved",1.5916723701593264e-10,2/2,yes,21.58947,21.58947,,,
C III,C,2,1s2.2p.(2P*).3s,3P*,0.0,1,38.213986,,odd,,no,47.88778,3.396150802680242e-10,"ASD 1/sum(Aki), J-resolved",3.396150802680242e-10,3/3,yes,21.171812,21.171812,,,
C III,C,2,1s2.2p.(2P*).3s,3P*,1.0,3,38.217994,,odd,,no,47.88778,3.3972930369081916e-10,"ASD 1/sum(Aki), J-resolved",3.3972930369081916e-10,6/6,yes,21.169918,21.179378999999997,,,
C III,C,2,1s2.2p.(2P*).3s,3P*,2.0,5,38.226472,,odd,,no,47.88778,3.388053216151866e-10,"ASD 1/sum(Aki), J-resolved",3.388053216151866e-10,6/6,yes,21.178396000000003,21.184298000000002,,,
C III,C,2,1s2.2s.4s,3S,1.0,3,38.367799,,even,,no,47.88778,4.139242546346944e-10,"ASD 1/sum(Aki), J-resolved",4.139242546346944e-10,9/9,yes,31.865185999999998,31.875110999999997,,,
C III,C,2,1s2.2p.(2P*).3s,1P*,1.0,3,38.435885,,odd,,no,47.88778,6.188118811881189e-10,"ASD 1/sum(Aki), J-resolved",6.188118811881189e-10,5/5,yes,38.435885,38.435885,,,
C III,C,2,1s2.2s.4s,1S,0.0,1,38.648542,,even,,no,47.88778,1.249618866245795e-09,"ASD 1/sum(Aki), J-resolved",1.249618866245795e-09,3/3,yes,6.545153999999997,25.958506,,,
C III,C,2,1s2.2s.4p,3P*,0.0,1,39.401467,,odd,,no,47.88778,3.189792663476874e-09,"ASD 1/sum(Aki), J-resolved",3.189792663476874e-09,4/4,yes,5.924391,22.359292999999997,,,
C III,C,2,1s2.2s.4p,3P*,1.0,3,39.401746,,odd,,no,47.88778,3.1867431485022305e-09,"ASD 1/sum(Aki), J-resolved",3.1867431485022305e-09,7/7,yes,9.867098000000002,22.363131000000003,,,
C III,C,2,1s2.2s.4p,3P*,2.0,5,39.402339,,odd,,no,47.88778,3.1868447050575224e-09,"ASD 1/sum(Aki), J-resolved",3.1868447050575224e-09,7/7,yes,9.867690999999997,22.360165,,,
C III,C,2,1s2.2p.(2P*).3p,1P,1.0,3,39.640271,,even,,no,47.88778,3.562776115148924e-10,"ASD 1/sum(Aki), J-resolved",3.562776115148924e-10,3/3,yes,26.950235,26.950235,,,
C III,C,2,1s2.2s.4d,3D,1.0,3,39.849924,,even,,no,47.88778,1.8545644614708298e-10,"ASD 1/sum(Aki), J-resolved",1.8545644614708298e-10,12/12,yes,33.357236,33.357236,,,
C III,C,2,1s2.2s.4d,3D,2.0,5,39.851837,,even,,no,47.88778,1.8563228397878298e-10,"ASD 1/sum(Aki), J-resolved",1.8563228397878298e-10,8/8,yes,33.356212,33.356212,,,
C III,C,2,1s2.2s.4d,3D,3.0,7,39.854727,,even,,no,47.88778,1.855979688158293e-10,"ASD 1/sum(Aki), J-resolved",1.855979688158293e-10,4/4,yes,33.352114,33.352114,,,
C III,C,2,1s2.2s.4f,3F*,2.0,5,39.923368,,odd,,no,47.88778,1.2321760154830628e-09,"ASD 1/sum(Aki), J-resolved",1.2321760154830628e-09,6/6,yes,6.446292000000007,6.446292000000007,,,
C III,C,2,1s2.2s.4f,3F*,3.0,7,39.9241,,odd,,no,47.88778,1.2324343534844845e-09,"ASD 1/sum(Aki), J-resolved",1.2324343534844845e-09,4/4,yes,6.446887000000004,6.446887000000004,,,
C III,C,2,1s2.2s.4f,3F*,4.0,9,39.92514,,odd,,no,47.88778,1.2315239086204333e-09,"ASD 1/sum(Aki), J-resolved",1.2315239086204333e-09,2/2,yes,6.4475789999999975,6.4475789999999975,,,
C III,C,2,1s2.2s.4p,1P*,1.0,3,39.973026,,odd,,no,47.88778,2.1331171319574628e-10,"ASD 1/sum(Aki), J-resolved",2.1331171319574628e-10,7/7,yes,21.886691,39.973026,,,
C III,C,2,1s2.2s.4f,1F*,3.0,7,40.009951,,odd,,no,47.88778,4.743833017077799e-10,"ASD 1/sum(Aki), J-resolved",4.743833017077799e-10,2/2,yes,21.923616000000003,21.923616000000003,,,
C III,C,2,1s2.2p.(2P*).3p,3D,1.0,3,40.056428,,even,,no,47.88778,2.2952783828386626e-08,"ASD 1/sum(Aki), J-resolved",2.2952783828386626e-08,13/13,yes,7.857043999999995,33.563739999999996,,,
C III,C,2,1s2.2p.(2P*).3p,3D,2.0,5,40.059463,,even,,no,47.88778,2.304054560011981e-08,"ASD 1/sum(Aki), J-resolved",2.304054560011981e-08,10/10,yes,7.8593759999999975,33.563838000000004,,,
C III,C,2,1s2.2p.(2P*).3p,3D,3.0,7,40.064295,,even,,no,47.88778,2.3007046358885517e-08,"ASD 1/sum(Aki), J-resolved",2.3007046358885517e-08,7/7,yes,7.862586,33.561682000000005,,,
C III,C,2,1s2.2s.4d,1D,2.0,5,40.197226,,even,,no,47.88778,2.7384001915565704e-10,"ASD 1/sum(Aki), J-resolved",2.7384001915565704e-10,5/5,yes,27.50719,27.50719,,,
