Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d4""","=""a 5D""","=""0""",1,"=""""","=""0.0000000""","=""""","=""0.0000004""","="" 100                                                ""","=""L20009"""
"=""3d4""","=""a 5D""","=""1""",3,"=""""","=""0.00447604""","=""""","=""0.00000015""","="" 100                                                ""","=""L20009"""
"=""3d4""","=""a 5D""","=""2""",5,"=""""","=""0.01322194""","=""""","=""0.00000012""","="" 100                                                ""","=""L20009"""
"=""3d4""","=""a 5D""","=""3""",7,"=""""","=""0.02588667""","=""""","=""0.00000010""","="" 100                                                ""","=""L20009"""
"=""3d4""","=""a 5D""","=""4""",9,"=""""","=""0.04204622""","=""""","=""0.00000016""","="" 100                                                ""","=""L20009"""
"=""3d3.(4F).4s""","=""a 5F""","=""1""",3,"=""""","=""0.32298380""","=""""","=""0.00000015""","="" 100                                                ""","=""L20009"""
"=""3d3.(4F).4s""","=""a 5F""","=""2""",5,"=""""","=""0.33317145""","=""""","=""0.00000011""","="" 100                                                ""","=""L20009,L8201"""
"=""3d3.(4F).4s""","=""a 5F""","=""3""",7,"=""""","=""0.34826653""","=""""","=""0.00000010""","="" 100                                                ""","=""L20009,L8201"""
"=""3d3.(4F).4s""","=""a 5F""","=""4""",9,"=""""","=""0.36803324""","=""""","=""0.00000012""","="" 100                                                ""","=""L20009,L8201"""
"=""3d3.(4F).4s""","=""a 5F""","=""5""",11,"=""""","=""0.3921580""","=""""","=""0.0000003""","="" 100                                                ""","=""L20009,L8201"""
"=""3d3.(4F).4s""","=""a 3F""","=""2""",5,"=""""","=""1.07126862""","=""""","=""0.00000012""","=""  93         :     5  3d4                  3F2      ""","=""L20009,L8201"""
"=""3d3.(4F).4s""","=""a 3F""","=""3""",7,"=""""","=""1.09627457""","=""""","=""0.00000007""","=""  93         :     5  3d4                  3F2      ""","=""L20009,L8201"""
"=""3d3.(4F).4s""","=""a 3F""","=""4""",9,"=""""","=""1.12799449""","=""""","=""0.00000010""","=""  92         :     6  3d4                  3F2      ""","=""L20009,L8201"""
"=""3d4""","=""a 3P2""","=""0""",1,"=""""","=""1.4004649""","=""""","=""0.0000004""","=""  54         :    37  3d4                  3P1      ""","=""L20009"""
"=""3d4""","=""a 3P2""","=""1""",3,"=""""","=""1.42765133""","=""""","=""0.00000017""","=""  54         :    37  3d4                  3P1      ""","=""L20009,L8201"""
"=""3d4""","=""a 3P2""","=""2""",5,"=""""","=""1.47643598""","=""""","=""0.00000017""","=""  54         :    37  3d4                  3P1      ""","=""L20009,L8201"""
"=""3d4""","=""a 3H""","=""4""",9,"=""""","=""1.55539447""","=""""","=""0.00000015""","=""  98                                                ""","=""L20009,L8201"""
"=""3d4""","=""a 3H""","=""5""",11,"=""""","=""1.56486479""","=""""","=""0.00000016""","=""  98                                                ""","=""L20009,L8201"""
"=""3d4""","=""a 3H""","=""6""",13,"=""""","=""1.57535312""","=""""","=""0.00000014""","=""  99                                                ""","=""L20009,L8201"""
"=""3d4""","=""b 3F2""","=""2""",5,"=""""","=""1.67265648""","=""""","=""0.00000014""","=""  68         :    24  3d4                  3F1      ""","=""L20009,L8201"""
"=""3d4""","=""b 3F2""","=""3""",7,"=""""","=""1.67907412""","=""""","=""0.00000016""","=""  68         :    23  3d4                  3F1      ""","=""L20009,L8201"""
"=""3d4""","=""b 3F2""","=""4""",9,"=""""","=""1.68729343""","=""""","=""0.00000011""","=""  67         :    23  3d4                  3F1      ""","=""L20009,L8201"""
"=""3d3.(4P).4s""","=""a 5P""","=""1""",3,"=""""","=""1.67524961""","=""""","=""0.00000024""","="" 100                                                ""","=""L20009,L8201"""
"=""3d3.(4P).4s""","=""a 5P""","=""2""",5,"=""""","=""1.6855312""","=""""","=""0.0000004""","=""  99                                                ""","=""L20009,L8201"""
"=""3d3.(4P).4s""","=""a 5P""","=""3""",7,"=""""","=""1.7037461""","=""""","=""0.0000003""","="" 100                                                ""","=""L20009,L8201"""
"=""3d4""","=""a 3G""","=""3""",7,"=""""","=""1.79302842""","=""""","=""0.00000019""","=""  60         :    38  3d3.(2G).4s          3G       ""","=""L20009,L8201"""
"=""3d4""","=""a 3G""","=""4""",9,"=""""","=""1.80472253""","=""""","=""0.00000012""","=""  60         :    38  3d3.(2G).4s          3G       ""","=""L20009,L8201"""
"=""3d4""","=""a 3G""","=""5""",11,"=""""","=""1.81706384""","=""""","=""0.00000015""","=""  62         :    37  3d3.(2G).4s          3G       ""","=""L20009,L8201"""
"=""3d3.(2G).4s""","=""b 3G""","=""3""",7,"=""""","=""2.02602377""","=""""","=""0.00000020""","=""  62         :    38  3d4                  3G       ""","=""L20009,L8201"""
"=""3d3.(2G).4s""","=""b 3G""","=""4""",9,"=""""","=""2.03601013""","=""""","=""0.00000017""","=""  61         :    37  3d4                  3G       ""","=""L20009,L8201"""
"=""3d3.(2G).4s""","=""b 3G""","=""5""",11,"=""""","=""2.04982878""","=""""","=""0.00000020""","=""  62         :    37  3d4                  3G       ""","=""L20009,L8201"""
"=""3d4""","=""a 1G2""","=""4""",9,"=""""","=""2.22067040""","=""""","=""0.00000017""","=""  46         :    31  3d3.(2G).4s          1G       ""","=""L20009,L8201"""
"=""3d4""","=""a 3D""","=""1""",3,"=""""","=""2.2651312""","=""""","=""0.0000004""","=""  51         :    30  3d3.(2D2).4s         3D       ""","=""L20009,L8201"""
"=""3d4""","=""a 3D""","=""2""",5,"=""""","=""2.26815109""","=""""","=""0.00000024""","=""  48         :    28  3d3.(2D2).4s         3D       ""","=""L20009,L8201"""
"=""3d4""","=""a 3D""","=""3""",7,"=""""","=""2.2755849""","=""""","=""0.0000004""","=""  64         :    28  3d3.(2D2).4s         3D       ""","=""L20009,L8201"""
"=""3d3.(2G).4s""","=""b 1G""","=""4""",9,"=""""","=""2.36970128""","=""""","=""0.00000014""","=""  65         :    16  3d4                  1G1      ""","=""L20009,L8201"""
"=""3d3.(2P).4s""","=""b 3P""","=""2""",5,"=""""","=""2.3721639""","=""""","=""0.0000004""","=""  73         :    13  3d4                  3D       ""","=""L20009,L8201"""
"=""3d3.(2P).4s""","=""b 3P""","=""0""",1,"=""""","=""2.3757135""","=""""","=""0.0000004""","=""  94                                                ""","=""L20009"""
"=""3d3.(2P).4s""","=""b 3P""","=""1""",3,"=""""","=""2.3763202""","=""""","=""0.0000004""","=""  83         :     7  3d4                  3D       ""","=""L20009,L8201"""
"=""3d4""","=""a 1I""","=""6""",13,"=""""","=""2.37942137""","=""""","=""0.00000022""","=""  99                                                ""","=""L20009,L8201"""
"=""3d4""","=""a 1S2""","=""0""",1,"=""""","=""2.4676090""","=""""","=""0.0000005""","=""  66         :    21  3d4                  1S1      ""","=""L20009"""
"=""3d3.(4P).4s""","=""c 3P""","=""1""",3,"=""""","=""2.49079909""","=""""","=""0.00000021""","=""  83         :     6  3d4                  3P1      ""","=""L20009,L8201"""
"=""3d3.(4P).4s""","=""c 3P""","=""0""",1,"=""""","=""2.4991086""","=""""","=""0.0000004""","=""  81         :     9  3d4                  1S2      ""","=""L20009"""
"=""3d3.(4P).4s""","=""c 3P""","=""2""",5,"=""""","=""2.52221646""","=""""","=""0.00000015""","=""  76         :     7  3d3.(2P).4s          3P       ""","=""L20009,L8201"""
"=""3d3.(2H).4s""","=""b 3H""","=""4""",9,"=""""","=""2.5097359""","=""""","=""0.0000004""","=""  96                                                ""","=""L20009,L8201"""
"=""3d3.(2H).4s""","=""b 3H""","=""5""",11,"=""""","=""2.51443045""","=""""","=""0.00000016""","=""  99                                                ""","=""L20009,L8201"""
"=""3d3.(2H).4s""","=""b 3H""","=""6""",13,"=""""","=""2.5247320""","=""""","=""0.0000003""","=""  99                                                ""","=""L20009,L8201"""
"=""3d3.(2D2).4s""","=""b 3D""","=""1""",3,"=""""","=""2.5444221""","=""""","=""0.0000005""","=""  41         :    38  3d4                  3D       ""","=""L20009,L8201"""
"=""3d3.(2D2).4s""","=""b 3D""","=""2""",5,"=""""","=""2.5561913""","=""""","=""0.0000003""","=""  36         :    30  3d4                  3D       ""","=""L20009,L8201"""
"=""3d3.(2D2).4s""","=""b 3D""","=""3""",7,"=""""","=""2.5569243""","=""""","=""0.0000003""","=""  49         :    35  3d4                  3D       ""","=""L20009,L8201"""
"=""3d4""","=""a 1D2""","=""2""",5,"=""""","=""2.6013033""","=""""","=""0.0000003""","=""  35         :    30  3d3.(2D2).4s         1D       ""","=""L20009,L8201"""
"=""3d3.(2P).4s""","=""a 1P""","=""1""",3,"=""""","=""2.76157898""","=""""","=""0.00000017""","=""  95                                                ""","=""L20009,L8201"""
"=""3d3.(2H).4s""","=""a 1H""","=""5""",11,"=""""","=""2.90013314""","=""""","=""0.00000012""","=""  99                                                ""","=""L20009,L8201"""
"=""3d3.(2D2).4s""","=""b 1D""","=""2""",5,"=""""","=""3.1232904""","=""""","=""0.0000003""","=""  38         :    31  3d4                  1D2      ""","=""L20009,L8201"""
"=""3d4""","=""a 1F""","=""3""",7,"=""""","=""3.3277048""","=""""","=""0.0000004""","=""  90         :     9  3d3.(2F).4s          1F       ""","=""L20009,L8201"""
"=""3d3.(2F).4s""","=""c 3F""","=""2""",5,"=""""","=""3.7526931""","=""""","=""0.0000007""","=""  76         :    10  3d4                  3F1      ""","=""L20009,L8201"""
"=""3d3.(2F).4s""","=""c 3F""","=""3""",7,"=""""","=""3.7575133""","=""""","=""0.0000004""","=""  80         :     8  3d4                  3F1      ""","=""L20009,L8201"""
"=""3d3.(2F).4s""","=""c 3F""","=""4""",9,"=""""","=""3.7590189""","=""""","=""0.0000003""","=""  83         :     7  3d4                  3F1      ""","=""L20009,L8201"""
"=""3d4""","=""d 3F1""","=""4""",9,"=""""","=""3.7956411""","=""""","=""0.0000004""","=""  58         :    18  3d4                  3F2      ""","=""L20009,L8201"""
