Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2p6.3s""","=""2S""","=""1/2""",2,"=""""","=""0.000000""","=""""","=""0""","=""L7147"""
"=""2p6.3p""","=""2P*""","=""1/2""",2,"=""""","=""10.991431""","=""""","=""""","="""""
"=""2p6.3p""","=""2P*""","=""3/2""",4,"=""""","=""11.090046""","=""""","=""""","="""""
"=""2p6.3d""","=""2D""","=""3/2""",4,"=""""","=""25.317448""","=""""","=""""","="""""
"=""2p6.3d""","=""2D""","=""5/2""",6,"=""""","=""25.318322""","=""""","=""""","="""""
"=""2p6.4s""","=""2S""","=""1/2""",2,"=""""","=""33.842636""","=""""","=""""","="""""
"=""2p6.4p""","=""2P*""","=""1/2""",2,"=""""","=""37.711142""","=""""","=""""","="""""
"=""2p6.4p""","=""2P*""","=""3/2""",4,"=""""","=""37.746404""","=""""","=""""","="""""
"=""2p6.4d""","=""2D""","=""3/2""",4,"=""""","=""42.823599""","=""""","=""""","="""""
"=""2p6.4d""","=""2D""","=""5/2""",6,"=""""","=""42.824235""","=""""","=""""","="""""
"=""2p6.4f""","=""2F*""","=""5/2""",6,"=""""","=""43.716114""","=""""","=""""","="""""
"=""2p6.4f""","=""2F*""","=""7/2""",8,"=""""","=""43.716114""","=""""","=""""","="""""
"=""2p6.5s""","=""2S""","=""1/2""",2,"=""""","=""46.698059""","=""""","=""""","="""""
"=""2p6.5p""","=""2P*""","=""1/2""",2,"=""""","=""48.492460""","=""""","=""""","="""""
"=""2p6.5p""","=""2P*""","=""3/2""",4,"=""""","=""48.509054""","=""""","=""""","="""""
"=""2p6.5d""","=""2D""","=""3/2""",4,"=""""","=""50.912317""","=""""","=""""","="""""
"=""2p6.5d""","=""2D""","=""5/2""",6,"=""""","=""50.912706""","=""""","=""""","="""""
"=""2p6.5f""","=""2F*""","=""7/2""",8,"=""""","=""51.387449""","=""""","=""""","="""""
"=""2p6.5f""","=""2F*""","=""5/2""",6,"=""""","=""51.387449""","=""""","=""""","="""""
"=""2p6.5g""","=""2G""","=""7/2""",8,"=""""","=""51.414609""","=""""","=""""","="""""
"=""2p6.5g""","=""2G""","=""9/2""",10,"=""""","=""51.414609""","=""""","=""""","="""""
"=""2p6.6s""","=""2S""","=""1/2""",2,"=""""","=""52.964241""","=""""","=""""","="""""
"=""2p6.6p""","=""2P*""","=""1/2""",2,"=""""","=""53.939197""","=""""","=""""","="""""
"=""2p6.6p""","=""2P*""","=""3/2""",4,"=""""","=""53.948307""","=""""","=""""","="""""
"=""2p6.6d""","=""2D""","=""3/2""",4,"=""""","=""55.27697""","=""""","=""""","="""""
"=""2p6.6d""","=""2D""","=""5/2""",6,"=""""","=""55.27697""","=""""","=""""","="""""
"=""2p6.6f""","=""2F*""","=""5/2""",6,"=""""","=""55.556108""","=""""","=""""","="""""
"=""2p6.6f""","=""2F*""","=""7/2""",8,"=""""","=""55.556108""","=""""","=""""","="""""
"=""2p6.6g""","=""2G""","=""7/2""",8,"=""""","=""55.573472""","=""""","=""""","="""""
"=""2p6.6g""","=""2G""","=""9/2""",10,"=""""","=""55.573472""","=""""","=""""","="""""
"=""2p6.6h""","=""2H*""","=""9/2""",10,"=""""","=""55.575959""","=""""","=""""","="""""
"=""2p6.6h""","=""2H*""","=""11/2""",12,"=""""","=""55.575959""","=""""","=""""","="""""
"=""2p6.7s""","=""2S""","=""1/2""",2,"=""""","=""56.487514""","=""""","=""""","="""""
