obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""192.144""","=""0.001""","=""192.145+""","=""10""","=""""",,"=""16.70101""","=""23.15364""","=""5s.5p3""","=""3P*""","=""2""","=""5s2.5p.(2P*).4f""","=""3G""","=""3""",5,7,,"=""""","=""L7287""",
"=""192.868""","=""0.001""","=""192.869+""","=""3""","=""""",,"=""19.28179""","=""25.71019""","=""5s.5p3""","=""3S*""","=""1""","=""5s2.5p.(2P*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L7287""",
"=""194.434""","=""0.001""","=""194.438+""","=""2""","=""""",,"=""22.69223""","=""29.06879""","=""5s2.5p.(2P*).5d""","=""3P*""","=""0""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",1,3,,"=""""","=""L7287""",
"=""195.960""","=""0.001""","=""195.958+""","=""4""","=""""",,"=""22.83139""","=""29.15847""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",3,5,,"=""""","=""L7287""",
"=""197.636""","=""0.001""","=""197.635+""","=""6""","=""""",,"=""24.79176""","=""31.06513""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1D""","=""2""",3,5,,"=""""","=""L7287""",
"=""198.779""","=""0.001""","=""198.776+""","=""5""","=""""",,"=""22.83139""","=""29.06879""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",3,3,,"=""""","=""L7287""",
"=""202.500""","=""0.001""","=""202.495+""","=""2""","=""""",,"=""23.03564""","=""29.15847""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",5,5,,"=""""","=""L7287""",
"=""203.040""","=""0.001""","=""203.037+""","=""8""","=""""",,"=""19.40437""","=""25.51084""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""","=""5s2.5p.(2P*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""203.321""","=""0.001""","=""203.321+""","=""6""","=""""",,"=""24.05704""","=""30.15500""","=""5s2.5p.(2P*).6s""","=""3P*""","=""0""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",1,3,,"=""""","=""L7287""",
"=""204.152""","=""0.001""","=""204.150+""","=""5""","=""""",,"=""24.08181""","=""30.15500""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",3,3,,"=""""","=""L7287""",
"=""208.978""","=""0.001""","=""208.980+""","=""1""","=""""",,"=""24.79176""","=""30.72457""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3S""","=""1""",3,3,,"=""""","=""L7287""",
"=""212.436""","=""0.001""","=""212.436+""","=""8""","=""""",,"=""21.03672""","=""26.87303""","=""5s.5p3""","=""1P*""","=""1""","=""5s2.5p.(2P*).4f""","=""1D""","=""2""",3,5,,"=""""","=""L7287""",
"=""212.492""","=""0.001""","=""212.492+""","=""4""","=""""",,"=""22.44167""","=""28.27644""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",5,3,,"=""""","=""L7287""",
"=""213.966""","=""0.001""","=""213.966+""","=""5""","=""""",,"=""19.91563""","=""25.71019""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""3D""","=""2""",7,5,,"=""""","=""L7287""",
"=""214.584""","=""0.001""","=""214.583+""","=""9""","=""""",,"=""26.41362""","=""32.19154""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1S""","=""0""",3,1,,"=""""","=""L7287""",
"=""218.537""","=""0.001""","=""218.541+""","=""8""","=""""",,"=""21.19976""","=""26.87303""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p.(2P*).4f""","=""1D""","=""2""",5,5,,"=""""","=""L7287""",
"=""222.902""","=""0.001""","=""222.904+""","=""3""","=""""",,"=""24.79176""","=""30.35397""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",3,5,,"=""""","=""L7287""",
"=""231.175""","=""0.001""","=""231.174+""","=""4""","=""""",,"=""24.79176""","=""30.15500""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",3,3,,"=""""","=""L7287""",
"=""241.032""","=""0.001""","=""241.032+""","=""11""","=""""",,"=""25.92124""","=""31.06513""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""1D""","=""2""",5,5,,"=""""","=""L7287""",
"=""243.656""","=""0.001""","=""243.659+""","=""2""","=""""",,"=""24.07004""","=""29.15847""","=""5s2.5p.(2P*).5d""","=""1F*""","=""3""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",7,5,,"=""""","=""L7287""",
"=""244.223""","=""0.001""","=""244.224+""","=""14bl""","=""""",,"=""24.08181""","=""29.15847""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",3,5,,"=""""","=""L7287""",
"=""244.260""","=""0.001""","=""244.262+""","=""15""","=""""",,"=""18.07776""","=""23.15364""","=""5s.5p3""","=""1D*""","=""2""","=""5s2.5p.(2P*).4f""","=""3G""","=""3""",5,7,,"=""""","=""L7287""",
"=""244.411""","=""0.001""","=""244.410+""","=""10""","=""""",,"=""19.91563""","=""24.98842""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""3G""","=""4""",7,9,,"=""""","=""L7287""",
"=""247.386""","=""0.001""","=""247.387+""","=""12""","=""""",,"=""24.05704""","=""29.06879""","=""5s2.5p.(2P*).6s""","=""3P*""","=""0""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",1,3,,"=""""","=""L7287""",
"=""248.616""","=""0.001""","=""248.616+""","=""9""","=""""",,"=""24.08181""","=""29.06879""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",3,3,,"=""""","=""L7287""",
"=""251.464""","=""0.001""","=""251.469+""","=""5""","=""""",,"=""24.08181""","=""29.01222""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""0""",3,1,,"=""""","=""L7287""",
"=""252.280""","=""0.001""","=""252.283+""","=""1""","=""""",,"=""21.03672""","=""25.95122""","=""5s.5p3""","=""1P*""","=""1""","=""5s2.5p.(2P*).4f""","=""3D""","=""1""",3,3,,"=""""","=""L7287""",
"=""253.936""","=""0.001""","=""253.937+""","=""11""","=""""",,"=""19.91563""","=""24.79810""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""1F""","=""3""",7,7,,"=""""","=""L7287""",
"=""266.547""","=""0.001""","=""266.546+""","=""6""","=""""",,"=""26.41362""","=""31.06513""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1D""","=""2""",3,5,,"=""""","=""L7287""",
"=""269.254""","=""0.001""","=""269.258+""","=""15w""","=""""",,"=""25.92124""","=""30.52590""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""278.092""","=""0.001""","=""278.091+""","=""3""","=""""",,"=""21.05244""","=""25.51084""","=""5s2.5p.(2P*).5d""","=""3F*""","=""4""","=""5s2.5p.(2P*).4f""","=""3D""","=""3""",9,7,,"=""""","=""L7287""",
"=""279.699""","=""0.001""","=""279.702+""","=""6""","=""""",,"=""25.92124""","=""30.35397""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",5,5,,"=""""","=""L7287""",
"=""284.927""","=""0.001""","=""284.927+""","=""9""","=""""",,"=""19.40437""","=""23.75581""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""","=""5s2.5p.(2P*).4f""","=""3F""","=""2""",5,5,,"=""""","=""L7287""",
"=""287.599""","=""0.001""","=""287.594+""","=""11*""","=""""",,"=""21.19976""","=""25.51084""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p.(2P*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""287.599""","=""0.001""","=""287.603+""","=""11*""","=""""",,"=""26.41362""","=""30.72457""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3S""","=""1""",3,3,,"=""""","=""L7287""",
"=""292.850""","=""0.001""","=""292.846+""","=""10""","=""""",,"=""25.92124""","=""30.15500""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",5,3,,"=""""","=""L7287""",
"=""293.772""","=""0.001""","=""293.769+""","=""3""","=""""",,"=""24.79176""","=""29.01222""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""0""",3,1,,"=""""","=""L7287""",
"=""293.843""","=""0.001""","=""293.843+""","=""12""","=""""",,"=""24.05704""","=""28.27644""","=""5s2.5p.(2P*).6s""","=""3P*""","=""0""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",1,3,,"=""""","=""L7287""",
"=""295.579""","=""0.001""","=""295.578+""","=""10""","=""""",,"=""24.08181""","=""28.27644""","=""5s2.5p.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",3,3,,"=""""","=""L7287""",
"=""301.597""","=""0.001""","=""301.595+""","=""13""","=""""",,"=""19.40437""","=""23.51531""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""","=""5s2.5p.(2P*).4f""","=""3F""","=""3""",5,7,,"=""""","=""L7287""",
"=""307.860""","=""0.001""","=""307.859+""","=""16""","=""""",,"=""21.05244""","=""25.07975""","=""5s2.5p.(2P*).5d""","=""3F*""","=""4""","=""5s2.5p.(2P*).4f""","=""3G""","=""5""",9,11,,"=""""","=""L7287""",
"=""311.039""","=""0.001""","=""311.037+""","=""9""","=""""",,"=""22.58585""","=""26.57201""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""","=""5s2.5p.(2P*).4f""","=""1G""","=""4""",7,9,,"=""""","=""L7287""",
"=""314.648""","=""0.001""","=""314.652+""","=""10""","=""""",,"=""26.41362""","=""30.35397""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""2""",3,5,,"=""""","=""L7287""",
"=""315.002""","=""0.001""","=""315.002+""","=""13""","=""""",,"=""21.05244""","=""24.98842""","=""5s2.5p.(2P*).5d""","=""3F*""","=""4""","=""5s2.5p.(2P*).4f""","=""3G""","=""4""",9,9,,"=""""","=""L7287""",
"=""322.862""","=""0.001""","=""322.861+""","=""5""","=""""",,"=""19.91563""","=""23.75581""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""3F""","=""2""",7,5,,"=""""","=""L7287""",
"=""323.097""","=""0.001""","=""323.096+""","=""6""","=""""",,"=""23.03564""","=""26.87303""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""","=""5s2.5p.(2P*).4f""","=""1D""","=""2""",5,5,,"=""""","=""L7287""",
"=""330.691""","=""0.001""","=""330.689+""","=""16""","=""""",,"=""19.40437""","=""23.15364""","=""5s2.5p.(2P*).5d""","=""3F*""","=""2""","=""5s2.5p.(2P*).4f""","=""3G""","=""3""",5,7,,"=""""","=""L7287""",
"=""331.006""","=""0.001""","=""331.007+""","=""2""","=""""",,"=""21.05244""","=""24.79810""","=""5s2.5p.(2P*).5d""","=""3F*""","=""4""","=""5s2.5p.(2P*).4f""","=""1F""","=""3""",9,7,,"=""""","=""L7287""",
"=""331.387""","=""0.001""","=""331.386+""","=""9""","=""""",,"=""26.41362""","=""30.15500""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""1P""","=""1""",3,3,,"=""""","=""L7287""",
"=""333.180""","=""0.001""","=""333.175+""","=""16""","=""""",,"=""19.91563""","=""23.63693""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""3F""","=""4""",7,9,,"=""""","=""L7287""",
"=""344.431""","=""0.001""","=""344.431+""","=""9""","=""""",,"=""19.91563""","=""23.51531""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""3F""","=""3""",7,7,,"=""""","=""L7287""",
"=""344.569""","=""0.001""","=""344.559+""","=""8""","=""""",,"=""21.19976""","=""24.79810""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p.(2P*).4f""","=""1F""","=""3""",5,7,,"=""""","=""L7287""",
"=""355.800""","=""0.001""","=""355.797+""","=""3""","=""""",,"=""24.79176""","=""28.27644""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",3,3,,"=""""","=""L7287""",
"=""379.339""","=""0.001""","=""379.328+""","=""11""","=""""",,"=""22.44167""","=""25.71019""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p.(2P*).4f""","=""3D""","=""2""",5,5,,"=""""","=""L7287""",
"=""380.434""","=""0.001""","=""380.438+""","=""12""","=""""",,"=""22.69223""","=""25.95122""","=""5s2.5p.(2P*).5d""","=""3P*""","=""0""","=""5s2.5p.(2P*).4f""","=""3D""","=""1""",1,3,,"=""""","=""L7287""",
"=""382.907""","=""0.001""","=""382.903+""","=""14""","=""""",,"=""19.91563""","=""23.15364""","=""5s2.5p.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p.(2P*).4f""","=""3G""","=""3""",7,7,,"=""""","=""L7287""",
"=""382.998""","=""0.001""","=""382.995+""","=""6""","=""""",,"=""25.92124""","=""29.15847""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",5,5,,"=""""","=""L7287""",
"=""393.915""","=""0.001""","=""393.907+""","=""3""","=""""",,"=""25.92124""","=""29.06879""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""","=""5s2.5p.(2P*).6p""","=""3P""","=""1""",5,3,,"=""""","=""L7287""",
"=""396.837""","=""0.001""","=""396.833+""","=""6""","=""""",,"=""22.58585""","=""25.71019""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""","=""5s2.5p.(2P*).4f""","=""3D""","=""2""",7,5,,"=""""","=""L7287""",
"=""397.413""","=""0.001""","=""397.407+""","=""8""","=""""",,"=""22.83139""","=""25.95122""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""","=""5s2.5p.(2P*).4f""","=""3D""","=""1""",3,3,,"=""""","=""L7287""",
"=""403.960""","=""0.001""","=""403.967+""","=""4""","=""""",,"=""22.44167""","=""25.51084""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p.(2P*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""423.885""","=""0.001""","=""423.88+""","=""10""","=""""",,"=""22.58585""","=""25.51084""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""","=""5s2.5p.(2P*).4f""","=""3D""","=""3""",7,7,,"=""""","=""L7287""",
"=""430.690""","=""0.001""","=""430.68+""","=""15""","=""""",,"=""22.83139""","=""25.71019""","=""5s2.5p.(2P*).5d""","=""3P*""","=""1""","=""5s2.5p.(2P*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L7287""",
"=""442.332""","=""0.001""","=""442.33+""","=""12""","=""""",,"=""24.07004""","=""26.87303""","=""5s2.5p.(2P*).5d""","=""1F*""","=""3""","=""5s2.5p.(2P*).4f""","=""1D""","=""2""",7,5,,"=""""","=""L7287""",
"=""451.694""","=""0.001""","=""451.70+""","=""1""","=""""",,"=""26.41362""","=""29.15847""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""2""",3,5,,"=""""","=""L7287""",
"=""455.977""","=""0.001""","=""455.98+""","=""15""","=""""",,"=""21.03672""","=""23.75581""","=""5s.5p3""","=""1P*""","=""1""","=""5s2.5p.(2P*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L7287""",
"=""463.579""","=""0.001""","=""463.57+""","=""12""","=""""",,"=""23.03564""","=""25.71019""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""","=""5s2.5p.(2P*).4f""","=""3D""","=""2""",5,5,,"=""""","=""L7287""",
"=""477.127""","=""0.001""","=""477.12+""","=""7""","=""""",,"=""26.41362""","=""29.01222""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3P""","=""0""",3,1,,"=""""","=""L7287""",
"=""485.065""","=""0.001""","=""485.06+""","=""9""","=""""",,"=""21.19976""","=""23.75581""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p.(2P*).4f""","=""3F""","=""2""",5,5,,"=""""","=""L7287""",
"=""495.551""","=""0.001""","=""495.55+""","=""15""","=""""",,"=""24.07004""","=""26.57201""","=""5s2.5p.(2P*).5d""","=""1F*""","=""3""","=""5s2.5p.(2P*).4f""","=""1G""","=""4""",7,9,,"=""""","=""L7287""",
"=""500.920""","=""0.001""","=""500.91+""","=""12""","=""""",,"=""23.03564""","=""25.51084""","=""5s2.5p.(2P*).5d""","=""1D*""","=""2""","=""5s2.5p.(2P*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L7287""",
"=""515.334""","=""0.001""","=""515.33+""","=""1""","=""""",,"=""23.51531""","=""25.92124""","=""5s2.5p.(2P*).4f""","=""3F""","=""3""","=""5s2.5p.(2P*).6s""","=""3P*""","=""2""",7,5,,"=""""","=""L7287""",
"=""516.052""","=""0.001""","=""516.05+""","=""15""","=""""",,"=""22.58585""","=""24.98842""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""","=""5s2.5p.(2P*).4f""","=""3G""","=""4""",7,9,,"=""""","=""L7287""",
"=""526.165""","=""0.001""","=""526.15+""","=""15""","=""""",,"=""22.44167""","=""24.79810""","=""5s2.5p.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p.(2P*).4f""","=""1F""","=""3""",5,7,,"=""""","=""L7287""",
"=""535.441""","=""0.001""","=""535.44+""","=""16""","=""""",,"=""21.19976""","=""23.51531""","=""5s2.5p.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p.(2P*).4f""","=""3F""","=""3""",5,7,,"=""""","=""L7287""",
"=""539.612""","=""0.001""","=""539.61+""","=""15""","=""""",,"=""21.45816""","=""23.75581""","=""5s2.5p.(2P*).5d""","=""3D*""","=""1""","=""5s2.5p.(2P*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L7287""",
"=""560.439""","=""0.001""","=""560.44+""","=""9""","=""""",,"=""22.58585""","=""24.79810""","=""5s2.5p.(2P*).5d""","=""3D*""","=""3""","=""5s2.5p.(2P*).4f""","=""1F""","=""3""",7,7,,"=""""","=""L7287""",
"=""590.074""","=""0.001""","=""590.06+""","=""2""","=""""",,"=""21.05244""","=""23.15364""","=""5s2.5p.(2P*).5d""","=""3F*""","=""4""","=""5s2.5p.(2P*).4f""","=""3G""","=""3""",9,7,,"=""""","=""L7287""",
"=""595.732""","=""0.001""","=""595.71+""","=""12""","=""""",,"=""24.79176""","=""26.87303""","=""5s2.5p.(2P*).5d""","=""1P*""","=""1""","=""5s2.5p.(2P*).4f""","=""1D""","=""2""",3,5,,"=""""","=""L7287""",
"=""665.569""","=""0.001""","=""665.57+""","=""1""","=""""",,"=""26.41362""","=""28.27644""","=""5s2.5p.(2P*).6s""","=""1P*""","=""1""","=""5s2.5p.(2P*).6p""","=""3D""","=""1""",3,3,,"=""""","=""L7287""",
