Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""6s2.6p""","=""2P*""","=""1/2""",2,"=""""","=""0.00000""","=""""","=""0""","=""L3466"""
"=""6s2.6p""","=""2P*""","=""3/2""",4,"=""""","=""0.96617""","=""""","=""""","="""""
"=""6s2.7s""","=""2S""","=""1/2""",2,"=""""","=""3.28279""","=""""","=""""","="""""
"=""6s2.7p""","=""2P*""","=""1/2""",2,"=""""","=""4.23529""","=""""","=""""","="""""
"=""6s2.7p""","=""2P*""","=""3/2""",4,"=""""","=""4.35942""","=""""","=""""","="""""
"=""6s2.6d""","=""2D""","=""3/2""",4,"=""""","=""4.47805""","=""""","=""""","="""""
"=""6s2.6d""","=""2D""","=""5/2""",6,"=""""","=""4.48822""","=""""","=""""","="""""
"=""6s2.8s""","=""2S""","=""1/2""",2,"=""""","=""4.80388""","=""""","=""""","="""""
"=""6s2.8p""","=""2P*""","=""1/2""",2,"=""""","=""5.12899""","=""""","=""""","="""""
"=""6s2.8p""","=""2P*""","=""3/2""",4,"=""""","=""5.17520""","=""""","=""""","="""""
"=""6s2.7d""","=""2D""","=""3/2""",4,"=""""","=""5.20875""","=""""","=""""","="""""
"=""6s2.7d""","=""2D""","=""5/2""",6,"=""""","=""5.21341""","=""""","=""""","="""""
"=""6s2.5f""","=""2F*""","=""5/2,7/2""",14,"=""""","=""5.24681""","=""""","=""""","="""""
"=""6s2.9s""","=""2S""","=""1/2""",2,"=""""","=""5.35193""","=""""","=""""","="""""
"=""6s2.9p""","=""2P*""","=""1/2""",2,"=""""","=""5.50253""","=""""","=""""","="""""
"=""6s2.9p""","=""2P*""","=""3/2""",4,"=""""","=""5.52505""","=""""","=""""","="""""
"=""6s2.8d""","=""2D""","=""3/2""",4,"=""""","=""5.53870""","=""""","=""""","="""""
"=""6s2.8d""","=""2D""","=""5/2""",6,"=""""","=""5.54119""","=""""","=""""","="""""
"=""6s2.6f""","=""2F*""","=""5/2,7/2""",14,"=""""","=""5.55741""","=""""","=""""","="""""
"=""6s.6p2""","=""4P""","=""1/2""",2,"=""""","=""5.6066""","=""""","=""""","="""""
"=""6s.6p2""","=""4P""","=""3/2""",4,"=""""","=""6.174""","=""""","=""""","="""""
"=""6s.6p2""","=""4P""","=""5/2""",6,"=""""","=""6.577""","=""""","=""""","="""""
"=""6s2.10s""","=""2S""","=""1/2""",2,"=""""","=""5.61609""","=""""","=""""","="""""
"=""6s2.10p""","=""2P*""","=""1/2""",2,"=""""","=""5.69575""","=""""","=""""","="""""
"=""6s2.10p""","=""2P*""","=""3/2""",4,"=""""","=""5.70868""","=""""","=""""","="""""
"=""6s2.9d""","=""2D""","=""3/2""",4,"=""""","=""5.71549""","=""""","=""""","="""""
"=""6s2.9d""","=""2D""","=""5/2""",6,"=""""","=""5.71695""","=""""","=""""","="""""
"=""6s2.7f""","=""2F*""","=""5/2,7/2""",14,"=""""","=""5.72625""","=""""","=""""","="""""
"=""6s2.11s""","=""2S""","=""1/2""",2,"=""""","=""5.75992""","=""""","=""""","="""""
"=""6s2.11p""","=""2P*""","=""1/2""",2,"=""""","=""5.80913""","=""""","=""""","="""""
"=""6s2.11p""","=""2P*""","=""3/2""",4,"=""""","=""5.81698""","=""""","=""""","="""""
"=""6s2.10d""","=""2D""","=""3/2""",4,"=""""","=""5.82105""","=""""","=""""","="""""
"=""6s2.10d""","=""2D""","=""5/2""",6,"=""""","=""5.82205""","=""""","=""""","="""""
"=""6s2.8f""","=""2F*""","=""5/2,7/2""",14,"=""""","=""5.82783""","=""""","=""""","="""""
"=""6s2.12s""","=""2S""","=""1/2""",2,"=""""","=""5.84944""","=""""","=""""","="""""
"=""6s2.12p""","=""2P*""","=""1/2""",2,"=""""","=""5.88213""","=""""","=""""","="""""
"=""6s2.12p""","=""2P*""","=""3/2""",4,"=""""","=""5.88645""","=""""","=""""","="""""
"=""6s2.11d""","=""2D""","=""3/2""",4,"=""""","=""5.88922""","=""""","=""""","="""""
"=""6s2.11d""","=""2D""","=""5/2""",6,"=""""","=""5.88976""","=""""","=""""","="""""
"=""6s2.13s""","=""2S""","=""1/2""",2,"=""""","=""5.90843""","=""""","=""""","="""""
"=""6s2.13p""","=""2P*""","=""1/2,3/2""",6,"=""""","=""5.93236""","=""""","=""""","="""""
"=""6s2.12d""","=""2D""","=""3/2,5/2""",10,"=""""","=""5.93587""","=""""","=""""","="""""
"=""6s2.14s""","=""2S""","=""1/2""",2,"=""""","=""5.94916""","=""""","=""""","="""""
"=""6s2.14p""","=""2P*""","=""1/2,3/2""",6,"=""""","=""5.96731""","=""""","=""""","="""""
"=""6s2.13d""","=""2D""","=""3/2,5/2""",10,"=""""","=""5.96888""","=""""","=""""","="""""
"=""6s2.15s""","=""2S""","=""1/2""",2,"=""""","=""5.97891""","=""""","=""""","="""""
"=""6s2.15p""","=""2P*""","=""1/2,3/2""",6,"=""""","=""5.99231""","=""""","=""""","="""""
"=""6s2.14d""","=""2D""","=""3/2,5/2""",10,"=""""","=""5.99331""","=""""","=""""","="""""
"=""6s2.16s""","=""2S""","=""1/2""",2,"=""""","=""6.00077""","=""""","=""""","="""""
"=""6s2.16p""","=""2P*""","=""1/2,3/2""",6,"=""""","=""6.00821""","=""""","=""""","="""""
"=""6s2.15d""","=""2D""","=""3/2,5/2""",10,"=""""","=""6.01182""","=""""","=""""","="""""
"=""6s2.17s""","=""2S""","=""1/2""",2,"=""""","=""6.01755""","=""""","=""""","="""""
"=""6s2.16d""","=""2D""","=""3/2,5/2""",10,"=""""","=""6.02613""","=""""","=""""","="""""
"=""6s2.18s""","=""2S""","=""1/2""",2,"=""""","=""6.03047""","=""""","=""""","="""""
