spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Al III,Al,2,2p6.3s,2S,0.5,2,0.0,0.0,even,,no,28.447642,,,,,,,,,,L4714
Al III,Al,2,2p6.3p,2P*,0.5,2,6.655835,,odd,,no,28.447642,1.8656716417910446e-09,"ASD 1/sum(Aki), J-resolved",1.8656716417910446e-09,1/1,yes,6.655835,6.655835,,,
Al III,Al,2,2p6.3p,2P*,1.5,4,6.684806,,odd,,no,28.447642,1.8382352941176471e-09,"ASD 1/sum(Aki), J-resolved",1.8382352941176471e-09,1/1,yes,6.684806,6.684806,,,
Al III,Al,2,2p6.3d,2D,2.5,6,14.376738,,even,,no,28.447642,7.246376811594203e-10,"ASD 1/sum(Aki), J-resolved",7.246376811594203e-10,1/1,yes,7.6919319999999995,7.6919319999999995,,,
Al III,Al,2,2p6.3d,2D,1.5,4,14.377022,,even,,no,28.447642,7.193957363572894e-10,"ASD 1/sum(Aki), J-resolved",7.193957363572894e-10,3/3,yes,7.7211870000000005,14.377022,,,
Al III,Al,2,2p6.4s,2S,0.5,2,15.642349,,even,,no,28.447642,7.230657989877079e-10,"ASD 1/sum(Aki), J-resolved",7.230657989877079e-10,2/2,yes,8.957543,8.986514,,,
Al III,Al,2,2p6.4p,2P*,0.5,2,17.808269,,odd,,no,28.447642,3.2981530343007915e-09,"ASD 1/sum(Aki), J-resolved",3.2981530343007915e-09,3/3,yes,3.431246999999999,17.808269,,,
Al III,Al,2,2p6.4p,2P*,1.5,4,17.818203,,odd,,no,28.447642,3.3156498673740054e-09,"ASD 1/sum(Aki), J-resolved",3.3156498673740054e-09,4/4,yes,3.441465000000001,17.818203,,,
Al III,Al,2,2p6.4d,2D,2.5,6,20.554884,,even,,no,28.447642,3.84172109104879e-09,"ASD 1/sum(Aki), J-resolved",3.84172109104879e-09,2/2,yes,2.736681000000001,13.870078000000001,,,
Al III,Al,2,2p6.4d,2D,1.5,4,20.555032,,even,,no,28.447642,3.806768434276143e-09,"ASD 1/sum(Aki), J-resolved",3.806768434276143e-09,4/4,yes,2.7467630000000014,13.899197000000001,,,
Al III,Al,2,2p6.4f,2F*,2.5,6,20.781332,,odd,,no,28.447642,8.407931302492817e-10,"ASD 1/sum(Aki), J-resolved",8.407931302492817e-10,4/4,yes,6.404309999999999,6.4045939999999995,,,
Al III,Al,2,2p6.4f,2F*,3.5,8,20.781409,,odd,,no,28.447642,8.402273991433041e-10,"ASD 1/sum(Aki), J-resolved",8.402273991433041e-10,2/2,yes,6.4046710000000004,6.4046710000000004,,,
Al III,Al,2,2p6.5s,2S,0.5,2,21.156335,,even,,no,28.447642,1.1668611435239207e-09,"ASD 1/sum(Aki), J-resolved",1.1668611435239207e-09,4/4,yes,14.471528999999999,14.500499999999999,,,
Al III,Al,2,2p6.5p,2P*,0.5,2,22.122926,,odd,,no,28.447642,5.166623611469905e-09,"ASD 1/sum(Aki), J-resolved",5.166623611469905e-09,5/5,yes,22.122926,22.122926,,,
Al III,Al,2,2p6.5p,2P*,1.5,4,22.1275,,odd,,no,28.447642,5.208062080099995e-09,"ASD 1/sum(Aki), J-resolved",5.208062080099995e-09,7/7,yes,22.1275,22.1275,,,
Al III,Al,2,2p6.5d,2D,2.5,6,23.417834,,even,,no,28.447642,1.0397712503249285e-08,"ASD 1/sum(Aki), J-resolved",1.0397712503249285e-08,5/5,yes,1.2903339999999979,16.733027999999997,,,
Al III,Al,2,2p6.5d,2D,1.5,4,23.417915,,even,,no,28.447642,1.0327057924467899e-08,"ASD 1/sum(Aki), J-resolved",1.0327057924467899e-08,7/7,yes,1.294989000000001,16.76208,,,
Al III,Al,2,2p6.5f,2F*,2.5,6,23.541636,,odd,,no,28.447642,1.5843122164794073e-09,"ASD 1/sum(Aki), J-resolved",1.5843122164794073e-09,6/6,yes,9.164614,9.164898,,,
Al III,Al,2,2p6.5f,2F*,3.5,8,23.541676,,odd,,no,28.447642,1.5845628088213878e-09,"ASD 1/sum(Aki), J-resolved",1.5845628088213878e-09,3/3,yes,9.164938,9.164938,,,
Al III,Al,2,2p6.5g,2G,3.5,8,23.548132,,even,,no,28.447642,,,,,,,,,,
Al III,Al,2,2p6.5g,2G,4.5,10,23.548155,,even,,no,28.447642,,,,,,,,,,
Al III,Al,2,2p6.6s,2S,0.5,2,23.741019,,even,,no,28.447642,1.9308746862328635e-09,"ASD 1/sum(Aki), J-resolved",1.9308746862328635e-09,6/6,yes,17.056213,17.085184,,,
Al III,Al,2,2p6.6p,2P*,0.5,2,24.254002,,odd,,no,28.447642,8.075000605625046e-09,"ASD 1/sum(Aki), J-resolved",8.075000605625046e-09,7/7,yes,24.254002,24.254002,,,
