Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s2""","=""1S""","=""0""",1,"=""""","=""0.00000""","=""""","=""0.00015""","=""L21139"""
"=""1s.2s""","=""3S""","=""1""",3,"=""(""","=""561.072349""","="")""","=""0.000017""","=""L21139"""
"=""1s.2p""","=""3P*""","=""0""",1,"=""(""","=""568.632762""","="")""","=""0.000004""","=""L21139"""
"=""1s.2p""","=""3P*""","=""1""",3,"=""(""","=""568.640052""","="")""","=""0.000003""","=""L21139"""
"=""1s.2p""","=""3P*""","=""2""",5,"=""(""","=""568.708437""","="")""","=""0.000003""","=""L21139"""
"=""1s.2s""","=""1S""","=""0""",1,"=""(""","=""568.899694""","="")""","=""0.000016""","=""L21139"""
"=""1s.2p""","=""1P*""","=""1""",3,"=""(""","=""573.9610626""","="")""","=""0.0000014""","=""L21139"""
"=""1s.3s""","=""3S""","=""1""",3,"=""(""","=""662.0341""","="")""","=""0.0009""","=""L21139"""
"=""1s.3p""","=""3P*""","=""0""",1,"=""(""","=""664.0908""","="")""","=""0.0004""","=""L21139"""
"=""1s.3p""","=""3P*""","=""1""",3,"=""(""","=""664.0937""","="")""","=""0.0004""","=""L21139"""
"=""1s.3p""","=""3P*""","=""2""",5,"=""(""","=""664.1139""","="")""","=""0.0004""","=""L21139"""
"=""1s.3s""","=""1S""","=""0""",1,"=""(""","=""664.1051""","="")""","=""0.0009""","=""L21139"""
"=""1s.3d""","=""3D""","=""1""",3,"=""(""","=""665.1906""","="")""","=""0.0005""","=""L22382c208,L19700"""
"=""1s.3d""","=""3D""","=""2""",5,"=""(""","=""665.1916""","="")""","=""0.0005""","=""L22382c208,L19700"""
"=""1s.3d""","=""3D""","=""3""",7,"=""(""","=""665.1979""","="")""","=""0.0005""","=""L22382c208,L19700"""
"=""1s.3d""","=""1D""","=""2""",5,"=""(""","=""665.2449""","="")""","=""0.0005""","=""L22382c208,L19700"""
"=""1s.3p""","=""1P*""","=""1""",3,"=""(""","=""665.5744""","="")""","=""0.0005""","=""L21139"""
"=""1s.4s""","=""3S""","=""1""",3,"=""(""","=""696.3327""","="")""","=""0.0009""","=""L21139"""
"=""1s.4s""","=""1S""","=""0""",1,"=""(""","=""697.1711""","="")""","=""0.0009""","=""L21139"""
"=""1s.4p""","=""3P*""","=""0""",1,"=""(""","=""697.1744""","="")""","=""0.0004""","=""L21139"""
"=""1s.4p""","=""3P*""","=""1""",3,"=""(""","=""697.1757""","="")""","=""0.0004""","=""L21139"""
