Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3p6.3d2""","=""3F""","=""2""",5,"=""""","=""0.00000""","=""""","=""0""","="" 100                                          ""","=""L7185"""
"=""3p6.3d2""","=""3F""","=""3""",7,"=""""","=""0.02292""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""3F""","=""4""",9,"=""""","=""0.05212""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""1D""","=""2""",5,"=""""","=""1.05058""","=""""","=""""","=""  99                                          ""","="""""
"=""3p6.3d2""","=""3P""","=""0""",1,"=""""","=""1.30660""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""3P""","=""1""",3,"=""""","=""1.31468""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""3P""","=""2""",5,"=""""","=""1.32926""","=""""","=""""","=""  99                                          ""","="""""
"=""3p6.3d2""","=""1G""","=""4""",9,"=""""","=""1.78507""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d2""","=""1S""","=""0""",1,"=""""","=""4.02645""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d.4s""","=""3D""","=""1""",3,"=""""","=""4.719378""","=""""","=""""","=""                                              ""","="""""
"=""3p6.3d.4s""","=""3D""","=""2""",5,"=""""","=""4.736066""","=""""","=""""","=""                                              ""","="""""
"=""3p6.3d.4s""","=""3D""","=""3""",7,"=""""","=""4.764216""","=""""","=""""","=""                                              ""","="""""
"=""3p6.3d.4s""","=""1D""","=""2""",5,"=""""","=""5.170670""","=""""","=""""","=""                                              ""","="""""
"=""3p6.3d.4p""","=""1D*""","=""2""",5,"=""""","=""9.323390""","=""""","=""""","=""  98                                          ""","="""""
"=""3p6.3d.4p""","=""3D*""","=""1""",3,"=""""","=""9.546812""","=""""","=""""","="" 100                                          ""","="""""
"=""3p6.3d.4p""","=""3D*""","=""2""",5,"=""""","=""9.567542""","=""""","=""""","=""  89         :    11  3d.4p           3F*     ""","="""""
"=""3p6.3d.4p""","=""3D*""","=""3""",7,"=""""","=""9.599408""","=""""","=""""","=""  86         :    13  3d.4p           3F*     ""","="""""
"=""3p6.3d.4p""","=""3F*""","=""2""",5,"=""""","=""9.599087""","=""""","=""""","=""  88         :    11  3d.4p           3D*     ""","="""""
"=""3p6.3d.4p""","=""3F*""","=""3""",7,"=""""","=""9.639330""","=""""","=""""","=""  87         :    13  3d.4p           3D*     ""","="""""
