conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
6s2.6p2,"(1/2,1/2)",0.0,1.0,0.0,6s2.6p.7s,"(1/2,1/2)*",1.0,3.0,4.375058,4.375058,283.38868,49000000.0,0.17699,0.17699,0.0046972
6s2.6p2,"(1/2,1/2)",0.0,1.0,0.0,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1.0,3.0,5.711758,5.711758,217.06835,147000000.0,0.31152,0.31152,0.0082678
6s2.6p2,"(1/2,1/2)",0.0,1.0,0.0,6s2.6p.8s,"(1/2,1/2)*",1.0,3.0,6.03641,6.03641,205.39392,10200000.0,0.019353,0.019353,0.00051364
6s2.6p2,"(1/2,1/2)",0.0,1.0,0.0,6s2.6p.7s,"(3/2,1/2)*",1.0,3.0,6.129731,6.129731,202.26694,5900000.0,0.010856,0.010856,0.00028813
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.7s,"(1/2,1/2)*",0.0,1.0,4.334476,3.365011,368.45107,137000000.0,0.092943,0.27883,0.0024667
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.7s,"(1/2,1/2)*",1.0,3.0,4.375058,3.405593,364.0605,32000000.0,0.063585,0.19076,0.0016876
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2.0,5.0,5.634235,4.66477,265.78844,98000.0,0.00017298,0.00051895,4.591e-06
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2.0,5.0,5.710816,4.741351,261.49551,198000000.0,0.3383,1.0149,0.0089785
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1.0,3.0,5.711758,4.742293,261.44354,22000000.0,0.022544,0.067633,0.00059833
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.7s,"(3/2,1/2)*",2.0,5.0,5.974629,5.005164,247.71258,26000000.0,0.039864,0.11959,0.001058
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.8s,"(1/2,1/2)*",1.0,3.0,6.03641,5.066945,244.69219,18600000.0,0.016696,0.050088,0.00044311
6s2.6p2,"(3/2,1/2)",1.0,3.0,0.969465,6s2.6p.7s,"(3/2,1/2)*",1.0,3.0,6.129731,5.160266,240.26706,24000000.0,0.020771,0.062313,0.00055126
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.7s,"(1/2,1/2)*",1.0,3.0,4.375058,3.054586,405.89527,90000000.0,0.13338,0.66689,0.0035398
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2.0,5.0,5.634235,4.313763,287.41542,38000000.0,0.047061,0.23531,0.001249
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2.0,5.0,5.710816,4.390344,282.40204,27000000.0,0.032282,0.16141,0.00085676
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3.0,7.0,5.744023,4.42355,280.2821,161000000.0,0.26546,1.3273,0.0070454
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.7s,"(3/2,1/2)*",2.0,5.0,5.974629,4.654156,266.39457,67000000.0,0.071283,0.35641,0.0018918
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.8s,"(1/2,1/2)*",1.0,3.0,6.03641,4.715938,262.90463,4100000.0,0.0025491,0.012746,6.7654e-05
6s2.6p2,"(3/2,1/2)",2.0,5.0,1.320472,6s2.6p.7s,"(3/2,1/2)*",1.0,3.0,6.129731,4.809259,257.80312,51000000.0,0.03049,0.15245,0.0008092
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.7s,"(1/2,1/2)*",1.0,3.0,4.375058,1.71463,723.0958,850000.0,0.0039978,0.019989,0.0001061
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2.0,5.0,5.634235,2.973807,416.92077,1200000.0,0.0031271,0.015636,8.2994e-05
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1.0,3.0,5.711758,3.051331,406.32831,92000000.0,0.13663,0.68316,0.0036262
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3.0,7.0,5.744023,3.083595,402.07683,3500000.0,0.011876,0.05938,0.00031519
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.7s,"(3/2,1/2)*",2.0,5.0,5.974629,3.314201,374.09985,73000000.0,0.15316,0.76582,0.004065
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.8s,"(1/2,1/2)*",1.0,3.0,6.03641,3.375983,367.25367,31000000.0,0.03761,0.18805,0.00099817
6s2.6p2,"(3/2,3/2)",2.0,5.0,2.660428,6s2.6p.7s,"(3/2,1/2)*",1.0,3.0,6.129731,3.469303,357.37492,99000000.0,0.11374,0.56868,0.0030185
6s2.6p2,"(3/2,3/2)",0.0,1.0,3.653421,6s2.6p.8s,"(1/2,1/2)*",1.0,3.0,6.03641,2.382989,520.28856,14000000.0,0.17045,0.17045,0.0045237
6s2.6p2,"(3/2,3/2)",0.0,1.0,3.653421,6s2.6p.7s,"(3/2,1/2)*",1.0,3.0,6.129731,2.47631,500.68127,27000000.0,0.30442,0.30442,0.0080792
