obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""5.3905""","=""5.3905""","=""100g""","=""6.44e+10""",C,"=""0.4094""","=""230.415""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.3908""","=""""","=""1.07e+10""",D,"=""0.4094""","=""230.402""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""5.4853""","=""5.4853""","=""60g""","=""5.73e+10""",C,"=""0.0000""","=""226.029?""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",2,4,,"=""T7192c4,LS""","=""L927""",
"=""5.4886""","=""5.4886""","=""100g""","=""6.86e+10""",C,"=""0.4094""","=""226.303?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.4953""","=""""","=""1.14e+10""",D,"=""0.4094""","=""226.029?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.5122""","=""""","=""1.20e+10""",D,"=""0.0000""","=""224.928?""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.5136""","=""""","=""5.69e+10""",C,"=""39.5164""","=""264.386?""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).5d""","=""2D*""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.5197""","=""""","=""1.13e+10""",D,"=""39.7646""","=""264.386?""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).5d""","=""2D*""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.5197""","=""""","=""6.80e+10""",C,"=""39.7646""","=""264.386?""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).5d""","=""2D*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""5.5222""","=""5.5222""","=""10g""","=""5.93e+10""",C,"=""0.4094""","=""224.928?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""5.6358""","=""5.6358""","=""10""","=""9.31e+10""",C,"=""28.7983""","=""248.793?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).5d""","=""2F*""","=""7/2""",6,8,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.6402""","=""""","=""6.19e+09""",D,"=""28.7983""","=""248.621?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).5d""","=""2F*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""""",
"=""5.6403""","=""5.6403""","=""10""","=""8.67e+10""",C,"=""28.8024""","=""248.621?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).5d""","=""2F*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.6987""","=""""","=""1.67e+09""",E,"=""0.0000""","=""217.566?""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(1D).3d""","=""2P""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.7024""","=""""","=""6.67e+09""",D,"=""0.0000""","=""217.424?""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(1D).3d""","=""2P""","=""1/2""",2,2,,"=""T7192c4,LS""","=""""",
"=""""","=""5.7094""","=""""","=""8.31e+09""",D,"=""0.4094""","=""217.566?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.7132""","=""""","=""3.32e+09""",E,"=""0.4094""","=""217.424?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T7192c4,LS""","=""""",
"=""""","=""5.7590""","=""""","=""2.52e+09""",E,"=""28.7983""","=""244.086?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""3/2""",6,4,,"=""T7192c4,LS""","=""""",
"=""5.7590""","=""5.7590""","=""10*""","=""2.35e+10""",D+,"=""28.7983""","=""244.086?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""L7429""",
"=""5.7590""","=""5.7591""","=""10*""","=""2.27e+10""",D+,"=""28.8024""","=""244.086?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.7591""","=""""","=""1.68e+09""",E,"=""28.8024""","=""244.086?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""""","=""5.7736""","=""""","=""4.84e+09""",D,"=""28.7983""","=""243.542?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(1P*).4d""","=""2F*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""""",
"=""5.7736""","=""5.7736""","=""100*""","=""7.26e+10""",C,"=""28.7983""","=""243.542?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(1P*).4d""","=""2F*""","=""7/2""",6,8,,"=""T7192c4,LS""","=""L7429""",
"=""5.7736""","=""5.7737""","=""100*""","=""6.79e+10""",C,"=""28.8024""","=""243.542?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(1P*).4d""","=""2F*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.7783""","=""""","=""6.70e+09""",D,"=""0.4094""","=""214.976?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""""","=""5.8498""","=""""","=""5.11e+10""",C,"=""16.104+x""","=""228.050+x?""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""5.8537""","=""5.8537""","=""10""","=""1.63e+10""",D+,"=""16.246+x""","=""228.050+x?""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.8556""","=""""","=""3.67e+10""",C,"=""16.246+x""","=""227.981+x?""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""""","=""5.8595""","=""""","=""5.48e+10""",C,"=""16.454+x""","=""228.050+x?""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",6,4,,"=""T7192c4,LS""","=""""",
"=""""","=""5.8614""","=""""","=""8.54e+10""",C,"=""16.454+x""","=""227.981+x?""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""""",
"=""5.8614""","=""5.8614""","=""200""","=""1.58e+11""",C+,"=""16.246+x""","=""227.773+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""5.8667""","=""5.8667""","=""300""","=""2.25e+11""",C+,"=""16.454+x""","=""227.790+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""",6,8,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.8672""","=""""","=""6.74e+10""",C,"=""16.454+x""","=""227.773+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""""",
"=""""","=""5.8824""","=""""","=""1.41e+10""",D+,"=""0.4094""","=""211.180?""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""5.9038""","=""5.9038""","=""200g""","=""1.20e+11""",C,"=""0.0000""","=""210.008""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.4d""","=""2D""","=""3/2""",2,4,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""5.9153""","=""""","=""2.36e+10""",D+,"=""0.4094""","=""210.008""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""5.9153""","=""5.9153""","=""300g""","=""1.42e+11""",C+,"=""0.4094""","=""210.008""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""6.0316""","=""6.0321""","=""40""","=""6.65e+09""",D,"=""16.246+x""","=""221.787+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*?""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""6.0384""","=""6.0382""","=""10""","=""1.55e+10""",D+,"=""16.454+x""","=""221.787+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*?""","=""5/2""",6,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.0607""","=""""","=""1.21e+11""",C,"=""39.5164""","=""244.086?""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""""","=""6.0681""","=""""","=""1.45e+11""",C+,"=""39.7646""","=""244.086?""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""""","=""6.0681""","=""""","=""2.41e+10""",D+,"=""39.7646""","=""244.086?""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).4d""","=""2D*""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""""","=""6.0684""","=""""","=""5.47e+09""",D,"=""0.0000""","=""204.311""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.4s""","=""2S""","=""1/2""",2,2,,"=""T7192c4,LS""","=""""",
"=""6.0806""","=""6.0806""","=""10g""","=""1.09e+10""",D,"=""0.4094""","=""204.311""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4s""","=""2S""","=""1/2""",4,2,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.1021""","=""""","=""6.99e+08""",C,"=""0.0000""","=""203.184""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(1D).3s""","=""2D""","=""3/2""",2,4,,"=""c6,LS""","=""""",
"=""""","=""6.1144""","=""""","=""1.39e+08""",D,"=""0.4094""","=""203.184""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3s""","=""2D""","=""3/2""",4,4,,"=""c6,LS""","=""""",
"=""""","=""6.1144""","=""""","=""8.33e+08""",C,"=""0.4094""","=""203.184""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3s""","=""2D""","=""5/2""",4,6,,"=""c6,LS""","=""""",
"=""6.1891""","=""6.1891""","=""200""","=""1.88e+11""",C+,"=""28.7983""","=""229.125?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""7/2""",6,8,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.1963""","=""""","=""1.25e+10""",D+,"=""28.7983""","=""228.893?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""""",
"=""6.1964""","=""6.1964""","=""100""","=""1.75e+11""",C+,"=""28.8024""","=""228.893?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.2291""","=""""","=""5.05e+09""",D,"=""28.7983""","=""227.838""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",6,4,,"=""T7192c4,LS""","=""""",
"=""6.2291""","=""6.2291""","=""10*""","=""4.71e+10""",C,"=""28.7983""","=""227.838""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""L7429""",
"=""6.2291""","=""6.2292""","=""10*""","=""4.54e+10""",C,"=""28.8024""","=""227.838""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.2292""","=""""","=""3.37e+09""",D,"=""28.8024""","=""227.838""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""6.4246""","=""6.4243""","=""10g""","=""1.60e+10""",D,"=""0.0000""","=""192.993""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).3p""","=""2S""","=""1/2""",2,2,,"=""T7192c4,LS""","=""L7429""",
"=""6.4377""","=""6.4380""","=""100g""","=""3.18e+10""",D+,"=""0.4094""","=""192.993""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2S""","=""1/2""",4,2,,"=""T7192c4,LS""","=""L7429""",
"=""6.4488""","=""6.4493""","=""100g""","=""9.46e+09""",D,"=""0.0000""","=""192.245""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",2,4,,"=""T7192c4,LS""","=""L7429""",
"=""6.4518""","=""6.4517""","=""100g""","=""3.77e+10""",D+,"=""0.0000""","=""192.174""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).3p""","=""2P""","=""1/2""",2,2,,"=""T7192c4,LS""","=""L7429""",
"=""6.4635""","=""6.4630""","=""200g""","=""4.68e+10""",C,"=""0.4094""","=""192.245""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.4654""","=""""","=""1.87e+10""",D,"=""0.4094""","=""192.174""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2P""","=""1/2""",4,2,,"=""T7192c4,LS""","=""""",
"=""6.4702""","=""6.4702""","=""200g""","=""1.78e+10""",D+,"=""0.4094""","=""192.033""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.4761""","=""""","=""1.61e+10""",D+,"=""16.104+x""","=""207.552+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2p2.(3P).3p""","=""4S*?""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""6.4811""","=""6.4809""","=""10""","=""3.22e+10""",C,"=""16.246+x""","=""207.552+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4S*?""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""6.4878""","=""6.4880""","=""100""","=""4.83e+10""",C,"=""16.454+x""","=""207.552+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4S*?""","=""3/2""",6,4,,"=""T7192c4,LS""","=""L7429""",
"=""6.5735""","=""6.5734""","=""100""","=""2.32e+10""",C,"=""16.246+x""","=""204.860+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4P*?""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""6.5806""","=""6.5807""","=""200""","=""5.38e+10""",C,"=""16.454+x""","=""204.860+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4P*?""","=""5/2""",6,6,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.5836""","=""""","=""3.27e+10""",C,"=""39.5164""","=""227.838""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",2,4,,"=""T7192c4,LS""","=""""",
"=""""","=""6.5923""","=""""","=""6.52e+09""",D,"=""39.7646""","=""227.838""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",4,4,,"=""T7192c4,LS""","=""""",
"=""""","=""6.5923""","=""""","=""3.91e+10""",C,"=""39.7646""","=""227.838""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""""",
"=""6.6069""","=""6.6069""","=""300""","=""5.41e+10""",C,"=""16.454+x""","=""204.113+x?""","=""2s.2p2""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""7/2""",6,8,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.7553""","=""""","=""2.19e+07""",D,"=""57.7450""","=""241.281""","=""2p3""","=""2D*""","=""5/2""","=""2s2.6d""","=""2D""","=""5/2""",6,6,,"=""c6,LS""","=""""",
"=""""","=""6.7553""","=""""","=""2.35e+06""",E,"=""57.7450""","=""241.281""","=""2p3""","=""2D*""","=""5/2""","=""2s2.6d""","=""2D""","=""3/2""",6,4,,"=""c6,LS""","=""""",
"=""""","=""6.7557""","=""""","=""1.57e+06""",E,"=""57.7541""","=""241.281""","=""2p3""","=""2D*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",4,6,,"=""c6,LS""","=""""",
"=""""","=""6.7557""","=""""","=""2.12e+07""",D,"=""57.7541""","=""241.281""","=""2p3""","=""2D*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",4,4,,"=""c6,LS""","=""""",
"=""6.8450""","=""6.8450""","=""100g""","=""5.69e+10""",C,"=""0.0000""","=""181.130""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",2,2,,"=""T7192c4,LS""","=""L7429""",
"=""6.8550""","=""6.8550""","=""100""","=""4.93e+10""",C,"=""28.7983""","=""209.665?""","=""2s.2p2""","=""2D""","=""5/2""","=""2p2.(1D).3p""","=""2F*""","=""7/2""",6,8,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""6.8578""","=""""","=""3.29e+09""",D,"=""28.7983""","=""209.590?""","=""2s.2p2""","=""2D""","=""5/2""","=""2p2.(1D).3p""","=""2F*""","=""5/2""",6,6,,"=""T7192c4,LS""","=""""",
"=""6.8580""","=""6.8580""","=""10""","=""4.60e+10""",C,"=""28.8024""","=""209.590?""","=""2s.2p2""","=""2D""","=""3/2""","=""2p2.(1D).3p""","=""2F*""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""6.8606""","=""6.8606""","=""200g""","=""1.13e+11""",C,"=""0.4094""","=""181.130""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",4,2,,"=""T7192c4,LS""","=""L7429""",
"=""6.9413""","=""6.9415""","=""400g""","=""1.43e+11""",C+,"=""0.0000""","=""178.613""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",2,4,,"=""T7192c4,LS""","=""L7429""",
"=""6.9467""","=""6.9467""","=""500g""","=""1.70e+11""",C+,"=""0.4094""","=""178.888""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",4,6,,"=""T7192c4,LS""","=""L7429""",
"=""6.9577""","=""6.9575""","=""100g""","=""2.82e+10""",C,"=""0.4094""","=""178.613""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""7.0353""","=""""","=""2.76e+07""",D,"=""65.0486""","=""241.281""","=""2p3""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",2,4,,"=""c6,LS""","=""""",
"=""""","=""7.0362""","=""""","=""3.31e+07""",D,"=""65.0720""","=""241.281""","=""2p3""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",4,6,,"=""c6,LS""","=""""",
"=""""","=""7.0362""","=""""","=""5.52e+06""",E,"=""65.0720""","=""241.281""","=""2p3""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",4,4,,"=""c6,LS""","=""""",
"=""7.0953""","=""7.0952""","=""100g""","=""2.67e+10""",C,"=""0.0000""","=""174.743""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",2,4,,"=""T7192c4,LS""","=""L7429""",
"=""7.1007""","=""7.1004""","=""200g""","=""1.07e+11""",C,"=""0.0000""","=""174.616""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""T7192c4,LS""","=""L7429""",
"=""7.1118""","=""7.1119""","=""300g""","=""1.32e+11""",C+,"=""0.4094""","=""174.743""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",4,4,,"=""T7192c4,LS""","=""L7429""",
"=""7.1168""","=""7.1171""","=""100g""","=""5.29e+10""",C,"=""0.4094""","=""174.616""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",4,2,,"=""T7192c4,LS""","=""L7429""",
"=""""","=""7.1804""","=""""","=""1.59e+08""",C,"=""57.7450""","=""230.415""","=""2p3""","=""2D*""","=""5/2""","=""2s2.5d""","=""2D""","=""5/2""",6,6,,"=""c6,LS""","=""""",
"=""""","=""7.1808""","=""""","=""1.14e+07""",D,"=""57.7541""","=""230.415""","=""2p3""","=""2D*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",4,6,,"=""c6,LS""","=""""",
"=""""","=""7.1809""","=""""","=""1.71e+07""",D,"=""57.7450""","=""230.402""","=""2p3""","=""2D*""","=""5/2""","=""2s2.5d""","=""2D""","=""3/2""",6,4,,"=""c6,LS""","=""""",
"=""""","=""7.1813""","=""""","=""1.54e+08""",C,"=""57.7541""","=""230.402""","=""2p3""","=""2D*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",4,4,,"=""c6,LS""","=""""",
