obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""43.726494""","=""""","=""4.43e+08""",C+,"=""0.00000""","=""28.354479""","=""2s2.2p2""","=""3P""","=""0""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""",1,3,,"=""T5520LS""","=""""",
"=""""","=""43.72863""","=""""","=""5.98e+08""",C+,"=""0.00604""","=""28.359130""","=""2s2.2p2""","=""3P""","=""1""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""",3,5,,"=""T5520LS""","=""""",
"=""""","=""43.73286""","=""""","=""7.97e+08""",C+,"=""0.01622""","=""28.366572""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p2.(4P).3p""","=""3D*""","=""3""",5,7,,"=""T5520LS""","=""""",
"=""""","=""43.73581""","=""""","=""3.32e+08""",C+,"=""0.00604""","=""28.354479""","=""2s2.2p2""","=""3P""","=""1""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""",3,3,,"=""T5520LS""","=""""",
"=""""","=""43.74434""","=""""","=""1.99e+08""",C+,"=""0.01622""","=""28.359130""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p2.(4P).3p""","=""3D*""","=""2""",5,5,,"=""T5520LS""","=""""",
"=""""","=""43.75152""","=""""","=""2.21e+07""",D,"=""0.01622""","=""28.354479""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p2.(4P).3p""","=""3D*""","=""1""",5,3,,"=""T5520LS""","=""""",
"=""""","=""47.449263""","=""""","=""4.30e+08""",C+,"=""0.00000""","=""26.129847""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.4d""","=""3P*""","=""1""",1,3,,"=""T5520LS""","=""""",
"=""""","=""47.45459""","=""""","=""1.29e+09""",C+,"=""0.00604""","=""26.132949""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.4d""","=""3P*""","=""0""",3,1,,"=""T5520LS""","=""""",
"=""""","=""47.46023""","=""""","=""3.22e+08""",C+,"=""0.00604""","=""26.129847""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.4d""","=""3P*""","=""1""",3,3,,"=""T5520LS""","=""""",
"=""""","=""47.47063""","=""""","=""3.22e+08""",C+,"=""0.00604""","=""26.124123""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.4d""","=""3P*""","=""2""",3,5,,"=""T5520LS""","=""""",
"=""""","=""47.47873""","=""""","=""5.37e+08""",C+,"=""0.01622""","=""26.129847""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.4d""","=""3P*""","=""1""",5,3,,"=""T5520LS""","=""""",
"=""""","=""47.48914""","=""""","=""9.66e+08""",C+,"=""0.01622""","=""26.124123""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.4d""","=""3P*""","=""2""",5,5,,"=""T5520LS""","=""""",
