State,Lifetime /s,Energy /eV
N+ 3P;v=2s2.2p2,,0.0
N+ 1D;v=2s2.2p2,256.141,1.89892297411394
N+ 1S;v=2s2.2p2,0.853275,4.05280117236754
N+ 5So;v=2s.2p3,0.00560221,5.80041732118482
N+ 3Do;v=2s.2p3,2.67408e-09,11.4375016272551
N+ 3Po;v=2s.2p3,7.87397e-10,13.5417376976418
N+ 1Do;v=2s.2p3,3.18467e-10,17.8766212109753
N+ 3Po;v=2s2.2p.3s,6.60655e-10,18.4619371092263
N+ 1Po;v=2s2.2p.3s,2.61739e-10,18.4965279026201
N+ 3So;v=2s.2p3,9.35443e-11,19.2328530709558
N+ 1P;v=2s2.2p.3p,3.0857e-08,20.4086920836676
N+ 3D;v=2s2.2p.3p,1.27161e-08,20.6456204212142
N+ 1Po;v=2s.2p3,2.21228e-10,20.6758718677665
N+ 3S;v=2s2.2p.3p,6.87087e-09,20.9394561930538
N+ 3P;v=2s2.2p.3p,6.1364e-09,21.1478688227848
N+ 1D;v=2s2.2p.3p,7.31226e-09,21.5990369129639
N+ 1S;v=2s2.2p.3p,4.73319e-09,22.1025251279177
N+ 3Fo;v=2s2.2p.3d,6.81279e-09,23.12400737441
N+ 1Do;v=2s2.2p.3d,3.48713e-10,23.1957925693025
N+ 3Do;v=2s2.2p.3d,2.29409e-10,23.2388140937026
N+ 3Po;v=2s2.2p.3d,3.91061e-10,23.4246621198577
N+ 1Fo;v=2s2.2p.3d,2.56936e-10,23.4740066925126
N+ 1Po;v=2s2.2p.3d,3.72472e-10,23.5713320431009
N+ 3Po;v=2s2.2p.4s,2.10662e-09,24.3672922351728
N+ 1Po;v=2s2.2p.4s,1.24395e-09,24.5308236204287
N+ 1P;v=2s2.2p.4p,7.9168e-09,25.0654311513031
N+ 3D;v=2s2.2p.4p,1.05072e-08,25.1327530180157
N+ 3P;v=2s2.2p.4p,1.89327e-09,25.1882966575871
N+ 3S;v=2s2.2p.4p,5.46068e-09,25.2349136407988
N+ 1D;v=2s2.2p.4p,1.13036e-08,25.4595678258509
N+ 5P;v=2s.2p2(4P)3s,9.34579e-10,25.4903151977564
N+ 1S;v=2s2.2p.4p,7.18591e-09,25.652978713644
N+ 3Fo;v=2s2.2p.4d,2.44596e-08,25.9956631327853
N+ 1Do;v=2s2.2p.4d,7.77581e-10,26.0269064300441
N+ 3Do;v=2s2.2p.4d,4.65314e-10,26.0658365702794
N+ 3Po;v=2s2.2p.4d,7.53018e-10,26.1322905676238
N+ 1Fo;v=2s2.2p.4d,5.23396e-10,26.1729564465957
N+ 1Po;v=2s2.2p.4d,8.45981e-10,26.201720117088
N+ 3P;v=2s.2p2(4P)3s,5.82113e-10,26.2529244098178
N+ 3So;v=2s.2p2(4P)3p,2.3067e-08,27.6563931597016
N+ 5Do;v=2s.2p2(4P)3p,1.65837e-08,27.7275584479024
N+ 5Po;v=2s.2p2(4P)3p,1.28205e-08,27.9706858523655
N+ 3Do;v=2s.2p2(4P)3p,1.09787e-09,28.353788187802
N+ 5So;v=2s.2p2(4P)3p,6.30517e-09,28.4957468201886
N+ 5F;v=2s.2p2(4P)3d,9.32749e-09,30.1236217924478
N+ 5P;v=2s.2p2(4P)3d,2.17771e-10,30.3033947330248
N+ 5D;v=2s.2p2(4P)3d,8.07754e-09,30.3674930849409
