Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2p6.3s2""","=""1S""","=""0""",1,"=""""","=""0.00000""","=""""","=""0.00025""","=""  97         :     3  3p2   1S   ""","=""L15349"""
"=""3s.3p""","=""3P*""","=""0""",1,"=""""","=""14.0227""","=""""","=""0.0004""","="" 100                             ""","=""L15349"""
"=""3s.3p""","=""3P*""","=""1""",3,"=""""","=""14.12248""","=""""","=""0.00024""","="" 100                             ""","=""L15349"""
"=""3s.3p""","=""3P*""","=""2""",5,"=""""","=""14.33133""","=""""","=""0.00025""","="" 100                             ""","=""L15349"""
"=""3s.3p""","=""1P*""","=""1""",3,"=""""","=""21.16683""","=""""","=""0.00025""","=""  97         :     3  3p.3d 1P*  ""","=""L15349"""
"=""3p2""","=""1D""","=""2""",5,"=""""","=""32.8247""","=""""","=""0.0004""","=""  77         :    20  3s.3d 1D   ""","=""L15349"""
"=""3p2""","=""3P""","=""0""",1,"=""""","=""33.4554""","=""""","=""0.0005""","=""  99                             ""","=""L15349"""
"=""3p2""","=""3P""","=""1""",3,"=""""","=""33.57207""","=""""","=""0.00024""","="" 100                             ""","=""L15349"""
"=""3p2""","=""3P""","=""2""",5,"=""""","=""33.7934""","=""""","=""0.0004""","=""  97                             ""","=""L15349"""
"=""3p2""","=""1S""","=""0""",1,"=""""","=""39.2679""","=""""","=""0.0010""","=""  95         :     2  3p.4p 1S   ""","=""L15349"""
"=""3s.3d""","=""3D""","=""1""",3,"=""""","=""40.1838""","=""""","=""0.0004""","="" 100                             ""","=""L15349"""
"=""3s.3d""","=""3D""","=""2""",5,"=""""","=""40.18839""","=""""","=""0.00024""","="" 100                             ""","=""L15349"""
"=""3s.3d""","=""3D""","=""3""",7,"=""""","=""40.1963""","=""""","=""0.0004""","="" 100                             ""","=""L15349"""
"=""3s.3d""","=""1D""","=""2""",5,"=""""","=""45.91060""","=""""","=""0.00022""","=""  78         :    20  3p2   1D   ""","=""L15349"""
"=""3p.3d""","=""3F*""","=""2""",5,"=""""","=""54.9699""","=""""","=""0.0004""","=""  98                             ""","=""L15349"""
"=""3p.3d""","=""3F*""","=""3""",7,"=""""","=""55.1457""","=""""","=""0.0004""","="" 100                             ""","=""L15349"""
"=""3p.3d""","=""3F*""","=""4""",9,"=""""","=""55.2983""","=""""","=""0.0005""","="" 100                             ""","=""L15349"""
"=""3p.3d""","=""1D*""","=""2""",5,"=""""","=""55.8520""","=""""","=""0.0006""","=""  98                             ""","=""L15349"""
"=""3p.3d""","=""3P*""","=""2""",5,"=""""","=""58.5555""","=""""","=""0.0005""","=""  92         :     7  3p.3d 3D*  ""","=""L15349"""
"=""3p.3d""","=""3P*""","=""1""",3,"=""""","=""58.62903""","=""""","=""0.00025""","=""  90         :     9  3p.3d 3D*  ""","=""L15349"""
"=""3p.3d""","=""3P*""","=""0""",1,"=""""","=""58.7450""","=""""","=""0.0005""","=""  99                             ""","=""L15349"""
"=""3p.3d""","=""3D*""","=""1""",3,"=""""","=""58.91940""","=""""","=""0.00025""","=""  91         :     9  3p.3d 3P*  ""","=""L15349"""
