Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""                                                   ""","=""L4995"""
"=""2s2.2p5.3s""","=""3P*""","=""2""",5,"=""""","=""52.77267""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""1""",3,"=""""","=""52.92490""","=""""","=""""","=""  95             :     5  2p5.3s            1P*    ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""0""",1,"=""""","=""53.04690""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3s""","=""1P*""","=""1""",3,"=""""","=""53.50290""","=""""","=""""","=""  95             :     5  2p5.3s            3P*    ""","="""""
"=""2s2.2p5.3p""","=""3S""","=""1""",3,"=""""","=""57.94755""","=""""","=""""","=""  99                                               ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""3""",7,"=""""","=""58.77511""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""2""",5,"=""""","=""58.84972""","=""""","=""""","=""  89                                               ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""1""",3,"=""""","=""58.95485""","=""""","=""""","=""  91                                               ""","="""""
"=""2s2.2p5.3p""","=""1D""","=""2""",5,"=""""","=""59.19448""","=""""","=""""","=""  61             :    36  2p5.3p            3P     ""","="""""
"=""2s2.2p5.3p""","=""1P""","=""1""",3,"=""""","=""59.31088""","=""""","=""""","=""  61             :    30  2p5.3p            3P     ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""2""",5,"=""""","=""59.36935""","=""""","=""""","=""  62             :    30  2p5.3p            1D     ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""0""",1,"=""""","=""59.42132""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""1""",3,"=""""","=""59.44497""","=""""","=""""","=""  65             :    34  2p5.3p            1P     ""","="""""
"=""2s2.2p5.3p""","=""1S""","=""0""",1,"=""""","=""61.49766""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""0""",1,"=""""","=""65.73372""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""1""",3,"=""""","=""65.76377""","=""""","=""""","=""  98                                               ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""2""",5,"=""""","=""65.83101""","=""""","=""""","=""  93                                               ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""4""",9,"=""""","=""65.90541""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""3""",7,"=""""","=""65.93890""","=""""","=""""","=""  68             :    32  2p5.3d            1F*    ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""2""",5,"=""""","=""66.04957""","=""""","=""""","=""  77             :    14  2p5.3d            1D*    ""","="""""
"=""2s2.2p5.3d""","=""1F*""","=""3""",7,"=""""","=""66.08001""","=""""","=""""","=""  52             :    29  2p5.3d            3D*    ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""1""",3,"=""""","=""66.23207""","=""""","=""""","=""  60             :    40  2p5.3d            1P*    ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""3""",7,"=""""","=""66.32207""","=""""","=""""","=""  70             :    16  2p5.3d            1F*    ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""2""",5,"=""""","=""66.35381""","=""""","=""""","=""  56             :    37  2p5.3d            1D*    ""","="""""
"=""2s2.2p5.3d""","=""1D*""","=""2""",5,"=""""","=""66.30389""","=""""","=""""","=""  46             :    31  2p5.3d            3D*    ""","="""""
"=""2s2.2p5.3d""","=""1P*""","=""1""",3,"=""""","=""66.47438""","=""""","=""""","=""  59             :    39  2p5.3d            3D*    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,"=""""","=""67.67310""","=""""","=""""","="" 100  3P*                                          ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,"=""""","=""67.76128""","=""""","=""""","=""  65  3P*        :    35  2p5.(2P*<3/2>).4s 1P*    ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",1,"=""""","=""67.94761""","=""""","=""""","="" 100  3P*                                          ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",3,"=""""","=""68.03270""","=""""","=""""","=""  65  1P*        :    35  2p5.(2P*<1/2>).4s 3P*    ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""69.42955""","=""""","=""""","=""  87             :    13  2p5.(2P*<1/2>).4p 2[1/2] ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""69.96428""","=""""","=""""","=""  51             :    49  2p5.(2P*<1/2>).4p 2[1/2] ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",7,"=""""","=""69.65416""","=""""","=""""","="" 100                                               ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",5,"=""""","=""69.69599""","=""""","=""""","=""  82             :    13  2p5.(2P*<3/2>).4p 2[3/2] ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""69.75775""","=""""","=""""","=""  91                                               ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""69.79560""","=""""","=""""","=""  84             :    15  2p5.(2P*<3/2>).4p 2[5/2] ""","="""""
