Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""3s2.3p3""","=""4S*""","=""3/2""",4,"=""""","=""0.00000""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p3""","=""2D*""","=""3/2""",4,"=""""","=""2.97717""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p3""","=""2D*""","=""5/2""",6,"=""""","=""3.00657""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p3""","=""2P*""","=""1/2""",2,"=""""","=""4.92938""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p3""","=""2P*""","=""3/2""",4,"=""""","=""4.96931""","=""""","=""0.00025""","=""L7185"""
"=""3s.3p4""","=""4P""","=""5/2""",6,"=""""","=""16.94077""","=""""","=""0.00025""","=""L7185"""
"=""3s.3p4""","=""4P""","=""3/2""",4,"=""""","=""17.11447""","=""""","=""0.00025""","=""L7185"""
"=""3s.3p4""","=""4P""","=""1/2""",2,"=""""","=""17.20952""","=""""","=""0.00025""","=""L7185"""
"=""3s.3p4""","=""2D""","=""3/2""",4,"=""""","=""21.02518""","=""""","=""0.00025""","=""L7185"""
"=""3s.3p4""","=""2D""","=""5/2""",6,"=""""","=""21.04084""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""24.15275""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""24.34197""","=""""","=""0.00025""","=""L7185"""
"=""3s.3p4""","=""2S""","=""1/2""",2,"=""""","=""25.51594""","=""""","=""0.00025""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4F""","=""3/2""",4,"=""""","=""25.6300""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4F""","=""5/2""",6,"=""""","=""25.6852""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4D""","=""5/2""",6,"=""""","=""27.5699""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4D""","=""3/2""",4,"=""""","=""27.6126""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""31.9712""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""32.1461""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""32.2019""","=""""","=""0.0012""","=""L7185"""
"=""3s.3p4""","=""2P""","=""3/2""",4,"=""""","=""32.1389""","=""""","=""0.0012""","=""L7185"""
"=""3s.3p4""","=""2P""","=""1/2""",2,"=""""","=""32.3452""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2D""","=""5/2""",6,"=""""","=""34.7881""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2D""","=""3/2""",4,"=""""","=""34.8439""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2P""","=""3/2""",4,"=""""","=""35.9847""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2P""","=""1/2""",2,"=""""","=""36.0526""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2F""","=""5/2""",6,"=""""","=""36.2650""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2F""","=""7/2""",8,"=""""","=""36.3224""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).3d""","=""2S""","=""1/2""",2,"=""""","=""36.3258""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""37.6726""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""37.7502""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""41.7366""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""41.8626""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""42.0520""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""42.6183""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""42.8415""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""44.2638""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""44.2686""","=""""","=""0.0012""","=""L7185"""
"=""3s2.3p2.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""47.2372""","=""""","=""0.0012""","=""L7185"""
"=""K VI (3p2 3P<0>)""","=""Limit""","=""---""",,"=""[""","=""82.66""","=""]""","=""0.16""","=""L241"""
