conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,8.57575,8.57575,144.57534,1.55,4.8571e-10,1.9429e-09,1.2891e-11
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,8.57575,8.57575,144.57534,0.00602,1.8864e-12,7.5458e-12,5.0066e-14
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,2.5,6.0,8.60705,8.60705,144.04959,0.0416,1.9412e-11,7.7648e-11,5.1519e-13
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,13.0615,13.0615,94.9234,0.00113,7.6323e-14,3.0529e-13,2.0256e-15
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,13.0615,13.0615,94.9234,30.2,2.0398e-09,8.1591e-09,5.4136e-11
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,13.129,13.129,94.43537,0.000212,2.8344e-14,1.1338e-13,7.5226e-16
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,13.129,13.129,94.43537,72.3,9.6665e-09,3.8666e-08,2.5655e-10
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,2.5,6.0,38.766,38.766,31.98272,3780000000.0,0.086951,0.3478,0.0023077
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,1.5,4.0,39.21,39.21,31.62056,3910000000.0,0.05861,0.23444,0.0015555
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,4P,0.5,2.0,39.444,39.444,31.43297,3990000000.0,0.029551,0.1182,0.00078429
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2S,0.5,2.0,62.566,62.566,19.81655,8180000.0,2.4079e-05,9.6316e-05,6.3906e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2P,1.5,4.0,65.765,65.765,18.85261,18100000.0,9.6445e-05,0.00038578,2.5597e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p4,2P,0.5,2.0,66.06,66.06,18.76842,5200000.0,1.3731e-05,5.4922e-05,3.6441e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,0.5,2.0,177.361,177.361,6.9905,53700000000.0,0.019671,0.078683,0.00052206
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,1.5,4.0,177.653,177.653,6.97901,54200000000.0,0.039577,0.15831,0.0010504
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,4P,2.5,6.0,178.056,178.056,6.96321,54900000000.0,0.059861,0.23944,0.0015887
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,2P,0.5,2.0,179.776,179.776,6.89659,49200000.0,1.7541e-05,7.0166e-05,4.6555e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3s,2P,1.5,4.0,180.26,180.26,6.87808,41700000.0,2.9575e-05,0.0001183,7.8493e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3s,2D,2.5,6.0,184.329,184.329,6.72624,58700000.0,5.9722e-05,0.00023889,1.585e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3s,2D,1.5,4.0,184.507,184.507,6.71976,11500000.0,7.7851e-06,3.114e-05,2.0662e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,2P,1.5,4.0,201.473,201.473,6.15389,10700000000.0,0.0060749,0.0243,0.00016123
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,2F,2.5,6.0,202.595,202.595,6.11981,2340000000.0,0.0019708,0.0078832,5.2305e-05
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,4P,2.5,6.0,203.02,203.02,6.10699,831000000000.0,0.69696,2.7878,0.018497
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,4P,1.5,4.0,203.189,203.189,6.10191,855000000000.0,0.47726,1.9091,0.012667
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,4P,0.5,2.0,203.289,203.289,6.09891,872000000000.0,0.24314,0.97255,0.0064529
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,2D,1.5,4.0,205.729,205.729,6.02658,11000000.0,5.9895e-06,2.3958e-05,1.5896e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).3d,2D,2.5,6.0,205.875,205.875,6.0223,29600000.0,2.4142e-05,9.6567e-05,6.4072e-07
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3d,2F,2.5,6.0,208.89,208.89,5.93538,112000000.0,8.8729e-05,0.00035492,2.3549e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3d,2D,1.5,4.0,209.031,209.031,5.93138,91700000.0,4.8366e-05,0.00019346,1.2836e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3d,2D,2.5,6.0,209.231,209.231,5.92571,348000000.0,0.0002748,0.0010992,7.2931e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3d?,2P?,0.5,2.0,210.35,210.35,5.89419,386000000.0,0.00010052,0.00040209,2.6679e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3d?,2P?,1.5,4.0,210.544,210.544,5.88875,1830000000.0,0.00095139,0.0038056,2.525e-05
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p3.(5S*).3p,4P,2.5,6.0,210.554,210.554,5.88848,112000000000.0,0.087332,0.34933,0.0023178
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p3.(5S*).3p,4P,1.5,4.0,210.554,210.554,5.88848,112000000000.0,0.058221,0.23289,0.0015452
2s2.2p3,4S*,1.5,4.0,0.0,2s.2p3.(5S*).3p,4P,0.5,2.0,210.554,210.554,5.88848,112000000000.0,0.029111,0.11644,0.0007726
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(1D).3d,2S,0.5,2.0,211.231,211.231,5.8696,226000000.0,5.8365e-05,0.00023346,1.549e-06
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).4d,4P,,6.0,247.874,247.874,5.0019,279000000000.0,0.15697,0.62789,0.0041661
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p2.(3P).4d,4P,1.5,4.0,248.033,248.033,4.9987,280000000000.0,0.10489,0.41956,0.0027838
2s2.2p3,2D*,1.5,4.0,8.57575,2s2.2p3,2D*,2.5,6.0,8.60705,0.0313,39611.56498,5.48e-14,1.9336e-18,7.7346e-18,5.1319e-20
2s2.2p3,2D*,1.5,4.0,8.57575,2s2.2p3,2D*,2.5,6.0,8.60705,0.0313,39611.56498,0.000161,5.6809e-09,2.2724e-08,1.5077e-10
2s2.2p3,2D*,1.5,4.0,8.57575,2s2.2p3,2P*,0.5,2.0,13.0615,4.48575,276.39569,0.33,1.8898e-10,7.559e-10,5.0154e-12
2s2.2p3,2D*,1.5,4.0,8.57575,2s2.2p3,2P*,0.5,2.0,13.0615,4.48575,276.39569,12.6,7.2154e-09,2.8862e-08,1.915e-10
2s2.2p3,2D*,1.5,4.0,8.57575,2s2.2p3,2P*,1.5,4.0,13.129,4.55325,272.29824,0.166,1.8453e-10,7.381e-10,4.8973e-12
2s2.2p3,2D*,1.5,4.0,8.57575,2s2.2p3,2P*,1.5,4.0,13.129,4.55325,272.29824,21.0,2.3344e-08,9.3375e-08,6.1954e-10
2s2.2p3,2D*,1.5,4.0,8.57575,2s.2p4,4P,2.5,6.0,38.766,30.19025,41.06763,1760000.0,6.6752e-05,0.00026701,1.7716e-06
2s2.2p3,2D*,1.5,4.0,8.57575,2s.2p4,4P,1.5,4.0,39.21,30.63425,40.47241,146000.0,3.5853e-06,1.4341e-05,9.5155e-08
