obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""4.99870""","=""""","=""2.80e+11""",C,"=""0.00000""","=""248.033?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",4,4,,"=""c70,LS""","=""""",
"=""""","=""5.0019""","=""""","=""2.79e+11""",C,"=""0.00000""","=""247.874""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""5/2?""",4,6,,"=""c70,LS""","=""""",
"=""""","=""5.1559""","=""""","=""5.24e+09""",D,"=""8.57575""","=""249.05?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""c70,LS""","=""""",
"=""""","=""5.1566""","=""""","=""7.33e+10""",D,"=""8.60705""","=""249.05?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",6,6,,"=""c70,LS""","=""""",
"=""""","=""5.1718""","=""""","=""1.89e+11""",C,"=""8.60705""","=""248.338?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",6,8,,"=""c70,LS""","=""""",
"=""""","=""5.1819""","=""""","=""1.76e+11""",C,"=""8.57575""","=""247.839?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",4,6,,"=""c70,LS""","=""""",
"=""""","=""5.1826""","=""""","=""1.25e+10""",D,"=""8.60705""","=""247.839?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",6,6,,"=""c70,LS""","=""""",
"=""""","=""5.2554""","=""""","=""1.71e+11""",C,"=""13.129""","=""249.05?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""c70,LS""","=""""",
"=""""","=""5.3763""","=""""","=""1.78e+09""",E,"=""8.57575""","=""239.189?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",4,4,,"=""c70,LS""","=""""",
"=""""","=""5.3770""","=""""","=""1.61e+10""",D,"=""8.60705""","=""239.189?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",6,4,,"=""c70,LS""","=""""",
"=""""","=""5.4829""","=""""","=""1.50e+09""",D,"=""13.0615""","=""239.189?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",2,4,,"=""c70,LS""","=""""",
"=""""","=""5.4846""","=""""","=""7.50e+09""",D,"=""13.129""","=""239.189?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",4,4,,"=""c70,LS""","=""""",
"=""""","=""5.8696""","=""""","=""2.26e+08""",D,"=""0.00000""","=""211.231?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""c69""","=""""",
"=""""","=""5.8885""","=""""","=""1.12e+11""",D,"=""0.00000""","=""210.554?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""",4,6,,"=""c70,LS""","=""""",
