conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,0.5,2.0,17.86177,17.86177,69.41316,623000000.0,0.045002,0.090004,0.0011944
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,1.5,4.0,18.18702,18.18702,68.17181,660000000.0,0.091969,0.18394,0.0024409
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,0.5,2.0,175.484,175.484,7.06527,140000000000.0,0.10477,0.20954,0.0027806
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,1.5,4.0,175.578,175.578,7.06149,140000000000.0,0.20932,0.41864,0.0055553
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,0.5,2.0,230.169,230.169,5.38666,63800000000.0,0.027754,0.055507,0.00073658
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,1.5,4.0,230.21,230.21,5.3857,64000000000.0,0.055661,0.11132,0.0014773
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,0.5,2.0,255.358,255.358,4.85531,33700000000.0,0.01191,0.023821,0.0003161
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,1.5,4.0,255.358,255.358,4.85531,33600000000.0,0.02375,0.0475,0.00063032
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,0.5,2.0,269.005,269.005,4.60899,19500000000.0,0.0062102,0.01242,0.00016482
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,1.5,4.0,269.005,269.005,4.60899,19500000000.0,0.01242,0.024841,0.00032964
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,0.5,2.0,277.215,277.215,4.47249,12200000000.0,0.0036586,0.0073173,9.71e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,1.5,4.0,277.215,277.215,4.47249,12300000000.0,0.0073772,0.014754,0.00019579
1s2.2p,2P*,0.5,2.0,17.86177,1s2.3s,2S,0.5,2.0,170.596,152.73423,8.11764,23100000000.0,0.022821,0.045642,0.00060566
1s2.2p,2P*,0.5,2.0,17.86177,1s2.3d,2D,1.5,4.0,177.297,159.43523,7.77646,365000000000.0,0.66183,1.3237,0.017565
1s2.2p,2P*,0.5,2.0,17.86177,1s2.4s,2S,0.5,2.0,228.174,210.31223,5.89524,9050000000.0,0.0047153,0.0094307,0.00012514
1s2.2p,2P*,0.5,2.0,17.86177,1s2.4d,2D,1.5,4.0,230.89,213.02823,5.82008,122000000000.0,0.12391,0.24782,0.0032886
1s2.2p,2P*,0.5,2.0,17.86177,1s2.5s,2S,0.5,2.0,254.356,236.49423,5.24259,4450000000.0,0.0018336,0.0036673,4.8664e-05
1s2.2p,2P*,0.5,2.0,17.86177,1s2.5d,2D,1.5,4.0,255.762,237.90023,5.2116,56300000000.0,0.04585,0.0917,0.0012169
1s2.2p,2P*,0.5,2.0,17.86177,1s2.6d,2D,1.5,4.0,269.218,251.35623,4.93261,30400000000.0,0.022178,0.044355,0.0005886
1s2.2p,2P*,0.5,2.0,17.86177,1s2.7d,2D,1.5,4.0,277.372,259.51023,4.77762,18700000000.0,0.012798,0.025597,0.00033967
1s2.2p,2P*,1.5,4.0,18.18702,1s2.3s,2S,0.5,2.0,170.596,152.40898,8.13497,46200000000.0,0.022918,0.091673,0.00060825
1s2.2p,2P*,1.5,4.0,18.18702,1s2.3d,2D,1.5,4.0,177.297,159.10998,7.79236,72700000000.0,0.066181,0.26472,0.0017564
1s2.2p,2P*,1.5,4.0,18.18702,1s2.3d,2D,2.5,6.0,177.322,159.13498,7.79113,436000000000.0,0.59517,2.3807,0.015796
