obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""65.33""","=""0.03""","=""""","=""""",,"=""(1097.789)""","=""(1116.766)""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
"=""""","=""""","=""65.58""","=""0.03""","=""""","=""""",,"=""(1098.017)""","=""(1116.921)""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""","=""1s.2p2""","=""4P""","=""3/2""",6,4,,"=""""","=""""",
"=""68.17181""","=""0.00033""","=""68.1718""","=""0.0003""","=""350j""","=""6.60e+08""",AA,"=""0.00000""","=""[18.18702]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""T6820""","=""u57,L11677""",
"=""69.4132""","=""0.0005""","=""69.4132""","=""0.0005""","=""160j""","=""6.23e+08""",AA,"=""0.00000""","=""[17.86177]""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""T6820""","=""u57,L11677""",
"=""""","=""""","=""84.64""","=""0.10""","=""""","=""1.26e+09""",A,"=""[254.356]""","=""269.005""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""84.64""","=""0.10""","=""""","=""1.26e+09""",A,"=""[254.356]""","=""269.005""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""1/2""",2,2,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""89.33""","=""0.11""","=""""","=""2.81e+09""",A+,"=""255.358""","=""269.238""","=""1s2.5p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""89.45""","=""0.11""","=""""","=""2.34e+09""",A+,"=""255.358""","=""269.218""","=""1s2.5p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""89.45""","=""0.11""","=""""","=""4.68e+08""",A,"=""255.358""","=""269.218""","=""1s2.5p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""93.62""","=""0.12""","=""""","=""7.49e+08""",A,"=""255.762""","=""269.005""","=""1s2.5d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""1/2""",4,2,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""93.62""","=""0.12""","=""""","=""7.50e+07""",A,"=""255.762""","=""269.005""","=""1s2.5d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""93.67""","=""0.12""","=""""","=""6.74e+08""",A,"=""255.768""","=""269.005""","=""1s2.5d""","=""2D""","=""5/2""","=""1s2.6p""","=""2P*""","=""3/2""",6,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""148.1""","=""0.3""","=""""","=""1.06e+09""",A,"=""269.005""","=""277.374""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""5/2""",4,6,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""148.2""","=""0.3""","=""""","=""8.84e+08""",A,"=""269.005""","=""277.372""","=""1s2.6p""","=""2P*""","=""1/2""","=""1s2.7d""","=""2D""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""148.2""","=""0.3""","=""""","=""1.77e+08""",A,"=""269.005""","=""277.372""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""155.0""","=""0.3""","=""""","=""3.97e+08""",A,"=""269.218""","=""277.215""","=""1s2.6d""","=""2D""","=""3/2""","=""1s2.7p""","=""2P*""","=""1/2""",4,2,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""155.0""","=""0.3""","=""""","=""3.97e+07""",B+,"=""269.218""","=""277.215""","=""1s2.6d""","=""2D""","=""3/2""","=""1s2.7p""","=""2P*""","=""3/2""",4,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""155.4""","=""0.3""","=""""","=""3.55e+08""",A,"=""269.238""","=""277.215""","=""1s2.6d""","=""2D""","=""5/2""","=""1s2.7p""","=""2P*""","=""3/2""",6,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""248.9""","=""0.9""","=""""","=""8.40e+07""",A+,"=""170.596""","=""175.578""","=""1s2.3s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",2,4,,"=""T5118c64,LS""","=""""",
"=""""","=""""","=""253.7""","=""0.9""","=""""","=""7.93e+07""",A,"=""170.596""","=""175.484""","=""1s2.3s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",2,2,,"=""T5118c64,LS""","=""""",
