obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""2.9588""","=""0.0005""","=""2.9588""","=""0.0006""","=""0""","=""""",,"=""0.000""","=""419.03""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L7409""",
"=""2.9794""","=""0.0005""","=""2.9794""","=""0.0006""","=""0""","=""""",,"=""0.000""","=""416.14""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L7409""",
"=""3.0887""","=""0.0005""","=""3.0887""","=""0.0006""","=""0""","=""6.34e+11""",,"=""0.000""","=""401.41""","=""2s2.2p6""","=""1S""","=""0""","=""2s.2p6.3p""","=""1P*""","=""1""",1,3,,"=""T6036""","=""L7409""",
"=""3.0937""","=""0.0005""","=""3.0937""","=""0.0006""","=""00""","=""""",,"=""0.000""","=""400.77""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",1,3,,"=""""","=""L7409""",
"=""3.1062""","=""0.0005""","=""3.1062""","=""0.0006""","=""00""","=""1.60e+10""",,"=""0.000""","=""399.15""","=""2s2.2p6""","=""1S""","=""0""","=""2s.2p6.3p""","=""3P*""","=""1""",1,3,,"=""T6036""","=""L7409""",
"=""3.1200""","=""0.0005""","=""3.1200""","=""0.0006""","=""00""","=""""",,"=""0.000""","=""397.38""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L7409""",
"=""3.5307""","=""0.0004""","=""3.5309""","=""0.0004""","=""4""","=""3.51e+12""",,"=""0.000""","=""351.1378""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",1,3,,"=""T6036""","=""L7409""",
"=""3.5779""","=""0.0004""","=""3.5781""","=""0.0004""","=""2""","=""3.13e+11""",,"=""0.000""","=""346.5098""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",1,3,,"=""T6036""","=""L7409""",
"=""3.6229""","=""0.0004""","=""3.6231""","=""0.0004""","=""1""","=""1.04e+10""",,"=""0.000""","=""[342.207]""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",1,3,,"=""T6036""","=""L7409""",
"=""4.1151""","=""0.0005""","=""4.1150""","=""0.0005""","=""2""","=""2.08e+11""",,"=""0.000""","=""301.2986""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""",1,3,,"=""T6036""","=""L3851""",
"=""4.1548""","=""0.0005""","=""4.1548""","=""0.0005""","=""2""","=""1.08e+11""",,"=""0.000""","=""298.4120""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""",1,3,,"=""T6036""","=""L3851""",
"=""11.476""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""12.735""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""12.756""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""12.893""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.477""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.554""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.648""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.690""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.762""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.776""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""16.879""","=""0.001""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4564""",
"=""38.358""","=""0.01""","=""38.401""","=""0.004""","=""m,j""","=""3.38e+09""",,"=""298.4120""","=""330.6986""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""",3,1,,"=""T6036""","=""L11284""",
"=""41.454""","=""0.002""","=""41.453""","=""0.005""","=""90bl""","=""1.81e+09""",,"=""321.2279""","=""351.1378""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",3,3,,"=""T6036""","=""L7205""",
"=""42.170""","=""0.002""","=""42.171""","=""0.005""","=""30""","=""7.68e+09""",,"=""301.2986""","=""330.6986""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""",3,1,,"=""T6036""","=""L7205""",
"=""43.681""","=""0.002""","=""43.681""","=""0.010""","=""230""","=""3.58e+09""",,"=""[314.4544]""","=""[342.838]""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""2""",3,5,,"=""T6036""","=""L7205""",
"=""43.804""","=""0.002""","=""43.804""","=""0.005""","=""50""","=""3.34e+09""",,"=""318.2053""","=""346.5098""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",3,3,,"=""T6036""","=""L7205""",
"=""44.675""","=""0.002""","=""44.675""","=""0.011""","=""350""","=""4.81e+09""",,"=""[314.4544]""","=""[342.207]""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",3,3,,"=""T6036""","=""L7205""",
"=""45.189""","=""0.002""","=""45.189""","=""0.007""","=""100""","=""5.39e+09""",,"=""[314.4544]""","=""[341.891]""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""0""",3,1,,"=""T6036""","=""L7205""",
"=""46.468""","=""0.002""","=""46.468""","=""0.006""","=""350""","=""6.01e+09""",,"=""320.1954""","=""346.8770""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",3,5,,"=""T6036""","=""L7205""",
