obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""5.4462""","=""""","=""4.30e+10""",D,"=""0.00000""","=""227.652""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).5d""","=""3P*""","=""2""",5,5,,"=""c70,LS""","=""""",
"=""""","=""5.4522""","=""""","=""1.11e+09""",E,"=""0.00000""","=""227.402""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).5d""","=""3D*""","=""3""",5,7,,"=""c70,LS""","=""""",
"=""""","=""5.4582""","=""""","=""1.42e+10""",D,"=""0.500""","=""227.652""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).5d""","=""3P*""","=""2""",3,5,,"=""c70,LS""","=""""",
"=""""","=""5.5828""","=""""","=""1.10e+09""",E,"=""5.77392""","=""227.856""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).5s""","=""1P*""","=""1""",5,3,,"=""c70,LS""","=""""",
"=""""","=""5.6528""","=""""","=""1.15e+11""",D+,"=""0.00000""","=""219.333""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""3""",5,7,,"=""c70,LS""","=""""",
"=""""","=""5.7325""","=""""","=""8.93e+10""",D,"=""0.00000""","=""216.283""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4d""","=""3D*""","=""3""",5,7,,"=""c70,LS""","=""""",
"=""""","=""5.7434""","=""""","=""3.94e+10""",D,"=""0.00000""","=""215.873""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4d""","=""3P*""","=""2""",5,5,,"=""c70,LS""","=""""",
"=""""","=""5.7523""","=""""","=""1.70e+09""",D,"=""12.3167""","=""227.856""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).5s""","=""1P*""","=""1""",1,3,,"=""c70,LS""","=""""",
"=""""","=""5.7567""","=""""","=""1.30e+10""",D,"=""0.500""","=""215.873""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).4d""","=""3P*""","=""2""",3,5,,"=""c70,LS""","=""""",
"=""""","=""5.8388""","=""""","=""1.35e+11""",D,"=""0.00000""","=""212.345""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",5,3,,"=""c70,LS""","=""""",
"=""""","=""5.8445""","=""""","=""1.21e+11""",D,"=""0.00000""","=""212.138""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",5,5,,"=""c70,LS""","=""""",
"=""""","=""5.8526""","=""""","=""8.02e+10""",D,"=""0.500""","=""212.345""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",3,3,,"=""c70,LS""","=""""",
"=""""","=""5.8578""","=""""","=""2.66e+10""",E,"=""0.6900""","=""212.345""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",1,3,,"=""c70,LS""","=""""",
"=""""","=""5.8579""","=""""","=""2.10e+10""",E,"=""0.00000""","=""211.652""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",5,5,,"=""c70,LS""","=""""",
"=""""","=""5.8579""","=""""","=""8.37e+10""",D,"=""0.00000""","=""211.652""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""3""",5,7,,"=""c70,LS""","=""""",
"=""""","=""5.8583""","=""""","=""3.99e+10""",E,"=""0.500""","=""212.138""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",3,5,,"=""c70,LS""","=""""",
"=""""","=""5.8718""","=""""","=""6.23e+10""",D,"=""0.500""","=""211.652""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",3,5,,"=""c70,LS""","=""""",
"=""""","=""5.8782""","=""""","=""1.34e+11""",D+,"=""5.77392""","=""216.696""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).4d""","=""1F*""","=""3""",5,7,,"=""c70,LS""","=""""",
"=""""","=""5.9884""","=""""","=""1.16e+10""",D,"=""0.00000""","=""207.04""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4s""","=""3P*""","=""2""",5,5,,"=""c70,LS""","=""""",
