conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,0.5,0.5,2479.68397,3e-06,1.6593e-13,8.2965e-13,4.4038e-15
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,0.5,0.5,2479.68397,1.46,8.0753e-08,4.0376e-07,2.1432e-09
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,0.0,1.0,0.69,0.69,1796.87244,2.06e-05,1.9943e-13,9.9715e-13,5.2929e-15
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,5.77392,5.77392,214.73141,0.0077,5.3228e-12,2.6614e-11,1.4127e-13
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,5.77392,5.77392,214.73141,12.4,8.5718e-09,4.2859e-08,2.275e-10
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1S,0.0,1.0,12.3167,12.3167,100.66349,0.1,3.0383e-12,1.5192e-11,8.0637e-14
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,2.0,5.0,45.027,45.027,27.53552,9070000000.0,0.1031,0.51549,0.0027362
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,1.0,3.0,45.4757,45.4757,27.26384,5220000000.0,0.034902,0.17451,0.00092631
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,1P*,1.0,3.0,62.693,62.693,19.7764,127000000.0,0.0004468,0.002234,1.1858e-05
2s2.2p4,3P,2.0,5.0,0.0,2p6,1S,0.0,1.0,105.2697,105.2697,11.77777,1180.0,4.9079e-10,2.454e-09,1.3026e-11
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3s,3S*,1.0,3.0,145.368,145.368,8.52899,81200000000.0,0.053133,0.26566,0.0014101
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,3.0,7.0,151.899,151.899,8.16228,44700000000.0,0.062505,0.31253,0.0016589
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,1.0,3.0,151.899,151.899,8.16228,1770000000.0,0.0010607,0.0053037,2.8152e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,2.0,5.0,151.899,151.899,8.16228,14700000000.0,0.014682,0.073412,0.00038967
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,1D*,2.0,5.0,153.231,153.231,8.09133,1230000000.0,0.0012073,0.0060363,3.2041e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3s,3P*,1.0,3.0,156.42,156.42,7.92636,15900000000.0,0.0089858,0.044929,0.00023848
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3s,3P*,2.0,5.0,156.473,156.473,7.92368,28900000000.0,0.027203,0.13601,0.00072196
