obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""228.87282""","=""228.87284""","=""1500r""","=""5.3e+08""",C,"=""0.0000000""","=""5.41716521""","=""4d10.5s2""","=""1S""","=""0""","=""4d10.5s.5p""","=""1P*""","=""1""",1,3,,"=""T4515""","=""L3486""",
"=""249.1750""","=""249.17450""","=""3""","=""""",,"=""3.80087037""","=""8.7766684""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.10d""","=""3D""","=""2""",3,5,,"=""""","=""L3486""",
"=""250.96634""","=""250.96652""","=""10""","=""""",,"=""3.80087037""","=""8.7411389""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.11s""","=""3S""","=""1""",3,3,,"=""""","=""L3486c92""",
"=""251.9346""","=""251.934707""","=""15w""","=""""",,"=""3.73365891""","=""8.65494188""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.10s""","=""3S""","=""1""",1,3,,"=""""","=""L3486""",
"=""252.59559""","=""252.59559""","=""25w""","=""""",,"=""3.80087037""","=""8.7092775""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.9d""","=""3D""","=""2""",3,5,,"=""""","=""L3486""",
"=""254.53770""","=""254.53771""","=""50""","=""""",,"=""3.73365891""","=""8.6046150""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.8d""","=""3D""","=""1""",1,3,,"=""""","=""L3486""",
"=""255.42308""","=""255.423099""","=""25""","=""""",,"=""3.80087037""","=""8.65494188""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.10s""","=""3S""","=""1""",3,3,,"=""""","=""L3486""",
"=""256.65584""","=""256.65584""","=""3""","=""""",,"=""3.94603913""","=""8.7767960""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.10d""","=""3D""","=""3""",5,7,,"=""""","=""L3486""",
"=""258.08786""","=""258.08785""","=""50""","=""""",,"=""3.80087037""","=""8.6048236""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.8d""","=""3D""","=""2""",3,5,,"=""""","=""L3486""",
"=""258.5644""","=""258.56438""","=""3""","=""""",,"=""3.94603913""","=""8.7411389""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.11s""","=""3S""","=""1""",5,3,,"=""""","=""L3486""",
"=""259.28010""","=""259.280054""","=""30""","=""""",,"=""3.73365891""","=""8.51552301""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.9s""","=""3S""","=""1""",1,3,,"=""""","=""L3486""",
"=""260.28253""","=""260.28253""","=""25w""","=""""",,"=""3.94603913""","=""8.7094860""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.9d""","=""3D""","=""3""",5,7,,"=""""","=""L3486""",
"=""262.97626""","=""262.976317""","=""50""","=""""",,"=""3.80087037""","=""8.51552301""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.9s""","=""3S""","=""1""",3,3,,"=""""","=""L3486""",
"=""263.29749""","=""263.297429""","=""40""","=""""",,"=""3.94603913""","=""8.65494188""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.10s""","=""3S""","=""1""",5,3,,"=""""","=""L3486""",
"=""264.02061""","=""264.020659""","=""75""","=""""",,"=""3.73365891""","=""8.42966259""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.7d""","=""3D""","=""1""",1,3,,"=""""","=""L3486""",
"=""266.11168""","=""266.11168""","=""50w""","=""""",,"=""3.94603913""","=""8.6051431""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.8d""","=""3D""","=""3""",5,7,,"=""""","=""L3486""",
"=""267.83353""","=""267.833557""","=""100""","=""""",,"=""3.80087037""","=""8.43002140""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.7d""","=""3D""","=""2""",3,5,,"=""""","=""L3486""",
"=""267.85441""","=""267.854318""","=""25""","=""""",,"=""3.80087037""","=""8.42966259""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.7d""","=""3D""","=""1""",3,3,,"=""""","=""L3486""",
"=""271.33089""","=""271.330859""","=""75""","=""""",,"=""3.94603913""","=""8.51552301""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.9s""","=""3S""","=""1""",5,3,,"=""""","=""L3486""",
"=""273.46291""","=""273.462846""","=""50""","=""""",,"=""3.73365891""","=""8.26751792""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.8s""","=""3S""","=""1""",1,3,,"=""""","=""L3486""",
"=""276.47100""","=""276.47108""","=""100w""","=""""",,"=""3.94603913""","=""8.4305661""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.7d""","=""3D""","=""3""",5,7,,"=""""","=""L3486""",
"=""276.50471""","=""276.504658""","=""50w""","=""""",,"=""3.94603913""","=""8.43002140""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.7d""","=""3D""","=""2""",5,5,,"=""""","=""L3486""",
"=""277.57777""","=""277.577752""","=""50""","=""""",,"=""3.80087037""","=""8.26751792""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.8s""","=""3S""","=""1""",3,3,,"=""""","=""L3486""",
"=""283.77342""","=""283.773421""","=""200""","=""2.8e+07""",D,"=""3.73365891""","=""8.10278544""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.6d""","=""3D""","=""1""",1,3,,"=""T4515""","=""L3486""",
"=""286.90219""","=""286.902250""","=""100""","=""""",,"=""3.94603913""","=""8.26751792""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.8s""","=""3S""","=""1""",5,3,,"=""""","=""L3486""",
"=""288.16121""","=""288.161236""","=""200r""","=""4.2e+07""",D,"=""3.80087037""","=""8.10346847""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.6d""","=""3D""","=""2""",3,5,,"=""T4515""","=""L3486""",
"=""288.20697""","=""288.206988""","=""50r""","=""2.4e+07""",D,"=""3.80087037""","=""8.10278544""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.6d""","=""3D""","=""1""",3,3,,"=""T4515""","=""L3486""",
"=""298.14902""","=""298.14902""","=""1000r""","=""5.9e+07""",D,"=""3.94603913""","=""8.1045032""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.6d""","=""3D""","=""3""",5,7,,"=""T4515""","=""L3486""",
"=""298.22325""","=""298.22322""","=""200r""","=""1.5e+07""",D,"=""3.94603913""","=""8.10346847""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.6d""","=""3D""","=""2""",5,5,,"=""T4515""","=""L3486""",
"=""298.27239""","=""298.27223""","=""50""","=""""",,"=""3.94603913""","=""8.10278544""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.6d""","=""3D""","=""1""",5,3,,"=""""","=""L3486c92""",
"=""308.17172""","=""308.17168""","=""150""","=""""",,"=""3.73365891""","=""7.75687734""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.7s""","=""3S""","=""1""",1,3,,"=""""","=""L3486""",
"=""308.34887""","=""308.34877""","=""30""","=""""",,"=""3.80087037""","=""7.82177823""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.7s""","=""1S""","=""0""",3,1,,"=""""","=""L3486""",
"=""313.40746""","=""313.40743""","=""200""","=""""",,"=""3.80087037""","=""7.75687734""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.7s""","=""3S""","=""1""",3,3,,"=""""","=""L3486""",
"=""325.34622""","=""325.34627""","=""300""","=""""",,"=""3.94603913""","=""7.75687734""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.7s""","=""3S""","=""1""",5,3,,"=""""","=""L3486""",
"=""326.19951""","=""326.19949""","=""300""","=""4.06e+05""",C,"=""0.0000000""","=""3.80087037""","=""4d10.5s2""","=""1S""","=""0""","=""4d10.5s.5p""","=""3P*""","=""1""",1,3,,"=""T4515""","=""L3486""",
"=""340.46287""","=""340.46288""","=""800""","=""7.7e+07""",C,"=""3.73365891""","=""7.37529526""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.5d""","=""3D""","=""1""",1,3,,"=""T4515""","=""L3486""",
"=""346.71923""","=""346.71923""","=""1000""","=""1.2e+08""",D,"=""3.80087037""","=""7.37679547""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.5d""","=""3D""","=""2""",3,5,,"=""T4515""","=""L3486""",
"=""346.86477""","=""346.86475""","=""800""","=""6.7e+07""",D,"=""3.80087037""","=""7.37529526""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.5d""","=""3D""","=""1""",3,3,,"=""T4515""","=""L3486""",
"=""350.09531""","=""350.09535""","=""25""","=""""",,"=""3.80087037""","=""7.34231125""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.5d""","=""1D""","=""2""",3,5,,"=""""","=""L3486""",
"=""361.15375""","=""361.1538""","=""1000""","=""1.3e+08""",D,"=""3.94603913""","=""7.3790423""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.5d""","=""3D""","=""3""",5,7,,"=""T4515""","=""L3486""",
"=""361.39033""","=""361.39028""","=""800""","=""3.5e+07""",D,"=""3.94603913""","=""7.37679547""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.5d""","=""3D""","=""2""",5,5,,"=""T4515""","=""L3486""",
"=""361.54837""","=""361.54838""","=""60""","=""""",,"=""3.94603913""","=""7.37529526""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.5d""","=""3D""","=""1""",5,3,,"=""""","=""L3486""",
"=""365.05983""","=""365.05967""","=""20""","=""""",,"=""3.94603913""","=""7.34231125""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.5d""","=""1D""","=""2""",5,5,,"=""""","=""L3486""",
"=""398.30519""","=""398.30520""","=""10""","=""""",,"=""5.41716521""","=""8.5299591""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.9s""","=""1S""","=""0""",3,1,,"=""""","=""L3486""",
"=""414.14665""","=""414.14698""","=""""","=""4.7e+06""",D,"=""5.41716521""","=""8.41088977""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.7d""","=""1D""","=""2""",3,5,,"=""T4515""","=""L3486c92""",
"=""430.78832""","=""430.78832""","=""8""","=""""",,"=""5.41716521""","=""8.2952423""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.8s""","=""1S""","=""0""",3,1,,"=""""","=""L3486""",
"=""441.42288""","=""441.42288""","=""3""","=""""",,"=""3.80087037""","=""6.6096101""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.6s""","=""1S""","=""0""",3,1,,"=""""","=""L3486""",
"=""466.36572""","=""466.36573""","=""8""","=""5.5e+06""",C,"=""5.41716521""","=""8.07568386""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.6d""","=""1D""","=""2""",3,5,,"=""T4515""","=""L3486""",
"=""467.94587""","=""467.94594""","=""200""","=""1.3e+07""",C,"=""3.73365891""","=""6.38319999""","=""4d10.5s.5p""","=""3P*""","=""0""","=""4d10.5s.6s""","=""3S""","=""1""",1,3,,"=""T4515""","=""L3486""",
"=""480.12540""","=""480.12538""","=""300""","=""4.1e+07""",C,"=""3.80087037""","=""6.38319999""","=""4d10.5s.5p""","=""3P*""","=""1""","=""4d10.5s.6s""","=""3S""","=""1""",3,3,,"=""T4515""","=""L3486""",
"=""508.72393""","=""508.72390""","=""1000w""","=""5.6e+07""",C,"=""3.94603913""","=""6.38319999""","=""4d10.5s.5p""","=""3P*""","=""2""","=""4d10.5s.6s""","=""3S""","=""1""",5,3,,"=""T4515""","=""L3486""",
"=""515.60964""","=""515.60978""","=""6""","=""""",,"=""5.41716521""","=""7.82177823""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.7s""","=""1S""","=""0""",3,1,,"=""""","=""L3486""",
"=""610.08305""","=""610.0830""","=""300""","=""""",,"=""6.38319999""","=""8.4154511""","=""4d10.5s.6s""","=""3S""","=""1""","=""4d10.5s.8p""","=""3P*""","=""2""",3,5,,"=""""","=""L3486""",
"=""611.3187""","=""611.3187""","=""100""","=""""",,"=""6.38319999""","=""8.411343""","=""4d10.5s.6s""","=""3S""","=""1""","=""4d10.5s.8p""","=""3P*""","=""1""",3,3,,"=""""","=""L3486""",
"=""632.69151""","=""632.69179""","=""100""","=""""",,"=""5.41716521""","=""7.37679547""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.5d""","=""3D""","=""2""",3,5,,"=""""","=""L3486""",
"=""633.17636""","=""633.17653""","=""30""","=""""",,"=""5.41716521""","=""7.37529526""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.5d""","=""3D""","=""1""",3,3,,"=""""","=""L3486""",
"=""644.02490""","=""644.02490""","=""2000""","=""5.9e+07""",C,"=""5.41716521""","=""7.34231125""","=""4d10.5s.5p""","=""1P*""","=""1""","=""4d10.5s.5d""","=""1D""","=""2""",3,5,,"=""T4515""","=""L3486""",
"=""677.99865""","=""677.9986""","=""30""","=""""",,"=""6.6096101""","=""8.4382893""","=""4d10.5s.6s""","=""1S""","=""0""","=""4d10.5s.8p""","=""1P*""","=""1""",1,3,,"=""""","=""L3486""",
"=""734.76941""","=""734.7689""","=""1000""","=""""",,"=""6.38319999""","=""8.0705905""","=""4d10.5s.6s""","=""3S""","=""1""","=""4d10.5s.7p""","=""3P*""","=""2""",3,5,,"=""""","=""L3486""",
"=""820.25633""","=""820.2563""","=""5""","=""""",,"=""6.6096101""","=""8.1211401""","=""4d10.5s.6s""","=""1S""","=""0""","=""4d10.5s.7p""","=""1P*""","=""1""",1,3,,"=""""","=""L3486""",
"=""929.5""","=""928.55""","=""20*""","=""""",,"=""7.2699""","=""8.6051431""","=""4d10.5s.6p""","=""3P*""","=""2""","=""4d10.5s.8d""","=""3D""","=""3""",5,7,,"=""""","=""L7381""",
"=""929.5""","=""928.77""","=""20*""","=""""",,"=""7.2699""","=""8.6048236""","=""4d10.5s.6p""","=""3P*""","=""2""","=""4d10.5s.8d""","=""3D""","=""2""",5,5,,"=""""","=""L7381""",
"=""929.5""","=""928.92""","=""20*""","=""""",,"=""7.2699""","=""8.6046150""","=""4d10.5s.6p""","=""3P*""","=""2""","=""4d10.5s.8d""","=""3D""","=""1""",5,3,,"=""""","=""L7381""",
"=""1165.8""","=""1165.8""","=""17""","=""""",,"=""7.3790423""","=""8.4425""","=""4d10.5s.5d""","=""3D""","=""3""","=""4d10.5s.5f""","=""3F*""","=""2,3,4""",7,21,,"=""""","=""L7381""",
"=""1449.5""","=""1449.8""","=""35""","=""""",,"=""7.2483""","=""8.10346847""","=""4d10.5s.6p""","=""3P*""","=""1""","=""4d10.5s.6d""","=""3D""","=""2""",3,5,,"=""""","=""L7381""",
"=""1571.6""","=""1570.78""","=""80""","=""""",,"=""7.34231125""","=""8.13163""","=""4d10.5s.5d""","=""1D""","=""2""","=""4d10.5s.4f""","=""3F*""","=""2,3,4""",5,21,,"=""""","=""L7381""",
"=""1913.0""","=""1912.96""","=""55""","=""""",,"=""7.427556""","=""8.07568386""","=""4d10.5s.6p""","=""1P*""","=""1""","=""4d10.5s.6d""","=""1D""","=""2""",3,5,,"=""""","=""L7381""",
