obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""90.838""","=""0.001""","=""90.8381+""","=""3""","=""""",,"=""15.55688""","=""29.20580""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""91.5296""","=""0.0005""","=""91.5295+""","=""80""","=""""",,"=""0.00000""","=""13.54582""","=""5s2.5p3""","=""4S*""","=""3/2""","=""5s.5p4""","=""4P""","=""1/2""",4,2,,"=""""","=""L11173""",
"=""91.560""","=""0.001""","=""91.5602+""","=""9""","=""""",,"=""13.25679""","=""26.79807""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""91.779""","=""0.001""","=""91.7791+""","=""6""","=""""",,"=""12.35674""","=""25.86572""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""91.9466""","=""0.0005""","=""91.9457+""","=""30""","=""""",,"=""3.47607""","=""16.96058""","=""5s2.5p3""","=""2P*""","=""1/2""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""",2,2,,"=""""","=""L11173""",
"=""92.0298""","=""0.0005""","=""92.0286+""","=""82""","=""""",,"=""1.64490""","=""15.11726""","=""5s2.5p3""","=""2D*""","=""3/2""","=""5s.5p4""","=""2D""","=""3/2""",4,4,,"=""""","=""L11173""",
"=""92.6242""","=""0.0005""","=""92.6235+""","=""82""","=""""",,"=""2.17105""","=""15.55688""","=""5s2.5p3""","=""2D*""","=""5/2""","=""5s.5p4""","=""2D""","=""5/2""",6,6,,"=""""","=""L11173""",
"=""93.117""","=""0.001""","=""93.1161+""","=""8""","=""""",,"=""12.35674""","=""25.67175""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""93.415""","=""0.001""","=""93.4149+""","=""9""","=""""",,"=""12.35674""","=""25.62916""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""93.5253""","=""0.0005""","=""93.5251+""","=""85""","=""""",,"=""0.00000""","=""13.25679""","=""5s2.5p3""","=""4S*""","=""3/2""","=""5s.5p4""","=""4P""","=""3/2""",4,4,,"=""""","=""L11173""",
"=""93.987""","=""0.001""","=""93.9873+""","=""7""","=""""",,"=""12.35674""","=""25.54833""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""95.2470""","=""0.0005""","=""95.2463+""","=""15""","=""""",,"=""3.47607""","=""16.49330""","=""5s2.5p3""","=""2P*""","=""1/2""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""",2,4,,"=""""","=""L11173""",
"=""95.7707""","=""0.0005""","=""95.7687+""","=""30""","=""""",,"=""2.17105""","=""15.11726""","=""5s2.5p3""","=""2D*""","=""5/2""","=""5s.5p4""","=""2D""","=""3/2""",6,4,,"=""""","=""L11173""",
"=""96.818""","=""0.001""","=""96.8173+""","=""7""","=""""",,"=""12.35674""","=""25.16273""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""97.495""","=""0.001""","=""97.4951+""","=""4""","=""""",,"=""15.11726""","=""27.83423""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""98.329""","=""0.001""","=""98.3304+""","=""1""","=""""",,"=""13.25679""","=""25.86572""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""98.655""","=""0.001""","=""98.6545+""","=""9""","=""""",,"=""12.35674""","=""24.92425""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""98.8673""","=""0.0005""","=""98.8663+""","=""40""","=""""",,"=""4.41999""","=""16.96058""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""",4,2,,"=""""","=""L11173""",
"=""99.185""","=""0.001""","=""99.1843+""","=""1""","=""""",,"=""12.35674""","=""24.85712""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""99.911""","=""0.001""","=""99.9108+""","=""6""","=""""",,"=""13.54582""","=""25.95531""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""100.267""","=""0.001""","=""100.2675+""","=""11""","=""""",,"=""12.35674""","=""24.72208""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""100.3380""","=""0.0005""","=""100.3373+""","=""95""","=""""",,"=""0.00000""","=""12.35674""","=""5s2.5p3""","=""4S*""","=""3/2""","=""5s.5p4""","=""4P""","=""5/2""",4,6,,"=""""","=""L11173""",
"=""100.6731""","=""0.0005""","=""100.6735+""","=""6""","=""""",,"=""4.41999""","=""16.73546""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""",4,4,,"=""""","=""L11173""",
"=""100.868""","=""0.001""","=""100.8695+""","=""6""","=""""",,"=""13.25679""","=""25.54833""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""100.943""","=""0.001""","=""100.9440+""","=""6""","=""""",,"=""16.92333""","=""29.20580""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""100.986""","=""0.001""","=""100.9861+""","=""2""","=""""",,"=""15.55688""","=""27.83423""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""101.881""","=""0.001""","=""101.8821+""","=""9""","=""""",,"=""15.11726""","=""27.28664""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""102.6945""","=""0.0005""","=""102.6928+""","=""6""","=""""",,"=""4.41999""","=""16.49330""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""",4,4,,"=""""","=""L11173""",
"=""102.863""","=""0.001""","=""102.8629+""","=""12""","=""""",,"=""13.25679""","=""25.31013""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""103.028""","=""0.001""","=""103.0279+""","=""10""","=""""",,"=""12.35674""","=""24.39078""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""103.299""","=""0.001""","=""103.2985+""","=""2""","=""""",,"=""13.54582""","=""25.54833""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""103.454""","=""0.001""","=""103.4539+""","=""5""","=""""",,"=""12.35674""","=""24.34122""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""104.1813""","=""0.001""","=""104.1803+""","=""9""","=""""",,"=""1.64490""","=""13.54582""","=""5s2.5p3""","=""2D*""","=""3/2""","=""5s.5p4""","=""4P""","=""1/2""",4,2,,"=""""","=""L6623""",
"=""106.144""","=""0.001""","=""106.1435+""","=""6""","=""""",,"=""15.11726""","=""26.79807""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""106.265""","=""0.001""","=""106.2650+""","=""6""","=""""",,"=""13.25679""","=""24.92425""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""106.411""","=""0.001""","=""106.4099+""","=""6""","=""""",,"=""13.25679""","=""24.90835""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""106.5056""","=""0.0005""","=""106.5048+""","=""20""","=""""",,"=""3.47607""","=""15.11726""","=""5s2.5p3""","=""2P*""","=""1/2""","=""5s.5p4""","=""2D""","=""3/2""",2,4,,"=""""","=""L11173""",
"=""106.7695""","=""0.0005""","=""106.7735+""","=""25""","=""""",,"=""1.64490""","=""13.25679""","=""5s2.5p3""","=""2D*""","=""3/2""","=""5s.5p4""","=""4P""","=""3/2""",4,4,,"=""""","=""L11173""",
"=""106.881""","=""0.001""","=""106.8799+""","=""5""","=""""",,"=""13.25679""","=""24.85712""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""106.921""","=""0.001""","=""106.9210+""","=""5""","=""""",,"=""15.55688""","=""27.15275""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""108.139""","=""0.001""","=""108.1387+""","=""8""","=""""",,"=""13.25679""","=""24.72208""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""108.325""","=""0.001""","=""108.3256+""","=""1""","=""""",,"=""12.35674""","=""23.80225""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""108.466""","=""0.001""","=""108.4665+""","=""11""","=""""",,"=""12.35674""","=""23.78739""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""108.965""","=""0.001""","=""108.9643+""","=""6""","=""""",,"=""13.54582""","=""24.92425""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""109.116""","=""0.001""","=""109.1167+""","=""3""","=""""",,"=""13.54582""","=""24.90835""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""109.735""","=""0.001""","=""109.7349+""","=""12""","=""""",,"=""12.35674""","=""23.65526""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""110.295""","=""0.001""","=""110.2946+""","=""4""","=""""",,"=""15.55688""","=""26.79807""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""110.891""","=""0.001""","=""110.8914+""","=""13""","=""""",,"=""12.35674""","=""23.53742""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""111.3291""","=""0.0005""","=""111.3275+""","=""70""","=""""",,"=""4.41999""","=""15.55688""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s.5p4""","=""2D""","=""5/2""",4,6,,"=""""","=""L11173""",
"=""111.357""","=""0.001""","=""111.3565+""","=""3""","=""""",,"=""13.25679""","=""24.39078""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""111.444""","=""0.001""","=""111.4436+""","=""5""","=""""",,"=""13.25679""","=""24.38208""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""111.629""","=""0.001""","=""111.6284+""","=""8""","=""""",,"=""13.25679""","=""24.36365""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""111.709""","=""0.001""","=""111.7099+""","=""1""","=""""",,"=""16.73546""","=""27.83423""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""111.8417""","=""0.0005""","=""111.8412+""","=""35""","=""""",,"=""2.17105""","=""13.25679""","=""5s2.5p3""","=""2D*""","=""5/2""","=""5s.5p4""","=""4P""","=""3/2""",6,4,,"=""""","=""L11173""",
"=""112.535""","=""0.001""","=""112.5348+""","=""11""","=""""",,"=""13.25679""","=""24.27420""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""113.806""","=""0.001""","=""113.8056+""","=""6""","=""""",,"=""12.35674""","=""23.25112""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""113.944""","=""0.001""","=""113.9440+""","=""2""","=""""",,"=""16.49330""","=""27.37445""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""114.325""","=""0.001""","=""114.3243+""","=""4""","=""""",,"=""13.54582""","=""24.39078""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""114.416""","=""0.001""","=""114.4161+""","=""9""","=""""",,"=""13.54582""","=""24.38208""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""114.871""","=""0.001""","=""114.8710+""","=""4""","=""""",,"=""16.49330""","=""27.28664""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""115.026""","=""0.001""","=""115.0253+""","=""5""","=""""",,"=""13.25679""","=""24.03565""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""115.108""","=""0.001""","=""115.1070+""","=""10""","=""""",,"=""18.43459""","=""29.20580""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""115.351""","=""0.001""","=""115.3506+""","=""6""","=""""",,"=""15.11726""","=""25.86572""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""115.467""","=""0.001""","=""115.4669+""","=""3""","=""""",,"=""18.12730""","=""28.86493""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""115.565""","=""0.001""","=""115.5666+""","=""8""","=""""",,"=""13.54582""","=""24.27420""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""115.7468""","=""0.0005""","=""115.7450+""","=""65""","=""""",,"=""1.64490""","=""12.35674""","=""5s2.5p3""","=""2D*""","=""3/2""","=""5s.5p4""","=""4P""","=""5/2""",4,6,,"=""""","=""L11173""",
"=""115.9046""","=""0.001""","=""115.9027+""","=""2""","=""""",,"=""4.41999""","=""15.11726""","=""5s2.5p3""","=""2P*""","=""3/2""","=""5s.5p4""","=""2D""","=""3/2""",4,4,,"=""""","=""L6623""",
"=""116.314""","=""0.001""","=""116.3138+""","=""1""","=""""",,"=""16.49330""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""117.470""","=""0.001""","=""117.4706+""","=""5""","=""""",,"=""15.11726""","=""25.67175""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""117.571""","=""0.001""","=""117.5711+""","=""10""","=""""",,"=""13.25679""","=""23.80225""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""117.737""","=""0.001""","=""117.7371+""","=""10""","=""""",,"=""13.25679""","=""23.78739""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""118.195""","=""0.001""","=""118.1946+""","=""5""","=""""",,"=""13.54582""","=""24.03565""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""118.861""","=""0.001""","=""118.8604+""","=""9""","=""""",,"=""15.11726""","=""25.54833""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""119.018""","=""0.001""","=""119.0177+""","=""4""","=""""",,"=""16.73546""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""119.057""","=""0.001""","=""119.0568+""","=""2""","=""""",,"=""16.96058""","=""27.37445""","=""5s2.5p2.(3P).5d""","=""2P""","=""1/2""","=""5s2.5p2.(1D).4f""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""119.098""","=""0.001""","=""119.0984+""","=""3""","=""""",,"=""17.97910""","=""28.38933""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""119.213""","=""0.001""","=""119.2132+""","=""3""","=""""",,"=""16.49330""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""119.232""","=""0.001""","=""119.2331+""","=""6""","=""""",,"=""13.25679""","=""23.65526""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""120.081""","=""0.001""","=""120.0825+""","=""9""","=""""",,"=""15.11726""","=""25.44218""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""120.163""","=""0.001""","=""120.1614+""","=""3""","=""""",,"=""16.92333""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""120.269""","=""0.001""","=""120.2698+""","=""8""","=""""",,"=""15.55688""","=""25.86572""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""120.317""","=""0.001""","=""120.3173+""","=""6""","=""""",,"=""16.49330""","=""26.79807""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""120.507""","=""0.001""","=""120.5047+""","=""1""","=""""",,"=""18.10059""","=""28.38933""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""121.060""","=""0.001""","=""121.0598+""","=""6""","=""""",,"=""13.54582""","=""23.78739""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""121.130""","=""0.001""","=""121.1309+""","=""9""","=""""",,"=""12.35674""","=""22.59229""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""121.204""","=""0.001""","=""121.2036+""","=""5""","=""""",,"=""16.92333""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""121.7257""","=""0.0005""","=""121.7240+""","=""55""","=""""",,"=""2.17105""","=""12.35674""","=""5s2.5p3""","=""2D*""","=""5/2""","=""5s.5p4""","=""4P""","=""5/2""",6,6,,"=""""","=""L11173""",
"=""122.056""","=""0.001""","=""122.0553+""","=""5""","=""""",,"=""16.73546""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""122.253""","=""0.001""","=""122.2533+""","=""9""","=""""",,"=""13.25679""","=""23.39837""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""122.576""","=""0.001""","=""122.5762+""","=""2""","=""""",,"=""15.55688""","=""25.67175""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""122.642""","=""0.001""","=""122.6421+""","=""6""","=""""",,"=""13.54582""","=""23.65526""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""123.094""","=""0.001""","=""123.0945+""","=""9""","=""""",,"=""15.55688""","=""25.62916""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""123.1263""","=""0.0005""","=""123.1254+""","=""25""","=""""",,"=""3.47607""","=""13.54582""","=""5s2.5p3""","=""2P*""","=""1/2""","=""5s.5p4""","=""4P""","=""1/2""",2,2,,"=""""","=""L11173""",
"=""124.090""","=""0.001""","=""124.0903+""","=""8""","=""""",,"=""15.55688""","=""25.54833""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""124.242""","=""0.001""","=""124.2426+""","=""5""","=""""",,"=""12.35674""","=""22.33594""","=""5s.5p4""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""124.356""","=""0.001""","=""124.3552+""","=""11""","=""""",,"=""16.92333""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""125.422""","=""0.001""","=""125.4228+""","=""3""","=""""",,"=""15.55688""","=""25.44218""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""125.557""","=""0.001""","=""125.5570+""","=""5""","=""""",,"=""16.92333""","=""26.79807""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""125.957""","=""0.001""","=""125.9565+""","=""6""","=""""",,"=""17.99081""","=""27.83423""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""126.285""","=""0.001""","=""126.2851+""","=""5""","=""""",,"=""13.25679""","=""23.07459""","=""5s.5p4""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""126.376""","=""0.001""","=""126.3750+""","=""3""","=""""",,"=""16.92333""","=""26.73415""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""126.629""","=""0.001""","=""126.6296+""","=""8""","=""""",,"=""15.11726""","=""24.90835""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""127.121""","=""0.001""","=""127.1209+""","=""7""","=""""",,"=""15.55688""","=""25.31013""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""127.296""","=""0.001""","=""127.2956+""","=""7""","=""""",,"=""15.11726""","=""24.85712""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""128.054""","=""0.001""","=""128.0533+""","=""3""","=""""",,"=""17.55924""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""128.381""","=""0.001""","=""128.3814+""","=""1""","=""""",,"=""17.58398""","=""27.24147""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""129.072""","=""0.001""","=""129.0716+""","=""10""","=""""",,"=""15.55688""","=""25.16273""","=""5s.5p4""","=""2D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""129.086""","=""0.001""","=""129.0854+""","=""5""","=""""",,"=""15.11726""","=""24.72208""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""129.846""","=""0.001""","=""129.8462+""","=""2""","=""""",,"=""15.11726""","=""24.66580""","=""5s.5p4""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""130.117""","=""0.001""","=""130.1157+""","=""3""","=""""",,"=""13.54582""","=""23.07459""","=""5s.5p4""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""132.127""","=""0.001""","=""132.1281+""","=""3""","=""""",,"=""17.99081""","=""27.37445""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(1D).4f""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
