Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d5.(6S).4s""","=""a 7S""","=""3""",7,"=""""","=""0.0000000""","=""""","=""0""","=""                                         ""","=""L7185,L562"""
"=""3d5.(6S).4s""","=""a 5S""","=""2""",5,"=""""","=""1.1745014""","=""""","=""0.0000009""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""4""",9,"=""""","=""1.7761810""","=""""","=""0.0000010""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""3""",7,"=""""","=""1.8094049""","=""""","=""0.0000006""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""2""",5,"=""""","=""1.8326359""","=""""","=""0.0000006""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""1""",3,"=""""","=""1.8475137""","=""""","=""0.0000006""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 5D""","=""0""",1,"=""""","=""1.8547882""","=""""","=""0.0000017""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""6""",13,"=""""","=""3.415425""","=""""","=""0.000005""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""5""",11,"=""""","=""3.418399""","=""""","=""0.000004""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""4""",9,"=""""","=""3.419929""","=""""","=""0.000004""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""3""",7,"=""""","=""3.420542""","=""""","=""0.000004""","=""                                         ""","=""L7185,L562"""
"=""3d5.(4G).4s""","=""a 5G""","=""2""",5,"=""""","=""3.420645""","=""""","=""0.000005""","=""                                         ""","=""L7185,L562"""
"=""3d6""","=""a 3P""","=""2""",5,"=""""","=""3.703336""","=""""","=""0.000005""","=""                                         ""","=""L7185,L562"""
