obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""249.648""","=""0.0015""","=""249.6486""","=""0.0004""","=""30""","=""""",,"=""3.846263""","=""8.8126110""","=""3d6""","=""a 3P""","=""0""","=""3d5.(4P).4p""","=""z 3D*""","=""1""",1,3,,"=""""","=""L562""",
"=""249.662""","=""0.0015""","=""249.6613""","=""0.0003""","=""20""","=""""",,"=""6.1328970""","=""11.098994""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(b 2F).4p""","=""t 3F*""","=""2""",7,5,,"=""""","=""L562""",
"=""249.7310""","=""0.0006""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L562""",
"=""249.7658""","=""0.0018""","=""249.7627""","=""0.0003""","=""40D?*""","=""""",,"=""6.1282130""","=""11.092293""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",9,9,,"=""""","=""L562""",
"=""249.7658""","=""0.0018""","=""249.76377""","=""0.00025""","=""40D?*""","=""""",,"=""8.2982025""","=""13.262261""","=""3d5.(4P).4p""","=""z 5S*""","=""2""","=""3d5.(4D).5s""","=""g 5D""","=""2""",5,5,,"=""""","=""L562""",
"=""249.783""","=""0.002""","=""249.78980""","=""0.00019""","=""15D?""","=""""",,"=""5.815271""","=""10.7788119""","=""3d5.(2D).4s""","=""b 1D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5P*""","=""2""",5,5,,"=""""","=""L562""",
"=""249.8442""","=""0.0006""","=""249.8441""","=""0.0006""","=""20""","=""""",,"=""9.007311""","=""13.969773""","=""3d5.(2G).4s""","=""d 1G""","=""4""","=""""","=""q 3F*""","=""3""",9,7,,"=""""","=""L562""",
"=""249.8524""","=""0.0006""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L562""",
"=""249.9756""","=""0.0006""","=""249.97563""","=""0.00025""","=""500""","=""7.e+07""",D,"=""3.784458""","=""8.7443092""","=""3d6""","=""a 3H""","=""6""","=""3d5.(4G).4p""","=""z 3G*""","=""5""",13,11,,"=""c88""","=""L562""",
"=""249.996""","=""0.002""","=""249.99463""","=""0.00025""","=""30D?*""","=""""",,"=""5.3968661""","=""10.356341""","=""3d5.(4F).4s""","=""a 5F""","=""5""","=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""4""",11,9,,"=""""","=""L562""",
"=""249.996""","=""0.002""","=""249.9986""","=""0.0003""","=""30D?*""","=""""",,"=""6.1328970""","=""11.092293""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",7,9,,"=""""","=""L562""",
"=""250.048""","=""0.0015""","=""250.0479""","=""0.0003""","=""2""","=""""",,"=""5.3979231""","=""10.356341""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""4""",9,9,,"=""""","=""L562""",
"=""250.0818""","=""0.0006""","=""""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L562""",
"=""250.1172""","=""0.0006""","=""""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L562""",
"=""250.1241""","=""0.0006""","=""250.1234""","=""0.0004""","=""20""","=""""",,"=""8.2502234""","=""13.207145""","=""3d5.(4G).4p""","=""z 5F*""","=""5""","=""3d5.(4G).4d""","=""e 5I""","=""6""",11,13,,"=""""","=""L562""",
"=""250.137""","=""0.0015""","=""250.13704""","=""0.00019""","=""20""","=""""",,"=""3.803774""","=""8.7604253""","=""3d6""","=""a 3H""","=""5""","=""3d5.(4D).4p""","=""y 5F*""","=""5""",11,11,,"=""""","=""L562""",
"=""250.316""","=""0.0015""","=""250.3171""","=""0.0003""","=""30""","=""""",,"=""3.818225""","=""8.7713101""","=""3d6""","=""a 3H""","=""4""","=""3d5.(4P).4p""","=""z 3D*""","=""3""",9,7,,"=""""","=""L562""",
"=""250.3274""","=""0.0006""","=""250.3274""","=""0.0003""","=""30""","=""""",,"=""6.139411""","=""11.092293""","=""3d5.(2G).4s""","=""c 3G""","=""5""","=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",11,9,,"=""""","=""L562""",
"=""250.343""","=""0.0015""","=""250.3463""","=""0.0003""","=""1""","=""""",,"=""5.3699198""","=""10.322427""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""y 7P*""","=""2""",3,5,,"=""""","=""L562""",
"=""250.4213""","=""0.0006""","=""""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L562""",
"=""250.5126""","=""0.0006""","=""250.51266""","=""0.00019""","=""20""","=""""",,"=""6.1846056""","=""11.133824""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(b 2F).4p""","=""t 3F*""","=""4""",9,9,,"=""""","=""L562""",
"=""250.5606""","=""0.0006""","=""250.56111""","=""0.00019""","=""10""","=""""",,"=""6.1855626""","=""11.133824""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d5.(b 2F).4p""","=""t 3F*""","=""4""",7,9,,"=""""","=""L562""",
