spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Ar II,Ar,1,3s2.3p5,2P*,1.5,4,0.0,1e-07,odd,,no,27.62967,,metastable - no allowed radiative channel,,,,,,,yes,L15349
Ar II,Ar,1,3s2.3p5,2P*,0.5,2,0.17749368,1e-07,odd,,no,27.62967,18.867924528301888,"ASD 1/sum(Aki), J-resolved",18.867924528301888,1/1,yes,0.17749368,0.17749368,,yes,L15349
Ar II,Ar,1,3s.3p6,2S,0.5,2,13.4797526,1.5e-06,even,,no,27.62967,4.830917874396135e-09,"ASD 1/sum(Aki), J-resolved",4.830917874396135e-09,2/2,yes,13.4797526,13.4797526,4.83092e-09,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4D,3.5,8,16.40650186,5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4D,2.5,6,16.42557623,5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4D,1.5,4,16.44411446,5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4D,0.5,2,16.45737782,7e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4s,4P,2.5,6,16.64385439,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4s,4P,1.5,4,16.74852891,,even,,no,27.62967,2.7100271002710027e-08,"ASD 1/sum(Aki), J-resolved",2.7100271002710027e-08,2/2,yes,16.74852891,16.74852891,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4s,4P,0.5,2,16.81247225,4e-08,even,,no,27.62967,9.009009009009008e-08,"ASD 1/sum(Aki), J-resolved",9.009009009009008e-08,2/2,yes,16.634978569999998,16.81247225,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4s,2P,1.5,4,17.140027439,2.5e-08,even,,no,27.62967,3.6363636363636364e-10,"ASD 1/sum(Aki), J-resolved",3.6363636363636364e-10,2/2,yes,17.140027439,17.140027439,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4s,2P,0.5,2,17.265833524,2.5e-08,even,,no,27.62967,3.5087719298245613e-10,"ASD 1/sum(Aki), J-resolved",3.5087719298245613e-10,2/2,yes,17.088339844,17.265833524,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4F,4.5,10,17.62885633,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4F,3.5,8,17.69466481,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4F,2.5,6,17.74309101,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4F,1.5,4,17.77579262,6e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,2P,0.5,2,17.9417511,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,2P,1.5,4,18.06063988,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4P,0.5,2,18.25395203,1e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4P,1.5,4,18.28805528,6e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,4P,2.5,6,18.33428084,5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4s,2D,1.5,4,18.426549103,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4s,2D,2.5,6,18.454114013,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,2F,3.5,8,18.49586904,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,2F,2.5,6,18.615942491,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,2D,1.5,4,18.656521057,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).3d,2D,2.5,6,18.732439371,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2G,4.5,10,19.11606897,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2G,3.5,8,19.11886231,4e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4P*,2.5,6,19.222902151,2.5e-08,odd,,no,27.62967,7.35456350665588e-09,"ASD 1/sum(Aki), J-resolved",7.35456350665588e-09,6/12,no,2.579047760999998,2.8164002910000008,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4P*,1.5,4,19.261084163,2.5e-08,odd,,no,27.62967,7.356181141546902e-09,"ASD 1/sum(Aki), J-resolved",7.356181141546902e-09,8/15,no,2.6172297729999983,5.781331563,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4P*,0.5,2,19.3053449,4e-08,odd,,no,27.62967,7.363770250368188e-09,"ASD 1/sum(Aki), J-resolved",7.363770250368188e-09,6/9,no,2.5568159900000005,2.86123044,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4D*,3.5,8,19.49453389,4e-08,odd,,no,27.62967,6.920415224913495e-09,"ASD 1/sum(Aki), J-resolved",6.920415224913495e-09,6/7,no,2.8506794999999983,3.088032030000001,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4D*,2.5,6,19.549011775,2.5e-08,odd,,no,27.62967,7.541478129713424e-09,"ASD 1/sum(Aki), J-resolved",7.541478129713424e-09,9/13,no,2.8004828649999993,3.1425099150000015,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4D*,1.5,4,19.61030789,4e-08,odd,,no,27.62967,6.920415224913495e-09,"ASD 1/sum(Aki), J-resolved",6.920415224913495e-09,10/16,no,2.8617789800000004,6.130555290000002,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4D*,0.5,2,19.64258207,5e-08,odd,,no,27.62967,6.912474251033415e-09,"ASD 1/sum(Aki), J-resolved",6.912474251033415e-09,9/10,no,2.8301098200000006,3.198467609999998,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,2D*,2.5,6,19.680048951,2.5e-08,odd,,no,27.62967,9.54107432496899e-09,"ASD 1/sum(Aki), J-resolved",9.54107432496899e-09,9/15,no,2.540021511999999,3.273547091000001,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,2D*,1.5,4,19.762261075,2.5e-08,odd,,no,27.62967,9.523809523809524e-09,"ASD 1/sum(Aki), J-resolved",9.523809523809524e-09,11/18,no,2.6222336360000007,6.282508475000002,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,2P*,0.5,2,19.801086565,2.5e-08,odd,,no,27.62967,8.494646673666256e-09,"ASD 1/sum(Aki), J-resolved",8.494646673666256e-09,7/13,no,2.661059125999998,6.321333964999999,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,2P*,1.5,4,19.867157038,2.5e-08,odd,,no,27.62967,8.509189925119129e-09,"ASD 1/sum(Aki), J-resolved",8.509189925119129e-09,8/20,no,2.601323513999997,6.387404437999999,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,4S*,1.5,4,19.96749907,4e-08,odd,,no,27.62967,7.503564192991672e-09,"ASD 1/sum(Aki), J-resolved",7.503564192991672e-09,12/17,no,3.3236446799999975,6.487746469999999,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).4p,2S*,0.5,2,19.972538226,2.5e-08,odd,,no,27.62967,8.688852202624034e-09,"ASD 1/sum(Aki), J-resolved",8.688852202624034e-09,10/11,no,2.7067047019999997,6.492785626000002,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2F,2.5,6,20.24656525,5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2F,3.5,8,20.272226904,2.5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1S).4s,2S,0.5,2,20.74354606,5e-08,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4p,2F*,2.5,6,21.127033505,2.5e-08,odd,,no,27.62967,8.51063829787234e-09,"ASD 1/sum(Aki), J-resolved",8.51063829787234e-09,8/13,no,2.7004844020000007,4.720531645000001,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4p,2F*,3.5,8,21.143075448,2.5e-08,odd,,no,27.62967,8.424599831508004e-09,"ASD 1/sum(Aki), J-resolved",8.424599831508004e-09,8/11,no,2.6889614349999995,4.736573588000002,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4p,2P*,1.5,4,21.351799846,2.5e-08,odd,,no,27.62967,5.537098560354374e-09,"ASD 1/sum(Aki), J-resolved",5.537098560354374e-09,12/16,no,2.897685832999997,7.872047245999999,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4p,2P*,0.5,2,21.42648951,5e-08,odd,,no,27.62967,5.54016620498615e-09,"ASD 1/sum(Aki), J-resolved",5.54016620498615e-09,6/10,no,2.9999404070000004,7.94673691,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2D,2.5,6,21.36689104,1.1e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2D,1.5,4,21.4281461,1.9e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4p,2D*,1.5,4,21.492402391,2.5e-08,odd,,no,27.62967,8.012820512820513e-09,"ASD 1/sum(Aki), J-resolved",8.012820512820513e-09,7/11,no,2.8358813339999998,8.012649791,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).4p,2D*,2.5,6,21.498049871,2.5e-08,odd,,no,27.62967,7.987220447284345e-09,"ASD 1/sum(Aki), J-resolved",7.987220447284345e-09,9/17,no,3.0439358579999976,5.091548011,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2P,1.5,4,21.62407061,1.9e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1D).3d,2P,0.5,2,21.67504277,2.2e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1S).3d,2D,2.5,6,22.26659804,1e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(1S).3d,2D,1.5,4,22.30870487,1.5e-07,even,,no,27.62967,,,,,,,,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).5s,4P,2.5,6,22.514803938,2.5e-08,even,,no,27.62967,3.4482758620689654e-09,"ASD 1/sum(Aki), J-resolved",3.4482758620689654e-09,5/9,no,3.0202700480000004,3.2919017870000005,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).5s,4P,1.5,4,22.592663597,2.5e-08,even,,no,27.62967,6.811989100817439e-09,"ASD 1/sum(Aki), J-resolved",6.811989100817439e-09,7/15,no,3.287318697,22.592663597,,,L15349
Ar II,Ar,1,3s2.3p4.(3P).5s,4P,0.5,2,22.683065435,2.5e-08,even,,no,27.62967,3.52112676056338e-09,"ASD 1/sum(Aki), J-resolved",3.52112676056338e-09,5/8,no,3.072757544999998,22.505571755,,,L15349
