obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""196.38697""","=""""","=""1.1e+07""",C,"=""0.0253904""","=""6.3386502""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""3""",7,7,,"=""T3861""","=""""",
"=""""","=""196.89185""","=""""","=""4.5e+06""",C,"=""0.0000000""","=""6.2970710""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""4""",9,9,,"=""T3861""","=""""",
"=""""","=""197.68895""","=""""","=""1.1e+08""",C,"=""0.0253904""","=""6.2970710""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""4""",7,9,,"=""T3861""","=""""",
"=""""","=""197.71663""","=""""","=""8.3e+00""",E,"=""0.1090833""","=""6.3798859""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D<3/2>).4d""","=""2[1/2]""","=""0""",5,1,E2,"=""T848n""","=""""",
"=""""","=""198.16212""","=""""","=""1.3e+07""",C,"=""0.1090833""","=""6.3657885""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""2""",5,5,,"=""T3861""","=""""",
"=""""","=""199.02539""","=""""","=""8.3e+07""",C,"=""0.1090833""","=""6.3386502""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""3""",5,7,,"=""T3861""","=""""",
"=""""","=""199.430""","=""""","=""5.7e+06""",C,"=""0.0000000""","=""6.21691""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d9.(2D).5p""","=""*""","=""3""",9,7,,"=""T3861""","=""""",
"=""""","=""200.11453""","=""""","=""5.4e+06""",C,"=""0.1090833""","=""6.3047451""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).5p""","=""3D*""","=""1""",5,3,,"=""T3861""","=""""",
"=""""","=""200.248""","=""""","=""7.3e+06""",C,"=""0.0253904""","=""6.21691""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d9.(2D).5p""","=""*""","=""3""",7,7,,"=""T3861""","=""""",
"=""""","=""200.76422""","=""""","=""1.7e+07""",C,"=""0.1090833""","=""6.2846957""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).5p""","=""3D*""","=""2""",5,5,,"=""T3861""","=""""",
"=""""","=""200.83347""","=""""","=""9.0e+06""",C,"=""0.1651673""","=""6.3386502""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""3""",7,7,,"=""T3861""","=""""",
"=""""","=""201.48917""","=""""","=""9.3e+07""",C,"=""0.2123957""","=""6.3657885""","=""3d9.(2D).4s""","=""3D""","=""1""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""2""",3,5,,"=""T3861""","=""""",
"=""""","=""202.60417""","=""""","=""2.3e+07""",D,"=""0.1651673""","=""6.2846957""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d9.(2D).5p""","=""3D*""","=""2""",7,5,,"=""T3861""","=""""",
"=""""","=""202.72404""","=""""","=""2.4e+07""",C,"=""0.0000000""","=""6.1159099""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d9.(2D).5p""","=""3D*""","=""3""",9,7,,"=""T3861""","=""""",
"=""""","=""202.992""","=""""","=""2.3e+06""",C,"=""0.1090833""","=""6.21691""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d9.(2D).5p""","=""*""","=""3""",5,7,,"=""T3861""","=""""",
