obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""6.9000""","=""0.0014""","=""""","=""8.3e+09""",B,"=""13.8500""","=""193.54""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""""",3,15,,"=""T5633c91,LS""","=""""",
"=""6.904""","=""0.002""","=""6.9048""","=""0.0014""","=""220""","=""7.4e+09""",B,"=""13.9733""","=""193.54""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""""",5,15,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""6.9768""","=""0.0015""","=""""","=""5.46e+09""",D,"=""0.00000""","=""177.71""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.4s""","=""1P*""","=""1""",1,3,,"=""T5633c1,LS""","=""""",
"=""7.0990""","=""0.0010""","=""7.0980""","=""0.0015""","=""320*""","=""1.1e+10""",C,"=""13.7936""","=""188.47""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.6d""","=""3D""","=""1""",1,3,,"=""T5633c91,LS""","=""L9089""",
"=""7.0990""","=""0.0010""","=""7.0990""","=""0.0011""","=""320*""","=""1.51e+10""",B,"=""13.8500""","=""188.50""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""2""",3,5,,"=""T5633c91,LS""","=""L9089""",
"=""7.0990""","=""0.0010""","=""7.1003""","=""0.0015""","=""320*""","=""8.4e+09""",C,"=""13.8500""","=""188.47""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""1""",3,3,,"=""T5633c91,LS""","=""L9089""",
"=""7.1038""","=""0.0010""","=""7.1035""","=""0.0007""","=""330*""","=""2.01e+10""",B,"=""13.9733""","=""188.513""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""3""",5,7,,"=""T5633c91,LS""","=""L9089""",
"=""7.1038""","=""0.0010""","=""7.1040""","=""0.0011""","=""330*""","=""5.0e+09""",C,"=""13.9733""","=""188.50""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""2""",5,5,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""7.1053""","=""0.0015""","=""""","=""6.e+08""",D,"=""13.9733""","=""188.47""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""1""",5,3,,"=""T5633c91,LS""","=""""",
"=""7.322""","=""0.002""","=""7.3215""","=""0.0016""","=""200""","=""""",,"=""26.65060""","=""195.99""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.5p""","=""1D""","=""2""",3,5,,"=""""","=""L9089""",
"=""7.401""","=""0.002""","=""7.397""","=""0.003""","=""250*""","=""""",,"=""893.39+x""","=""1061.01+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""1""","=""1s.2s.2p.4d""","=""5D*""","=""""",3,25,,"=""""","=""L9089""",
"=""7.401""","=""0.002""","=""7.399""","=""0.004""","=""250*""","=""""",,"=""893.47+x""","=""1061.04+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""","=""1s.2s.2p.4d""","=""5P*""","=""""",5,15,,"=""""","=""L9089""",
"=""7.401""","=""0.002""","=""7.401""","=""0.003""","=""250*""","=""""",,"=""893.47+x""","=""1061.01+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""","=""1s.2s.2p.4d""","=""5D*""","=""""",5,25,,"=""""","=""L9089""",
"=""7.401""","=""0.002""","=""7.403""","=""0.004""","=""250*""","=""""",,"=""893.56+x""","=""1061.04+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""","=""1s.2s.2p.4d""","=""5P*""","=""""",7,15,,"=""""","=""L9089""",
"=""7.401""","=""0.002""","=""7.404""","=""0.003""","=""250*""","=""""",,"=""893.56+x""","=""1061.01+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""","=""1s.2s.2p.4d""","=""5D*""","=""""",7,25,,"=""""","=""L9089""",
"=""7.423""","=""""","=""7.4231""","=""0.0022""","=""150""","=""8.9e+09""",C,"=""26.65060""","=""193.68""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7d""","=""1D""","=""2""",3,5,,"=""T5633c91""","=""L9089""",
"=""7.455""","=""0.004""","=""7.454""","=""0.003""","=""600bl*""","=""1.5e+10""",C,"=""13.7936""","=""180.14""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",1,3,,"=""T5633c91,LS""","=""L9089""",
"=""7.455""","=""0.004""","=""7.4549""","=""0.0022""","=""600bl*""","=""2.02e+10""",B,"=""13.8500""","=""180.16""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",3,5,,"=""T5633c91,LS""","=""L9089""",
"=""7.455""","=""0.004""","=""7.456""","=""0.003""","=""600bl*""","=""1.1e+10""",C,"=""13.8500""","=""180.14""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",3,3,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""7.4605""","=""0.0022""","=""""","=""6.7e+09""",C,"=""13.9733""","=""180.16""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",5,5,,"=""T5633c91,LS""","=""""",
"=""""","=""""","=""7.462""","=""0.003""","=""""","=""7.e+08""",D,"=""13.9733""","=""180.14""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",5,3,,"=""T5633c91,LS""","=""""",
"=""7.463""","=""0.003""","=""7.4599""","=""0.0017""","=""1300bl*""","=""2.7e+10""",B,"=""13.9733""","=""180.17""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",5,7,,"=""T5633c91,LS""","=""L9089""",
"=""7.463""","=""0.003""","=""7.4656""","=""0.0004""","=""1300bl*""","=""""",,"=""13.9733""","=""180.047""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3P""","=""2""",5,5,,"=""""","=""L9089""",
"=""7.469""","=""0.004""","=""7.4659""","=""0.0007""","=""1000bl*""","=""""",,"=""13.8500""","=""179.917""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""1""",3,3,,"=""""","=""L9089""",
"=""7.469""","=""0.004""","=""7.469""","=""0.007""","=""1000bl*""","=""""",,"=""13.8500""","=""179.85""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""0""",3,1,,"=""""","=""L9089""",
"=""7.4962""","=""0.0010""","=""7.4959""","=""0.0004""","=""700*""","=""2.9e+10""",B,"=""13.9733""","=""179.375""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3D""","=""3""",5,7,,"=""T5633c91,LS""","=""L9089""",
"=""7.4962""","=""0.0010""","=""7.4963""","=""0.0017""","=""700*""","=""2.17e+10""",B,"=""13.8500""","=""179.24""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3D""","=""2""",3,5,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""7.5019""","=""0.0017""","=""""","=""7.2e+09""",C,"=""13.9733""","=""179.24""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3D""","=""2""",5,5,,"=""T5633c91,LS""","=""""",
"=""7.549""","=""0.002""","=""7.5486""","=""0.0010""","=""220""","=""""",,"=""13.8500""","=""178.098""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5s""","=""3S""","=""1""",3,3,,"=""""","=""L9089""",
"=""7.555""","=""0.002""","=""7.5543""","=""0.0010""","=""200""","=""""",,"=""13.9733""","=""178.098""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5s""","=""3S""","=""1""",5,3,,"=""""","=""L9089""",
"=""7.5765""","=""""","=""7.5764""","=""0.0003""","=""300""","=""4.9e+10""",C,"=""0.00000""","=""163.646""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",1,3,,"=""T5633c91""","=""L9089""",
"=""7.6515""","=""""","=""7.6516""","=""0.0010""","=""220""","=""1.55e+10""",B,"=""26.65060""","=""188.687""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.6d""","=""1D""","=""2""",3,5,,"=""T5633c91""","=""L9089""",
"=""7.725""","=""0.002""","=""7.7251""","=""0.0018""","=""250""","=""""",,"=""36.0452""","=""196.54""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3P*""","=""2""",5,5,,"=""""","=""L9089""",
"=""7.730""","=""0.002""","=""7.7299""","=""0.0018""","=""500""","=""""",,"=""36.0452""","=""196.44""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3D*""","=""3""",5,7,,"=""""","=""L9089""",
"=""7.867""","=""0.002""","=""7.8658""","=""0.0010""","=""280""","=""""",,"=""39.38911""","=""197.013""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.5d""","=""1F*""","=""3""",5,7,,"=""""","=""L9089""",
"=""7.888""","=""0.002""","=""7.8883""","=""0.0019""","=""330""","=""""",,"=""39.38911""","=""196.56?""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.8f""","=""1F*""","=""3""",5,7,,"=""""","=""L9089""",
"=""8.0533""","=""0.0005""","=""8.0533""","=""0.0005""","=""310""","=""""",,"=""26.65060""","=""180.605""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1D""","=""2""",3,5,,"=""""","=""L9089""",
"=""""","=""""","=""8.062""","=""0.004""","=""""","=""1.55e+08""",E,"=""26.65060""","=""[180.45]""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",3,5,,"=""T5633c1,LS""","=""""",
"=""8.137""","=""""","=""8.1365""","=""0.0011""","=""330""","=""2.72e+10""",C,"=""26.65060""","=""179.031""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.4p""","=""1P""","=""1""",3,3,,"=""T5633c1,LS""","=""L9089""",
"=""8.209""","=""""","=""8.2073""","=""0.0005""","=""170""","=""1.2e+10""",D,"=""0.00000""","=""151.066""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""1P*""","=""1""",1,3,,"=""T5633c91""","=""L9089""",
"=""8.216""","=""0.002""","=""8.2160""","=""0.0020""","=""180""","=""4.4e+10""",B,"=""13.7936""","=""164.70""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",1,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.219""","=""0.003""","=""8.2191""","=""0.0020""","=""400bl""","=""3.3e+10""",B,"=""13.8500""","=""164.70""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",3,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.2198""","=""0.0005""","=""8.2199""","=""0.0005""","=""750""","=""5.9e+10""",B,"=""13.8500""","=""164.684""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",3,5,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""8.2258""","=""0.0020""","=""""","=""2.2e+09""",C,"=""13.9733""","=""164.70""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",5,3,,"=""T5633c91,LS""","=""""",
"=""""","=""""","=""8.2266""","=""0.0005""","=""""","=""1.96e+10""",B,"=""13.9733""","=""164.684""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",5,5,,"=""T5633c91,LS""","=""""",
"=""8.2268""","=""0.0005""","=""8.2263""","=""0.0003""","=""930""","=""7.8e+10""",B,"=""13.9733""","=""164.690""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",5,7,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""8.3301""","=""0.0006""","=""""","=""2.62e+06""",E,"=""0.00000""","=""148.839""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""3P*""","=""1""",1,3,,"=""T7067c35""","=""""",
"=""""","=""""","=""8.3748""","=""0.0015""","=""""","=""6.44e+06""",E,"=""0.00000""","=""148.045""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",1,3,,"=""T7067c35""","=""""",
"=""8.419""","=""0.003""","=""8.4181""","=""0.0004""","=""100""","=""1.6e+09""",C,"=""13.7936""","=""161.077""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4s""","=""3S""","=""1""",1,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.4212""","=""0.0010""","=""8.4213""","=""0.0004""","=""200""","=""4.9e+09""",C,"=""13.8500""","=""161.077""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4s""","=""3S""","=""1""",3,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.4292""","=""0.0010""","=""8.4284""","=""0.0004""","=""200""","=""8.1e+09""",C,"=""13.9733""","=""161.077""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4s""","=""3S""","=""1""",5,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.456""","=""0.005""","=""8.450""","=""0.005""","=""80*""","=""""",,"=""893.39+x""","=""1040.12+x?""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""1""","=""1s.2p2.3p""","=""5S*""","=""2""",3,5,,"=""""","=""L9089""",
"=""8.456""","=""0.005""","=""8.455""","=""0.005""","=""80*""","=""""",,"=""893.47+x""","=""1040.12+x?""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""","=""1s.2p2.3p""","=""5S*""","=""2""",5,5,,"=""""","=""L9089""",
"=""8.456""","=""0.005""","=""8.460""","=""0.005""","=""80*""","=""""",,"=""893.56+x""","=""1040.12+x?""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""","=""1s.2p2.3p""","=""5S*""","=""2""",7,5,,"=""""","=""L9089""",
"=""8.516""","=""0.002""","=""8.5154""","=""0.0015""","=""140*""","=""""",,"=""35.9357""","=""181.54""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3P*""","=""0""",3,1,,"=""""","=""L9089""",
"=""8.516""","=""0.002""","=""8.5175""","=""0.0009""","=""140*""","=""""",,"=""35.8724""","=""181.437""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4d""","=""3P*""","=""1""",1,3,,"=""""","=""L9089""",
"=""8.522""","=""0.002""","=""8.5212""","=""0.0009""","=""200""","=""""",,"=""35.9357""","=""181.437""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3P*""","=""1""",3,3,,"=""""","=""L9089""",
"=""8.528""","=""0.002""","=""8.5276""","=""0.0009""","=""240*""","=""""",,"=""36.0452""","=""181.437""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3P*""","=""1""",5,3,,"=""""","=""L9089""",
"=""8.528""","=""0.002""","=""8.5309""","=""0.0009""","=""240*""","=""""",,"=""36.0452""","=""181.380""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3P*""","=""2""",5,5,,"=""""","=""L9089""",
"=""8.538""","=""0.002""","=""8.5377""","=""0.0006""","=""90*""","=""""",,"=""35.9357""","=""181.155""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3D*""","=""2""",3,5,,"=""""","=""L9089""",
"=""8.538""","=""0.002""","=""8.538""","=""0.003""","=""90*""","=""5.8e+10""",B,"=""35.8724""","=""181.09""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4d""","=""3D*""","=""1""",1,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.542""","=""0.002""","=""8.541""","=""0.003""","=""400*""","=""4.4e+10""",B,"=""35.9357""","=""181.09""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3D*""","=""1""",3,3,,"=""T5633c91,LS""","=""L9089""",
"=""8.542""","=""0.002""","=""8.5434""","=""0.0008""","=""400*""","=""1.04e+11""",B,"=""36.0452""","=""181.168""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",5,7,,"=""T5633c91,LS""","=""L9089""",
"=""""","=""""","=""8.548""","=""0.003""","=""""","=""2.9e+09""",C,"=""36.0452""","=""181.09""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3D*""","=""1""",5,3,,"=""T5633c91,LS""","=""""",
"=""8.583""","=""0.002""","=""8.5767""","=""0.0022""","=""150*""","=""""",,"=""893.39+x""","=""1037.95+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""1""","=""1s.2p2.3p""","=""5P*""","=""""",3,15,,"=""""","=""L9089""",
"=""8.583""","=""0.002""","=""8.5819""","=""0.0022""","=""150*""","=""""",,"=""893.47+x""","=""1037.95+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""","=""1s.2p2.3p""","=""5P*""","=""""",5,15,,"=""""","=""L9089""",
"=""8.583""","=""0.002""","=""8.5869""","=""0.0022""","=""150*""","=""""",,"=""893.56+x""","=""1037.95+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""","=""1s.2p2.3p""","=""5P*""","=""""",7,15,,"=""""","=""L9089""",
"=""8.629""","=""0.003""","=""8.623""","=""0.003""","=""180*""","=""""",,"=""893.39+x""","=""1037.18+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""1""","=""1s.2p2.3p""","=""5D*""","=""""",3,25,,"=""""","=""L9089""",
"=""8.629""","=""0.003""","=""8.628""","=""0.003""","=""180*""","=""""",,"=""893.47+x""","=""1037.18+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""","=""1s.2p2.3p""","=""5D*""","=""""",5,25,,"=""""","=""L9089""",
"=""8.629""","=""0.003""","=""8.633""","=""0.003""","=""180*""","=""""",,"=""893.56+x""","=""1037.18+x""","=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""","=""1s.2p2.3p""","=""5D*""","=""""",7,25,,"=""""","=""L9089""",
"=""""","=""""","=""8.6777""","=""0.0008""","=""""","=""3.7e+09""",C,"=""39.38911""","=""182.267""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1P*""","=""1""",5,3,,"=""T5633c91""","=""""",
"=""8.6818""","=""""","=""8.6816""","=""0.0005""","=""280""","=""1.14e+11""",B,"=""39.38911""","=""182.201""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1F*""","=""3""",5,7,,"=""T5633c1,LS""","=""L9089""",
"=""8.752""","=""0.003""","=""8.7554""","=""0.0006""","=""300bl""","=""""",,"=""35.9357""","=""177.544""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4s""","=""3P*""","=""2""",3,5,,"=""""","=""L9089""",
"=""8.758""","=""0.002""","=""8.7590""","=""0.0023""","=""380bl""","=""""",,"=""35.8724""","=""177.42""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4s""","=""3P*""","=""1""",1,3,,"=""""","=""L9089""",
"=""8.763""","=""0.002""","=""8.7622""","=""0.0006""","=""330""","=""""",,"=""36.0452""","=""177.544""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4s""","=""3P*""","=""2""",5,5,,"=""""","=""L9089""",
"=""8.766""","=""0.003""","=""8.766""","=""0.003""","=""220bl""","=""""",,"=""35.9357""","=""177.37""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4s""","=""3P*""","=""0""",3,1,,"=""""","=""L9089""",
"=""8.772""","=""0.003""","=""8.7697""","=""0.0023""","=""200bl""","=""""",,"=""36.0452""","=""177.42""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4s""","=""3P*""","=""1""",5,3,,"=""""","=""L9089""",
"=""8.779""","=""""","=""8.7807""","=""0.0005""","=""240""","=""3.9e+09""",D,"=""0.00000""","=""141.201""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.3s""","=""1P*""","=""1""",1,3,,"=""u34""","=""L9089""",
"=""8.787""","=""""","=""8.7855""","=""0.0005""","=""550""","=""3.48e+10""",C,"=""39.38911""","=""180.512""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1D*""","=""2""",5,5,,"=""T5633c1,LS""","=""L9089""",
"=""8.790""","=""0.002""","=""8.7931""","=""0.0011""","=""340""","=""""",,"=""39.38911""","=""180.391""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.5f""","=""1F*""","=""3""",5,7,,"=""""","=""L9089""",
