obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""293.931""","=""0.003""","=""293.931""","=""0.003""","=""5""","=""4.24e+07""",,"=""25.717038""","=""29.93518""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",6,6,,"=""T7942""","=""L3491""",
"=""294.980""","=""0.003""","=""294.984""","=""0.005""","=""1""","=""""",,"=""26.374588""","=""30.57768""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L3398""",
"=""295.519""","=""0.003""","=""295.518""","=""0.003""","=""3""","=""3.00e+07""",,"=""25.873990""","=""30.06948""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",4,2,,"=""T7942""","=""L3491""",
"=""298.707""","=""0.003""","=""298.708""","=""0.003""","=""5""","=""1.18e+08""",,"=""25.873990""","=""30.02467""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",4,4,,"=""T7942""","=""L3491""",
"=""299.329""","=""0.003""","=""299.330""","=""0.003""","=""6""","=""2.51e+08""",,"=""25.717038""","=""29.85910""","=""3s2.3p4.(3P).4s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",6,8,,"=""T7942""","=""L3491""",
"=""302.431""","=""0.003""","=""302.431""","=""0.003""","=""3""","=""2.13e+08""",,"=""25.969891""","=""30.06948""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",2,2,,"=""T7942""","=""L3491""",
"=""305.296""","=""0.003""","=""305.290""","=""0.003""","=""6""","=""1.85e+08""",,"=""25.873990""","=""29.93518""","=""3s2.3p4.(3P).4s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",4,6,,"=""T7942""","=""L3491""",
"=""305.773""","=""0.003""","=""305.773""","=""0.003""","=""5""","=""1.18e+08""",,"=""25.969891""","=""30.02467""","=""3s2.3p4.(3P).4s""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",2,4,,"=""T7942""","=""L3491""",
"=""306.214""","=""0.003""","=""306.214""","=""0.004""","=""3""","=""1.31e+08""",,"=""26.374588""","=""30.42353""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",4,2,,"=""T7942""","=""L3491""",
"=""320.288""","=""0.003""","=""320.287""","=""0.005""","=""6""","=""6.12e+07""",,"=""26.374588""","=""30.24562""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",4,4,,"=""T7942""","=""L3491""",
"=""321.027""","=""0.003""","=""321.027""","=""0.005""","=""6""","=""3.94e+07""",,"=""26.561420""","=""30.42353""","=""3s2.3p4.(3P).4s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",2,2,,"=""T7942""","=""L3491""",
"=""325.492""","=""0.003""","=""325.491""","=""0.005""","=""3""","=""1.15e+08""",,"=""26.374588""","=""30.18373""","=""3s2.3p4.(3P).4s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",4,4,,"=""T7942""","=""L3491""",
