conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,367.474074,367.474074,3.37396,812730000000.0,0.1387,0.27741,0.0036812
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,367.532963,367.532963,3.37342,812190000000.0,0.27713,0.55426,0.0073551
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,435.546801,435.546801,2.84663,216860000000.0,0.026345,0.05269,0.0006992
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,435.56425,435.56425,2.84652,216880000000.0,0.052691,0.10538,0.0013984
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,459.369861,459.369861,2.69901,88391000000.0,0.0096533,0.019307,0.0002562
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,459.377222,459.377222,2.69896,88424000000.0,0.019313,0.038626,0.00051257
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,470.395512,470.395512,2.63574,44555000000.0,0.0046405,0.0092809,0.00012316
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,470.399281,470.399281,2.63572,44578000000.0,0.0092856,0.018571,0.00024644
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,476.384328,476.384328,2.60261,25568000000.0,0.0025964,0.0051928,6.8909e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,476.386509,476.386509,2.6026,25584000000.0,0.005196,0.010392,0.0001379
2p,2P*,0.5,2.0,367.474074,3s,2S,0.5,2.0,435.547766,68.073692,18.21323,2733500000.0,0.013594,0.027188,0.00036079
2p,2P*,0.5,2.0,367.474074,3d,2D,1.5,4.0,435.564221,68.090147,18.20883,69946000000.0,0.69537,1.3907,0.018455
2p,2P*,0.5,2.0,367.474074,4s,2S,0.5,2.0,459.370269,91.896196,13.49177,1116100000.0,0.0030458,0.0060916,8.0835e-05
2p,2P*,0.5,2.0,367.474074,4d,2D,1.5,4.0,459.377209,91.903136,13.49075,22325000000.0,0.12183,0.24366,0.0032334
2p,2P*,0.5,2.0,367.474074,5s,2S,0.5,2.0,470.395722,102.921648,12.04646,557850000.0,0.0012137,0.0024273,3.221e-05
2p,2P*,0.5,2.0,367.474074,5d,2D,1.5,4.0,470.399275,102.925201,12.04605,10204000000.0,0.044397,0.088793,0.0011783
2p,2P*,0.5,2.0,367.474074,6s,2S,0.5,2.0,476.38445,108.910376,11.38406,318170000.0,0.00061818,0.0012364,1.6406e-05
2p,2P*,0.5,2.0,367.474074,6d,2D,1.5,4.0,476.386506,108.912432,11.38384,5570300000.0,0.021644,0.043289,0.00057444
2s,2S,0.5,2.0,367.477307,3p,2P*,0.5,2.0,435.546801,68.069493,18.21436,29154000000.0,0.14501,0.29001,0.0038485
2s,2S,0.5,2.0,367.477307,3p,2P*,1.5,4.0,435.56425,68.086942,18.20969,29103000000.0,0.28936,0.57871,0.0076795
2s,2S,0.5,2.0,367.477307,4p,2P*,0.5,2.0,459.369861,91.892554,13.4923,12553000000.0,0.034259,0.068519,0.00090924
2s,2S,0.5,2.0,367.477307,4p,2P*,1.5,4.0,459.377222,91.899915,13.49122,12539000000.0,0.068431,0.13686,0.0018162
2s,2S,0.5,2.0,367.477307,5p,2P*,0.5,2.0,470.395512,102.918205,12.04687,6424300000.0,0.013978,0.027955,0.00037097
2s,2S,0.5,2.0,367.477307,5p,2P*,1.5,4.0,470.399281,102.921974,12.04643,6418900000.0,0.02793,0.055859,0.00074125
2s,2S,0.5,2.0,367.477307,6p,2P*,0.5,2.0,476.384328,108.907021,11.38441,3710600000.0,0.0072098,0.01442,0.00019135
2s,2S,0.5,2.0,367.477307,6p,2P*,1.5,4.0,476.386509,108.909202,11.38418,3708000000.0,0.014409,0.028818,0.00038241
2p,2P*,1.5,4.0,367.532963,3s,2S,0.5,2.0,435.547766,68.014803,18.229,5488700000.0,0.013672,0.054687,0.00036285
2p,2P*,1.5,4.0,367.532963,3d,2D,1.5,4.0,435.564221,68.031258,18.22459,13976000000.0,0.069592,0.27837,0.001847
2p,2P*,1.5,4.0,367.532963,3d,2D,2.5,6.0,435.570032,68.037069,18.22304,83861000000.0,0.62626,2.505,0.016621
2p,2P*,1.5,4.0,367.532963,4s,2S,0.5,2.0,459.370269,91.837307,13.50042,2240600000.0,0.0030612,0.012245,8.1244e-05
2p,2P*,1.5,4.0,367.532963,4d,2D,1.5,4.0,459.377209,91.844247,13.4994,4457600000.0,0.012178,0.048714,0.00032321
2p,2P*,1.5,4.0,367.532963,4d,2D,2.5,6.0,459.379661,91.846699,13.49904,26755000000.0,0.10964,0.43855,0.0029098
2p,2P*,1.5,4.0,367.532963,5s,2S,0.5,2.0,470.395722,102.862759,12.05336,1119800000.0,0.0012195,0.0048781,3.2366e-05
2p,2P*,1.5,4.0,367.532963,5d,2D,1.5,4.0,470.399275,102.866312,12.05294,2036800000.0,0.004436,0.017744,0.00011773
2p,2P*,1.5,4.0,367.532963,5d,2D,2.5,6.0,470.40053,102.867567,12.0528,12227000000.0,0.039944,0.15977,0.0010601
2p,2P*,1.5,4.0,367.532963,6s,2S,0.5,2.0,476.38445,108.851487,11.39022,638650000.0,0.00062109,0.0024844,1.6484e-05
2p,2P*,1.5,4.0,367.532963,6d,2D,1.5,4.0,476.386506,108.853543,11.39,1111700000.0,0.0021622,0.0086488,5.7385e-05
2p,2P*,1.5,4.0,367.532963,6d,2D,2.5,6.0,476.387232,108.854269,11.38993,6674200000.0,0.019471,0.077885,0.00051676
3p,2P*,0.5,2.0,435.546801,4s,2S,0.5,2.0,459.370269,23.823469,52.04288,794480000.0,0.03226,0.06452,0.00085618
3p,2P*,0.5,2.0,435.546801,4d,2D,1.5,4.0,459.377209,23.830409,52.02773,7608100000.0,0.6175,1.235,0.016388
3p,2P*,0.5,2.0,435.546801,5s,2S,0.5,2.0,470.395722,34.848921,35.57763,391570000.0,0.0074306,0.014861,0.00019721
3p,2P*,0.5,2.0,435.546801,5d,2D,1.5,4.0,470.399275,34.852474,35.574,3668500000.0,0.1392,0.2784,0.0036944
3p,2P*,0.5,2.0,435.546801,6s,2S,0.5,2.0,476.38445,40.837649,30.36027,219500000.0,0.0030332,0.0060665,8.0502e-05
3p,2P*,0.5,2.0,435.546801,6d,2D,1.5,4.0,476.386506,40.839705,30.35874,2031500000.0,0.05614,0.11228,0.00149
3s,2S,0.5,2.0,435.547766,4p,2P*,0.5,2.0,459.369861,23.822095,52.04588,3980100000.0,0.16163,0.32326,0.0042897
3s,2S,0.5,2.0,435.547766,4p,2P*,1.5,4.0,459.377222,23.829456,52.02981,3971800000.0,0.32239,0.64478,0.0085562
3s,2S,0.5,2.0,435.547766,5p,2P*,0.5,2.0,470.395512,34.847746,35.57883,2126400000.0,0.040354,0.080708,0.001071
3s,2S,0.5,2.0,435.547766,5p,2P*,1.5,4.0,470.399281,34.851515,35.57498,2123300000.0,0.080573,0.16115,0.0021384
3s,2S,0.5,2.0,435.547766,6p,2P*,0.5,2.0,476.384328,40.836563,30.36108,1240000000.0,0.017136,0.034272,0.0004548
3s,2S,0.5,2.0,435.547766,6p,2P*,1.5,4.0,476.386509,40.838743,30.35945,1238500000.0,0.034227,0.068455,0.00090839
3d,2D,1.5,4.0,435.564221,4p,2P*,0.5,2.0,459.369861,23.80564,52.08186,453490000.0,0.0092208,0.036883,0.00024472
3d,2D,1.5,4.0,435.564221,4p,2P*,1.5,4.0,459.377222,23.813001,52.06576,45102000.0,0.001833,0.007332,4.8648e-05
3d,2D,1.5,4.0,435.564221,4f,2F*,2.5,6.0,459.379657,23.815436,52.06044,16698000000.0,1.0177,4.0709,0.02701
3d,2D,1.5,4.0,435.564221,5p,2P*,0.5,2.0,470.395512,34.831292,35.59564,195110000.0,0.0018531,0.0074125,4.9182e-05
3d,2D,1.5,4.0,435.564221,5p,2P*,1.5,4.0,470.399281,34.83506,35.59179,19407000.0,0.00036857,0.0014743,9.7818e-06
3d,2D,1.5,4.0,435.564221,5f,2F*,2.5,6.0,470.400528,34.836307,35.59051,5501500000.0,0.15671,0.62685,0.0041591
3d,2D,1.5,4.0,435.564221,6p,2P*,0.5,2.0,476.384328,40.820108,30.37331,102090000.0,0.00070599,0.002824,1.8737e-05
3d,2D,1.5,4.0,435.564221,6p,2P*,1.5,4.0,476.386509,40.822289,30.37169,10155000.0,0.00014044,0.00056174,3.7272e-06
3d,2D,1.5,4.0,435.564221,6f,2F*,2.5,6.0,476.387231,40.82301,30.37116,2599500000.0,0.053922,0.21569,0.0014311
3p,2P*,1.5,4.0,435.56425,4s,2S,0.5,2.0,459.370269,23.80602,52.08103,1594700000.0,0.032424,0.1297,0.00086054
3p,2P*,1.5,4.0,435.56425,4d,2D,1.5,4.0,459.377209,23.81296,52.06585,1522000000.0,0.061856,0.24742,0.0016417
3p,2P*,1.5,4.0,435.56425,4d,2D,2.5,6.0,459.379661,23.815411,52.06049,9129100000.0,0.55641,2.2256,0.014767
3p,2P*,1.5,4.0,435.56425,5s,2S,0.5,2.0,470.395722,34.831472,35.59545,785750000.0,0.0074628,0.029851,0.00019806
3p,2P*,1.5,4.0,435.56425,5d,2D,1.5,4.0,470.399275,34.835025,35.59182,733360000.0,0.013928,0.055711,0.00036964
3p,2P*,1.5,4.0,435.56425,5d,2D,2.5,6.0,470.40053,34.83628,35.59054,4400000000.0,0.12534,0.50134,0.0033264
3p,2P*,1.5,4.0,435.56425,6s,2S,0.5,2.0,476.38445,40.8202,30.37325,440430000.0,0.0030457,0.012183,8.0833e-05
3p,2P*,1.5,4.0,435.56425,6d,2D,1.5,4.0,476.386506,40.822256,30.37172,406010000.0,0.0056148,0.022459,0.00014902
3p,2P*,1.5,4.0,435.56425,6d,2D,2.5,6.0,476.387232,40.822982,30.37118,2436300000.0,0.050536,0.20215,0.0013412
3d,2D,2.5,6.0,435.570032,4p,2P*,1.5,4.0,459.377222,23.80719,52.07847,406570000.0,0.011021,0.066126,0.0002925
3d,2D,2.5,6.0,435.570032,4f,2F*,2.5,6.0,459.379657,23.809625,52.07314,1192200000.0,0.048466,0.2908,0.0012863
3d,2D,2.5,6.0,435.570032,4f,2F*,3.5,8.0,459.380882,23.81085,52.07046,17886000000.0,0.96938,5.8163,0.025727
3d,2D,2.5,6.0,435.570032,5p,2P*,1.5,4.0,470.399281,34.829249,35.59772,174940000.0,0.0022157,0.013294,5.8803e-05
3d,2D,2.5,6.0,435.570032,5f,2F*,2.5,6.0,470.400528,34.830496,35.59645,392710000.0,0.0074601,0.044761,0.00019799
3d,2D,2.5,6.0,435.570032,5f,2F*,3.5,8.0,470.401155,34.831123,35.59581,5892300000.0,0.14924,0.89543,0.0039608
3d,2D,2.5,6.0,435.570032,6p,2P*,1.5,4.0,476.386509,40.816477,30.37602,91535000.0,0.00084415,0.0050649,2.2404e-05
