obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""11.384408201""","=""0.000000023""","=""""","=""3.7106e+09""",AA,"=""(367.47730732)""","=""(476.384328443)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""11.389925179""","=""0.000000024""","=""""","=""6.6742e+09""",AA,"=""(367.53296255)""","=""(476.38723199)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""11.390001190""","=""0.000000024""","=""""","=""1.1117e+09""",AA,"=""(367.53296255)""","=""(476.38650555)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""11.390216307""","=""0.000000024""","=""""","=""6.3865e+08""",AA,"=""(367.53296255)""","=""(476.38444973)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""12.04604871""","=""0.00000003""","=""""","=""1.0204e+10""",AA,"=""(367.47407361)""","=""(470.39927454)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""12.04642644""","=""0.00000003""","=""""","=""6.4189e+09""",AA,"=""(367.47730732)""","=""(470.399280950)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""12.04646454""","=""0.00000003""","=""""","=""5.5785e+08""",AA,"=""(367.47407361)""","=""(470.39572171)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""12.04686756""","=""0.00000003""","=""""","=""6.4243e+09""",AA,"=""(367.47730732)""","=""(470.39551229)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""12.05279776""","=""0.00000003""","=""""","=""1.2227e+10""",AA,"=""(367.53296255)""","=""(470.40052983)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""12.05294484""","=""0.00000003""","=""""","=""2.0368e+09""",AA,"=""(367.53296255)""","=""(470.39927454)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""12.05336114""","=""0.00000003""","=""""","=""1.1198e+09""",AA,"=""(367.53296255)""","=""(470.39572171)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""13.49074733""","=""0.00000004""","=""""","=""2.2325e+10""",AA,"=""(367.47407361)""","=""(459.37720947)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""13.49122021""","=""0.00000003""","=""""","=""1.2539e+10""",AA,"=""(367.47730732)""","=""(459.37722189)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""13.49176617""","=""0.00000004""","=""""","=""1.1161e+09""",AA,"=""(367.47407361)""","=""(459.37026931)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""13.49230091""","=""0.00000003""","=""""","=""1.2553e+10""",AA,"=""(367.47730732)""","=""(459.36986090)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""13.49903701""","=""0.00000004""","=""""","=""2.6755e+10""",AA,"=""(367.53296255)""","=""(459.37966120)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""13.49939736""","=""0.00000004""","=""""","=""4.4576e+09""",AA,"=""(367.53296255)""","=""(459.37720947)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""13.50041751""","=""0.00000004""","=""""","=""2.2406e+09""",AA,"=""(367.53296255)""","=""(459.37026931)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""18.20883106""","=""0.00000006""","=""""","=""6.9946e+10""",AA,"=""(367.47407361)""","=""(435.564220644)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""18.20968809""","=""0.00000006""","=""""","=""2.9103e+10""",AA,"=""(367.47730732)""","=""(435.56424974)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""18.21323248""","=""0.00000009""","=""""","=""2.7335e+09""",AA,"=""(367.47407361)""","=""(435.54776594)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""18.21435597""","=""0.00000007""","=""""","=""2.9154e+10""",AA,"=""(367.47730732)""","=""(435.54680078)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""18.22303629""","=""0.00000006""","=""""","=""8.3861e+10""",AA,"=""(367.53296255)""","=""(435.570031917)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""18.22459292""","=""0.00000006""","=""""","=""1.3976e+10""",AA,"=""(367.53296255)""","=""(435.564220644)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""18.22900196""","=""0.00000009""","=""""","=""5.4887e+09""",AA,"=""(367.53296255)""","=""(435.54776594)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""30.35874014""","=""0.00000010""","=""""","=""2.0315e+09""",AA,"=""(435.54680078)""","=""(476.38650555)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""30.35945483""","=""0.00000019""","=""""","=""1.2385e+09""",AA,"=""(435.54776594)""","=""(476.386509299)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""30.36026843""","=""0.00000010""","=""""","=""2.1950e+08""",AA,"=""(435.54680078)""","=""(476.38444973)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""30.36107616""","=""0.00000019""","=""""","=""1.2400e+09""",AA,"=""(435.54776594)""","=""(476.384328443)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""30.371155477""","=""0.000000019""","=""""","=""2.5995e+09""",AA,"=""(435.564220644)""","=""(476.387230664)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""30.37117614""","=""0.00000007""","=""""","=""2.4363e+09""",AA,"=""(435.56424974)""","=""(476.38723199)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""30.371692161""","=""0.000000019""","=""""","=""1.0155e+07""",AA,"=""(435.564220644)""","=""(476.386509299)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""30.37171659""","=""0.00000007""","=""""","=""4.0601e+08""",AA,"=""(435.56424974)""","=""(476.38650555)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""30.37324620""","=""0.00000007""","=""""","=""4.4043e+08""",AA,"=""(435.56424974)""","=""(476.38444973)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""30.373314800""","=""0.000000019""","=""""","=""1.0209e+08""",AA,"=""(435.564220644)""","=""(476.384328443)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""30.375209266""","=""0.000000019""","=""""","=""2.7840e+09""",AA,"=""(435.570031917)""","=""(476.387593813)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""30.375479514""","=""0.000000019""","=""""","=""1.8552e+08""",AA,"=""(435.570031917)""","=""(476.387230664)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""30.376016351""","=""0.000000019""","=""""","=""9.1535e+07""",AA,"=""(435.570031917)""","=""(476.386509299)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""35.57400238""","=""0.00000014""","=""""","=""3.6685e+09""",AA,"=""(435.54680078)""","=""(470.39927454)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""35.5749810""","=""0.0000003""","=""""","=""2.1233e+09""",AA,"=""(435.54776594)""","=""(470.399280950)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""35.57762913""","=""0.00000014""","=""""","=""3.9157e+08""",AA,"=""(435.54680078)""","=""(470.39572171)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""35.5788283""","=""0.0000003""","=""""","=""2.1264e+09""",AA,"=""(435.54776594)""","=""(470.39551229)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""35.59051158""","=""0.00000004""","=""""","=""5.5015e+09""",AA,"=""(435.564220644)""","=""(470.40052755)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""35.59053897""","=""0.00000011""","=""""","=""4.4000e+09""",AA,"=""(435.56424974)""","=""(470.40052983)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""35.59178521""","=""0.00000003""","=""""","=""1.9407e+07""",AA,"=""(435.564220644)""","=""(470.399280950)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""35.59182149""","=""0.00000011""","=""""","=""7.3336e+08""",AA,"=""(435.56424974)""","=""(470.39927454)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""35.59545187""","=""0.00000011""","=""""","=""7.8575e+08""",AA,"=""(435.56424974)""","=""(470.39572171)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""35.59563616""","=""0.00000004""","=""""","=""1.9511e+08""",AA,"=""(435.564220644)""","=""(470.39551229)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""35.59580835""","=""0.00000004""","=""""","=""5.8923e+09""",AA,"=""(435.570031917)""","=""(470.40115507)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""35.59644966""","=""0.00000004""","=""""","=""3.9271e+08""",AA,"=""(435.570031917)""","=""(470.40052755)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""35.59772372""","=""0.00000003""","=""""","=""1.7494e+08""",AA,"=""(435.570031917)""","=""(470.399280950)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""52.0277265""","=""0.0000003""","=""""","=""7.6081e+09""",AA,"=""(435.54680078)""","=""(459.37720947)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""52.0298066""","=""0.0000005""","=""""","=""3.9718e+09""",AA,"=""(435.54776594)""","=""(459.37722189)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""52.0428830""","=""0.0000003""","=""""","=""7.9448e+08""",AA,"=""(435.54680078)""","=""(459.37026931)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""52.0458837""","=""0.0000006""","=""""","=""3.9801e+09""",AA,"=""(435.54776594)""","=""(459.36986090)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""52.06043584""","=""0.00000008""","=""""","=""1.6698e+10""",AA,"=""(435.564220644)""","=""(459.37965677)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""52.0604898""","=""0.0000003""","=""""","=""9.1291e+09""",AA,"=""(435.56424974)""","=""(459.37966120)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""52.06575901""","=""0.00000008""","=""""","=""4.5102e+07""",AA,"=""(435.564220644)""","=""(459.37722189)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""52.0658498""","=""0.0000003""","=""""","=""1.5220e+09""",AA,"=""(435.56424974)""","=""(459.37720947)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""52.07046204""","=""0.00000008""","=""""","=""1.7886e+10""",AA,"=""(435.570031917)""","=""(459.38088237)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""52.07314235""","=""0.00000008""","=""""","=""1.1922e+09""",AA,"=""(435.570031917)""","=""(459.37965677)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""52.07846812""","=""0.00000008""","=""""","=""4.0657e+08""",AA,"=""(435.570031917)""","=""(459.37722189)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""52.0810285""","=""0.0000003""","=""""","=""1.5947e+09""",AA,"=""(435.56424974)""","=""(459.37026931)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""52.08185837""","=""0.00000016""","=""""","=""4.5349e+08""",AA,"=""(435.564220644)""","=""(459.36986090)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""72.8605439""","=""0.0000004""","=""""","=""9.3212e+08""",AA,"=""(459.36986090)""","=""(476.38650555)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""72.8622766""","=""0.0000004""","=""""","=""5.7756e+08""",AA,"=""(459.37026931)""","=""(476.386509299)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""72.8693474""","=""0.0000004""","=""""","=""1.5503e+08""",AA,"=""(459.36986090)""","=""(476.38444973)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""72.8716160""","=""0.0000004""","=""""","=""5.7852e+08""",AA,"=""(459.37026931)""","=""(476.384328443)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""72.88896229""","=""0.00000023""","=""""","=""1.1185e+09""",AA,"=""(459.37722189)""","=""(476.38723199)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""72.8920060""","=""0.0000004""","=""""","=""1.2220e+07""",AA,"=""(459.37720947)""","=""(476.386509299)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""72.89207524""","=""0.00000023""","=""""","=""1.8645e+08""",AA,"=""(459.37722189)""","=""(476.38650555)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""72.89784947""","=""0.00000016""","=""""","=""1.7175e+09""",AA,"=""(459.37965677)""","=""(476.387593127)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""72.89939738""","=""0.00000023""","=""""","=""1.3253e+06""",AA,"=""(459.37965677)""","=""(476.38723199)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""72.90088637""","=""0.00000023""","=""""","=""3.1103e+08""",AA,"=""(459.37722189)""","=""(476.38444973)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""72.9013530""","=""0.0000004""","=""""","=""1.2277e+08""",AA,"=""(459.37720947)""","=""(476.384328443)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""72.90216894""","=""0.00000016""","=""""","=""1.7808e+09""",AA,"=""(459.38088237)""","=""(476.387810999)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""72.90251122""","=""0.00000023""","=""""","=""2.7887e+07""",AA,"=""(459.37965677)""","=""(476.38650555)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""72.9025141""","=""0.0000004""","=""""","=""1.1013e+08""",AA,"=""(459.37966120)""","=""(476.386509299)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""72.90310289""","=""0.00000016""","=""""","=""6.3588e+07""",AA,"=""(459.38088237)""","=""(476.387593127)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""72.90465102""","=""0.00000023""","=""""","=""2.6531e+07""",AA,"=""(459.38088237)""","=""(476.38723199)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""112.4123208""","=""0.0000010""","=""""","=""1.6053e+09""",AA,"=""(459.36986090)""","=""(470.39927454)""","=""4p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""112.4164181""","=""0.0000010""","=""""","=""9.5494e+08""",AA,"=""(459.37026931)""","=""(470.399280950)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""112.4485431""","=""0.0000010""","=""""","=""2.7918e+08""",AA,"=""(459.36986090)""","=""(470.39572171)""","=""4p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""112.4548444""","=""0.0000011""","=""""","=""9.5710e+08""",AA,"=""(459.37026931)""","=""(470.39551229)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""112.4744814""","=""0.0000010""","=""""","=""3.1294e+09""",AA,"=""(459.37720947)""","=""(470.40052755)""","=""4d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""112.4745849""","=""0.0000007""","=""""","=""1.9272e+09""",AA,"=""(459.37722189)""","=""(470.40052983)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""112.4872023""","=""0.0000009""","=""""","=""2.4455e+07""",AA,"=""(459.37720947)""","=""(470.399280950)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""112.4873945""","=""0.0000007""","=""""","=""3.2134e+08""",AA,"=""(459.37722189)""","=""(470.39927454)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""112.4930644""","=""0.0000004""","=""""","=""5.3221e+09""",AA,"=""(459.37965677)""","=""(470.401153883)""","=""4f""","=""2F*""","=""5/2""","=""5g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""112.4930974""","=""0.0000010""","=""""","=""3.3526e+09""",AA,"=""(459.37966120)""","=""(470.40115507)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""112.4994343""","=""0.0000007""","=""""","=""3.1187e+06""",AA,"=""(459.37965677)""","=""(470.40052983)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""112.4995027""","=""0.0000010""","=""""","=""2.2352e+08""",AA,"=""(459.37966120)""","=""(470.40052755)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""112.5017317""","=""0.0000004""","=""""","=""5.5186e+09""",AA,"=""(459.38088237)""","=""(470.401530361)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""112.5055751""","=""0.0000004""","=""""","=""1.9708e+08""",AA,"=""(459.38088237)""","=""(470.401153883)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""112.5119463""","=""0.0000007""","=""""","=""6.2431e+07""",AA,"=""(459.38088237)""","=""(470.40052983)""","=""4f""","=""2F*""","=""7/2""","=""5d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""112.5122293""","=""0.0000009""","=""""","=""2.2042e+08""",AA,"=""(459.37966120)""","=""(470.399280950)""","=""4d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""112.5122495""","=""0.0000007""","=""""","=""6.5621e+07""",AA,"=""(459.37965677)""","=""(470.39927454)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""112.5236652""","=""0.0000007""","=""""","=""5.6028e+08""",AA,"=""(459.37722189)""","=""(470.39572171)""","=""4p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""112.5256770""","=""0.0000010""","=""""","=""2.4574e+08""",AA,"=""(459.37720947)""","=""(470.39551229)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""206.9509895""","=""0.0000018""","=""""","=""4.8547e+08""",AA,"=""(470.39551229)""","=""(476.38650555)""","=""5p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
