obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""""","=""10.8017""","=""0.0011""","=""""","=""2.57e+09""",E,"=""5.9938""","=""120.776?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4d""","=""2F""","=""5/2""",6,6,,"=""u21,LS""","=""""",
"=""10.8017""","=""0.0010""","=""10.8017""","=""0.0011""","=""200*""","=""3.85e+10""",D+,"=""5.9938""","=""120.776?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4d""","=""2F""","=""7/2""",6,8,,"=""u21,LS""","=""L7482""",
"=""10.8017""","=""0.0010""","=""10.8021""","=""0.0011""","=""200*""","=""3.59e+10""",D+,"=""5.9982""","=""120.776?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4d""","=""2F""","=""5/2""",4,6,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""11.0812""","=""0.0006""","=""""","=""4.97e+09""",E,"=""5.9938""","=""117.881?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s.2p3.(3D*).3p""","=""2F""","=""5/2""",6,6,,"=""u21,LS""","=""""",
"=""11.0817""","=""0.0010""","=""11.0816""","=""0.0006""","=""200""","=""6.95e+10""",D+,"=""5.9982""","=""117.881?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s.2p3.(3D*).3p""","=""2F""","=""5/2""",4,6,,"=""u21,LS""","=""L7482""",
"=""11.0878""","=""0.0010""","=""11.0878""","=""0.0004""","=""200""","=""7.45e+10""",C,"=""5.9938""","=""117.814""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s.2p3.(3D*).3p""","=""2F""","=""7/2""",6,8,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""11.0916""","=""0.0007""","=""""","=""1.58e+10""",D,"=""9.07970""","=""120.861""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4d?""","=""2D?""","=""3/2""",2,4,,"=""u21,LS""","=""""",
"=""""","=""""","=""11.0921""","=""0.0007""","=""""","=""3.15e+09""",E,"=""9.08396""","=""120.861""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4d?""","=""2D?""","=""3/2""",4,4,,"=""u21,LS""","=""""",
"=""11.0921""","=""0.0010""","=""11.0921""","=""0.0007""","=""10""","=""1.89e+10""",D,"=""9.08396""","=""120.861""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4d?""","=""2D?""","=""5/2""",4,6,,"=""u21,LS""","=""L7482""",
"=""11.1512""","=""0.0010""","=""11.1511""","=""0.0012""","=""100""","=""1.74e+10""",D,"=""5.9938""","=""117.179""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",6,6,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""11.1516""","=""0.0012""","=""""","=""1.24e+09""",E,"=""5.9982""","=""117.179""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""u21,LS""","=""""",
"=""""","=""""","=""11.1550""","=""0.0012""","=""""","=""1.87e+09""",E,"=""5.9938""","=""117.141""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",6,4,,"=""u21,LS""","=""""",
"=""11.1552""","=""0.0010""","=""11.1554""","=""0.0012""","=""10""","=""1.68e+10""",D,"=""5.9982""","=""117.141""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",4,4,,"=""u21,LS""","=""L7482""",
"=""11.1879""","=""0.0010""","=""11.1879""","=""0.0013""","=""10*""","=""""",,"=""0.0000""","=""110.820""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""""","=""L7482""",
"=""11.1879""","=""0.0010""","=""11.1880""","=""0.0010""","=""10*""","=""""",,"=""5.9938""","=""116.813?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",6,8,,"=""""","=""L7482""",
"=""11.2009""","=""0.0010""","=""""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7482""",
"=""11.2077""","=""0.0010""","=""11.2077""","=""0.0009""","=""10""","=""""",,"=""0.0000""","=""110.624""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",4,2,,"=""""","=""L7482""",
"=""11.2186""","=""0.0010""","=""11.2173""","=""0.0008""","=""10""","=""""",,"=""5.9982""","=""116.528""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",4,2,,"=""""","=""L7482""",
"=""11.2347""","=""0.0010""","=""11.2347""","=""0.0010""","=""10""","=""""",,"=""5.9938""","=""116.352?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",6,4,,"=""""","=""L7482""",
"=""11.3574""","=""0.0010""","=""11.3572""","=""0.0010""","=""10*""","=""""",,"=""5.9938""","=""115.161?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,6,,"=""""","=""L7482""",
"=""11.3574""","=""0.0010""","=""11.3577""","=""0.0010""","=""10*""","=""""",,"=""5.9982""","=""115.161?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""""","=""L7482""",
"=""11.3952""","=""0.0010""","=""11.3959""","=""0.0006""","=""10""","=""""",,"=""9.08396""","=""117.881?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s.2p3.(3D*).3p""","=""2F""","=""5/2""",4,6,,"=""""","=""L7482""",
"=""11.4700""","=""0.0010""","=""11.4699""","=""0.0013""","=""100""","=""3.95e+10""",D+,"=""9.08396""","=""117.179""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""u21,LS""","=""L7482""",
"=""11.4738""","=""0.0010""","=""11.4735""","=""0.0013""","=""100""","=""3.29e+10""",D,"=""9.07970""","=""117.141""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",2,4,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""11.4740""","=""0.0013""","=""""","=""6.59e+09""",E,"=""9.08396""","=""117.141""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",4,4,,"=""u21,LS""","=""""",
"=""""","=""""","=""11.5579""","=""0.0011""","=""""","=""2.65e+09""",E,"=""9.07970""","=""116.352?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",2,4,,"=""u21,LS""","=""""",
"=""""","=""""","=""11.5584""","=""0.0011""","=""""","=""1.32e+10""",D,"=""9.08396""","=""116.352?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",4,4,,"=""u21,LS""","=""""",
"=""11.7703""","=""0.0010""","=""11.7706""","=""0.0007""","=""10""","=""""",,"=""5.9938""","=""111.328?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",6,4,,"=""""","=""L7396""",
"=""11.7876""","=""0.0010""","=""11.7876""","=""0.0010""","=""10""","=""""",,"=""5.9982""","=""111.180?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""",4,2,,"=""""","=""L7396""",
"=""""","=""""","=""11.7989""","=""0.0006""","=""""","=""2.24e+10""",D+,"=""0.0000""","=""105.082""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""1/2""",4,2,,"=""T7663c11""","=""""",
"=""""","=""""","=""11.7989""","=""0.0006""","=""""","=""2.26e+10""",C,"=""0.0000""","=""105.082""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""",4,4,,"=""T7663c11""","=""""",
"=""11.7990""","=""0.0010""","=""11.7989""","=""0.0006""","=""400""","=""2.28e+10""",C,"=""0.0000""","=""105.082""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""",4,6,,"=""T7663c11""","=""L7482""",
"=""12.0040""","=""0.0010""","=""12.0048""","=""0.0014""","=""100""","=""""",,"=""0.0000""","=""103.279""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7482""",
"=""12.1263""","=""0.0010""","=""12.1263""","=""0.0007""","=""10""","=""""",,"=""9.08396""","=""111.328?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",4,4,,"=""""","=""L7482""",
"=""""","=""""","=""12.2071""","=""0.0015""","=""""","=""8.74e+07""",E,"=""5.9938""","=""107.561?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",6,4,,"=""T7663c11""","=""""",
"=""""","=""""","=""12.2071""","=""0.0015""","=""""","=""7.91e+08""",D,"=""5.9938""","=""107.561?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""",6,6,,"=""T7663c11""","=""""",
"=""""","=""""","=""12.2076""","=""0.0015""","=""""","=""1.87e+08""",E,"=""5.9982""","=""107.561?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""",4,6,,"=""T7663c11""","=""""",
"=""""","=""""","=""12.2076""","=""0.0015""","=""""","=""6.18e+08""",E,"=""5.9982""","=""107.561?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",4,4,,"=""T7663c11""","=""""",
"=""12.5178""","=""0.0010""","=""12.5178""","=""0.0016""","=""400""","=""1.60e+11""",C+,"=""0.0000""","=""99.046""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",4,2,,"=""T7663c11""","=""L7482""",
"=""12.5216""","=""0.0010""","=""12.5216""","=""0.0016""","=""400""","=""1.58e+11""",B,"=""0.0000""","=""99.016""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""T7663c11""","=""L7482""",
"=""12.5286""","=""0.0010""","=""12.5287""","=""0.0016""","=""500""","=""1.18e+11""",B,"=""0.0000""","=""98.960""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",4,6,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""12.5302""","=""0.0016""","=""""","=""3.82e+10""",C,"=""0.0000""","=""98.948""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T7663c11""","=""""",
"=""12.5428""","=""0.0010""","=""12.5428""","=""0.0016""","=""300""","=""""",,"=""0.0000""","=""98.849""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""""","=""L7482""",
"=""12.5461""","=""0.0010""","=""12.5461""","=""0.0016""","=""300""","=""""",,"=""0.0000""","=""98.823""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""""","=""L7482""",
"=""""","=""""","=""12.5896""","=""0.0016""","=""""","=""4.87e+10""",C,"=""9.07970""","=""107.561?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",2,4,,"=""T7663c11""","=""""",
"=""12.5899""","=""0.0010""","=""12.5901""","=""0.0016""","=""200""","=""5.53e+10""",C+,"=""9.08396""","=""107.561?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""",4,6,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""12.5901""","=""0.0016""","=""""","=""9.56e+09""",D+,"=""9.08396""","=""107.561?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""",4,4,,"=""T7663c11""","=""""",
"=""12.6090""","=""0.0010""","=""12.6091""","=""0.0006""","=""10""","=""5.42e+10""",D+,"=""26.7632""","=""125.093""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3d""","=""4S*""","=""3/2""",6,4,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""12.6207""","=""0.0006""","=""""","=""2.88e+09""",E,"=""26.7632""","=""125.002""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""3/2""",6,4,,"=""u21,LS""","=""""",
"=""""","=""""","=""12.6207""","=""0.0006""","=""""","=""1.73e+10""",D,"=""26.7632""","=""125.002""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""5/2""",6,6,,"=""u21,LS""","=""""",
"=""12.6210""","=""0.0010""","=""12.6207""","=""0.0006""","=""100""","=""5.75e+10""",C,"=""26.7632""","=""125.002""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""7/2""",6,8,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""12.6256""","=""0.0006""","=""""","=""3.59e+10""",D+,"=""26.8917""","=""125.093""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4S*""","=""3/2""",4,4,,"=""u21,LS""","=""""",
"=""""","=""""","=""12.6342""","=""0.0006""","=""""","=""1.79e+10""",D,"=""26.9591""","=""125.093""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3d""","=""4S*""","=""3/2""",2,4,,"=""u21,LS""","=""""",
"=""12.6368""","=""0.0010""","=""12.6372""","=""0.0006""","=""10""","=""4.01e+10""",D+,"=""26.8917""","=""125.002""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""5/2""",4,6,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""12.6372""","=""0.0006""","=""""","=""9.52e+09""",E,"=""26.8917""","=""125.002""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""1/2""",4,2,,"=""u21,LS""","=""""",
"=""""","=""""","=""12.6372""","=""0.0006""","=""""","=""3.06e+10""",D+,"=""26.8917""","=""125.002""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""3/2""",4,4,,"=""u21,LS""","=""""",
"=""12.6458""","=""0.0010""","=""12.6459""","=""0.0006""","=""10""","=""2.38e+10""",D,"=""26.9591""","=""125.002""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""3/2""",2,4,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""12.6459""","=""0.0006""","=""""","=""4.75e+10""",D,"=""26.9591""","=""125.002""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3d""","=""4D*""","=""1/2""",2,2,,"=""u21,LS""","=""""",
"=""12.6557""","=""0.0010""","=""12.6557""","=""0.0016""","=""200""","=""2.71e+10""",C,"=""5.9938""","=""103.961""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",6,4,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""12.6563""","=""0.0016""","=""""","=""2.43e+09""",D,"=""5.9982""","=""103.961""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T7663c11""","=""""",
"=""12.6608""","=""0.0010""","=""12.6609""","=""0.0016""","=""100""","=""3.42e+10""",C,"=""5.9982""","=""103.925""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T7663c11""","=""L7482""",
"=""12.6779""","=""0.0010""","=""12.6781""","=""0.0006""","=""10""","=""5.69e+10""",D+,"=""26.7632""","=""124.557""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""3/2""",6,4,,"=""u21,LS""","=""L7482""",
"=""12.6814""","=""0.0010""","=""12.6817""","=""0.0006""","=""100""","=""8.83e+10""",C,"=""26.7632""","=""124.530""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""5/2""",6,6,,"=""u21,LS""","=""L7482""",
"=""12.6920""","=""0.0010""","=""12.6921""","=""0.0010""","=""10""","=""1.05e+11""",D+,"=""26.8917""","=""124.578""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""1/2""",4,2,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""12.6948""","=""0.0006""","=""""","=""1.68e+10""",D,"=""26.8917""","=""124.557""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""3/2""",4,4,,"=""u21,LS""","=""""",
"=""12.6985""","=""0.0010""","=""12.6983""","=""0.0007""","=""10""","=""3.78e+10""",D+,"=""26.8917""","=""124.530""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""5/2""",4,6,,"=""u21,LS""","=""L7482""",
"=""""","=""""","=""12.7008""","=""0.0010""","=""""","=""2.10e+10""",D,"=""26.9591""","=""124.578""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""1/2""",2,2,,"=""u21,LS""","=""""",
"=""12.7036""","=""0.0010""","=""12.7036""","=""0.0007""","=""10""","=""5.23e+10""",D+,"=""26.9591""","=""124.557""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3d""","=""4P*""","=""3/2""",2,4,,"=""u21,LS""","=""L7482""",
"=""12.7444""","=""0.0010""","=""12.7444""","=""0.0016""","=""400""","=""7.02e+10""",C+,"=""5.9938""","=""103.279""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",6,6,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""12.7450""","=""0.0016""","=""""","=""6.35e+09""",D+,"=""5.9982""","=""103.279""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""T7663c11""","=""""",
"=""""","=""""","=""12.7467""","=""0.0016""","=""""","=""8.89e+09""",D+,"=""5.9938""","=""103.261""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",6,4,,"=""T7663c11""","=""""",
"=""12.7473""","=""0.0010""","=""12.7473""","=""0.0016""","=""400""","=""7.53e+10""",C+,"=""5.9982""","=""103.261""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""12.8019""","=""0.0016""","=""""","=""1.36e+10""",C,"=""5.9938""","=""102.842""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",6,6,,"=""T7663c11""","=""""",
"=""12.8025""","=""0.0010""","=""12.8024""","=""0.0016""","=""400""","=""1.25e+11""",B,"=""5.9982""","=""102.842""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",4,6,,"=""T7663c11""","=""L7482""",
"=""12.8051""","=""0.0010""","=""12.8051""","=""0.0016""","=""400""","=""9.67e+10""",B,"=""5.9938""","=""102.818""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""7/2""",6,8,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""12.9936""","=""0.0017""","=""""","=""2.37e+10""",C,"=""9.07970""","=""104.499""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""T7663c11""","=""""",
"=""12.9942""","=""0.0010""","=""12.9942""","=""0.0017""","=""100""","=""5.14e+10""",C,"=""9.08396""","=""104.499""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""13.0673""","=""0.0017""","=""""","=""1.04e+10""",C,"=""9.07970""","=""103.961""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",2,4,,"=""T7663c11""","=""""",
"=""13.0680""","=""0.0010""","=""13.0679""","=""0.0017""","=""200""","=""5.49e+10""",C+,"=""9.08396""","=""103.961""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T7663c11""","=""L7482""",
"=""13.0723""","=""0.0010""","=""13.0723""","=""0.0017""","=""100""","=""4.19e+10""",C,"=""9.07970""","=""103.925""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",2,2,,"=""T7663c11""","=""L7482""",
"=""""","=""""","=""13.0729""","=""0.0017""","=""""","=""1.74e+10""",D+,"=""9.08396""","=""103.925""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T7663c11""","=""""",
"=""13.1345""","=""0.0010""","=""13.1344""","=""0.0017""","=""300""","=""3.57e+10""",,"=""5.9938""","=""100.390""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",6,6,,"=""T7663""","=""L7482""",
"=""13.1413""","=""0.0010""","=""13.1415""","=""0.0017""","=""200""","=""2.94e+10""",,"=""5.9982""","=""100.344""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""T7663""","=""L7482""",
