obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""19.4633""","=""""","=""4.50e+10""",D,"=""9.4099""","=""73.1115""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s.2p4""","=""2P""","=""1/2""",4,2,,"=""T833LS""","=""""",
"=""""","=""19.7035""","=""""","=""4.3e+09""",E,"=""9.4099""","=""72.335""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s.2p4""","=""2P""","=""3/2""",4,4,,"=""T833LS""","=""""",
"=""""","=""19.7262""","=""""","=""3.90e+10""",D,"=""9.4824""","=""72.335""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s.2p4""","=""2P""","=""3/2""",6,4,,"=""T833LS""","=""""",
"=""""","=""21.1160""","=""""","=""9.0e+09""",D,"=""14.3957""","=""73.1115""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s.2p4""","=""2P""","=""1/2""",2,2,,"=""T833LS""","=""""",
"=""""","=""21.1625""","=""""","=""4.5e+09""",D,"=""14.5246""","=""73.1115""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s.2p4""","=""2P""","=""1/2""",4,2,,"=""T833LS""","=""""",
"=""""","=""21.3990""","=""""","=""2.2e+09""",D,"=""14.3957""","=""72.335""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s.2p4""","=""2P""","=""3/2""",2,4,,"=""T833LS""","=""""",
"=""""","=""21.4468""","=""""","=""1.10e+10""",D,"=""14.5246""","=""72.335""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s.2p4""","=""2P""","=""3/2""",4,4,,"=""T833LS""","=""""",
"=""""","=""22.7081""","=""""","=""8.6e+09""",D,"=""14.3957""","=""68.995""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s.2p4""","=""2S""","=""1/2""",2,2,,"=""T833LS""","=""""",
"=""""","=""22.7619""","=""""","=""1.80e+10""",D,"=""14.5246""","=""68.995""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s.2p4""","=""2S""","=""1/2""",4,2,,"=""T833LS""","=""""",
"=""""","=""22.8240""","=""""","=""2.10e+10""",D,"=""58.9296""","=""113.2514""","=""2s.2p4""","=""2D""","=""3/2""","=""2p5""","=""2P*""","=""1/2""",4,2,,"=""T833LS""","=""""",
"=""""","=""23.2566""","=""""","=""2.0e+09""",E,"=""58.9296""","=""112.2409""","=""2s.2p4""","=""2D""","=""3/2""","=""2p5""","=""2P*""","=""3/2""",4,4,,"=""T833LS""","=""""",
