Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""11.2714099""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""11.2756251""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""11.2756354""","=""""","=""""","=""L763"""
"=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.3014907""","=""""","=""""","=""L763"""
"=""5p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.3751242""","=""""","=""""","=""L763"""
"=""5p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.3380418""","=""""","=""""","=""L763"""
"=""5p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.607182""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",3,"=""""","=""11.4224518""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",1,"=""""","=""11.4387736""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",3,"=""""","=""11.4255504""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",1,"=""""","=""11.4753742""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",5,"=""""","=""11.4339916""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",7,"=""""","=""11.4393959""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",3,"=""""","=""11.4478412""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",5,"=""""","=""11.4525348""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",9,"=""""","=""11.4617102""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",7,"=""""","=""11.4866555""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.4906715""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.4975007""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.4950757""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.4960046""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",3,"=""""","=""11.5754959""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,"=""""","=""11.5759390""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[9/2]""","=""5""",11,"=""""","=""11.5773314""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",9,"=""""","=""11.5774212""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",5,"=""""","=""11.5799075""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",3,"=""""","=""11.5828652""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""11.5803059""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""11.5806159""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""11.5827059""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""11.5827155""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",5,"=""""","=""11.582755""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",7,"=""""","=""11.582794""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""",13,"=""""","=""11.583519""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""",11,"=""""","=""11.583519""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""11.585054""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""11.585054""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""11.585844""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""11.585844""","=""""","=""""","=""L234"""
"=""5p5.(2P*<3/2>).9p""","=""2[1/2]""","=""1""",3,"=""""","=""11.662815""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",1,"=""""","=""11.689912""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",5,"=""""","=""11.668172""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9p""","=""2[5/2]""","=""3""",7,"=""""","=""11.671194""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",1,"=""""","=""11.6699311""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",3,"=""""","=""11.6827835""","=""""","=""""","=""L9794"""
"=""5p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",3,"=""""","=""11.675451""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",5,"=""""","=""11.678101""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""4""",9,"=""""","=""11.6825748""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",7,"=""""","=""11.6904980""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.6899309""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.7395017""","=""""","=""""","=""L9794"""
"=""5p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.6965990""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.7003882""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",3,"=""""","=""11.7456284""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",5,"=""""","=""11.7459060""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[9/2]""","=""5""",11,"=""""","=""11.7467834""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""",9,"=""""","=""11.7468479""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",7,"=""""","=""11.7485091""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",5,"=""""","=""11.7487346""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",5,"=""""","=""11.7487336""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",3,"=""""","=""11.7521006""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",7,"=""""","=""11.7499162""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",9,"=""""","=""11.7499235""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).10p""","=""2[1/2]""","=""1""",3,"=""""","=""11.797638""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",1,"=""""","=""11.813966""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""0""",1,"=""""","=""11.8007639""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",3,"=""""","=""11.8068167""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).10p""","=""2[5/2]""","=""2""",5,"=""""","=""11.801022""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10p""","=""2[5/2]""","=""3""",7,"=""""","=""11.802865""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",3,"=""""","=""11.805336""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",5,"=""""","=""11.806964""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""4""",9,"=""""","=""11.8094891""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",7,"=""""","=""11.8135874""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.8125220""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.840302""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.8173556""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.8199992""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7f""","=""2[3/2]""","=""1""",3,"=""""","=""11.8480632""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).7f""","=""2[3/2]""","=""2""",5,"=""""","=""11.8482457""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7f""","=""2[9/2]""","=""5""",11,"=""""","=""11.848815""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).7f""","=""2[9/2]""","=""4""",9,"=""""","=""11.848857""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).7f""","=""2[5/2]""","=""3""",7,"=""""","=""11.8499088""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).7f""","=""2[5/2]""","=""2""",5,"=""""","=""11.850063""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",5,"=""""","=""11.8502809""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",3,"=""""","=""11.851770""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).7f""","=""2[7/2]""","=""3""",7,"=""""","=""11.850792""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).7f""","=""2[7/2]""","=""4""",9,"=""""","=""11.850801""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",1,"=""""","=""11.867885""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,"=""""","=""11.8777586""","=""""","=""""","=""L9794"""
"=""5p5.(2P*<3/2>).11p""","=""2[1/2]""","=""1""",3,"=""[""","=""11.88150""","=""]""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11p""","=""2[1/2]""","=""0""",1,"=""""","=""11.892010""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11p""","=""2[5/2]""","=""2""",5,"=""[""","=""11.88371""","=""]""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11p""","=""2[5/2]""","=""3""",7,"=""""","=""11.884900""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11p""","=""2[3/2]""","=""1""",3,"=""""","=""11.886451""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11p""","=""2[3/2]""","=""2""",5,"=""""","=""11.887531""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""4""",9,"=""""","=""11.8891168""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",7,"=""""","=""11.8915728""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""0""",1,"=""""","=""11.889620""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",3,"=""""","=""11.8916815""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.8906550""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.908158""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.894027""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.8958601""","=""""","=""""","=""L763"""
"=""5p5.(2P*<3/2>).8f""","=""2[3/2]""","=""1""",3,"=""""","=""11.914417""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[3/2]""","=""2""",5,"=""""","=""11.914548""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[9/2]""","=""5""",11,"=""""","=""11.914956""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[9/2]""","=""4""",9,"=""""","=""11.914974""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[5/2]""","=""3""",7,"=""""","=""11.915664""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[5/2]""","=""2""",5,"=""""","=""11.915794""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",5,"=""""","=""11.916025""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",3,"=""""","=""11.917705""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[7/2]""","=""3""",7,"=""""","=""11.916266""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).8f""","=""2[7/2]""","=""4""",9,"=""""","=""11.916275""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12p""","=""2[1/2]""","=""1""",3,"=""[""","=""11.93715""","=""]""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12p""","=""2[1/2]""","=""0""",1,"=""""","=""11.944367""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12p""","=""2[5/2]""","=""2""",5,"=""""","=""11.93869""","=""""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).12p""","=""2[5/2]""","=""3""",7,"=""""","=""11.939548""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""0""",1,"=""""","=""11.940251""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""1""",3,"=""""","=""11.941558""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12p""","=""2[3/2]""","=""1""",3,"=""""","=""11.940529""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12p""","=""2[3/2]""","=""2""",5,"=""""","=""11.941276""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""4""",9,"=""""","=""11.942350""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""3""",7,"=""""","=""11.9439532""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.943227""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.955024""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.945633""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.946939""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[3/2]""","=""1""",3,"=""""","=""11.959842""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[3/2]""","=""2""",5,"=""""","=""11.959921""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[9/2]""","=""5""",11,"=""""","=""11.960214""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[9/2]""","=""4""",9,"=""""","=""11.960225""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[5/2]""","=""3""",7,"=""""","=""11.960722""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[5/2]""","=""2""",5,"=""""","=""11.960804""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""",5,"=""""","=""11.961020""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""",3,"=""""","=""11.962072""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[7/2]""","=""3""",7,"=""""","=""11.961146""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).9f""","=""2[7/2]""","=""4""",9,"=""""","=""11.961146""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13p""","=""2[5/2]""","=""2""",5,"=""""","=""11.97707""","=""""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).13p""","=""2[5/2]""","=""3""",7,"=""""","=""11.977713""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""0""",1,"=""""","=""11.97794""","=""""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).12d""","=""2[1/2]*""","=""1""",3,"=""""","=""11.9788939""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).13p""","=""2[3/2]""","=""2""",5,"=""""","=""11.978969""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""4""",9,"=""""","=""11.9796892""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""3""",7,"=""""","=""11.9807927""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""2""",5,"=""""","=""11.9802232""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",3,"=""""","=""11.988576""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).13p""","=""2[1/2]""","=""0""",1,"=""""","=""11.981100""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""2""",5,"=""""","=""11.9819949""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",7,"=""""","=""11.9829591""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).10f""","=""2[3/2]""","=""1""",3,"=""""","=""11.99231""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[3/2]""","=""2""",5,"=""""","=""11.99241""","=""""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).10f""","=""2[9/2]""","=""5""",11,"=""""","=""11.992554""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[9/2]""","=""4""",9,"=""""","=""11.992565""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[5/2]""","=""3""",7,"=""""","=""11.992928""","=""""","=""""","=""L3466"""
"=""5p5.(2P*<3/2>).10f""","=""2[5/2]""","=""2""",5,"=""""","=""11.99300""","=""""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""2""",5,"=""""","=""11.9931879""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).14s""","=""2[3/2]*""","=""1""",3,"=""""","=""11.9939474""","=""""","=""""","=""L5558"""
"=""5p5.(2P*<3/2>).10f""","=""2[7/2]""","=""3""",7,"=""""","=""11.99324""","=""""","=""""","=""L11704"""
"=""5p5.(2P*<3/2>).14p""","=""2[5/2]""","=""2""",5,"=""""","=""12.00502""","=""""","=""""","=""L10346"""
"=""5p5.(2P*<3/2>).14p""","=""2[5/2]""","=""3""",7,"=""""","=""12.005407""","=""""","=""""","=""L3466"""
