obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""546.1554""","=""0.0002""","=""546.1551+""","=""15""","=""2.50e+05""",B+,"=""9.5801530""","=""11.8502809""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",3,5,,"=""T5818""","=""L7292""",
"=""548.064""","=""0.001""","=""548.0647+""","=""1h""","=""""",,"=""9.7207407""","=""11.9829591""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L4739""",
"=""548.285""","=""0.001""","=""548.283+""","=""1h""","=""""",,"=""9.6856205""","=""11.946939""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""548.568""","=""0.001""","=""548.566+""","=""1h""","=""""",,"=""9.5801530""","=""11.840302""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""548.598""","=""0.001""","=""548.600+""","=""4h""","=""""",,"=""9.6856205""","=""11.945633""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""548.855""","=""0.001""","=""548.8580+""","=""6h""","=""""",,"=""9.7207407""","=""11.9796892""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).12d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L4739""",
"=""549.0080""","=""0.0002""","=""549.0077+""","=""20h""","=""""",,"=""9.6856205""","=""11.9439532""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L7292""",
"=""552.458""","=""0.003""","=""552.455+""","=""1""","=""""",,"=""9.5697254""","=""11.813966""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L3989""",
"=""553.432""","=""0.001""","=""553.432+""","=""2h""","=""1.80e+05""",B+,"=""9.7207407""","=""11.961020""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""",7,5,,"=""T5818""","=""L4739""",
"=""554.192""","=""0.001""","=""554.1930+""","=""3h*""","=""""",,"=""9.5801530""","=""11.8173556""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""554.192""","=""0.001""","=""554.184+""","=""3h*""","=""""",,"=""9.5697254""","=""11.806964""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""555.3927""","=""0.0002""","=""555.3929+""","=""80""","=""""",,"=""9.5801530""","=""11.8125220""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7292""",
"=""555.464""","=""0.001""","=""555.464+""","=""3h""","=""""",,"=""9.6856205""","=""11.917705""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""555.660""","=""0.001""","=""555.660+""","=""1-""","=""""",,"=""9.5697254""","=""11.801022""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).10p""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""555.882""","=""0.001""","=""555.882+""","=""2""","=""6.0e+04""",C+,"=""9.6856205""","=""11.916025""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L4739""",
"=""556.504""","=""0.001""","=""556.504+""","=""2""","=""""",,"=""9.5697254""","=""11.797638""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).10p""","=""2[1/2]""","=""1""",3,3,,"=""""","=""L4739""",
"=""556.8161""","=""0.0002""","=""556.8160+""","=""100""","=""""",,"=""9.5801530""","=""11.8068167""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L7292""",
"=""556.932""","=""0.001""","=""556.932+""","=""2h""","=""""",,"=""9.7207407""","=""11.946939""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L4739""",
"=""557.682""","=""0.001""","=""557.6804+""","=""2h""","=""""",,"=""9.7207407""","=""11.9439532""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L4739""",
"=""558.083""","=""0.001""","=""558.083+""","=""40""","=""""",,"=""9.7207407""","=""11.942350""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).11d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L4739""",
"=""558.3334""","=""0.0002""","=""558.3337+""","=""50""","=""""",,"=""9.5801530""","=""11.8007639""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L7292""",
"=""558.673""","=""0.001""","=""558.6707+""","=""1-""","=""""",,"=""9.7893002""","=""12.0085719""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).13d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""559.592""","=""0.001""","=""559.591+""","=""6""","=""""",,"=""9.4471951""","=""11.662815""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).9p""","=""2[1/2]""","=""1""",1,3,,"=""""","=""L4739""",
"=""560.955""","=""0.001""","=""560.9537+""","=""3""","=""""",,"=""9.6856205""","=""11.8958601""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""561.421""","=""0.001""","=""561.419+""","=""15""","=""""",,"=""9.6856205""","=""11.894027""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""562.0438""","=""0.0002""","=""562.0439+""","=""80""","=""""",,"=""9.6856205""","=""11.8915728""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L7292""",
"=""562.280""","=""0.001""","=""562.2778+""","=""1""","=""""",,"=""9.6856205""","=""11.8906550""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""564.776""","=""0.001""","=""564.775+""","=""5""","=""2.70e+05""",B+,"=""9.7207407""","=""11.916025""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",7,5,,"=""T5818""","=""L4739""",
"=""565.441""","=""0.001""","=""565.4422+""","=""2h""","=""""",,"=""9.7893002""","=""11.9819949""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""565.588""","=""0.001""","=""565.5857+""","=""1h-""","=""""",,"=""9.6856205""","=""11.8777586""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""566.603""","=""0.001""","=""566.6019+""","=""1h""","=""""",,"=""9.8210940""","=""12.0093004""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).13d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""568.9951""","=""0.0002""","=""568.9935+""","=""40""","=""""",,"=""9.5697254""","=""11.7487346""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L7292""",
"=""569.7330""","=""0.0002""","=""569.7330+""","=""100""","=""""",,"=""9.5697254""","=""11.7459060""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L7292""",
"=""569.8058""","=""0.0002""","=""569.8057+""","=""80""","=""""",,"=""9.5697254""","=""11.7456284""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L7292""",
"=""570.012""","=""0.001""","=""570.0110+""","=""8""","=""""",,"=""9.7207407""","=""11.8958601""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L4739""",
"=""570.492""","=""0.001""","=""570.492+""","=""1""","=""""",,"=""9.7207407""","=""11.894027""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",7,5,,"=""""","=""L4739""",
"=""570.845""","=""0.001""","=""570.8434+""","=""3""","=""7.0e+04""",C+,"=""9.5801530""","=""11.7521006""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",3,3,,"=""T5818""","=""L4739""",
"=""571.138""","=""0.001""","=""571.1367+""","=""10h""","=""""",,"=""9.7207407""","=""11.8915728""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L4739""",
"=""571.379""","=""0.001""","=""571.3783+""","=""2""","=""""",,"=""9.7207407""","=""11.8906550""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L4739""",
"=""571.7302""","=""0.0002""","=""571.7297+""","=""70""","=""3.5e+05""",C+,"=""9.5801530""","=""11.7487336""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",3,5,,"=""T5818""","=""L7292""",
"=""571.7838""","=""0.0002""","=""571.7836+""","=""80""","=""""",,"=""9.7207407""","=""11.8891168""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).10d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L7292""",
"=""572.373""","=""0.001""","=""572.371+""","=""15h""","=""3.60e+05""",B+,"=""9.6856205""","=""11.851770""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",5,3,,"=""T5818""","=""L4739""",
"=""572.485""","=""0.001""","=""572.484+""","=""1h""","=""""",,"=""9.7893002""","=""11.955024""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""572.769""","=""0.001""","=""572.7651+""","=""4""","=""9.0e+04""",C+,"=""9.6856205""","=""11.8502809""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L4739""",
"=""573.507""","=""0.001""","=""573.5057+""","=""4h""","=""""",,"=""9.8210940""","=""11.9829591""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""574.176""","=""0.001""","=""574.1740+""","=""6""","=""""",,"=""9.5801530""","=""11.7395017""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""574.232""","=""0.001""","=""574.2324+""","=""1h""","=""""",,"=""9.8210940""","=""11.9802232""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""574.979""","=""0.001""","=""574.977+""","=""8h""","=""""",,"=""9.7893002""","=""11.945633""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""575.620""","=""0.001""","=""575.619+""","=""1h""","=""""",,"=""9.7893002""","=""11.943227""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""579.387""","=""0.001""","=""579.386+""","=""1h""","=""9.0e+04""",C,"=""9.8210940""","=""11.961020""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).13s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L4739""",
"=""580.8921""","=""0.0002""","=""580.8913+""","=""15""","=""""",,"=""9.6856205""","=""11.8199992""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L7292""",
"=""581.6117""","=""0.0002""","=""581.6117+""","=""60""","=""""",,"=""9.6856205""","=""11.8173556""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L7292""",
"=""582.213""","=""0.001""","=""582.2111+""","=""25""","=""4.00e+05""",B+,"=""9.7207407""","=""11.8502809""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",7,5,,"=""T5818""","=""L4739""",
"=""582.5505""","=""0.0002""","=""582.5502+""","=""300""","=""""",,"=""9.4471951""","=""11.5754959""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L7292""",
"=""582.6415""","=""0.0002""","=""582.6416+""","=""150""","=""""",,"=""9.6856205""","=""11.8135874""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L7292""",
"=""582.934""","=""0.001""","=""582.9334+""","=""1""","=""""",,"=""9.6856205""","=""11.8125220""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""583.225""","=""0.001""","=""583.223+""","=""20h""","=""""",,"=""9.8210940""","=""11.946939""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
"=""584.245""","=""0.001""","=""584.243+""","=""4h""","=""""",,"=""9.8210940""","=""11.943227""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""584.505""","=""0.001""","=""584.5013+""","=""5""","=""""",,"=""9.6856205""","=""11.8068167""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""584.708""","=""0.001""","=""584.703+""","=""1""","=""""",,"=""9.8210940""","=""11.941558""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).11d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""584.783""","=""0.001""","=""584.780+""","=""2""","=""""",,"=""9.5697254""","=""11.689912""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L4739""",
"=""585.147""","=""0.001""","=""585.146+""","=""3h""","=""""",,"=""9.7893002""","=""11.908158""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""585.8132""","=""0.0002""","=""585.8132+""","=""15""","=""""",,"=""9.5801530""","=""11.6965990""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L7292""",
"=""587.6646""","=""0.0002""","=""587.6647+""","=""100""","=""""",,"=""9.5801530""","=""11.6899309""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7292""",
"=""588.055""","=""0.001""","=""588.055+""","=""6""","=""""",,"=""9.5697254""","=""11.678101""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""589.075""","=""0.001""","=""589.075+""","=""20""","=""""",,"=""9.7893002""","=""11.894027""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""589.6622""","=""0.0002""","=""589.6623+""","=""100""","=""""",,"=""9.5801530""","=""11.6827835""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L7292""",
"=""589.725""","=""0.001""","=""589.7322+""","=""2h""","=""""",,"=""9.7893002""","=""11.8916815""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L4739""",
"=""590.019""","=""0.001""","=""590.0203+""","=""8""","=""""",,"=""9.7893002""","=""11.8906550""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L4739""",
"=""590.6098""","=""0.0002""","=""590.6095+""","=""20""","=""""",,"=""9.7207407""","=""11.8199992""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L7292""",
"=""590.840""","=""0.001""","=""590.838+""","=""3""","=""""",,"=""9.5697254""","=""11.668172""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4739""",
"=""591.354""","=""0.001""","=""591.355+""","=""5*""","=""""",,"=""9.8210940""","=""11.917705""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""591.354""","=""0.001""","=""591.3542+""","=""5*""","=""""",,"=""9.7207407""","=""11.8173556""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",7,5,,"=""""","=""L4739""",
"=""591.829""","=""0.001""","=""591.830+""","=""4""","=""1.30e+05""",B,"=""9.8210940""","=""11.916025""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L4739""",
"=""592.349""","=""0.001""","=""592.350+""","=""10""","=""""",,"=""9.5697254""","=""11.662815""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).9p""","=""2[1/2]""","=""1""",3,3,,"=""""","=""L4739""",
"=""592.4191""","=""0.0002""","=""592.4189+""","=""20""","=""""",,"=""9.7207407""","=""11.8135874""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L7292""",
"=""592.720""","=""0.001""","=""592.7207+""","=""6""","=""""",,"=""9.7207407""","=""11.8125220""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L4739""",
"=""593.2884""","=""0.0002""","=""593.2888+""","=""80""","=""""",,"=""9.5801530""","=""11.6699311""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L7292""",
"=""593.5816""","=""0.0002""","=""593.5813+""","=""100""","=""""",,"=""9.7207407""","=""11.8094891""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L7292""",
"=""596.493""","=""0.02""","=""596.484+""","=""4""","=""""",,"=""9.7893002""","=""11.867885""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L4093c2""",
"=""597.447""","=""0.001""","=""597.45+""","=""1h""","=""""",,"=""9.9170767""","=""11.99231""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).10f""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L4739""",
"=""597.5807""","=""0.0002""","=""597.5816+""","=""40""","=""""",,"=""9.8210940""","=""11.8958601""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L7292""",
"=""597.995""","=""0.001""","=""597.994+""","=""2""","=""""",,"=""9.9431148""","=""12.016451""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""4""","=""5p5.(2P*<3/2>).11f""","=""2[9/2]""","=""5""",9,11,,"=""""","=""L4739""",
"=""598.108""","=""0.001""","=""598.110+""","=""1""","=""""",,"=""9.8210940""","=""11.894027""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""598.789""","=""0.001""","=""598.7875+""","=""4""","=""""",,"=""9.8210940""","=""11.8916815""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""599.084""","=""0.001""","=""599.0845+""","=""30""","=""""",,"=""9.8210940""","=""11.8906550""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4739""",
"=""599.9776""","=""0.0002""","=""599.9777+""","=""30""","=""5.80e+05""",B+,"=""9.6856205""","=""11.7521006""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",5,3,,"=""T5818""","=""L7292""",
"=""600.9573""","=""0.0002""","=""600.9569+""","=""15""","=""1.60e+05""",B+,"=""9.6856205""","=""11.7487336""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L7292""",
"=""601.144""","=""0.001""","=""601.144+""","=""8""","=""2.10e+05""",B,"=""9.7893002""","=""11.851770""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",3,3,,"=""T5818""","=""L4739""",
"=""601.577""","=""0.001""","=""601.5787+""","=""1h""","=""1.3e+04""",C,"=""9.7893002""","=""11.8502809""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",3,5,,"=""T5818""","=""L4739""",
"=""602.456""","=""0.001""","=""602.454+""","=""1h-""","=""""",,"=""9.9587513""","=""12.016736""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).11f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4739""",
"=""602.843""","=""0.001""","=""602.8411+""","=""4""","=""""",,"=""9.8210940""","=""11.8777586""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L4739""",
"=""603.145""","=""0.02""","=""603.15+""","=""15*""","=""""",,"=""10.9984481""","=""13.05407""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L4103""",
"=""603.145""","=""0.02""","=""603.15+""","=""15*""","=""""",,"=""10.9984481""","=""13.05407""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""","=""5p5.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4103""",
"=""603.303""","=""0.001""","=""603.303+""","=""1h-""","=""""",,"=""9.9334853""","=""11.988576""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""","=""5p5.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L4739""",
"=""603.659""","=""0.001""","=""603.6581+""","=""2""","=""""",,"=""9.6856205""","=""11.7395017""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L4739""",
