Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Xe 2[5/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)7s,5.00119e-07,-0.36099646281240005
Xe 2[5/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)7s,6.03592e-07,-0.3921405750005995
Xe 2[5/2]_2;v=5p5(2Po_3/2)7p,Xe 2[7/2]o_3;v=5p5(2Po_3/2)5d,6.0884e-07,-0.9151434526075004
Xe 2[5/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)6s,7.18854e-07,-2.5176270467769104
Xe 2[5/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,9.51316e-07,-2.638837774138299
Xe 2[3/2]_1;v=5p5(2Po_1/2)6p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,4.54545e-08,-1.3878594993881297
Xe 2[3/2]_1;v=5p5(2Po_1/2)6p,Xe 2[1/2]o_0;v=5p5(2Po_1/2)6s,5e-08,-1.5103819493084991
Xe 2[3/2]_1;v=5p5(2Po_1/2)6p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)6s,6.25e-07,-2.52102413544711
Xe 2[3/2]_1;v=5p5(2Po_1/2)6p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,3.57143e-06,-2.6422348628084986
Xe 2[5/2]_3;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)7s,2.59512e-07,-0.4067083822542994
Xe 2[5/2]_3;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,3.91873e-07,-2.653405581391999
Xe 2[5/2]_3;v=5p5(2Po_3/2)7p,Xe 2[7/2]o_4;v=5p5(2Po_3/2)5d,8.33988e-07,-1.0256480194601494
Xe 2[5/2]_3;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)5d,3.8416e-06,-1.0100139726968695
Xe 2[5/2]_3;v=5p5(2Po_3/2)7p,Xe 2[5/2]o_3;v=5p5(2Po_3/2)5d,4.51743e-06,-0.7487233021685995
Xe 2[1/2]o_1;v=5p5(2Po_3/2)6d,Xe 1S;v=5p6,2.27273e-07,-10.9785227127613
Xe 2[3/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)7s,3.32759e-07,-0.43364952707310067
Xe 2[3/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,3.41009e-07,-2.6803467262108
Xe 2[3/2]_2;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,7.64114e-07,-1.4259713627904311
Xe 2[3/2]_2;v=5p5(2Po_3/2)7p,Xe 2[5/2]o_3;v=5p5(2Po_3/2)5d,9.05861e-07,-0.7756644469874008
Xe 2[3/2]_2;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)7s,9.5625e-07,-0.4025054148849012
Xe 2[3/2]_1;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_0;v=5p5(2Po_1/2)6s,2.43417e-07,-1.5556971284678003
Xe 2[3/2]_1;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,3.44841e-07,-1.4331746785474309
Xe 2[3/2]_1;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)7s,7.52379e-07,-0.40970873064190094
Xe 2[3/2]_1;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_0;v=5p5(2Po_3/2)5d,1.18231e-06,-1.1125258345678013
Xe 2[3/2]_1;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_1;v=5p5(2Po_3/2)5d,1.35675e-06,-1.0858285610850302
Xe 2[1/2]_0;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,1.89394e-07,-1.4452876553021294
Xe 2[1/2]_0;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)6s,2.331e-07,-2.57845229136111
Xe 2[1/2]_0;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)7s,3.52113e-07,-0.4218217073965995
Xe 2[1/2]_0;v=5p5(2Po_3/2)7p,Xe 2[1/2]o_1;v=5p5(2Po_3/2)5d,8.69565e-07,-1.0979415378397288
Xe 2[1/2]_0;v=5p5(2Po_3/2)7p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)5d,1.07527e-06,-0.6139927818064983
Xe 2[3/2]_2;v=5p5(2Po_1/2)6p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,2.38095e-08,-1.48497408170123
Xe 2[3/2]_2;v=5p5(2Po_1/2)6p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)6s,7.24638e-07,-2.6181387177602105
Xe 2[3/2]_2;v=5p5(2Po_1/2)6p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,2.17391e-06,-2.739349445121599
Xe 2[1/2]_1;v=5p5(2Po_1/2)6p,Xe 2[1/2]o_0;v=5p5(2Po_1/2)6s,4.7619e-08,-1.621915561269299
Xe 2[1/2]_1;v=5p5(2Po_1/2)6p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,6.17284e-08,-1.4993931113489296
Xe 2[1/2]_1;v=5p5(2Po_1/2)6p,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,6.84932e-07,-2.7537684747692985
Xe 2[1/2]_0;v=5p5(2Po_1/2)6p,Xe 2[1/2]o_1;v=5p5(2Po_1/2)6s,2.85714e-08,-1.57146346331953
Xe 2[1/2]_0;v=5p5(2Po_1/2)6p,Xe 2[3/2]o_1;v=5p5(2Po_3/2)6s,7.69231e-07,-2.7046280993785103
Xe 2[3/2]o_1;v=5p5(2Po_3/2)6d,Xe 1S;v=5p6,6.66667e-09,-11.1623126487001
Xe 2[3/2]_2;v=5p5(2Po_3/2)4f,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,9.09091e-06,-2.9485059628825
Xe 2[5/2]_3;v=5p5(2Po_3/2)4f,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,4.54545e-06,-2.9556596861040987
Xe 2[5/2]o_2;v=5p5(2Po_1/2)5d,Xe 2[3/2]_1;v=5p5(2Po_1/2)6p,1.66667e-06,-0.34387463998920076
Xe 2[3/2]o_2;v=5p5(2Po_1/2)5d,Xe 2[1/2]_1;v=5p5(2Po_1/2)6p,3.7037e-06,-0.26889072656780044
Xe 2[5/2]o_3;v=5p5(2Po_1/2)5d,Xe 2[3/2]_2;v=5p5(2Po_1/2)6p,1.85185e-06,-0.32039257450970027
Xe 2[1/2]o_1;v=5p5(2Po_3/2)7d,Xe 1S;v=5p6,2.33645e-08,-11.4221899319714
Xe 2[7/2]o_4;v=5p5(2Po_3/2)7d,Xe 2[5/2]_3;v=5p5(2Po_3/2)6p,1.1919e-07,-1.7409211565475289
Xe 2[7/2]o_3;v=5p5(2Po_3/2)7d,Xe 2[5/2]_2;v=5p5(2Po_3/2)6p,1.71527e-07,-1.8009901149679202
Xe 2[7/2]o_3;v=5p5(2Po_3/2)7d,Xe 2[3/2]_2;v=5p5(2Po_3/2)6p,2.12766e-06,-1.6655157065758708
Xe 2[7/2]o_3;v=5p5(2Po_3/2)7d,Xe 2[5/2]_3;v=5p5(2Po_3/2)6p,2.85714e-06,-1.76586620181933
Xe 2[5/2]o_2;v=5p5(2Po_3/2)7d,Xe 2[3/2]_1;v=5p5(2Po_3/2)6p,2.44499e-07,-1.701333915219049
Xe 2[5/2]o_2;v=5p5(2Po_3/2)7d,Xe 2[1/2]_1;v=5p5(2Po_3/2)6p,1.06383e-06,-1.9104780348461592
Xe 2[5/2]o_2;v=5p5(2Po_3/2)7d,Xe 2[5/2]_2;v=5p5(2Po_3/2)6p,1.08696e-06,-1.8050071103297185
Xe 2[5/2]o_2;v=5p5(2Po_3/2)7d,Xe 2[3/2]_2;v=5p5(2Po_3/2)6p,1.16279e-06,-1.6695327019376691
Xe 2[3/2]o_1;v=5p5(2Po_3/2)7d,Xe 1S;v=5p6,1.31579e-07,-11.4948058018307
Xe 2[5/2]o_3;v=5p5(2Po_3/2)7d,Xe 2[3/2]_2;v=5p5(2Po_3/2)6p,2.04499e-07,-1.6763640736796699
Xe 2[5/2]o_3;v=5p5(2Po_3/2)7d,Xe 2[5/2]_3;v=5p5(2Po_3/2)6p,5.23561e-07,-1.7767145689231292
Xe 2[5/2]_3;v=5p5(2Po_3/2)5f,Xe 2[3/2]o_2;v=5p5(2Po_3/2)6s,6.25e-06,-3.2649187364318983
Xe 2[3/2]o_1;v=5p5(2Po_1/2)5d,Xe 1S;v=5p6,2.68817e-09,-11.6069097279477
Xe 2[3/2]o_1;v=5p5(2Po_1/2)5d,Xe 2[1/2]_0;v=5p5(2Po_1/2)6p,1.07527e-06,-0.46594666570780063
Xe 2[1/2]o_1;v=5p5(2Po_1/2)7s,Xe 1S;v=5p6,1.69492e-08,-11.8774866007169
