conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p5,2P*,0.5,2.0,0.4268,0.4268,2904.97185,0.733,4.6368e-08,1.8547e-07,1.2306e-09
2s2.2p5,2P*,1.5,4.0,0.0,2s.2p6,2S,0.5,2.0,44.4875,44.4875,27.86945,14400000000.0,0.08384,0.33536,0.0022251
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,2.5,6.0,93.21629,93.21629,13.3007,25900000.0,0.00010304,0.00041215,2.7346e-06
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,1.5,4.0,93.48278,93.48278,13.26278,409000000.0,0.0010786,0.0043143,2.8626e-05
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,4P,0.5,2.0,93.6375,93.6375,13.24087,4730000.0,6.2162e-06,2.4865e-05,1.6498e-07
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,2P,1.5,4.0,94.75497,94.75497,13.08472,39600000000.0,0.10164,0.40658,0.0026976
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3s,2P,0.5,2.0,95.07012,95.07012,13.04134,16300000000.0,0.020781,0.083123,0.00055152
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(1D).3s,2D,2.5,6.0,98.76859,98.76859,12.553,18100000000.0,0.064139,0.25656,0.0017023
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(1D).3s,2D,1.5,4.0,98.77237,98.77237,12.55252,2070000000.0,0.0048898,0.019559,0.00012978
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,4F,2.5,6.0,114.0532,114.0532,10.87073,2090000000.0,0.0055541,0.022216,0.00014741
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,4F,1.5,4.0,114.1492,114.1492,10.86159,604000000.0,0.0010683,0.0042731,2.8352e-05
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,4P,0.5,2.0,114.24095,114.24095,10.85287,518000000.0,0.00045735,0.0018294,1.2138e-05
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,4P,1.5,4.0,114.3299,114.3299,10.84442,1530000000.0,0.0026975,0.01079,7.1592e-05
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,4P,2.5,6.0,114.46558,114.46558,10.83157,1050000000.0,0.0027703,0.011081,7.3523e-05
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,2D,1.5,4.0,114.7389,114.7389,10.80577,50600000000.0,0.088577,0.35431,0.0023508
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,2P,0.5,2.0,114.7962,114.7962,10.80037,18100000000.0,0.015827,0.063306,0.00042004
2s2.2p5,2P*,1.5,4.0,0.0,2s2.2p4.(3P).3d,2D,2.5,6.0,114.8575,114.8575,10.79461,125000000000.0,0.32755,1.3102,0.0086931
